Jockey,1Day_Runs,1Day_Wins,1Day_Places,1Day_Win_Strike,1Day_Place_Strike,1Day_SP_ProfitLoss,3Day_Runs,3Day_Wins,3Day_Places,3Day_Win_Strike,3Day_Place_Strike,3Day_SP_ProfitLoss,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Best, J A","0","0","0","0","0","0","1","0","0","0","0","-1","2","1","1","50","50","3.5","4","2","2","50","50","8","726","42","140","5.79","19.28","-283.98","4","2","388","29","81","7.47","20.88","-162.11","30","11","16","36.67","36.67","6.86","493","40","128","8.11","8.11","-72.98",
"Boinville, Nico","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","100","-1","1","0","1","0","100","-1","521","122","213","23.42","40.88","-48.67","65","12","241","54","96","22.41","39.83","-36.91","173","81","107","46.82","46.82","9.83","259","49","91","18.92","18.92","21.23",
"Bowen, James C","2","2","2","100","100","9.5","2","2","2","100","100","9.5","5","3","3","60","60","13","7","4","4","57.14","57.14","20.5","695","99","251","14.24","36.12","-110.41","1","1","480","79","191","16.46","39.79","-33.54","124","43","82","34.68","34.68","-3.33","415","63","142","15.18","15.18","-0.29",
"Bowen, S D","2","1","1","50","50","1.5","9","1","3","11.11","33.33","-5.5","21","4","7","19.05","33.33","-5.33","41","8","18","19.51","43.9","7.92","642","65","183","10.12","28.5","-106.78","1","2","395","41","118","10.38","29.87","-104.49","68","21","43","30.88","30.88","-4.11","538","52","158","9.67","9.67","-69.78",
"Bowen, Sean P","0","0","0","0","0","0","0","0","0","0","0","0","6","0","2","0","33.33","-6","13","1","5","7.69","38.46","-6","1434","270","542","18.83","37.8","112.29","13","13","697","126","266","18.08","38.16","-30.19","355","142","206","40","40","1.95","939","158","327","16.83","16.83","-69.09",
"Brace, Connor","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","337","49","102","14.54","30.27","-17.7","61","10","158","19","44","12.03","27.85","4.38","35","15","22","42.86","42.86","5.14","188","25","59","13.3","13.3","0.12",
"Brace, Mr J","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","70","8","19","11.43","27.14","-18.62","65","2","13","1","3","7.69","23.08","-7","10","3","4","30","30","-1.12","62","8","18","12.9","12.9","-10.62",
"Breslin, Andrew","2","0","1","0","50","-2","3","0","1","0","33.33","-3","8","0","2","0","25","-8","16","0","2","0","12.5","-16","380","17","72","4.47","18.95","-177","28","24","263","14","57","5.32","21.67","-92.25","11","1","4","9.09","9.09","-7.75","322","15","62","4.66","4.66","-153",
"Brogan, Kevin","0","0","0","0","0","0","1","0","1","0","100","-1","1","0","1","0","100","-1","2","0","1","0","50","-2","377","23","80","6.1","21.22","-172.41","86","20","162","7","27","4.32","16.67","-106.67","21","4","12","19.05","19.05","-10.49","258","18","57","6.98","6.98","-168.41",
"Brookes, Aiden","0","0","0","0","0","0","3","1","1","33.33","33.33","7","8","1","1","12.5","12.5","2","16","1","2","6.25","12.5","-6","460","30","84","6.52","18.26","70.25","3","3","246","16","43","6.5","17.48","8","21","4","13","19.05","19.05","-4.5","408","29","78","7.11","7.11","116.25",
"Burke, Jonathan","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","100","-1","6","0","3","0","50","-6","749","101","270","13.48","36.05","-205.63","36","19","431","59","162","13.69","37.59","-92.65","117","49","81","41.88","41.88","9.2","430","48","139","11.16","11.16","-134.28",
"Burns, Harry","1","0","0","0","0","-1","2","1","1","50","50","0.63","5","1","2","20","40","-2.37","5","1","2","20","40","-2.37","300","25","77","8.33","25.67","-142.64","3","2","99","4","14","4.04","14.14","-60.87","17","6","11","35.29","35.29","0.53","218","18","62","8.26","8.26","-107.38",
"Caffrey, Adam","3","0","0","0","0","-3","6","0","1","0","16.67","-6","13","2","3","15.38","23.08","22.8","23","5","7","21.74","30.43","40.55","672","71","186","10.57","27.68","-64.67","4","7","348","40","98","11.49","28.16","-8.83","72","21","44","29.17","29.17","11.34","551","61","158","11.07","11.07","1.45",
"Cannon, Tom J","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","776","109","236","14.05","30.41","-163.89","65","13","379","48","113","12.66","29.82","-121.92","99","42","57","42.42","42.42","7.74","455","57","130","12.53","12.53","-111.63",
"Carroll, G F","7","0","3","0","42.86","-7","14","2","7","14.29","50","-1","23","3","10","13.04","43.48","-6.5","39","4","13","10.26","33.33","3.5","1026","95","265","9.26","25.83","-237.21","3","8","492","38","131","7.72","26.63","-109.82","93","25","54","26.88","26.88","-12.5","518","45","142","8.69","8.69","-161.51",
"Carver, Bryan","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","0","0","0","-2","4","0","0","0","0","-4","435","47","109","10.8","25.06","-157.37","66","15","254","21","55","8.27","21.65","-137.31","37","19","26","51.35","51.35","14.84","307","38","83","12.38","12.38","-66.54",
"Chadwick, Alex","0","0","0","0","0","0","1","1","1","100","100","6.5","1","1","1","100","100","6.5","1","1","1","100","100","6.5","81","17","33","20.99","40.74","-11.54","2","1","55","12","23","21.82","41.82","-9.54","18","6","10","33.33","33.33","-4.29","66","15","29","22.73","22.73","-2.04",
"Cleary, Jack","4","2","2","50","50","2.63","7","2","3","28.57","42.86","-0.37","9","3","4","33.33","44.44","1.96","11","3","4","27.27","36.36","-0.04","288","19","61","6.6","21.18","-119.33","1","2","171","13","42","7.6","24.56","-41.41","19","7","10","36.84","36.84","6.09","182","10","32","5.49","5.49","-70.42",
"Clutterbuck, Rhys","1","0","0","0","0","-1","3","0","0","0","0","-3","9","2","2","22.22","22.22","2","17","3","3","17.65","17.65","-4.75","755","67","178","8.87","23.58","-249.99","5","6","412","38","91","9.22","22.09","-143.92","55","19","37","34.55","34.55","-0.49","529","54","139","10.21","10.21","-110.72",
"Cole, Morgan","1","0","0","0","0","-1","1","0","0","0","0","-1","2","0","0","0","0","-2","5","0","1","0","20","-5","298","23","73","7.72","24.5","-180.66","42","20","182","10","43","5.49","23.63","-126.37","21","6","8","28.57","28.57","-4.24","249","22","70","8.84","8.84","-136.16",
"Collier, Ellis","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","0","0","0","-2","124","8","17","6.45","13.71","-50.25","27","3","50","6","10","12","20","-2.25","3","0","0","0","0","-3","108","7","15","6.48","6.48","-47.25",
"Croot, Elle-May","1","0","0","0","0","-1","3","0","0","0","0","-3","4","0","0","0","0","-4","6","0","0","0","0","-6","209","16","46","7.66","22.01","-66.19","35","11","104","8","18","7.69","17.31","-28.44","10","3","8","30","30","-0.02","171","14","40","8.19","8.19","-56.19",
"Crosse, Nathan","3","0","2","0","66.67","-3","9","0","6","0","66.67","-9","22","1","8","4.55","36.36","-18.75","34","2","11","5.88","32.35","-19.75","819","39","148","4.76","18.07","-106.34","7","19","354","15","71","4.24","20.06","-77.97","29","6","17","20.69","20.69","-6.92","449","24","91","5.35","5.35","-11.25",
"David, Mr Robbie","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","3","0","0","0","0","-3","11","0","2","0","18.18","-11","9999","9999","11","0","2","0","18.18","-11","1","0","1","0","0","-1","8","0","2","0","0","-8",
"Davies, James","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","506","35","95","6.92","18.77","-73.29","72","7","247","16","47","6.48","19.03","-36.67","21","5","14","23.81","23.81","-2.25","301","24","65","7.97","7.97","40.88",
"Dawson, R","1","0","0","0","0","-1","6","0","1","0","16.67","-6","11","0","2","0","18.18","-11","23","0","3","0","13.04","-23","555","59","161","10.63","29.01","-0.37","15","24","225","18","58","8","25.78","-23.81","77","18","41","23.38","23.38","-23.37","371","40","109","10.78","10.78","-9.47",
"Dingle, Rex","0","0","0","0","0","0","2","0","0","0","0","-2","2","0","0","0","0","-2","2","0","0","0","0","-2","537","71","164","13.22","30.54","-107.49","115","27","298","33","88","11.07","29.53","-92.47","73","23","39","31.51","31.51","-12.66","332","51","105","15.36","15.36","14.56",
"Dodd, Murray","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","44","7","10","15.91","22.73","101.83","18","3","28","7","9","25","32.14","117.83","4","2","2","50","50","4.83","29","5","6","17.24","17.24","91.83",
"Doyle, Hollie","2","0","0","0","0","-2","7","0","1","0","14.29","-7","23","2","9","8.7","39.13","-15.12","52","7","23","13.46","44.23","-6.02","1762","240","570","13.62","32.35","-425.44","5","12","1010","126","341","12.48","33.76","-335.83","280","95","163","33.93","33.93","-22.29","1222","161","375","13.18","13.18","-280.21",
"Dunne, R T","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","5","0","2","0","40","-5","521","35","124","6.72","23.8","-240.42","28","11","266","16","65","6.02","24.44","-155.05","38","8","20","21.05","21.05","-10.33","341","26","89","7.62","7.62","-168.08",
"Durrell, Mr T","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","277","23","73","8.3","26.35","-131.69","232","74","159","8","35","5.03","22.01","-92.08","27","10","15","37.04","37.04","1.56","197","18","57","9.14","9.14","-63.52",
"Eaves, Tom","3","1","1","33.33","33.33","-0.9","10","2","4","20","40","0.1","21","3","6","14.29","28.57","-8.65","37","3","9","8.11","24.32","-24.65","1346","109","326","8.1","24.22","-359.01","1","3","700","60","173","8.57","24.71","-137.64","77","25","48","32.47","32.47","-9.1","957","72","237","7.52","7.52","-313.29",
"Edmunds, Lewis","0","0","0","0","0","0","3","0","0","0","0","-3","9","0","1","0","11.11","-9","22","0","3","0","13.64","-22","942","105","280","11.15","29.72","-162","17","26","521","58","168","11.13","32.25","-164.41","104","34","62","32.69","32.69","8.42","729","96","240","13.17","13.17","-11.67",
"Edwards, Lee","0","0","0","0","0","0","2","0","1","0","50","-2","2","0","1","0","50","-2","6","0","2","0","33.33","-6","336","27","77","8.04","22.92","-80.87","66","14","172","16","44","9.3","25.58","-38","22","3","8","13.64","13.64","-9.75","204","22","55","10.78","10.78","-41.75",
"Elliott, Rhys","2","0","0","0","0","-2","9","0","3","0","33.33","-9","15","2","5","13.33","33.33","-7.5","29","2","9","6.9","31.03","-21.5","148","13","44","8.78","29.73","-52.92","7","13","145","13","44","8.97","30.34","-49.92","17","5","8","29.41","29.41","1.58","135","12","38","8.89","8.89","-44.92",
"Fanning, Joe","4","0","0","0","0","-4","11","1","1","9.09","9.09","-8","28","2","6","7.14","21.43","-22.25","51","4","11","7.84","21.57","-36.37","1029","151","345","14.67","33.53","-90.08","2","6","572","77","188","13.46","32.87","-93.72","148","53","94","35.81","35.81","0.43","801","114","264","14.23","14.23","-88.99",
"Fentiman, Duran","0","0","0","0","0","0","5","0","1","0","20","-5","9","0","2","0","22.22","-9","21","0","5","0","23.81","-21","619","30","117","4.85","18.9","-237.59","17","25","309","23","70","7.44","22.65","-27.09","22","2","10","9.09","9.09","-16.75","506","29","104","5.73","5.73","-130.59",
"Ffrench Davis, Mr Ben","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","100","100","2","100","7","22","7","22","-27.57","10","1","32","3","10","9.38","31.25","-22.7","10","4","7","40","40","1.93","65","5","16","7.69","7.69","1.13",
"Fisher, Taylor","2","1","1","50","50","1.75","2","1","1","50","50","1.75","6","2","2","33.33","33.33","5.25","16","3","4","18.75","25","1.75","504","59","161","11.71","31.94","-183.19","1","2","164","17","48","10.37","29.27","-62.29","56","20","34","35.71","35.71","8.57","423","47","136","11.11","11.11","-161.91",
"Foley, Shane","5","0","0","0","0","-5","11","0","0","0","0","-11","25","0","4","0","16","-25","36","2","9","5.56","25","-19.5","1224","134","381","10.95","31.13","-228.64","9","28","660","79","201","11.97","30.45","-82.89","161","32","89","19.88","19.88","-70.71","579","54","170","9.33","9.33","-142.27",
"Fraser, Kaiya","4","2","2","50","50","10","10","4","6","40","60","13","18","6","9","33.33","50","29.25","25","8","12","32","48","32.75","290","41","103","14.14","35.52","-47.53","1","2","160","23","58","14.38","36.25","-9.92","55","17","31","30.91","30.91","-4.11","254","38","93","14.96","14.96","-55.53",
"Gale, Miss Elizabeth","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","100","-2","109","9","38","8.26","34.86","-73.65","65","9","71","6","25","8.45","35.21","-47.4","10","4","8","40","40","1.85","100","9","37","9","9","-64.65",
"Gambin, Mr Jamie","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","3","4","13.04","17.39","3","165","5","20","3","4","15","20","6","0","0","0","0","0","0","18","3","4","16.67","16.67","8",
"Garritty, Billy","1","0","0","0","0","-1","6","0","0","0","0","-6","18","0","0","0","0","-18","34","0","3","0","8.82","-34","894","100","263","11.19","29.42","20.65","23","46","460","49","126","10.65","27.39","13.41","89","26","50","29.21","29.21","-15.88","656","72","191","10.98","10.98","-144.1",
"Garritty, Jack","0","0","0","0","0","0","3","1","2","33.33","66.67","1.5","7","2","5","28.57","71.43","7.5","13","2","6","15.38","46.15","1.5","433","42","138","9.7","31.87","-130.49","3","2","206","17","63","8.25","30.58","-77.62","47","11","29","23.4","23.4","-9.99","307","35","104","11.4","11.4","-39.87",
"Gethings, Ciaran","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","523","51","132","9.75","25.24","-209.94","124","20","252","28","65","11.11","25.79","-42.33","41","15","23","36.59","36.59","-0.26","327","37","87","11.31","11.31","-87.81",
"Gillard, Mr T","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","3","0","0","0","0","-3","391","35","91","8.95","23.27","-47.3","88","24","178","17","41","9.55","23.03","65.09","21","10","11","47.62","47.62","6.84","293","29","69","9.9","9.9","-27.46",
"Gingell, Mr Frederick","0","0","0","0","0","0","1","1","1","100","100","1.63","2","1","1","50","50","0.63","2","1","1","50","50","0.63","276","49","111","17.75","40.22","-27.93","2","1","194","37","71","19.07","36.6","-1.16","63","21","35","33.33","33.33","-12.18","236","38","92","16.1","16.1","-33.54",
"Godfrey, Ben","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","279","35","92","12.54","32.97","-69.55","15","2","156","21","55","13.46","35.26","-16.42","36","10","23","27.78","27.78","-9.84","201","30","77","14.93","14.93","-15.93",
"Goldstein, Marc","0","0","0","0","0","0","2","0","0","0","0","-2","2","0","0","0","0","-2","2","0","0","0","0","-2","187","18","54","9.63","28.88","47.5","16","3","119","8","35","6.72","29.41","-51","9","3","5","33.33","33.33","1","107","14","40","13.08","13.08","96.75",
"Gray, S A","1","0","0","0","0","-1","5","0","0","0","0","-5","12","0","1","0","8.33","-12","24","2","6","8.33","25","-12.62","729","66","185","9.05","25.38","-106.44","9","13","344","36","92","10.47","26.74","-51.02","46","16","31","34.78","34.78","0.53","499","40","120","8.02","8.02","-67.84",
"Hardie, Cameron","4","0","0","0","0","-4","6","0","0","0","0","-6","12","0","1","0","8.33","-12","33","2","4","6.06","12.12","-3","1601","61","266","3.81","16.61","-885.63","11","21","789","28","117","3.55","14.83","-374.42","44","6","22","13.64","13.64","-28.71","1274","49","221","3.85","3.85","-776.62",
"Harris, Bradley","1","0","1","0","100","-1","3","0","1","0","33.33","-3","3","0","1","0","33.33","-3","5","0","2","0","40","-5","262","38","97","14.5","37.02","5.66","130","40","145","17","56","11.72","38.62","23.39","47","16","28","34.04","34.04","-6.09","192","26","66","13.54","13.54","13.25",
"Harrison, Liam","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","364","44","110","12.09","30.22","-55.33","152","48","175","18","47","10.29","26.86","-57.49","62","22","38","35.48","35.48","-2.46","256","38","80","14.84","14.84","30.84",
"Hart, Jason","0","0","0","0","0","0","12","0","2","0","16.67","-12","32","2","10","6.25","31.25","-24.25","60","5","17","8.33","28.33","-28","1903","212","622","11.14","32.69","-526.6","6","27","978","96","300","9.82","30.67","-333.02","288","81","166","28.13","28.13","-44.17","1403","151","455","10.76","10.76","-380.84",
"Harvey, A","0","0","0","0","0","0","2","0","0","0","0","-2","6","1","2","16.67","33.33","-4.67","10","1","2","10","20","-8.67","261","30","87","11.49","33.33","-74.43","6","6","179","18","56","10.06","31.28","-52.32","28","12","18","42.86","42.86","4.36","117","11","36","9.4","9.4","-34.52",
"Hassett, M W","5","0","0","0","0","-5","10","1","3","10","30","-8.56","16","2","4","12.5","25","-9.56","19","3","5","15.79","26.32","-2.56","435","48","131","11.03","30.11","-57.1","3","10","334","41","102","12.28","30.54","-4.85","50","13","29","26","26","-2.43","358","44","113","12.29","12.29","2.71",
"Hayes, C D","6","0","0","0","0","-6","11","0","0","0","0","-11","25","1","4","4","16","76","42","1","9","2.38","21.43","59","1342","104","377","7.75","28.09","-601.37","5","21","638","47","168","7.37","26.33","-226.63","134","33","78","24.63","24.63","-46.15","724","50","190","6.91","6.91","-349.18",
"Hogan, Mr J","1","0","0","0","0","-1","3","0","1","0","33.33","-3","3","0","1","0","33.33","-3","5","0","2","0","40","-5","316","45","92","14.24","29.11","-65.98","17","7","141","19","39","13.48","27.66","1.8","58","21","34","36.21","36.21","-4.24","234","31","63","13.25","13.25","-30.41",
"Horgan, C","2","0","0","0","0","-2","2","0","0","0","0","-2","3","0","0","0","0","-3","5","0","0","0","0","-5","322","14","43","4.35","13.35","-106.92","17","6","162","8","20","4.94","12.35","2.33","12","2","7","16.67","16.67","-4.75","238","12","35","5.04","5.04","-92.67",
"Houlihan, Niall F","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","405","38","84","9.38","20.74","-122.36","69","4","197","16","39","8.12","19.8","-116.2","39","15","24","38.46","38.46","-1.49","261","19","53","7.28","7.28","-159.52",
"Houlihan, Sean M","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","0","0","0","-2","4","0","0","0","0","-4","491","23","90","4.68","18.33","-276.3","104","28","237","6","38","2.53","16.03","-174.93","16","4","8","25","25","-7.3","296","19","66","6.42","6.42","-94.62",
"Hughes, Brian","4","1","2","25","50","2","4","1","2","25","50","2","9","2","3","22.22","33.33","6","12","2","4","16.67","33.33","3","1530","233","554","15.23","36.21","-349.22","1","4","685","93","230","13.58","33.58","-146.52","297","94","165","31.65","31.65","-77.38","1034","142","343","13.73","13.73","-280.43",
"James, S H","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1124","115","310","10.23","27.58","-275.57","27","4","472","40","126","8.47","26.69","-116.26","108","30","52","27.78","27.78","-22.9","779","76","220","9.76","9.76","-163.62",
"Jary, Alex","1","0","0","0","0","-1","1","0","0","0","0","-1","4","0","1","0","25","-4","11","0","4","0","36.36","-11","368","27","86","7.34","23.37","-156.64","19","12","216","17","47","7.87","21.76","-76.22","21","4","11","19.05","19.05","-9.05","318","24","77","7.55","7.55","-122.17",
"Johnston, Dylan","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","50","50","24","287","32","99","11.15","34.49","-73.1","13","2","146","22","57","15.07","39.04","-7.35","31","9","19","29.03","29.03","-10.18","239","27","86","11.3","11.3","-55.93",
"Jones, Ben R","0","0","0","0","0","0","1","0","1","0","100","-1","2","0","1","0","50","-2","3","0","1","0","33.33","-3","612","90","219","14.71","35.78","-29.4","25","7","387","57","145","14.73","37.47","-5.65","96","31","60","32.29","32.29","-19.23","387","61","146","15.76","15.76","-14.64",
"Keane, C T","6","1","6","16.67","100","-2","12","3","12","25","100","-1.57","31","5","20","16.13","64.52","-7.37","58","9","32","15.52","55.17","-4.67","1616","231","592","14.29","36.63","-322.38","1","6","812","122","308","15.02","37.93","-158.53","347","102","202","29.39","29.39","-58.83","816","104","274","12.75","12.75","-102.98",
"Keeley, Aidan","2","0","1","0","50","-2","4","0","1","0","25","-4","7","1","3","14.29","42.86","2.5","12","1","5","8.33","41.67","-2.5","644","69","189","10.71","29.35","-142.46","5","5","296","40","97","13.51","32.77","-52.75","46","19","30","41.3","41.3","4.88","539","59","167","10.95","10.95","-143.4",
"Kendrick, Max J P","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","125","2","11","1.6","8.8","-94","542","53","33","0","2","0","6.06","-33","1","0","0","0","0","-1","75","2","9","2.67","2.67","-44",
"Kennedy, K G","5","0","1","0","20","-5","9","0","2","0","22.22","-9","12","0","2","0","16.67","-12","20","0","2","0","10","-20","237","26","66","10.97","27.85","-33.86","24","37","236","26","66","11.02","27.97","-32.86","32","10","17","31.25","31.25","3.31","212","24","58","11.32","11.32","-14.76",
"Kimber, Harry","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","373","48","103","12.87","27.61","-89.69","166","44","178","22","44","12.36","24.72","-51.09","44","21","27","47.73","47.73","25.11","289","46","96","15.92","15.92","-11.02",
"Kirrane, Sean","0","0","0","0","0","0","4","1","1","25","25","2.5","14","1","3","7.14","21.43","-7.5","24","1","4","4.17","16.67","-17.5","586","62","167","10.58","28.5","-46.76","3","4","304","30","82","9.87","26.97","-17.12","42","11","24","26.19","26.19","-3.01","482","58","151","12.03","12.03","18.04",
"Lambert, Finn","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","288","28","76","9.72","26.39","-103.63","23","1","129","11","29","8.53","22.48","-53.79","38","12","23","31.58","31.58","-2.01","204","20","53","9.8","9.8","-61.04",
"Larson, Frederick","1","0","0","0","0","-1","3","1","1","33.33","33.33","0.5","4","1","1","25","25","-0.5","15","2","4","13.33","26.67","-10.1","448","42","128","9.38","28.57","-163.72","3","3","158","12","41","7.59","25.95","-76.51","53","11","32","20.75","20.75","-28.68","362","33","105","9.12","9.12","-122.77",
"Leavy, Mr Joe","0","0","0","0","0","0","6","0","2","0","33.33","-6","9","0","3","0","33.33","-9","24","2","10","8.33","41.67","-14","467","55","165","11.78","35.33","-6.12","9","12","372","47","137","12.63","36.83","-43.62","43","13","26","30.23","30.23","-1.91","405","45","146","11.11","11.11","-14.91",
"Lee, Clifford","0","0","0","0","0","0","3","1","1","33.33","33.33","18","14","1","3","7.14","21.43","7","26","1","5","3.85","19.23","-5","1323","173","440","13.08","33.26","-316.45","3","1","670","88","221","13.13","32.99","-154.83","193","64","113","33.16","33.16","-17.73","812","101","235","12.44","12.44","-117.62",
"Lee, W J","6","2","4","33.33","66.67","18","12","2","6","16.67","50","12","25","3","10","12","40","1.2","49","7","18","14.29","36.73","-8.95","1296","182","466","14.04","35.96","-252.34","1","2","592","98","215","16.55","36.32","-15.54","253","85","161","33.6","33.6","-0.64","607","64","201","10.54","10.54","-195.34",
