Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allan, David","40","3","11","7.5","27.5","-31.56","1292","146","411","11.3","31.81","-118.16","1","6","698","71","209","10.17","29.94","-129.99","190","63","117","33.16","33.16","6.01","980","126","330","12.86","12.86","-118.03",
"Atzeni, Andrea","28","2","4","7.14","14.29","-3","871","144","325","16.53","37.31","-94.1","5","12","457","84","171","18.38","37.42","17.85","172","57","102","33.14","33.14","-15.3","476","77","165","16.18","16.18","-45.22",
"Barron, Mr R W","4","0","0","0","0","-4","100","4","25","4","25","-48","32","12","60","3","17","5","28.33","-34","5","0","3","0","0","-5","14","1","5","7.14","7.14","-6",
"Barry, Mr J C","4","0","2","0","50","-4","159","8","31","5.03","19.5","-33.17","26","7","80","4","16","5","20","-12","3","1","1","33.33","33.33","1.33","34","1","4","2.94","2.94","-29.67",
"Bass, George","9","1","4","11.11","44.44","-5","387","35","98","9.04","25.32","-56.15","13","8","229","22","65","9.61","28.38","-66.78","22","8","11","36.36","36.36","0.02","291","31","81","10.65","10.65","-26.65",
"Beasley, Connor","45","5","17","11.11","37.78","-16.26","1436","174","488","12.12","33.98","-151.9","1","5","762","81","258","10.63","33.86","-160.9","207","57","119","27.54","27.54","-22.54","1026","130","361","12.67","12.67","-44.29",
"Bedi, Miss J","0","0","0","0","0","0","25","3","7","12","28","-11.75","321","6","12","2","3","16.67","25","-3.75","0","0","0","0","0","0","23","3","7","13.04","13.04","-9.75",
"Bennett, Charlie","15","0","1","0","6.67","-15","640","23","106","3.59","16.56","-394.12","38","40","311","12","53","3.86","17.04","-224","23","3","10","13.04","13.04","-11.5","462","21","94","4.55","4.55","-226.12",
"Bishop, Charles","27","1","8","3.7","29.63","-22.5","679","61","178","8.98","26.22","-222.14","14","27","378","42","108","11.11","28.57","-144.52","64","20","40","31.25","31.25","-10.93","407","31","97","7.62","7.62","-123.15",
"Blackmore, Rachael","13","0","5","0","38.46","-13","810","126","313","15.56","38.64","-219.71","15","16","476","67","175","14.08","36.76","-124.3","185","63","119","34.05","34.05","-38.08","316","24","95","7.59","7.59","-110.96",
"Bowen, S D","9","1","1","11.11","11.11","17","272","13","53","4.78","19.49","-97.25","7","2","182","10","35","5.49","19.23","-31.25","15","3","6","20","20","-7","216","9","38","4.17","4.17","-83.25",
"Bradley, Paddy","13","0","1","0","7.69","-13","180","14","45","7.78","25","-49.67","22","18","180","14","45","7.78","25","-49.67","10","0","3","0","0","-10","138","13","40","9.42","9.42","-11.17",
"Brouder, Gavin","3","0","0","0","0","-3","289","18","52","6.23","17.99","-21.42","79","23","154","7","26","4.55","16.88","-68.12","9","2","3","22.22","22.22","-2.3","186","12","37","6.45","6.45","-17.3",
"Bryan, Joshua","2","0","0","0","0","-2","346","38","103","10.98","29.77","-37.93","53","23","182","20","51","10.99","28.02","-54.5","30","10","24","33.33","33.33","-0.64","223","26","72","11.66","11.66","-1.41",
"Buckley, Kieran","17","1","2","5.88","11.76","-15.47","389","35","109","9","28.02","-157.4","13","17","293","22","79","7.51","26.96","-143.22","43","15","30","34.88","34.88","5.1","239","25","71","10.46","10.46","-45.24",
"Buick, William","63","11","26","17.46","41.27","5.25","1588","387","732","24.37","46.1","12.91","1","3","753","194","359","25.76","47.68","-31.23","569","231","365","40.6","40.6","4.17","861","191","361","22.18","22.18","34.7",
"Burke, Julie","0","0","0","0","0","0","30","0","3","0","10","-30","2516","59","28","0","3","0","10.71","-28","0","0","0","0","0","0","20","0","2","0","0","-20",
"Burns, Harry","10","1","2","10","20","-6.5","385","47","108","12.21","28.05","-107.38","11","9","192","26","60","13.54","31.25","-50.08","41","10","23","24.39","24.39","-11.71","310","37","89","11.94","11.94","-70.62",
"Butler, D","0","0","0","0","0","0","12","0","1","0","8.33","-12","9999","9999","7","0","0","0","0","-7","0","0","0","0","0","0","5","0","1","0","0","-5",
"Caffrey, Adam","22","4","7","18.18","31.82","21.33","316","28","76","8.86","24.05","-61.01","4","3","248","26","66","10.48","26.61","-36.01","25","7","13","28","28","0.33","261","24","61","9.2","9.2","-29.59",
"Cagney, Eireann","0","0","0","0","0","0","47","9","15","19.15","31.91","49.38","75","2","27","4","9","14.81","33.33","3.13","6","4","5","66.67","66.67","7.63","47","9","15","19.15","19.15","49.38",
"Callaghan, Mr K","4","0","0","0","0","-4","201","16","44","7.96","21.89","-90.88","44","20","160","13","33","8.13","20.63","-76.88","17","6","13","35.29","35.29","-3.88","134","7","25","5.22","5.22","-52",
"Callan, N","42","8","14","19.05","33.33","14.44","713","104","249","14.59","34.92","118.48","1","2","500","79","184","15.8","36.8","87.19","105","31","60","29.52","29.52","-12.87","468","72","169","15.38","15.38","77.09",
