Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allan, David","28","3","11","10.71","39.29","4.38","1291","126","389","9.76","30.13","-323.19","7","16","594","59","182","9.93","30.64","-176.82","150","41","87","27.33","27.33","-13.72","1001","103","320","10.29","10.29","-232.13",
"Beasley, Connor","41","5","13","12.2","31.71","-0.7","1284","148","440","11.53","34.27","-260.34","2","3","549","69","195","12.57","35.52","-113.28","170","47","104","27.65","27.65","-28.16","969","105","327","10.84","10.84","-243.68",
"Best, J A","16","3","5","18.75","31.25","4.8","700","39","135","5.57","19.29","-274.48","1","1","385","28","86","7.27","22.34","-83.61","28","10","15","35.71","35.71","3.36","469","37","122","7.89","7.89","-65.48",
"Bevan, Miss Megan","0","0","0","0","0","0","20","3","8","15","40","-9.5","56","9","15","2","7","13.33","46.67","-8.25","5","2","3","40","40","1.75","12","2","5","16.67","16.67","-5.25",
"Bishop, Charles","24","1","9","4.17","37.5","-21.12","845","91","242","10.77","28.64","-225.31","5","7","451","47","125","10.42","27.72","-107.56","84","33","54","39.29","39.29","3.7","510","53","135","10.39","10.39","-102.84",
"Bowen, S D","29","3","9","10.34","31.03","-13.87","533","47","144","8.82","27.02","-107.66","2","4","342","33","100","9.65","29.24","-69.66","50","14","31","28","28","-4.16","451","38","126","8.43","8.43","-75.41",
"Bowen, Sean P","33","9","15","27.27","45.45","19.31","1419","274","540","19.31","38.05","128.73","1","2","715","138","278","19.3","38.88","24.23","354","145","211","40.96","40.96","0.46","924","159","325","17.21","17.21","-57.46",
"Breslin, Andrew","15","0","3","0","20","-15","336","13","58","3.87","17.26","-185.5","35","32","248","12","50","4.84","20.16","-120.5","11","1","4","9.09","9.09","-7.75","290","12","49","4.14","4.14","-158.5",
"Brookes, Aiden","13","1","1","7.69","7.69","0","440","37","87","8.41","19.77","118.96","5","2","231","17","41","7.36","17.75","120.25","25","8","17","32","32","5.21","392","36","82","9.18","9.18","160.96",
"Brown, O R","1","0","0","0","0","-1","32","3","9","9.38","28.13","7","49","13","32","3","9","9.38","28.13","7","3","0","1","0","0","-3","12","1","2","8.33","8.33","-1",
"Buckley, Kieran","5","1","1","20","20","2.5","511","36","125","7.05","24.46","-269.61","11","5","201","12","47","5.97","23.38","-126.89","47","12","27","25.53","25.53","-13.86","284","22","81","7.75","7.75","-102.62",
"Buick, William","43","12","19","27.91","44.19","7.11","1396","339","621","24.28","44.48","-84.92","2","2","663","159","279","23.98","42.08","-53.7","503","207","311","41.15","41.15","-2.29","707","158","283","22.35","22.35","25.13",
"Burns, Harry","6","0","0","0","0","-6","318","28","83","8.81","26.1","-160.77","74","32","120","3","20","2.5","16.67","-108.84","21","6","12","28.57","28.57","-2.6","239","20","67","8.37","8.37","-109.76",
"Caffrey, Adam","10","2","3","20","30","4.5","614","66","173","10.75","28.18","-68.39","3","5","326","35","98","10.74","30.06","-55.88","66","19","40","28.79","28.79","11.62","509","58","145","11.39","11.39","-12.47",
"Callan, N","25","2","7","8","28","-9","993","126","322","12.69","32.43","-114.23","10","15","474","45","137","9.49","28.9","-162.4","148","47","92","31.76","31.76","-13.82","649","84","215","12.94","12.94","-56.88",
"Cannon, Tom J","10","3","5","30","50","21.5","780","111","238","14.23","30.51","-165.88","8","3","388","52","120","13.4","30.93","-116.67","99","43","57","43.43","43.43","10.12","457","58","131","12.69","12.69","-114.25",
"Carroll, G F","27","2","8","7.41","29.63","20.5","1031","99","261","9.6","25.32","-256.13","9","14","537","38","130","7.08","24.21","-198.95","95","29","59","30.53","30.53","4.33","527","54","148","10.25","10.25","-106.3",
"Carson, William","17","1","4","5.88","23.53","-10.5","838","50","165","5.97","19.69","-420.12","12","13","448","32","105","7.14","23.44","-184.95","53","17","34","32.08","32.08","-3.62","665","45","148","6.77","6.77","-282.97",
"Carver, Bryan","2","0","0","0","0","-2","427","46","109","10.77","25.53","-153.12","40","8","259","22","62","8.49","23.94","-136.23","36","18","25","50","50","12.09","302","37","83","12.25","12.25","-65.29",
"Cheyne, Greg","0","0","0","0","0","0","59","7","14","11.86","23.73","5.13","325","26","38","1","4","2.63","10.53","-29.5","5","2","3","40","40","0.63","31","6","9","19.35","19.35","30.13",
"Cleary, Jack","10","1","3","10","30","-7.12","252","12","46","4.76","18.25","-159.54","9","7","137","6","27","4.38","19.71","-83.62","17","5","9","29.41","29.41","1.46","161","8","27","4.97","4.97","-91.92",
"Cleary, R P","19","0","2","0","10.53","-19","794","39","143","4.91","18.01","-315.96","28","39","384","22","70","5.73","18.23","-83.96","37","9","19","24.32","24.32","-6.59","410","23","78","5.61","5.61","-54.75",
"Cobden, Harry","15","3","6","20","40","-4.52","1235","291","554","23.56","44.86","-145.58","7","6","711","156","309","21.94","43.46","-116.54","401","171","258","42.64","42.64","2.87","725","133","265","18.34","18.34","-106.7",
"Coen, Ben M","44","5","13","11.36","29.55","4.3","1151","109","297","9.47","25.8","-426.45","3","7","589","50","148","8.49","25.13","-205.73","112","35","68","31.25","31.25","-2.36","589","55","142","9.34","9.34","-242.67",
"Colgan, R C","23","0","4","0","17.39","-23","675","34","104","5.04","15.41","-90.71","30","41","330","16","53","4.85","16.06","88.13","19","6","9","31.58","31.58","-0.04","354","16","60","4.52","4.52","-134",
"Connor, Mr S","1","0","0","0","0","-1","48","3","14","6.25","29.17","-29.87","134","15","38","3","13","7.89","34.21","-19.87","3","1","2","33.33","33.33","-0.37","12","0","4","0","0","-12",
"Costello, Dougie","29","3","12","10.34","41.38","-7.77","720","63","166","8.75","23.06","-242.39","2","4","361","26","78","7.2","21.61","-181.43","51","16","32","31.37","31.37","-9.47","544","53","134","9.74","9.74","-122.03",
"Cox, William","14","1","2","7.14","14.29","-6.5","440","20","68","4.55","15.45","-177.17","4","3","248","8","32","3.23","12.9","-60.5","12","2","5","16.67","16.67","-6","304","16","53","5.26","5.26","-79.17",
