Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allan, David","10","0","3","0","30","-10","1367","137","409","10.02","29.92","-371.44","47","20","656","62","186","9.45","28.35","-232.27","177","52","101","29.38","29.38","-6.39","1061","114","339","10.74","10.74","-255.63",
"Beasley, Connor","11","0","4","0","36.36","-11","1274","140","431","10.99","33.83","-273.43","183","47","530","57","183","10.75","34.53","-117.45","178","43","102","24.16","24.16","-48.03","930","103","318","11.08","11.08","-157.06",
"Bishop, Charles","11","4","6","36.36","54.55","17.75","791","87","215","11","27.18","-210.22","1","2","417","48","118","11.51","28.3","-56.45","82","30","50","36.59","36.59","-5.59","474","47","117","9.92","9.92","-121.22",
"Boinville, Nico","8","0","2","0","25","-8","513","117","206","22.81","40.16","-35.18","17","11","266","60","111","22.56","41.73","-50.6","170","72","101","42.35","42.35","-7.58","255","49","89","19.22","19.22","37.72",
"Bond, Alice","1","0","1","0","100","-1","57","0","14","0","24.56","-57","759","60","29","0","7","0","24.14","-29","0","0","0","0","0","0","44","0","13","0","0","-44",
"Bradley, Paddy","8","0","2","0","25","-8","460","40","119","8.7","25.87","-150.13","18","9","325","29","82","8.92","25.23","-95.96","28","5","14","17.86","17.86","-12.12","359","38","106","10.58","10.58","-56.63",
"Breslin, Andrew","9","0","2","0","22.22","-9","317","16","55","5.05","17.35","-142.37","15","10","194","9","37","4.64","19.07","-92.5","12","2","5","16.67","16.67","-6.12","279","15","48","5.38","5.38","-123.37",
"Brooke, Henry","23","2","6","8.7","26.09","-13","656","100","216","15.24","32.93","-113.81","1","3","344","52","108","15.12","31.4","-23.69","94","31","56","32.98","32.98","-5.58","444","76","159","17.12","17.12","-48.25",
"Brookes, Aiden","7","0","0","0","0","-7","394","33","79","8.38","20.05","8.21","62","34","226","13","37","5.75","16.37","-38.75","26","9","18","34.62","34.62","3.46","347","32","74","9.22","9.22","49.21",
"Burke, Jonathan","24","2","5","8.33","20.83","-0.5","707","96","254","13.58","35.93","-224.9","1","5","291","40","112","13.75","38.49","-105.98","109","44","77","40.37","40.37","4.55","420","52","137","12.38","12.38","-132.4",
"Callan, N","23","1","5","4.35","21.74","-17.5","1026","142","347","13.84","33.82","18.93","5","9","537","76","178","14.15","33.15","-28.94","154","49","95","31.82","31.82","-14.59","667","95","233","14.24","14.24","20.14",
"Cannon, Tom J","21","2","7","9.52","33.33","-7","783","125","255","15.96","32.57","-162.83","7","9","373","50","113","13.4","30.29","-130.59","112","55","69","49.11","49.11","22.67","452","66","135","14.6","14.6","-105",
"Carson, William","10","1","4","10","40","-6.75","855","56","181","6.55","21.17","-302.62","10","6","468","36","109","7.69","23.29","-196.47","57","20","36","35.09","35.09","3.38","668","51","161","7.63","7.63","-164.47",
"Carver, William","5","0","1","0","20","-5","308","25","74","8.12","24.03","-116.96","93","42","132","10","28","7.58","21.21","-55.5","27","4","13","14.81","14.81","-14.79","220","19","54","8.64","8.64","-75.46",
"Cobden, Harry","35","7","13","20","37.14","-8.42","1138","285","523","25.04","45.96","-91.44","1","4","705","162","311","22.98","44.11","-80.52","374","170","251","45.45","45.45","27.01","642","125","239","19.47","19.47","-79.7",
"Costello, Dougie","8","1","1","12.5","12.5","-1","729","66","166","9.05","22.77","-235.63","10","4","366","27","77","7.38","21.04","-144.12","57","13","32","22.81","22.81","-22.38","557","59","135","10.59","10.59","-108.79",
"Coughlan, Laura","4","0","1","0","25","-4","214","20","53","9.35","24.77","4.46","69","14","114","12","27","10.53","23.68","26.33","18","6","10","33.33","33.33","-0.54","190","18","49","9.47","9.47","4.96",
"Cox, William","3","0","0","0","0","-3","420","23","77","5.48","18.33","-181.29","101","38","218","8","29","3.67","13.3","-130","13","3","6","23.08","23.08","-4.12","314","20","64","6.37","6.37","-89.29",
"Croot, Elle-May","3","0","0","0","0","-3","186","14","45","7.53","24.19","-54.75","26","8","115","10","28","8.7","24.35","-12.75","7","1","6","14.29","14.29","-3.25","152","12","36","7.89","7.89","-48.75",
"Crouch, Hector","11","1","3","9.09","27.27","0","922","136","305","14.75","33.08","-133.44","10","9","528","83","179","15.72","33.9","-66.72","172","49","94","28.49","28.49","-41.02","539","83","179","15.4","15.4","-6.67",
"Crowley, Jim","4","0","0","0","0","-4","745","144","279","19.33","37.45","46.97","111","6","340","54","120","15.88","35.29","25.3","166","64","107","38.55","38.55","-11.47","376","58","133","15.43","15.43","-8.07",
"Davies, Harry","14","1","1","7.14","7.14","-10.25","979","124","330","12.67","33.71","-233.13","1","1","560","60","173","10.71","30.89","-128.79","133","38","77","28.57","28.57","-22.54","721","84","231","11.65","11.65","-183.81",
"Deutsch, Charlie","25","5","9","20","36","-9.89","560","71","165","12.68","29.46","-216.45","6","10","306","46","98","15.03","32.03","-107.13","107","30","59","28.04","28.04","-29.66","417","56","123","13.43","13.43","-137.13",
"Doughty, Jack","6","0","0","0","0","-6","72","8","25","11.11","34.72","-16.12","23","15","72","8","25","11.11","34.72","-16.12","10","2","8","20","20","-5.12","61","7","20","11.48","11.48","-12.62",
"Doyle, Hollie","35","4","15","11.43","42.86","-14.37","1797","260","600","14.47","33.39","-416.78","7","13","1005","141","325","14.03","32.34","-245.62","322","105","190","32.61","32.61","-43.02","1225","182","399","14.86","14.86","-203.83",
"Eaves, Tom","21","1","4","4.76","19.05","-17","1308","90","310","6.88","23.7","-433.78","10","15","708","50","177","7.06","25","-182.17","69","20","47","28.99","28.99","-14.83","947","63","232","6.65","6.65","-305.67",
"Edmunds, Lewis","12","4","4","33.33","33.33","11.16","875","98","255","11.2","29.14","-121.17","3","2","471","57","142","12.1","30.15","-40.46","99","29","58","29.29","29.29","-8.33","670","83","214","12.39","12.39","-35.32",
"Edwards, Huw","0","0","0","0","0","0","50","6","10","12","20","-19.05","35","3","20","5","7","25","35","8.85","6","4","4","66.67","66.67","0.7","6","0","2","0","0","-6",
"Edwards, Lee","7","1","2","14.29","28.57","-0.5","338","30","75","8.88","22.19","-42.04","1","1","169","15","39","8.88","23.08","-25.75","20","6","8","30","30","2.25","216","23","58","10.65","10.65","-4.17",
"Egan, David","27","4","9","14.81","33.33","29.25","1509","186","501","12.33","33.2","-404.52","2","9","795","92","259","11.57","32.58","-218.94","194","70","130","36.08","36.08","-7.89","890","95","253","10.67","10.67","-200.34",
