Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allan, David","40","3","10","7.5","25","-22.92","1293","146","413","11.29","31.94","-116.89","3","10","692","74","213","10.69","30.78","-97.22","186","61","113","32.8","32.8","5.07","981","128","333","13.05","13.05","-112.32",
"Anderson, Mr A","4","0","1","0","25","-4","239","11","37","4.6","15.48","-151.5","67","31","126","7","17","5.56","13.49","-65.5","6","2","3","33.33","33.33","0","174","9","31","5.17","5.17","-99",
"Atzeni, Andrea","33","2","8","6.06","24.24","-23.17","858","143","325","16.67","37.88","-103.22","11","23","444","86","174","19.37","39.19","25.35","173","58","103","33.53","33.53","-13.42","469","78","167","16.63","16.63","-35.34",
"Austin, Edward","4","0","0","0","0","-4","145","13","26","8.97","17.93","-46.87","88","30","75","6","10","8","13.33","-26.87","12","6","10","50","50","7.13","107","9","20","8.41","8.41","-44.37",
"Beasley, Connor","47","9","18","19.15","38.3","13.91","1418","173","480","12.2","33.85","-143.81","4","15","755","80","248","10.6","32.85","-165.35","209","58","119","27.75","27.75","-16.12","1011","128","353","12.66","12.66","-45.2",
"Bennett, Charlie","18","0","1","0","5.56","-18","654","26","113","3.98","17.28","-388.79","24","25","311","13","55","4.18","17.68","-221.62","22","3","10","13.64","13.64","-10.5","473","24","99","5.07","5.07","-217.79",
"Bird, Sean","3","0","0","0","0","-3","90","1","5","1.11","5.56","-61","379","54","51","0","3","0","5.88","-51","2","0","0","0","0","-2","66","1","3","1.52","1.52","-37",
"Bishop, Charles","21","2","8","9.52","38.1","-5.25","684","64","175","9.36","25.58","-201.39","3","2","377","42","103","11.14","27.32","-144.02","62","22","39","35.48","35.48","-2.68","414","34","98","8.21","8.21","-104.4",
"Bowen, S D","2","0","0","0","0","-2","263","12","52","4.56","19.77","-114.25","35","6","180","9","35","5","19.44","-55.25","15","3","6","20","20","-7","209","8","37","3.83","3.83","-102.25",
"Bradley, Paddy","13","1","3","7.69","23.08","-2","167","14","44","8.38","26.35","-36.67","8","5","167","14","44","8.38","26.35","-36.67","10","0","3","0","0","-10","128","13","39","10.16","10.16","-1.17",
"Brooke, Henry","10","0","2","0","20","-10","666","83","206","12.46","30.93","-218.01","18","12","364","58","126","15.93","34.62","-71.79","85","29","52","34.12","34.12","0.3","438","65","149","14.84","14.84","-124.21",
"Brookes, Aiden","15","1","1","6.67","6.67","-6.5","300","32","75","10.67","25","27.71","4","6","197","23","46","11.68","23.35","42.21","25","8","15","32","32","0.71","259","32","70","12.36","12.36","68.71",
"Brouder, Gearoid","3","0","0","0","0","-3","207","7","20","3.38","9.66","-71","44","8","115","6","11","5.22","9.57","12.5","2","0","0","0","0","-2","106","4","13","3.77","3.77","-68.5",
"Buick, William","58","13","26","22.41","44.83","2.44","1577","383","726","24.29","46.04","-21.96","3","6","748","196","362","26.2","48.4","-61.18","564","233","364","41.31","41.31","11.8","858","187","353","21.79","21.79","-3.05",
"Burke, Julie","1","0","0","0","0","-1","30","0","3","0","10","-30","2502","59","29","0","3","0","10.34","-29","0","0","0","0","0","0","20","0","2","0","0","-20",
"Caffrey, Adam","8","0","0","0","0","-8","295","24","69","8.14","23.39","-83.34","46","31","233","22","59","9.44","25.32","-64.34","22","6","12","27.27","27.27","0.33","246","21","56","8.54","8.54","-53.59",
"Callan, N","18","5","8","27.78","44.44","9.5","671","96","235","14.31","35.02","104.04","1","2","483","73","178","15.11","36.85","63","102","29","58","28.43","28.43","-14.06","440","66","159","15","15","64.9",
"Cameron, Tyrese","0","0","0","0","0","0","22","2","7","9.09","31.82","-10.25","104","10","22","2","7","9.09","31.82","-10.25","2","0","1","0","0","-2","22","2","7","9.09","9.09","-10.25",
"Carroll, G F","13","1","1","7.69","7.69","-8.67","950","89","238","9.37","25.05","-225.63","10","7","472","48","122","10.17","25.85","-97.38","88","29","54","32.95","32.95","19.87","508","56","140","11.02","11.02","-51.05",
"Carson, William","19","0","2","0","10.53","-19","799","36","131","4.51","16.4","-394.29","24","28","393","22","78","5.6","19.85","-104.65","35","12","19","34.29","34.29","0.46","595","31","107","5.21","5.21","-220.05",
"Chapman, Ross","6","0","0","0","0","-6","286","19","53","6.64","18.53","-99.16","22","10","203","15","38","7.39","18.72","-72.29","18","3","10","16.67","16.67","-7.37","205","17","42","8.29","8.29","-37.79",
