Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allan, David","44","4","12","9.09","27.27","32.5","1193","142","378","11.9","31.68","-122.06","1","6","597","69","188","11.56","31.49","-135.74","185","62","114","33.51","33.51","5.26","890","125","302","14.04","14.04","-91.25",
"Armson, Philip","5","0","1","0","20","-5","395","37","106","9.37","26.84","-86.92","29","16","280","28","89","10","31.79","-140.25","39","8","23","20.51","20.51","-11.88","355","36","102","10.14","10.14","-58.92",
"Bannister, Harry A A","3","0","1","0","33.33","-3","613","76","188","12.4","30.67","-95.37","50","11","319","45","112","14.11","35.11","-48.58","87","28","50","32.18","32.18","-12.79","376","52","121","13.83","13.83","-17.7",
"Barry, Mr J C","6","0","3","0","50","-6","199","8","30","4.02","15.08","-83.17","108","29","95","5","18","5.26","18.95","-3.17","8","1","2","12.5","12.5","-3.67","36","2","6","5.56","5.56","-25.67",
"Bass, George","10","2","3","20","30","11","444","42","112","9.46","25.23","-28.94","4","4","204","22","51","10.78","25","31.64","25","10","14","40","40","2.06","349","37","94","10.6","10.6","-3.44",
"Bastyan, Mitchell S","3","0","0","0","0","-3","410","48","129","11.71","31.46","-104.61","53","10","207","31","77","14.98","37.2","-38.8","50","17","35","34","34","-6.69","277","31","95","11.19","11.19","-64.89",
"Beasley, Connor","45","6","14","13.33","31.11","-7","1173","151","408","12.87","34.78","-117.27","1","1","737","89","250","12.08","33.92","-83.6","185","54","109","29.19","29.19","-5.67","837","118","311","14.1","14.1","7.92",
"Bennett, Charlie","14","1","4","7.14","28.57","-1","702","38","130","5.41","18.52","-366.68","1","1","308","11","48","3.57","15.58","-193.62","34","8","16","23.53","23.53","-9.47","505","36","116","7.13","7.13","-175.93",
"Best, J A","4","0","0","0","0","-4","821","51","168","6.21","20.46","-331.2","153","40","369","25","71","6.78","19.24","-166.19","36","13","19","36.11","36.11","3.89","494","38","123","7.69","7.69","-128.35",
"Bird, Sean","1","0","0","0","0","-1","78","1","4","1.28","5.13","-49","137","19","46","1","2","2.17","4.35","-17","3","0","0","0","0","-3","60","1","4","1.67","1.67","-31",
