Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Bass, George","4","1","2","25","50","-2.17","385","38","104","9.87","27.01","-114.54","11","4","154","15","50","9.74","32.47","-75.88","22","8","11","36.36","36.36","-0.53","296","34","88","11.49","11.49","-42.87",
"Bishop, Charles","8","2","4","25","50","4","790","85","214","10.76","27.09","-225.97","1","1","416","46","117","11.06","28.13","-72.2","82","30","50","36.59","36.59","-5.59","474","47","118","9.92","9.92","-121.22",
"Bowen, S D","17","1","1","5.88","5.88","-12","414","30","101","7.25","24.4","-79.54","6","5","217","24","66","11.06","30.41","43.96","28","8","16","28.57","28.57","0.96","343","24","85","7","7","-53.54",
"Bradley, Paddy","5","1","1","20","20","-0.67","456","40","117","8.77","25.66","-146.13","14","5","322","29","80","9.01","24.84","-92.96","28","5","14","17.86","17.86","-12.12","355","38","104","10.7","10.7","-52.63",
"Breslin, Andrew","8","1","3","12.5","37.5","2","314","16","55","5.1","17.52","-139.37","11","7","191","9","37","4.71","19.37","-89.5","11","2","5","18.18","18.18","-5.12","276","15","48","5.43","5.43","-120.37",
"Bryan, Joshua","8","2","4","25","50","3.13","390","36","109","9.23","27.95","-168.17","2","1","203","16","58","7.88","28.57","-102.67","24","9","17","37.5","37.5","3.83","255","23","77","9.02","9.02","-110.42",
"Burns, Harry","0","0","0","0","0","0","345","34","90","9.86","26.09","-160.92","217","63","160","9","34","5.63","21.25","-114.76","25","7","12","28","28","-4.5","259","24","70","9.27","9.27","-112.41",
"Caffrey, Adam","14","3","7","21.43","50","2.08","536","58","152","10.82","28.36","-69.14","7","5","325","35","93","10.77","28.62","-65.47","56","17","36","30.36","30.36","4.87","437","49","124","11.21","11.21","-22.97",
"Callan, N","15","1","3","6.67","20","-9.5","1023","143","346","13.98","33.82","55.93","1","1","531","77","177","14.5","33.33","-17.44","156","49","95","31.41","31.41","-16.59","663","96","232","14.48","14.48","58.14",
"Carson, William","11","1","4","9.09","36.36","-7.75","858","56","181","6.53","21.1","-305.62","6","5","472","36","109","7.63","23.09","-200.47","57","20","36","35.09","35.09","3.38","671","51","161","7.6","7.6","-167.47",
"Carver, William","2","0","0","0","0","-2","306","25","73","8.17","23.86","-114.96","89","38","129","10","27","7.75","20.93","-52.5","27","4","13","14.81","14.81","-14.79","217","19","53","8.76","8.76","-72.46",
"Catton, Luke","1","0","0","0","0","-1","300","30","73","10","24.33","-44.71","36","11","176","16","42","9.09","23.86","-53.47","20","5","10","25","25","-7.04","257","28","62","10.89","10.89","-56.71",
"Cheyne, Greg","0","0","0","0","0","0","58","7","14","12.07","24.14","6.13","217","25","58","7","14","12.07","24.14","6.13","5","2","3","40","40","0.63","30","6","9","20","20","31.13",
"Clutterbuck, Rhys","12","3","4","25","33.33","17.1","728","67","180","9.2","24.73","-210.94","4","3","331","31","79","9.37","23.87","-70.34","73","18","39","24.66","24.66","-20.02","520","58","148","11.15","11.15","-84.42",
"Coakley, Ross","7","1","1","14.29","14.29","5","784","92","253","11.73","32.27","-197.23","9","5","367","42","106","11.44","28.88","-102.41","104","31","59","29.81","29.81","-16.61","470","58","148","12.34","12.34","-93.87",
