Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Austin, Edward","2","0","1","0","50","-2","155","12","29","7.74","18.71","-69.47","15","3","87","7","14","8.05","16.09","-37.47","12","7","10","58.33","58.33","8.53","119","10","25","8.4","8.4","-54.97",
"Bannister, Harry A A","18","2","5","11.11","27.78","-12.67","474","59","158","12.45","33.33","-77.34","2","4","239","22","75","9.21","31.38","-81.31","87","25","45","28.74","28.74","-19.25","325","44","113","13.54","13.54","-32.09",
"Bellamy, Tom","18","1","1","5.56","5.56","-15.75","864","99","273","11.46","31.6","-282.19","2","3","457","50","133","10.94","29.1","-144.86","92","35","52","38.04","38.04","-11.35","523","59","161","11.28","11.28","-195.66",
"Best, J A","18","2","5","11.11","27.78","-6.5","676","34","128","5.03","18.93","-314.91","3","3","364","17","73","4.67","20.05","-165.45","34","11","16","32.35","32.35","4.93","434","31","107","7.14","7.14","-99.16",
"Bewley, Callum","6","2","2","33.33","33.33","34.5","311","15","55","4.82","17.68","-169.49","3","2","43","4","8","9.3","18.6","8.88","13","4","6","30.77","30.77","-2","179","11","39","6.15","6.15","-86.37",
"Boinville, Nico","14","2","3","14.29","21.43","-9.82","588","132","232","22.45","39.46","-56.86","2","2","307","75","130","24.43","42.35","-5.43","203","87","120","42.86","42.86","-4.38","293","56","102","19.11","19.11","25.85",
"Bowen, James C","28","3","16","10.71","57.14","-11","555","72","194","12.97","34.95","-134.97","3","8","239","19","84","7.95","35.15","-137.75","89","31","61","34.83","34.83","-1.14","341","51","123","14.96","14.96","6.36",
"Bowen, Sean P","25","9","14","36","56","9.81","1350","275","530","20.37","39.26","203.56","1","2","776","162","304","20.88","39.18","268.38","331","141","206","42.6","42.6","-2.35","865","156","317","18.03","18.03","-20.77",
"Breslin, Andrew","6","1","2","16.67","33.33","5","278","15","48","5.4","17.27","-138.12","14","6","148","6","25","4.05","16.89","-86.5","15","4","6","26.67","26.67","-3.87","249","15","45","6.02","6.02","-109.12",
"Brogan, Kevin","10","0","1","0","10","-10","473","50","129","10.57","27.27","-120.71","27","17","198","14","41","7.07","20.71","-135.24","49","18","35","36.73","36.73","0.46","359","42","103","11.7","11.7","-114.35",
"Brooke, Henry","15","3","3","20","20","1.33","596","88","189","14.77","31.71","-115.62","1","1","316","51","96","16.14","30.38","-25.07","85","27","48","31.76","31.76","-6.56","397","67","138","16.88","16.88","-54.58",
"Bryan, Joshua","14","2","5","14.29","35.71","-7.25","386","38","101","9.84","26.17","-143.02","2","1","203","20","52","9.85","25.62","-61.5","21","8","14","38.1","38.1","3.48","246","23","67","9.35","9.35","-85.37",
"Burke, Jonathan","18","2","9","11.11","50","-6.5","726","102","261","14.05","35.95","-206.88","6","11","301","36","114","11.96","37.87","-149.53","109","46","78","42.2","42.2","13.11","429","55","137","12.82","12.82","-141.12",
"Cannon, Tom J","20","3","6","15","30","-11.62","807","135","273","16.73","33.83","-155.93","2","4","401","53","120","13.22","29.93","-78.42","126","63","80","50","50","30.94","458","70","138","15.28","15.28","-85.43",
"Carson, William","25","4","7","16","28","-4.37","824","52","165","6.31","20.02","-309.71","2","1","463","28","87","6.05","18.79","-261.96","49","19","32","38.78","38.78","10.04","635","48","143","7.56","7.56","-148.56",
"Carver, Bryan","18","0","3","0","16.67","-18","315","37","89","11.75","28.25","-62.96","67","63","197","25","56","12.69","28.43","-37.54","36","14","25","38.89","38.89","1.58","222","29","68","13.06","13.06","0.62",
"Coltherd, Sam W","12","1","1","8.33","8.33","-9.37","309","28","69","9.06","22.33","-140.25","5","8","175","12","36","6.86","20.57","-77.79","30","10","16","33.33","33.33","-3.96","223","23","54","10.31","10.31","-74.83",
"Costello, Dougie","23","3","5","13.04","21.74","2","737","71","177","9.63","24.02","-241.1","3","4","371","32","84","8.63","22.64","-142.87","62","15","33","24.19","24.19","-23.85","568","62","145","10.92","10.92","-123.59",
"Cox, William","9","1","2","11.11","22.22","20","409","22","75","5.38","18.34","-173.29","14","8","213","7","29","3.29","13.62","-128","13","3","6","23.08","23.08","-4.12","307","20","63","6.51","6.51","-82.29",
"Croot, Elle-May","3","0","0","0","0","-3","167","12","40","7.19","23.95","-73.25","152","42","104","8","27","7.69","25.96","-36.75","8","1","6","12.5","12.5","-4.25","140","11","32","7.86","7.86","-51.25",
"Crouch, Hector","29","2","10","6.9","34.48","-10","880","130","289","14.77","32.84","-139.27","11","21","521","82","174","15.74","33.4","-65.92","163","48","89","29.45","29.45","-35.02","509","79","169","15.52","15.52","-8.67",
"Davies, Harry","32","3","11","9.38","34.38","2","894","117","297","13.09","33.22","-194.64","2","3","438","50","135","11.42","30.82","-71.48","129","39","74","30.23","30.23","-17.13","678","83","212","12.24","12.24","-146.98",
"Davies, James","15","1","2","6.67","13.33","36","513","38","94","7.41","18.32","-110.54","6","10","262","17","48","6.49","18.32","-93.04","26","7","14","26.92","26.92","-1.75","316","29","66","9.18","9.18","10.63",
"Dennis, Phil","20","1","6","5","30","-10","756","63","196","8.33","25.93","-24.98","10","11","348","30","92","8.62","26.44","61.76","59","16","33","27.12","27.12","-9.77","556","51","157","9.17","9.17","33.52",
"Deutsch, Charlie","19","4","7","21.05","36.84","-3.07","554","82","177","14.8","31.95","-174.12","3","7","281","39","81","13.88","28.83","-93.23","124","40","67","32.26","32.26","-17.33","407","60","127","14.74","14.74","-110.67",
"Dingle, Rex","16","2","4","12.5","25","-7","484","77","156","15.91","32.23","41.66","5","7","264","38","83","14.39","31.44","-22.77","79","28","42","35.44","35.44","-9.13","273","51","95","18.68","18.68","161.58",
"Doyle, Alan","6","0","1","0","16.67","-6","195","18","39","9.23","20","-36.59","18","7","66","6","10","9.09","15.15","-5.33","15","7","9","46.67","46.67","4.41","154","15","31","9.74","9.74","-10.26",
"Dunne, R T","12","2","3","16.67","25","-1.67","319","22","72","6.9","22.57","-134.04","1","1","255","18","61","7.06","23.92","-83.17","22","4","8","18.18","18.18","-6.62","192","16","48","8.33","8.33","-92.79",
