Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allan, David","47","8","18","17.02","38.3","-13.71","1208","145","385","12","31.87","-163.23","3","10","601","74","196","12.31","32.61","-137.54","193","64","117","33.16","33.16","2.51","908","127","308","13.99","13.99","-132.17",
"Anderson, Mr A","3","0","1","0","33.33","-3","252","9","38","3.57","15.08","-192.12","256","31","85","3","14","3.53","16.47","-60.25","7","3","3","42.86","42.86","1.88","177","9","33","5.08","5.08","-117.12",
"Atzeni, Andrea","33","10","14","30.3","42.42","18.94","932","153","352","16.42","37.77","-107.63","3","5","397","82","164","20.65","41.31","21.61","179","64","114","35.75","35.75","-14.28","481","83","178","17.26","17.26","-29.16",
"Austin, Edward","0","0","0","0","0","0","81","7","18","8.64","22.22","-31","119","19","77","7","18","9.09","23.38","-27","7","2","5","28.57","28.57","-0.5","61","4","13","6.56","6.56","-37",
"Bannister, Harry A A","0","0","0","0","0","0","614","77","189","12.54","30.78","-93.12","16","2","326","46","114","14.11","34.97","-52.33","85","28","49","32.94","32.94","-10.79","373","52","120","13.94","13.94","-14.7",
"Bass, David","0","0","0","0","0","0","601","98","205","16.31","34.11","-59.86","16","2","255","33","88","12.94","34.51","-61.81","113","42","71","37.17","37.17","-1.69","331","44","101","13.29","13.29","-90.64",
"Beasley, Connor","29","3","12","10.34","41.38","3.43","1130","144","393","12.74","34.78","-101.27","3","7","717","90","248","12.55","34.59","-65.6","178","49","106","27.53","27.53","-14.67","802","113","301","14.09","14.09","17.67",
"Bennett, Charlie","19","0","6","0","31.58","-19","710","38","126","5.35","17.75","-362.68","39","51","304","7","42","2.3","13.82","-224.12","33","7","15","21.21","21.21","-12.47","516","36","113","6.98","6.98","-174.93",
"Bewley, Callum","1","1","1","100","100","10","574","30","112","5.23","19.51","-267.82","13","1","312","19","57","6.09","18.27","-112.12","31","7","15","22.58","22.58","-10.78","331","20","77","6.04","6.04","-191.45",
"Bewley, Jonathon","0","0","0","0","0","0","126","9","34","7.14","26.98","-71","28","1","69","6","23","8.7","33.33","-40","7","2","3","28.57","28.57","0","93","9","31","9.68","9.68","-38",
"Bishop, Charles","27","5","10","18.52","37.04","1.98","810","70","180","8.64","22.22","-284.91","1","1","289","26","70","9","24.22","-37.51","55","19","36","34.55","34.55","0.02","489","37","105","7.57","7.57","-170.69",
"Blackmore, Rachael","32","8","13","25","40.63","10.76","1004","170","399","16.93","39.74","-262.94","1","1","373","59","142","15.82","38.07","-109.53","232","81","144","34.91","34.91","-50.21","388","34","113","8.76","8.76","-113.21",
"Bowen, James C","0","0","0","0","0","0","726","113","270","15.56","37.19","-64.96","15","1","329","58","124","17.63","37.69","35.02","112","43","78","38.39","38.39","9.49","457","73","174","15.97","15.97","26.68",
"Bowen, S D","5","0","0","0","0","-5","125","5","26","4","20.8","-51","46","20","125","5","26","4","20.8","-51","6","1","2","16.67","16.67","-3.5","96","3","15","3.13","3.13","-58",
"Bowen, Sean P","1","0","0","0","0","-1","1065","207","398","19.44","37.37","-78.34","17","8","545","112","213","20.55","39.08","-39.25","240","110","161","45.83","45.83","36.99","718","135","258","18.8","18.8","-16.72",
"Brennan, P J","0","0","0","0","0","0","883","184","389","20.84","44.05","-78.08","18","2","380","82","171","21.58","45","-76.08","239","97","155","40.59","40.59","0.45","464","86","177","18.53","18.53","5.52",
"Brooke, Henry","0","0","0","0","0","0","649","61","177","9.4","27.27","-252.84","39","17","285","25","80","8.77","28.07","-130.26","57","20","34","35.09","35.09","4.37","405","43","116","10.62","10.62","-134.34",
