Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allan, David","6","1","4","16.67","66.67","-1.5","1284","151","407","11.76","31.7","-82.3","14","6","692","74","215","10.69","31.07","-122.92","193","62","115","32.12","32.12","0.61","965","135","328","13.99","13.99","-26.61",
"Armson, Philip","9","0","3","0","33.33","-9","474","37","116","7.81","24.47","-119.59","23","20","296","30","90","10.14","30.41","-21.42","44","8","25","18.18","18.18","-16.88","411","35","110","8.52","8.52","-186.92",
"Atkins, Mr Harry","0","0","0","0","0","0","5","1","2","20","40","6","125","2","3","1","2","33.33","66.67","8","0","0","0","0","0","0","3","1","1","33.33","33.33","8",
"Bannister, Harry A A","11","1","5","9.09","45.45","8","499","65","162","13.03","32.46","-69.5","2","3","172","24","59","13.95","34.3","-33.96","82","25","47","30.49","30.49","-15.92","307","47","107","15.31","15.31","22.05",
"Beasley, Connor","16","0","4","0","25","-16","1366","169","468","12.37","34.26","-172.45","17","18","755","88","253","11.66","33.51","-143.53","204","58","118","28.43","28.43","-11.76","972","128","347","13.17","13.17","-39.59",
"Bellamy, Tom","23","4","8","17.39","34.78","-4.1","836","97","267","11.6","31.94","-273.22","1","1","412","46","135","11.17","32.77","-146.7","90","35","53","38.89","38.89","3.32","502","61","163","12.15","12.15","-139.06",
"Bewley, Jonathon","1","0","0","0","0","-1","123","16","42","13.01","34.15","-36.46","96","11","63","10","23","15.87","36.51","-16.46","10","4","5","40","40","1.54","97","15","38","15.46","15.46","-14.96",
"Bowen, James C","21","0","3","0","14.29","-21","760","116","261","15.26","34.34","-83.03","16","24","332","43","104","12.95","31.33","-63.86","132","46","84","34.85","34.85","-1.04","468","77","158","16.45","16.45","38.64",
"Bowen, Sean P","8","1","3","12.5","37.5","-4.75","1097","214","416","19.51","37.92","80.14","5","5","574","126","237","21.95","41.29","237.57","266","113","172","42.48","42.48","5.22","718","129","256","17.97","17.97","-20.77",
"Brace, Mr J","4","0","1","0","25","-4","65","9","20","13.85","30.77","8.88","56","17","58","8","17","13.79","29.31","6.88","9","3","5","33.33","33.33","-0.12","60","9","19","15","15","13.88",
"Brennan, P J","7","4","6","57.14","85.71","2.22","736","171","341","23.23","46.33","-89.54","1","1","307","80","147","26.06","47.88","-3.24","213","95","143","44.6","44.6","13.08","382","77","151","20.16","20.16","-64.55",
"Brogan, Kevin","10","1","2","10","20","-7","534","73","185","13.67","34.64","-62.53","11","7","254","31","78","12.2","30.71","-5.55","99","33","63","33.33","33.33","-16.27","430","62","159","14.42","14.42","-80.03",
"Bromley, Ben","2","0","0","0","0","-2","110","17","39","15.45","35.45","-38.73","80","18","55","7","18","12.73","32.73","-19.75","17","4","10","23.53","23.53","-8.61","75","12","27","16","16","-19.25",
"Brooke, Henry","25","5","11","20","44","-9.05","685","78","205","11.39","29.93","-230.78","1","2","252","40","91","15.87","36.11","-57.75","80","29","50","36.25","36.25","7.78","426","60","145","14.08","14.08","-105.26",
"Burke, Jonathan","25","4","8","16","32","-7.75","902","125","300","13.86","33.26","-178.28","4","6","409","57","139","13.94","33.99","-105.78","113","47","74","41.59","41.59","13.5","558","77","183","13.8","13.8","-97.58",
"Cannon, Tom J","29","4","8","13.79","27.59","-19.12","841","144","302","17.12","35.91","-163.84","2","5","407","80","151","19.66","37.1","-25.36","153","69","102","45.1","45.1","11.11","458","66","136","14.41","14.41","-119.23",
"Carver, Bryan","7","0","2","0","28.57","-7","300","35","89","11.67","29.67","-81.3","17","9","165","18","45","10.91","27.27","-27.29","33","13","21","39.39","39.39","5.74","218","29","70","13.3","13.3","-26.78",
"Chadwick, Alex","0","0","0","0","0","0","29","3","6","10.34","20.69","-10.5","376","18","16","0","2","0","12.5","-16","2","1","1","50","50","0.5","11","1","3","9.09","9.09","-2",
"Chapman, Ross","12","0","2","0","16.67","-12","312","22","59","7.05","18.91","-35.78","20","20","126","8","22","6.35","17.46","-71.67","19","4","11","21.05","21.05","-5.74","219","20","48","9.13","9.13","-46.41",
"Coleman, A","13","4","7","30.77","53.85","-0.19","617","122","260","19.77","42.14","-145.43","8","6","237","36","87","15.19","36.71","-96.07","166","66","112","39.76","39.76","-18.36","275","38","84","13.82","13.82","-68.1",
"Coltherd, Sam W","9","1","1","11.11","11.11","-3.5","381","30","95","7.87","24.93","-138.88","1","2","131","11","26","8.4","19.85","-73.21","30","10","18","33.33","33.33","2.54","271","27","78","9.96","9.96","-66.63",
"Davies, James","14","1","3","7.14","21.43","-5.5","545","42","97","7.71","17.8","-110.17","11","8","260","21","50","8.08","19.23","-35.5","20","6","12","30","30","-2.75","348","32","71","9.2","9.2","-9.67",
"Deutsch, Charlie","12","2","3","16.67","25","1","571","83","198","14.54","34.68","-161.79","8","5","251","27","74","10.76","29.48","-105.09","125","38","69","30.4","30.4","-25.12","405","63","140","15.56","15.56","-81.79",
"Dingle, Rex","12","3","4","25","33.33","6","455","65","135","14.29","29.67","26.15","8","3","215","34","63","15.81","29.3","-21.87","67","29","38","43.28","43.28","4.86","251","37","74","14.74","14.74","97.58",
"Dixon, John","1","0","0","0","0","-1","34","1","5","2.94","14.71","-29.5","330","16","19","1","4","5.26","21.05","-14.5","1","0","0","0","0","-1","25","0","2","0","0","-25",
"Dobb, Lewis","4","0","0","0","0","-4","93","10","20","10.75","21.51","-38.25","71","18","70","5","13","7.14","18.57","-44.25","8","3","3","37.5","37.5","0.75","77","9","18","11.69","11.69","-25.25",
"Dowson, Thomas","9","1","2","11.11","22.22","-2.5","388","27","69","6.96","17.78","-164.19","13","7","161","11","31","6.83","19.25","-39.92","22","7","11","31.82","31.82","-5.69","237","19","53","8.02","8.02","-88.02",
"Doyle, Alan","0","0","0","0","0","0","183","14","39","7.65","21.31","-66.59","52","5","101","7","18","6.93","17.82","-27.25","17","6","11","35.29","35.29","-0.59","136","12","31","8.82","8.82","-31.26",
"Dunne, R T","18","4","9","22.22","50","7.5","370","37","97","10","26.22","-115.54","6","3","130","10","26","7.69","20","-65.37","36","13","15","36.11","36.11","-0.42","240","23","69","9.58","9.58","-110.12",
"Eaves, Tom","19","4","4","21.05","21.05","-3.2","1127","69","242","6.12","21.47","-487.35","2","2","558","37","123","6.63","22.04","-222.61","58","18","37","31.03","31.03","-4.32","787","50","174","6.35","6.35","-265.44",
"Edmunds, Lewis","7","1","3","14.29","42.86","5","773","73","214","9.44","27.68","-202.53","8","1","409","36","113","8.8","27.63","-117.46","84","21","43","25","25","-24.86","562","55","164","9.79","9.79","-169.12",
"Edwards, Alex","7","0","1","0","14.29","-7","309","27","89","8.74","28.8","30.84","16","9","134","10","32","7.46","23.88","35.7","37","6","17","16.22","16.22","-19.51","151","13","36","8.61","8.61","-8.59",
"Edwards, Lee","9","1","3","11.11","33.33","2","353","27","80","7.65","22.66","-38.17","6","4","158","16","34","10.13","21.52","13.33","16","6","10","37.5","37.5","4","228","21","61","9.21","9.21","-12.42",
"Fanning, Joe","4","0","2","0","50","-4","864","110","277","12.73","32.06","-192.04","237","8","230","30","74","13.04","32.17","-65.02","116","33","65","28.45","28.45","-30.73","630","69","195","10.95","10.95","-175.53",
"Featherstone, Mr William","1","0","0","0","0","-1","9","1","3","11.11","33.33","-6.9","95","4","5","1","2","20","40","-2.9","2","1","2","50","50","0.1","9","1","3","11.11","11.11","-6.9",
"Ffrench Davis, Mr Ben","5","0","1","0","20","-5","129","11","27","8.53","20.93","-42.36","18","6","79","7","15","8.86","18.99","-5.39","9","4","6","44.44","44.44","1.06","97","9","22","9.28","9.28","-16.39",
"Fox, Derek R","21","3","6","14.29","28.57","-11.25","535","76","166","14.21","31.03","128.91","1","2","286","40","89","13.99","31.12","28.09","66","21","35","31.82","31.82","-2.71","375","49","112","13.07","13.07","-63.59",
"Fox, Ned","1","0","0","0","0","-1","84","13","28","15.48","33.33","7.76","41","5","51","8","17","15.69","33.33","26.25","17","4","9","23.53","23.53","-5.99","70","10","24","14.29","14.29","-14.24",
"Gale, Miss Elizabeth","0","0","0","0","0","0","13","2","5","15.38","38.46","-5.75","91","10","13","2","5","15.38","38.46","-5.75","2","1","2","50","50","0.25","10","2","4","20","20","-2.75",
"Gethings, Ciaran","10","1","2","10","20","-6","563","55","144","9.77","25.58","-233.12","12","9","238","26","65","10.92","27.31","-135.7","48","15","25","31.25","31.25","-10.78","336","31","81","9.23","9.23","-125.76",
"Gillard, Mr T","11","0","3","0","27.27","-11","446","50","137","11.21","30.72","-91.65","15","12","217","24","57","11.06","26.27","-67.24","37","14","22","37.84","37.84","4.98","341","40","105","11.73","11.73","-46.5",
"Goldstein, Marc","4","1","1","25","25","3.5","244","24","53","9.84","21.72","108.86","9","2","115","14","26","12.17","22.61","71.83","18","7","10","38.89","38.89","4.53","139","19","41","13.67","13.67","94.08",
"Gordon, Mr Fred","7","4","4","57.14","57.14","12.5","65","13","23","20","35.38","19.58","6","3","59","13","20","22.03","33.9","25.58","11","3","7","27.27","27.27","-1.25","59","12","21","20.34","20.34","20.58",
"Gray, S A","7","0","0","0","0","-7","616","46","132","7.47","21.43","-34.83","31","15","304","19","57","6.25","18.75","-52.45","36","9","16","25","25","-12.15","436","36","112","8.26","8.26","77.43",
"Hamilton, Jamie","14","1","4","7.14","28.57","-4.5","501","50","144","9.98","28.74","-137.66","2","3","225","25","73","11.11","32.44","-98.14","46","19","28","41.3","41.3","16.26","315","36","101","11.43","11.43","-66.16",
"Hammond, Charlie","17","2","3","11.76","17.65","-3.5","538","74","165","13.75","30.67","83.24","5","4","274","33","76","12.04","27.74","-11.33","62","20","34","32.26","32.26","-6.16","388","55","123","14.18","14.18","8",
"Hardie, Cameron","32","1","4","3.13","12.5","-26.5","1563","77","325","4.93","20.79","-946.76","10","23","730","29","148","3.97","20.27","-495.91","60","21","37","35","35","6.33","1229","69","284","5.61","5.61","-686.26",
"Harrison, Liam","10","2","4","20","40","0.6","352","50","125","14.2","35.51","-95.69","2","1","162","15","48","9.26","29.63","-53.45","63","19","37","30.16","30.16","-13.15","232","31","74","13.36","13.36","-47.95",
"Hart, Jason","34","4","15","11.76","44.12","-1.75","1680","211","539","12.56","32.08","-160.96","5","5","895","113","291","12.63","32.51","-131.02","219","75","150","34.25","34.25","1.08","1181","155","401","13.12","13.12","-46.27",
"Houlihan, Niall F","20","5","8","25","40","8.5","382","41","92","10.73","24.08","-76.87","1","1","190","19","44","10","23.16","3.5","40","18","25","45","45","8.67","271","28","68","10.33","10.33","-117.65",
"Houlihan, Sean M","9","1","4","11.11","44.44","-6.62","476","33","112","6.93","23.53","-256.61","5","3","216","17","49","7.87","22.69","-97.87","31","10","20","32.26","32.26","-1.36","293","26","89","8.87","8.87","-144.86",
"Hughes, Brian","55","11","19","20","34.55","-7.18","1939","385","793","19.86","40.9","-294.46","3","8","918","185","376","20.15","40.96","-116.8","488","186","294","38.11","38.11","-32.95","1282","220","460","17.16","17.16","-220.91",
"Jacob, Daryl","16","3","6","18.75","37.5","4.33","560","85","191","15.18","34.11","-136.03","5","5","278","46","110","16.55","39.57","-38.05","94","39","56","41.49","41.49","-5.6","297","36","90","12.12","12.12","-85.52",
"James, S H","19","1","4","5.26","21.05","-12","1094","130","351","11.88","32.08","-247.31","8","12","624","73","185","11.7","29.65","-139.09","132","44","77","33.33","33.33","2.71","782","86","244","11","11","-139.4",
"Johns, Alan","9","2","2","22.22","22.22","34.25","412","37","106","8.98","25.73","-127.42","1","2","181","22","56","12.15","30.94","4.87","30","9","17","30","30","-0.46","292","32","85","10.96","10.96","-53.3",
"Kavanagh, Peter J","7","0","1","0","14.29","-7","281","33","80","11.74","28.47","-120.93","83","40","177","16","43","9.04","24.29","-107.19","38","11","27","28.95","28.95","-6.47","219","28","67","12.79","12.79","-80.55",
"Kimber, Harry","16","1","6","6.25","37.5","-12","261","37","70","14.18","26.82","-31.84","10","10","142","28","50","19.72","35.21","24.28","37","20","25","54.05","54.05","22.41","195","33","64","16.92","16.92","-16.34",
"Kington, John","1","0","0","0","0","-1","159","6","26","3.77","16.35","-40.5","326","68","82","3","11","3.66","13.41","-44.5","1","0","0","0","0","-1","111","6","20","5.41","5.41","7.5",
"Kyne, Daniel","1","0","0","0","0","-1","18","1","1","5.56","5.56","-12","175","10","16","1","1","6.25","6.25","-10","0","0","0","0","0","0","5","1","1","20","20","1",
"Lambert, Finn","5","0","1","0","20","-5","176","22","58","12.5","32.95","-69.3","24","12","141","20","48","14.18","34.04","-43.55","27","10","20","37.04","37.04","2.07","135","17","42","12.59","12.59","-58.95",
"Mania, Ryan","6","0","0","0","0","-6","576","77","176","13.37","30.56","17.38","36","14","224","35","71","15.63","31.7","79.1","88","25","47","28.41","28.41","-10.42","392","60","134","15.31","15.31","60.11",
"Martin, Jack","1","0","0","0","0","-1","51","6","13","11.76","25.49","3.75","19","3","31","4","7","12.9","22.58","-1.5","9","1","2","11.11","11.11","-6.75","43","6","12","13.95","13.95","11.75",
"Mason, Joanna","15","0","5","0","33.33","-15","867","93","254","10.73","29.3","-98.27","39","25","460","44","127","9.57","27.61","-124.28","95","26","60","27.37","27.37","-7.89","730","83","228","11.37","11.37","-30.9",
"McManoman, Faye","4","0","0","0","0","-4","625","44","141","7.04","22.56","-153.09","17","5","294","19","66","6.46","22.45","-94.17","33","15","23","45.45","45.45","18.42","514","38","124","7.39","7.39","-78.58",
"McMenamin, Daniel","22","5","8","22.73","36.36","6.2","615","76","182","12.36","29.59","-91.68","1","1","284","36","83","12.68","29.23","-67.23","58","24","39","41.38","41.38","14.82","453","66","146","14.57","14.57","36.05",
"Moore, Jamie","1","0","0","0","0","-1","787","136","274","17.28","34.82","17.29","20","11","350","59","118","16.86","33.71","-22.52","151","67","93","44.37","44.37","7.88","511","83","165","16.24","16.24","93.07",
