Jockey,1Day_Runs,1Day_Wins,1Day_Places,1Day_Win_Strike,1Day_Place_Strike,1Day_SP_ProfitLoss,3Day_Runs,3Day_Wins,3Day_Places,3Day_Win_Strike,3Day_Place_Strike,3Day_SP_ProfitLoss,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Brown, Mr M W","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","100","-2","18","2","7","11.11","38.89","14.13","84","7","9","1","6","11.11","66.67","-5.87","5","1","3","20","20","-1.87","18","2","7","11.11","11.11","14.13",
"Brown, Pippa","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","44","3","11","6.82","25","-22.5","305","21","26","2","5","7.69","19.23","-13","1","0","0","0","0","-1","33","3","9","9.09","9.09","-11.5",
"Caffrey, Adam","0","0","0","0","0","0","2","0","0","0","0","-2","11","0","2","0","18.18","-11","23","2","5","8.7","21.74","2","658","68","182","10.33","27.66","-99.22","9","14","343","37","98","10.79","28.57","-54.38","70","19","42","27.14","27.14","7.79","543","59","155","10.87","10.87","-37.3",
"Carroll, G F","0","0","0","0","0","0","1","0","0","0","0","-1","7","0","2","0","28.57","-7","21","2","8","9.52","38.1","-7.75","1024","95","265","9.28","25.88","-257.13","8","8","481","36","123","7.48","25.57","-126.32","94","26","56","27.66","27.66","-9.17","519","47","144","9.06","9.06","-153.18",
"Carson, William","2","1","1","50","50","0.38","3","1","1","33.33","33.33","-0.62","10","2","5","20","50","-3.12","20","2","6","10","30","-13.12","914","57","191","6.24","20.9","-454.54","1","2","461","37","118","8.03","25.6","-170.07","54","18","35","33.33","33.33","0.46","723","52","169","7.19","7.19","-304.09",
"Carver, William","3","0","0","0","0","-3","4","0","0","0","0","-4","9","2","4","22.22","44.44","7.75","13","3","5","23.08","38.46","14.75","282","23","63","8.16","22.34","-111.5","4","5","157","13","36","8.28","22.93","-62.5","20","2","8","10","10","-12","192","16","42","8.33","8.33","-70.75",
"Catton, Luke","1","0","0","0","0","-1","1","0","0","0","0","-1","2","0","0","0","0","-2","4","0","0","0","0","-4","299","24","66","8.03","22.07","-112.47","19","7","157","11","36","7.01","22.93","-77.42","17","3","7","17.65","17.65","-9.8","255","23","56","9.02","9.02","-72.47",
"Chadwick, Alex","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","80","16","32","20","40","-18.04","98","11","56","11","22","19.64","39.29","-18.04","18","6","10","33.33","33.33","-4.29","65","14","28","21.54","21.54","-8.54",
"Cleary, Jack","0","0","0","0","0","0","2","0","0","0","0","-2","6","0","1","0","16.67","-6","15","0","1","0","6.67","-15","283","16","58","5.65","20.49","-125.29","16","17","166","11","39","6.63","23.49","-41.87","17","5","9","29.41","29.41","1.46","181","10","33","5.52","5.52","-69.42",
"Cleary, R P","0","0","0","0","0","0","2","0","0","0","0","-2","4","0","0","0","0","-4","14","1","2","7.14","14.29","-9.67","809","38","149","4.7","18.42","-343.63","14","13","351","18","63","5.13","17.95","-108.29","40","9","21","22.5","22.5","-9.59","414","21","79","5.07","5.07","-75.75",
"Clutterbuck, Rhys","1","0","0","0","0","-1","3","0","0","0","0","-3","13","0","2","0","15.38","-13","33","1","4","3.03","12.12","-16","753","65","176","8.63","23.37","-241.24","9","17","410","37","91","9.02","22.2","-143.17","57","17","35","29.82","29.82","-8.24","529","53","138","10.02","10.02","-102.72",
"Coakley, Ross","0","0","0","0","0","0","1","0","1","0","100","-1","9","1","3","11.11","33.33","-6.5","14","1","5","7.14","35.71","-11.5","715","86","223","12.03","31.19","-163.98","5","3","363","42","109","11.57","30.03","-59.44","80","27","46","33.75","33.75","-5.28","423","53","134","12.53","12.53","-78.33",
"Coen, S","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","100","-1","3","0","1","0","33.33","-3","5","0","1","0","20","-5","9999","9999","5","0","1","0","20","-5","0","0","0","0","0","0","5","0","1","0","0","-5",
"Cole, Morgan","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","4","0","0","0","0","-4","295","23","73","7.8","24.75","-177.66","28","15","186","12","46","6.45","24.73","-118.87","21","6","8","28.57","28.57","-4.24","245","22","69","8.98","8.98","-132.16",
"Colgan, R C","0","0","0","0","0","0","2","0","0","0","0","-2","10","0","0","0","0","-10","18","1","2","5.56","11.11","-5","675","34","105","5.04","15.56","-80.71","8","11","307","15","50","4.89","16.29","119.75","19","6","9","31.58","31.58","-0.04","358","17","63","4.75","4.75","-125",
"Costello, Dougie","0","0","0","0","0","0","6","2","3","33.33","50","2.75","14","2","5","14.29","35.71","-5.25","22","2","5","9.09","22.73","-13.25","709","66","173","9.31","24.4","-214.89","3","1","332","26","76","7.83","22.89","-153.65","52","15","34","28.85","28.85","-13.05","540","54","137","10","10","-109.2",
"Cox, William","0","0","0","0","0","0","0","0","0","0","0","0","5","1","1","20","20","36","11","1","1","9.09","9.09","30","423","14","53","3.31","12.53","-161.5","6","4","247","9","32","3.64","12.96","-18.5","7","0","2","0","0","-7","285","10","41","3.51","3.51","-61.5",
"Crosse, Nathan","0","0","0","0","0","0","4","1","2","25","50","47","14","1","4","7.14","28.57","37","18","1","6","5.56","33.33","33","810","37","138","4.57","17.04","-111.59","3","4","339","15","63","4.42","18.58","8.28","27","5","15","18.52","18.52","-8.17","447","22","84","4.92","4.92","-23.5",
"Crowley, Jim","0","0","0","0","0","0","3","0","0","0","0","-3","17","1","4","5.88","23.53","-11","23","1","5","4.35","21.74","-17","766","126","262","16.45","34.2","-88.09","5","9","401","54","124","13.47","30.92","-108.77","158","61","100","38.61","38.61","-2.91","405","51","130","12.59","12.59","-57.78",
"Dalton, J S","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","0","0","0","-2","9999","9999","2","0","0","0","0","-2","0","0","0","0","0","0","2","0","0","0","0","-2",
"Davies, Harry","2","0","0","0","0","-2","8","0","0","0","0","-8","17","3","3","17.65","17.65","13","18","3","3","16.67","16.67","12","918","103","288","11.22","31.37","-175.04","5","13","551","60","176","10.89","31.94","-83.36","110","34","65","30.91","30.91","-9.5","608","58","175","9.54","9.54","-197.66",
"Dawes, Rose","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","197","22","53","11.17","26.9","-57.44","26","4","60","5","15","8.33","25","-43.82","19","4","9","21.05","21.05","-7.27","168","19","48","11.31","11.31","-46.69",
"Dawson, R","1","1","1","100","100","40","3","1","2","33.33","66.67","38","15","2","4","13.33","26.67","28.88","26","4","8","15.38","30.77","87.63","565","61","169","10.8","29.91","-2.43","1","1","202","18","55","8.91","27.23","-0.81","81","19","45","23.46","23.46","-25.93","374","41","113","10.96","10.96","-5.97",
"Dobie, Georgia","1","0","1","0","100","-1","1","0","1","0","100","-1","6","0","2","0","33.33","-6","12","1","4","8.33","33.33","-7","446","23","83","5.16","18.61","-232.75","13","12","242","15","44","6.2","18.18","-104.5","18","3","8","16.67","16.67","-8.75","343","18","70","5.25","5.25","-173.25",
"Doughty, Jack","0","0","0","0","0","0","4","0","0","0","0","-4","15","3","4","20","26.67","7.83","15","3","4","20","26.67","7.83","269","37","84","13.75","31.23","-32.31","5","7","269","37","84","13.75","31.23","-32.31","43","15","31","34.88","34.88","0.94","231","33","70","14.29","14.29","-15.81",
"Downing, George","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","0","33.33","-3","7","0","1","0","14.29","-7","256","22","74","8.59","28.91","-95.49","27","15","126","13","40","10.32","31.75","-42.12","25","5","16","20","20","-9.62","161","16","44","9.94","9.94","-42.92",
"Doyle, Hollie","6","1","1","16.67","16.67","-1.67","13","1","3","7.69","23.08","-8.67","30","5","9","16.67","30","0.96","48","7","14","14.58","29.17","-12.61","1767","238","563","13.47","31.86","-449.71","1","2","1005","128","335","12.74","33.33","-329.23","283","92","162","32.51","32.51","-33.27","1218","160","370","13.14","13.14","-293.76",
"Doyle, James","0","0","0","0","0","0","6","2","3","33.33","50","2.33","15","6","9","40","60","5.14","31","9","15","29.03","48.39","-3.53","887","171","374","19.28","42.16","-209.79","3","3","433","80","181","18.48","41.8","-116.6","285","108","186","37.89","37.89","-37.55","394","67","144","17.01","17.01","-73.09",
"Easterby, Miss E","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","0","0","0","-2","2","0","0","0","0","-2","33","5","13","15.15","39.39","-0.5","82","11","20","3","7","15","35","-5","2","0","1","0","0","-2","33","5","13","15.15","15.15","-0.5",
"Easterby, Mr Thomas","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","1","0","0","0","0","-1","32","4","11","12.5","34.38","-17","61","4","16","1","6","6.25","37.5","-13","6","4","5","66.67","66.67","9","30","4","11","13.33","13.33","-15",
"Eaves, Tom","0","0","0","0","0","0","6","0","1","0","16.67","-6","19","1","4","5.26","21.05","-6","32","2","6","6.25","18.75","-10","1347","107","328","7.94","24.35","-366.86","5","9","703","58","173","8.25","24.61","-141.99","75","23","47","30.67","30.67","-11.45","963","72","242","7.48","7.48","-321.79",
"Edmunds, Lewis","2","0","1","0","50","-2","5","1","2","20","40","-1.75","16","2","4","12.5","25","0.25","27","3","8","11.11","29.63","-5.25","943","106","281","11.24","29.8","-161.43","3","4","525","63","175","12","33.33","-140.58","105","35","64","33.33","33.33","8.99","728","96","241","13.19","13.19","-10.67",
"Egan, David","2","0","1","0","50","-2","10","1","4","10","40","-5","25","4","11","16","44","-10","46","8","22","17.39","47.83","-9","1579","188","508","11.91","32.17","-356.98","2","5","759","96","244","12.65","32.15","-73.13","168","56","107","33.33","33.33","-7.22","947","108","284","11.4","11.4","-131.47",
"Elliott, Andrew","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","4","0","0","0","0","-4","69","3","15","4.35","21.74","-41.12","417","40","29","0","6","0","20.69","-29","3","0","1","0","0","-3","54","1","10","1.85","1.85","-37",
"Elliott, Rhys","0","0","0","0","0","0","1","0","0","0","0","-1","11","0","1","0","9.09","-11","20","0","3","0","15","-20","119","11","35","9.24","29.41","-31.42","24","31","117","11","35","9.4","29.91","-29.42","11","3","4","27.27","27.27","0.08","110","10","31","9.09","9.09","-27.42",
"Fanning, Joe","0","0","0","0","0","0","5","0","0","0","0","-5","14","2","3","14.29","21.43","-3.17","34","3","11","8.82","32.35","-19.92","978","147","334","15.03","34.15","-53.71","7","12","557","80","190","14.36","34.11","-43.22","145","51","91","35.17","35.17","-1.7","764","111","255","14.53","14.53","-63.62",
"Farragher, Adam J","3","0","1","0","33.33","-3","5","0","1","0","20","-5","8","0","1","0","12.5","-8","18","1","3","5.56","16.67","-12","845","88","209","10.41","24.73","-232.55","14","18","484","45","111","9.3","22.93","-123.4","84","32","56","38.1","38.1","7.87","587","67","156","11.41","11.41","-135",
"Fentiman, Duran","0","0","0","0","0","0","6","1","3","16.67","50","3","14","1","4","7.14","28.57","-5","27","3","8","11.11","29.63","-3.5","632","31","116","4.91","18.35","-249.06","3","4","303","24","69","7.92","22.77","-12.59","24","3","11","12.5","12.5","-17.22","515","29","102","5.63","5.63","-139.59",
"Fraser, Kaiya","2","1","1","50","50","1.25","4","1","1","25","25","-0.75","9","3","3","33.33","33.33","13.25","18","3","4","16.67","22.22","4.25","271","35","94","12.92","34.69","-59.28","1","1","142","15","46","10.56","32.39","-49.67","49","14","27","28.57","28.57","-7.36","237","33","86","13.92","13.92","-48.28",
"Garcia, Mr Sam","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","-3","9999","9999","2","0","0","0","0","-2","0","0","0","0","0","0","2","0","0","0","0","-2",
"Garritty, Billy","0","0","0","0","0","0","4","0","2","0","50","-4","11","0","2","0","18.18","-11","17","1","4","5.88","23.53","-15","887","101","264","11.39","29.76","31.15","9","12","441","50","126","11.34","28.57","39.91","87","27","51","31.03","31.03","-10.38","652","73","190","11.2","11.2","-136.6",
"Garritty, Jack","1","1","1","100","100","3.5","4","1","3","25","75","0.5","9","1","3","11.11","33.33","-4.5","13","2","5","15.38","38.46","14.5","440","41","137","9.32","31.14","-148.24","1","1","210","17","65","8.1","30.95","-77.12","49","12","30","24.49","24.49","-8.24","313","34","104","10.86","10.86","-56.62",
"Ghiani, Marco","1","0","0","0","0","-1","3","1","2","33.33","66.67","-0.5","16","1","5","6.25","31.25","-13.5","26","3","8","11.54","30.77","-12.5","782","98","254","12.53","32.48","-92.15","2","2","541","67","170","12.38","31.42","-202.7","121","42","72","34.71","34.71","2.12","541","75","187","13.86","13.86","-109.28",
"Gordon, Josephine","1","0","0","0","0","-1","3","1","2","33.33","66.67","9","6","1","2","16.67","33.33","6","13","1","2","7.69","15.38","-1","527","40","119","7.59","22.58","-157.63","3","3","275","22","62","8","22.55","-52.26","30","8","16","26.67","26.67","4.29","437","36","105","8.24","8.24","-90.88",
"Gray, S A","0","0","0","0","0","0","8","0","0","0","0","-8","15","1","2","6.67","13.33","-11.75","20","1","2","5","10","-16.75","724","64","180","8.84","24.86","-112.82","6","11","338","34","87","10.06","25.74","-56.4","46","15","30","32.61","32.61","-1.85","500","39","117","7.8","7.8","-77.84",
"Hardie, Cameron","2","1","1","50","50","1.25","8","1","1","12.5","12.5","-4.75","16","1","2","6.25","12.5","-12.75","28","1","2","3.57","7.14","-24.75","1603","59","265","3.68","16.53","-917.63","1","2","786","26","115","3.31","14.63","-401.42","46","6","22","13.04","13.04","-30.71","1277","47","220","3.68","3.68","-809.62",
"Harnett, P A","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","50","-2","239","14","53","5.86","22.18","63.83","193","69","123","3","31","2.44","25.2","-107.5","13","2","7","15.38","15.38","-5","164","11","41","6.71","6.71","-94.17",
"Hart, Jason","0","0","0","0","0","0","9","1","1","11.11","11.11","-6.37","24","2","5","8.33","20.83","-18.49","49","3","16","6.12","32.65","-38.99","1905","219","626","11.5","32.86","-469.07","3","6","973","99","302","10.17","31.04","-310.5","289","83","169","28.72","28.72","-41.14","1400","155","455","11.07","11.07","-329.59",
"Havlin, Robert","0","0","0","0","0","0","1","0","0","0","0","-1","9","3","4","33.33","44.44","1.63","15","4","8","26.67","53.33","0.13","1209","186","453","15.38","37.47","-258.16","6","7","601","84","216","13.98","35.94","-141.6","191","77","127","40.31","40.31","-2.64","706","106","259","15.01","15.01","-113.74",
"Hayes, Amy Jo","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","50","-2","5","0","2","0","40","-5","133","9","29","6.77","21.8","-10","89","36","75","4","19","5.33","25.33","-20","2","1","2","50","50","1.5","113","9","28","7.96","7.96","10",
"Hayes, C D","0","0","0","0","0","0","6","0","1","0","16.67","-6","17","0","2","0","11.76","-17","31","4","9","12.9","29.03","0.33","1344","105","377","7.81","28.05","-698.31","8","18","632","50","168","7.91","26.58","-298.93","138","34","80","24.64","24.64","-48.42","729","50","189","6.86","6.86","-354.18",
"Haynes, Joey","0","0","0","0","0","0","6","0","2","0","33.33","-6","11","0","4","0","36.36","-11","15","0","5","0","33.33","-15","549","37","112","6.74","20.4","-237.4","25","31","277","19","61","6.86","22.02","-80.49","26","8","16","30.77","30.77","-1.48","392","33","94","8.42","8.42","-102.73",
"Heard, Tyler","0","0","0","0","0","0","3","0","0","0","0","-3","8","1","1","12.5","12.5","5","14","2","3","14.29","21.43","5.5","322","25","80","7.76","24.84","-87.78","5","4","224","21","65","9.38","29.02","-17.78","20","7","12","35","35","2.14","239","17","54","7.11","7.11","-96.66",
"Heffernan, J A","0","0","0","0","0","0","5","2","3","40","60","3.5","13","2","4","15.38","30.77","-4.5","25","2","6","8","24","-16.5","1077","110","296","10.21","27.48","-215","3","2","488","44","130","9.02","26.64","-105.89","106","42","80","39.62","39.62","8.14","515","27","108","5.24","5.24","-212.16",
"Hitchcott, Sam","0","0","0","0","0","0","1","0","0","0","0","-1","6","1","2","16.67","33.33","17","12","1","3","8.33","25","11","163","7","32","4.29","19.63","-102.37","5","5","77","3","12","3.9","15.58","-41.37","5","1","3","20","20","-2.37","96","3","17","3.13","3.13","-58",
"Horgan, C","0","0","0","0","0","0","2","1","1","50","50","4.5","3","1","2","33.33","66.67","3.5","6","1","2","16.67","33.33","0.5","323","14","43","4.33","13.31","-107.92","3","1","164","8","20","4.88","12.2","0.33","12","2","7","16.67","16.67","-4.75","240","12","35","5","5","-94.67",
"Hornby, Rob","1","1","1","100","100","1.75","5","2","4","40","80","0.5","15","3","6","20","40","-4","26","5","9","19.23","34.62","2.5","1304","126","347","9.66","26.61","-317.59","1","1","635","58","158","9.13","24.88","-209.79","136","32","78","23.53","23.53","-49.96","793","79","213","9.96","9.96","-136.31",
"Hutchinson, Callum","1","0","0","0","0","-1","3","0","0","0","0","-3","10","3","3","30","30","9","14","3","3","21.43","21.43","5","538","52","130","9.67","24.16","-132.35","5","4","321","29","78","9.03","24.3","-82.97","33","9","17","27.27","27.27","-0.19","431","46","110","10.67","10.67","-95.18",
"Jakes, Tommie","0","0","0","0","0","0","0","0","0","0","0","0","4","2","2","50","50","2.24","8","3","4","37.5","50","1.99","272","35","76","12.87","27.94","42.31","6","2","228","32","68","14.04","29.82","48.81","35","9","20","25.71","25.71","-6.32","237","31","69","13.08","13.08","10.68",
"Jary, Alex","0","0","0","0","0","0","0","0","0","0","0","0","6","1","2","16.67","33.33","-1.67","11","1","4","9.09","36.36","-6.67","362","27","83","7.46","22.93","-150.64","5","1","215","17","45","7.91","20.93","-75.22","20","4","10","20","20","-8.05","311","24","74","7.72","7.72","-115.17",
"Jones, Ethan","0","0","0","0","0","0","1","0","0","0","0","-1","4","0","0","0","0","-4","10","0","0","0","0","-10","218","22","67","10.09","30.73","-96.85","23","17","201","21","61","10.45","30.35","-88.35","21","8","15","38.1","38.1","0.49","191","19","60","9.95","9.95","-81.05",
"Joyce, Wesley","0","0","0","0","0","0","3","0","0","0","0","-3","8","2","2","25","25","5","24","2","4","8.33","16.67","-11","392","35","93","8.93","23.72","-101.04","4","4","359","31","81","8.64","22.56","-98.04","28","9","17","32.14","32.14","3.46","297","31","79","10.44","10.44","-76.54",
"Kavanagh, Ryan","0","0","0","0","0","0","1","0","1","0","100","-1","2","0","2","0","100","-2","6","0","4","0","66.67","-6","75","5","18","6.67","24","-44.73","18","7","56","4","15","7.14","26.79","-31.23","3","1","2","33.33","33.33","-1.56","67","5","17","7.46","7.46","-36.73",
"Keane, C T","0","0","0","0","0","0","5","0","1","0","20","-5","18","1","3","5.56","16.67","-14.5","28","1","6","3.57","21.43","-24.5","1615","224","576","13.87","35.67","-361.71","7","17","797","121","293","15.18","36.76","-147.67","332","97","188","29.22","29.22","-58.83","822","100","267","12.17","12.17","-147.48",
"Kearney, J","2","0","0","0","0","-2","3","0","0","0","0","-3","6","0","1","0","16.67","-6","9","0","1","0","11.11","-9","529","34","118","6.43","22.31","-63.27","45","31","258","13","59","5.04","22.87","-45.7","35","8","25","22.86","22.86","-11.27","383","24","92","6.27","6.27","-67.7",
"Keenan, Darragh","0","0","0","0","0","0","4","0","1","0","25","-4","11","1","3","9.09","27.27","-8.5","26","3","6","11.54","23.08","-0.75","902","67","184","7.43","20.4","-236.61","7","11","417","33","95","7.91","22.78","-176.36","48","17","26","35.42","35.42","0.43","599","49","140","8.18","8.18","-107.7",
"Kelly, S B","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","-3","4","0","1","0","25","-4","199","10","33","5.03","16.58","-94.25","88","27","81","6","18","7.41","22.22","3","11","3","5","27.27","27.27","0.25","91","7","15","7.69","7.69","-53.75",
"Keniry, L P","1","0","0","0","0","-1","6","0","1","0","16.67","-6","13","1","5","7.69","38.46","-5","19","1","6","5.26","31.58","-11","568","38","107","6.69","18.84","-155.66","6","12","342","23","66","6.73","19.3","-162.26","18","6","8","33.33","33.33","-5.24","390","26","82","6.67","6.67","-126.67",
"Kennedy, K G","0","0","0","0","0","0","4","0","2","0","50","-4","11","0","3","0","27.27","-11","20","1","4","5","20","-11","217","26","64","11.98","29.49","-13.86","10","17","217","26","64","11.98","29.49","-13.86","32","10","17","31.25","31.25","3.31","194","24","56","12.37","12.37","3.24",
"King, D","4","0","1","0","25","-4","4","0","1","0","25","-4","9","0","2","0","22.22","-9","12","1","4","8.33","33.33","-2","640","53","176","8.28","27.5","-180.73","9","10","325","21","90","6.46","27.69","-166.85","51","16","34","31.37","31.37","3.44","415","37","119","8.92","8.92","-73.26",
"Kingscote, Richard","0","0","0","0","0","0","4","0","0","0","0","-4","11","0","1","0","9.09","-11","27","1","6","3.7","22.22","-20.5","1230","134","417","10.89","33.9","-454.96","10","16","595","57","192","9.58","32.27","-250.06","199","56","117","28.14","28.14","-52.49","742","79","242","10.65","10.65","-260.61",
"Lander, Mr Jack","0","0","0","0","0","0","1","0","1","0","100","-1","1","0","1","0","100","-1","1","0","1","0","100","-1","18","2","7","11.11","38.89","-4","410","9","6","0","3","0","50","-6","4","0","2","0","0","-4","17","2","6","11.76","11.76","-3",
"Larson, Frederick","1","0","0","0","0","-1","2","0","0","0","0","-2","8","1","1","12.5","12.5","-1","13","2","3","15.38","23.08","-2.75","456","42","130","9.21","28.51","-167.87","7","8","167","12","45","7.19","26.95","-77.91","53","10","30","18.87","18.87","-30.33","370","34","107","9.19","9.19","-125.52",
"Leavy, Mr Joe","1","0","0","0","0","-1","5","1","2","20","40","6","20","4","9","20","45","22.5","35","8","15","22.86","42.86","18.09","443","53","155","11.96","34.99","7.88","3","5","357","47","130","13.17","36.41","-5.12","39","12","23","30.77","30.77","-1.41","381","43","136","11.29","11.29","-0.91",
"Lee, W J","0","0","0","0","0","0","1","0","0","0","0","-1","13","4","6","30.77","46.15","2.92","35","7","14","20","40","-3.45","1299","178","463","13.7","35.64","-282.01","4","3","583","98","213","16.81","36.54","-7.08","248","83","155","33.47","33.47","-1.81","610","64","201","10.49","10.49","-191.04",
"Leonard, Killian","0","0","0","0","0","0","2","0","0","0","0","-2","3","0","0","0","0","-3","5","0","0","0","0","-5","240","7","30","2.92","12.5","-180.25","67","24","111","6","21","5.41","18.92","-61.25","8","1","4","12.5","12.5","-4.75","167","7","25","4.19","4.19","-107.25",
"Lordan, W M","0","0","0","0","0","0","6","0","2","0","33.33","-6","9","1","4","11.11","44.44","-6.62","22","1","7","4.55","31.82","-19.62","598","65","186","10.87","31.1","-216.96","7","8","262","33","82","12.6","31.3","-119.26","83","29","58","34.94","34.94","-7.75","250","17","64","6.8","6.8","-108.99",
"Loughnane, Mr Billy","5","0","3","0","60","-5","9","1","4","11.11","44.44","-4.67","29","3","14","10.34","48.28","-15.42","57","5","20","8.77","35.09","-21.92","1805","252","620","13.96","34.35","-223.32","3","7","1184","157","403","13.26","34.04","-97","299","95","169","31.77","31.77","-24.85","1372","191","473","13.92","13.92","-168.16",
