Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allan, David","50","4","14","8","28","26.5","1199","141","377","11.76","31.44","-130.44","3","17","596","67","187","11.24","31.38","-141.74","188","61","114","32.45","32.45","-0.12","898","124","303","13.81","13.81","-101.63",
"Bannister, Harry A A","3","0","1","0","33.33","-3","614","76","188","12.38","30.62","-96.37","52","12","320","45","112","14.06","35","-49.58","87","28","50","32.18","32.18","-12.79","376","52","121","13.83","13.83","-17.7",
"Barron, Mr R W","0","0","0","0","0","0","79","2","14","2.53","17.72","-51","142","28","56","1","11","1.79","19.64","-30","4","1","2","25","25","-2","9","0","2","0","0","-9",
"Barry, Mr J C","6","0","3","0","50","-6","200","8","30","4","15","-84.17","110","30","96","5","18","5.21","18.75","-4.17","8","1","2","12.5","12.5","-3.67","37","2","6","5.41","5.41","-26.67",
"Bastyan, Mitchell S","4","1","1","25","25","-0.25","411","49","130","11.92","31.63","-101.86","2","1","207","32","78","15.46","37.68","-35.05","51","18","36","35.29","35.29","-3.94","278","32","96","11.51","11.51","-62.14",
"Beasley, Connor","48","8","19","16.67","39.58","-4.75","1183","154","414","13.02","35","-112.02","2","9","740","92","255","12.43","34.46","-71.35","186","55","110","29.57","29.57","-3.92","845","120","316","14.2","14.2","12.42",
"Blackmore, Rachael","8","1","2","12.5","25","-3.67","964","161","380","16.7","39.42","-295.36","2","3","410","62","149","15.12","36.34","-132.2","228","80","141","35.09","35.09","-48.38","365","32","107","8.77","8.77","-118.21",
"Bowen, Sean P","17","4","9","23.53","52.94","-4.21","1069","214","411","20.02","38.45","-57.22","2","1","554","117","225","21.12","40.61","-27.43","247","114","168","46.15","46.15","37.73","715","137","263","19.16","19.16","-3.49",
"Brennan, Nathan","0","0","0","0","0","0","115","15","33","13.04","28.7","-13.8","51","4","44","6","15","13.64","34.09","-12.21","17","4","11","23.53","23.53","-7.71","86","13","24","15.12","15.12","1.87",
"Brennan, P J","2","0","0","0","0","-2","854","176","373","20.61","43.68","-111.4","15","3","377","80","172","21.22","45.62","-76.33","235","94","151","40","40","-8.24","445","80","168","17.98","17.98","-32.81",
