Jockey,1Day_Runs,1Day_Wins,1Day_Places,1Day_Win_Strike,1Day_Place_Strike,1Day_SP_ProfitLoss,3Day_Runs,3Day_Wins,3Day_Places,3Day_Win_Strike,3Day_Place_Strike,3Day_SP_ProfitLoss,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Smith, Mr James","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","131","16","39","12.21","29.77","26.75","55","15","89","9","26","10.11","29.21","-9.5","12","3","7","25","25","1.25","93","12","24","12.9","12.9","32.25",
"Sugrue, R","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","0","1","0","6.67","-15","9999","9999","6","0","0","0","0","-6","0","0","0","0","0","0","2","0","0","0","0","-2",
"Swan, H C","0","0","0","0","0","0","1","0","0","0","0","-1","3","0","0","0","0","-3","3","0","0","0","0","-3","279","32","106","11.47","37.99","-148.25","30","7","130","17","46","13.08","35.38","-56.86","46","16","31","34.78","34.78","-12.91","40","1","10","2.5","2.5","-32.5",
"Tabti, M","1","0","0","0","0","-1","5","0","0","0","0","-5","8","1","1","12.5","12.5","-3.5","14","2","2","14.29","14.29","2.5","170","17","53","10","31.18","-37.79","6","6","82","9","25","10.98","30.49","-15.12","22","9","12","40.91","40.91","6.38","144","14","46","9.72","9.72","-34.54",
"Torrens, Simon","0","0","0","0","0","0","2","0","0","0","0","-2","4","0","1","0","25","-4","7","0","3","0","42.86","-7","713","44","157","6.17","22.02","-364.32","23","12","326","21","78","6.44","23.93","-148","38","14","27","36.84","36.84","9.18","411","25","96","6.08","6.08","-193.62",
"Townend, P","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","659","245","407","37.18","61.76","-45.66","29","6","358","132","218","36.87","60.89","-0.52","390","196","289","50.26","50.26","-30.05","104","15","41","14.42","14.42","5.39",
"Tudhope, Daniel","7","0","2","0","28.57","-7","15","1","5","6.67","33.33","-9","30","3","12","10","40","-15.5","49","4","16","8.16","32.65","-31.62","1268","197","474","15.54","37.38","-267.57","3","15","677","109","264","16.1","39","-132.73","273","95","167","34.8","34.8","8.55","794","101","279","12.72","12.72","-232.17",
"Twiston-Davies, Sam","0","0","0","0","0","0","3","1","2","33.33","66.67","0","6","1","2","16.67","33.33","-3","13","2","8","15.38","61.54","-4","1269","184","467","14.5","36.8","-186.55","2","3","625","98","247","15.68","39.52","-94.07","232","74","136","31.9","31.9","-33.26","797","117","280","14.68","14.68","14.39",
"Walsh, E","0","0","0","0","0","0","2","0","0","0","0","-2","3","0","0","0","0","-3","6","0","0","0","0","-6","396","21","75","5.3","18.94","-229.87","69","24","190","11","40","5.79","21.05","-97","15","1","8","6.67","6.67","-11.5","188","15","47","7.98","7.98","-64.5",
"Walsh, M P","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","2","25","50","-0.75","513","98","191","19.1","37.23","-95.62","13","1","305","55","113","18.03","37.05","-81.04","141","52","87","36.88","36.88","-16.49","242","30","70","12.4","12.4","-90.72",
"Waugh, Amie","4","0","0","0","0","-4","8","1","1","12.5","12.5","26","12","1","1","8.33","8.33","22","23","3","4","13.04","17.39","34.33","333","19","64","5.71","19.22","-84.59","3","7","186","16","46","8.6","24.73","1.41","18","4","7","22.22","22.22","-0.25","293","19","64","6.48","6.48","-44.59",
"Williams, Lorcan","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","3","0","0","0","0","-3","323","47","109","14.55","33.75","-114.35","109","16","161","28","61","17.39","37.89","-36.94","51","20","32","39.22","39.22","-7.03","179","26","63","14.53","14.53","-40.77",
"Worsley, Tabitha","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","-6","464","16","66","3.45","14.22","-171.52","66","23","225","6","27","2.67","12","-27.62","7","3","4","42.86","42.86","1.98","357","13","56","3.64","3.64","-234.62",
"Young, Archie","1","0","0","0","0","-1","2","1","1","50","50","2.33","8","2","2","25","25","4.33","11","2","3","18.18","27.27","1.33","189","23","53","12.17","28.04","-37.2","3","2","145","17","41","11.72","28.28","-31.53","21","6","12","28.57","28.57","-2.53","177","23","51","12.99","12.99","-25.2",
 
