Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allan, David","8","0","3","0","37.5","-8","1276","150","403","11.76","31.58","-78.8","24","15","684","73","211","10.67","30.85","-119.42","193","62","115","32.12","32.12","0.61","957","134","324","14","14","-23.11",
"Anderson, Mr A","8","0","1","0","12.5","-8","254","10","38","3.94","14.96","-181.5","21","9","97","6","13","6.19","13.4","-51.5","5","2","3","40","40","1","186","8","30","4.3","4.3","-126",
"Armson, Philip","10","1","2","10","20","-2","464","37","113","7.97","24.35","-109.59","6","8","297","30","89","10.1","29.97","-22.42","44","8","25","18.18","18.18","-16.88","402","35","107","8.71","8.71","-177.92",
"Austin, Edward","4","0","0","0","0","-4","111","11","24","9.91","21.62","-19","31","8","78","9","17","11.54","21.79","0","10","4","8","40","40","3","79","7","18","8.86","8.86","-22.5",
"Bailey, Katelyn","1","0","0","0","0","-1","7","0","0","0","0","-7","9999","9999","7","0","0","0","0","-7","0","0","0","0","0","0","5","0","0","0","0","-5",
"Bannister, Harry A A","7","0","2","0","28.57","-7","498","65","161","13.05","32.33","-80","123","13","177","28","63","15.82","35.59","-23.61","81","25","47","30.86","30.86","-14.92","305","47","108","15.41","15.41","12.55",
"Beasley, Connor","28","2","7","7.14","25","-19.34","1347","168","463","12.47","34.37","-156.2","9","12","747","88","256","11.78","34.27","-129.28","203","58","117","28.57","28.57","-10.76","962","128","345","13.31","13.31","-29.59",
"Bennett, Charlie","5","0","0","0","0","-5","678","27","119","3.98","17.55","-413.29","56","30","313","12","52","3.83","16.61","-225.12","26","4","12","15.38","15.38","-12","488","26","106","5.33","5.33","-225.79",
"Best, J A","12","1","2","8.33","16.67","-1","754","46","147","6.1","19.5","-300.9","5","11","276","12","43","4.35","15.58","-151.04","37","14","18","37.84","37.84","6.44","460","37","110","8.04","8.04","-104.8",
"Beswick, Harrison","3","0","0","0","0","-3","80","8","20","10","25","-13.42","27","4","28","4","6","14.29","21.43","4.75","3","1","2","33.33","33.33","1.33","43","6","15","13.95","13.95","4.83",
"Bewley, Jonathon","0","0","0","0","0","0","123","16","42","13.01","34.15","-36.46","79","8","65","10","24","15.38","36.92","-18.46","10","4","5","40","40","1.54","95","15","38","15.79","15.79","-12.96",
"Bishop, Charles","6","1","1","16.67","16.67","-4.09","725","63","175","8.69","24.14","-234.24","6","3","365","37","96","10.14","26.3","-142.9","54","19","35","35.19","35.19","-1.06","435","34","98","7.82","7.82","-127.4",
"Bowen, James C","22","1","7","4.55","31.82","-16.5","751","118","264","15.71","35.15","-45.15","3","6","332","48","111","14.46","33.43","-33.23","131","47","85","35.88","35.88","2.34","466","80","164","17.17","17.17","74.02",
"Bowen, S D","9","0","1","0","11.11","-9","227","9","45","3.96","19.82","-129.5","28","15","208","8","40","3.85","19.23","-125.5","13","2","4","15.38","15.38","-7.75","181","5","30","2.76","2.76","-125.5",
