Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allan, David","46","4","15","8.7","32.61","-25.5","1316","122","396","9.27","30.09","-361.81","4","11","636","60","199","9.43","31.29","-186.58","143","34","80","23.78","23.78","-28.09","1017","102","326","10.03","10.03","-250.21",
"Barron, Mr R W","3","0","0","0","0","-3","129","18","50","13.95","38.76","-2.61","20","6","64","12","28","18.75","43.75","12.39","12","3","8","25","25","-2.24","20","4","9","20","20","15",
"Beasley, Connor","36","2","11","5.56","30.56","-30.3","1308","148","445","11.31","34.02","-288.19","8","19","571","69","201","12.08","35.2","-137.37","171","46","106","26.9","26.9","-28.51","990","105","329","10.61","10.61","-271.43",
"Bishop, Charles","23","4","7","17.39","30.43","-5.25","859","89","244","10.36","28.41","-227.04","3","8","449","50","128","11.14","28.51","-59.04","84","33","54","39.29","39.29","2.05","521","54","141","10.36","10.36","-69.94",
"Blackmore, Rachael","18","1","6","5.56","33.33","-13.67","888","124","325","13.96","36.6","-292.04","3","6","446","63","162","14.13","36.32","-159.55","174","53","107","30.46","30.46","-33.34","366","29","104","7.92","7.92","-165.72",
"Breslin, Andrew","14","0","3","0","21.43","-14","362","14","63","3.87","17.4","-196.5","16","15","258","13","53","5.04","20.54","-115.5","11","1","4","9.09","9.09","-7.75","309","12","53","3.88","3.88","-177.5",
"Buckley, Kieran","9","1","6","11.11","66.67","-6.25","502","34","121","6.77","24.1","-274.74","3","1","204","13","52","6.37","25.49","-127.14","47","12","27","25.53","25.53","-13.99","274","20","77","7.3","7.3","-102.5",
"Buckley, Mr Finn","2","0","1","0","50","-2","20","0","4","0","20","-20","9999","9999","18","0","3","0","16.67","-18","0","0","0","0","0","0","4","0","1","0","0","-4",
"Canavan, Jordan J","1","0","0","0","0","-1","21","0","3","0","14.29","-21","880","44","9","0","1","0","11.11","-9","1","0","1","0","0","-1","4","0","0","0","0","-4",
"Carmichael, Oliver","2","1","1","50","50","27","14","2","3","14.29","21.43","24.5","11","2","14","2","3","14.29","21.43","24.5","0","0","0","0","0","0","14","2","3","14.29","14.29","24.5",
"Chalkley, Lewis","4","0","1","0","25","-4","67","3","13","4.48","19.4","-50.75","18","5","50","2","9","4","18","-42.25","4","1","1","25","25","0","60","3","12","5","5","-43.75",
"Coakley, Ross","18","1","4","5.56","22.22","-1","726","83","227","11.43","31.27","-185.94","3","5","370","38","106","10.27","28.65","-81.15","80","24","45","30","30","-14.49","436","51","137","11.7","11.7","-99.91",
"Cosgrave, Pat","22","3","6","13.64","27.27","-8.29","434","54","135","12.44","31.11","-118.44","1","2","179","24","51","13.41","28.49","-12.97","53","27","39","50.94","50.94","23.15","319","40","105","12.54","12.54","-92.18",
"Cotter, Mr S","1","0","0","0","0","-1","9","0","1","0","11.11","-9","9999","9999","6","0","0","0","0","-6","0","0","0","0","0","0","1","0","0","0","0","-1",
"Cox, William","10","0","1","0","10","-10","432","13","57","3.01","13.19","-211.5","38","34","251","8","31","3.19","12.35","-63.5","9","0","3","0","0","-9","293","9","44","3.07","3.07","-110.5",
"Da Silva, Raul","0","0","0","0","0","0","105","7","25","6.67","23.81","-31.22","152","30","62","5","14","8.06","22.58","-33.55","8","1","4","12.5","12.5","-6.38","59","2","10","3.39","3.39","-13.67",
"Daly, Mr Frederick","6","0","1","0","16.67","-6","25","2","7","8","28","-12.27","73","14","23","1","6","4.35","26.09","-12","3","1","2","33.33","33.33","-1.27","21","2","7","9.52","9.52","-8.27",
"Davies, Harry","27","5","12","18.52","44.44","8","931","103","299","11.06","32.12","-207.62","1","1","549","60","179","10.93","32.6","-101.11","114","34","67","29.82","29.82","-14.08","626","58","183","9.27","9.27","-216.66",
"Doyle, Hollie","39","3","11","7.69","28.21","-32.27","1766","233","559","13.19","31.65","-483.17","3","12","997","123","329","12.34","33","-350.9","293","94","168","32.08","32.08","-41.27","1215","156","364","12.84","12.84","-311.68",
"Eaves, Tom","32","2","6","6.25","18.75","-9","1338","106","326","7.92","24.36","-353.36","3","10","698","57","175","8.17","25.07","-157.99","72","23","48","31.94","31.94","-8.45","963","72","242","7.48","7.48","-308.29",
"Edmunds, Lewis","26","2","8","7.69","30.77","-17.75","923","106","276","11.48","29.9","-146.6","2","4","512","62","170","12.11","33.2","-135.83","106","36","65","33.96","33.96","11.74","713","95","236","13.32","13.32","-5.17",
"Egan, David","47","5","13","10.64","27.66","-17.62","1530","181","488","11.83","31.9","-341.73","1","2","760","95","240","12.5","31.58","-79.08","159","55","101","34.59","34.59","-1.22","911","102","270","11.2","11.2","-126.47",
"Egan, John","7","1","1","14.29","14.29","-3.5","421","34","104","8.08","24.7","-170.9","11","7","176","9","39","5.11","22.16","-99.67","29","10","20","34.48","34.48","1.1","312","28","87","8.97","8.97","-115.23",
"Elliott, Rhys","10","1","4","10","40","-1.5","89","11","30","12.36","33.71","-1.42","1","1","87","11","30","12.64","34.48","0.58","11","3","4","27.27","27.27","0.08","83","10","27","12.05","12.05","-0.42",
"Elvin, Miss P","2","0","0","0","0","-2","66","6","15","9.09","22.73","-5.79","64","3","30","5","9","16.67","30","27.33","4","2","3","50","50","3.21","28","5","10","17.86","17.86","3.21",
