Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allan, David","42","4","9","9.52","21.43","-17.67","1186","140","375","11.8","31.62","-129.86","1","2","594","62","178","10.44","29.97","-154.46","186","61","111","32.8","32.8","2.13","892","123","302","13.79","13.79","-102.05",
"Anderson, Mr A","9","1","1","11.11","11.11","-1","256","10","34","3.91","13.28","-188.12","3","1","80","3","8","3.75","10","-60.25","4","3","3","75","75","4.88","179","9","29","5.03","5.03","-119.12",
"Armson, Philip","11","0","2","0","18.18","-11","408","38","109","9.31","26.72","-90.42","15","12","291","29","92","9.97","31.62","-141.75","40","8","24","20","20","-12.88","368","37","105","10.05","10.05","-62.42",
"Atzeni, Andrea","36","6","16","16.67","44.44","32.08","898","153","347","17.04","38.64","-14.24","4","10","397","79","169","19.9","42.57","53.11","184","62","112","33.7","33.7","-23.89","468","79","168","16.88","16.88","12.29",
"Bass, George","16","2","4","12.5","25","-4.5","456","44","115","9.65","25.22","-29.44","2","2","223","24","55","10.76","24.66","24.14","26","10","14","38.46","38.46","1.06","356","39","96","10.96","10.96","1.06",
"Beasley, Connor","49","2","11","4.08","22.45","-37.67","1206","153","418","12.69","34.66","-151.19","2","7","755","91","261","12.05","34.57","-94.52","187","55","110","29.41","29.41","-4.92","860","119","317","13.84","13.84","-10.75",
"Bewley, Callum","7","0","1","0","14.29","-7","565","31","111","5.49","19.65","-279.32","29","10","304","17","52","5.59","17.11","-145.87","33","7","16","21.21","21.21","-12.78","324","22","78","6.79","6.79","-163.95",
"Bishop, Charles","23","2","7","8.7","30.43","-12","780","68","176","8.72","22.56","-251.21","6","7","308","31","78","10.06","25.32","-54.2","52","17","33","32.69","32.69","0.14","471","40","103","8.49","8.49","-125.36",
"Bowen, S D","5","1","2","20","40","-2.25","150","6","33","4","22","-73.25","12","4","150","6","33","4","22","-73.25","9","2","3","22.22","22.22","-3.75","116","3","21","2.59","2.59","-78",
"Bradley, Paddy","9","0","2","0","22.22","-9","55","3","15","5.45","27.27","-29","23","14","55","3","15","5.45","27.27","-29","3","0","2","0","0","-3","41","3","13","7.32","7.32","-15",
"Brogan, Kevin","15","0","3","0","20","-15","528","84","196","15.91","37.12","-66.75","39","27","296","46","102","15.54","34.46","-60.72","112","39","71","34.82","34.82","-9.99","434","73","166","16.82","16.82","-26.25",
"Brooke, Henry","12","1","2","8.33","16.67","-9","607","60","170","9.88","28.01","-216.72","3","2","267","27","77","10.11","28.84","-81.01","58","20","35","34.48","34.48","3.99","380","44","115","11.58","11.58","-105.34",
"Brookes, Aiden","11","1","1","9.09","9.09","-5","220","27","55","12.27","25","-10.54","11","9","151","23","38","15.23","25.17","23.46","19","7","11","36.84","36.84","2.96","190","27","53","14.21","14.21","19.46",
"Bryan, Joshua","11","0","3","0","27.27","-11","312","27","86","8.65","27.56","-84.43","51","38","164","16","46","9.76","28.05","-5.27","26","7","20","26.92","26.92","-5.89","199","17","53","8.54","8.54","-44.41",
"Buick, William","42","11","17","26.19","40.48","-1.74","1654","384","733","23.22","44.32","-39.4","4","4","739","198","358","26.79","48.44","-26.87","573","232","370","40.49","40.49","24.08","925","179","355","19.35","19.35","-110.19",
"Byrnes, Mr P","7","0","1","0","14.29","-7","101","13","33","12.87","32.67","-44.42","18","10","33","2","11","6.06","33.33","-27.9","13","8","9","61.54","61.54","12.58","28","3","8","10.71","10.71","-10",
"Caffrey, Adam","13","1","2","7.69","15.38","4","146","10","28","6.85","19.18","-30.92","3","1","121","10","26","8.26","21.49","-5.92","7","3","4","42.86","42.86","5.08","127","9","23","7.09","7.09","-15.67",
"Callan, N","26","3","7","11.54","26.92","16.5","524","69","176","13.17","33.59","63.83","4","5","451","62","160","13.75","35.48","81.5","79","21","43","26.58","26.58","-17.64","343","47","115","13.7","13.7","38.65",
"Cameron, Tyrese","0","0","0","0","0","0","1","0","0","0","0","-1","9999","9999","1","0","0","0","0","-1","0","0","0","0","0","0","1","0","0","0","0","-1",
"Carroll, G F","35","2","8","5.71","22.86","-26.75","1004","94","258","9.36","25.7","-207.63","10","23","488","46","128","9.43","26.23","-163.37","83","25","52","30.12","30.12","3.29","536","58","150","10.82","10.82","-34.13",
"Carson, William","17","0","3","0","17.65","-17","750","49","155","6.53","20.67","-132.08","74","28","347","21","69","6.05","19.88","-127","44","17","31","38.64","38.64","10.54","562","42","125","7.47","7.47","-158.29",
"Catton, Luke","4","0","0","0","0","-4","177","19","46","10.73","25.99","-20.11","30","11","107","13","28","12.15","26.17","18.39","18","5","13","27.78","27.78","-2.61","159","18","44","11.32","11.32","-53.11",
"Chapman, Ross","5","0","0","0","0","-5","322","19","58","5.9","18.01","-44.11","458","60","21","0","0","0","0","-21","20","3","12","15","15","-11.24","208","16","44","7.69","7.69","-37.24",
"Cherchi, Stefano","24","1","4","4.17","16.67","-14.5","563","61","175","10.83","31.08","-158.47","1","1","275","28","85","10.18","30.91","-47.47","63","21","40","33.33","33.33","-6.3","408","46","126","11.27","11.27","-99.9",
"Cleary, Jack","4","0","0","0","0","-4","130","6","16","4.62","12.31","-40.5","37","16","92","6","15","6.52","16.3","-2.5","4","0","2","0","0","-4","99","6","15","6.06","6.06","-9.5",
"Cleary, R P","22","1","4","4.55","18.18","-16.5","771","27","105","3.5","13.62","-415.62","11","18","348","13","48","3.74","13.79","-168","14","1","6","7.14","7.14","-11.62","471","21","77","4.46","4.46","-167.5",
"Clutterbuck, Rhys","25","2","6","8","24","0","700","81","198","11.57","28.29","-181.34","6","15","403","50","113","12.41","28.04","-76.6","100","28","52","28","28","-15.42","540","70","171","12.96","12.96","-107.79",
