Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allan, David","41","3","11","7.32","26.83","-29.25","1336","139","404","10.4","30.24","-341.94","1","3","646","65","188","10.06","29.1","-245.02","174","52","99","29.89","29.89","-5.52","1041","115","337","11.05","11.05","-239.76",
"Anderson, Joe","7","1","4","14.29","57.14","-4.37","207","27","72","13.04","34.78","-19.58","4","5","147","17","49","11.56","33.33","-21.41","20","7","12","35","35","3.09","168","22","62","13.1","13.1","-16.33",
"Armson, Philip","8","0","2","0","25","-8","412","32","96","7.77","23.3","-100.72","32","17","133","6","22","4.51","16.54","-99.17","45","5","25","11.11","11.11","-29.21","342","30","89","8.77","8.77","-161.05",
"Bass, David","13","0","2","0","15.38","-13","459","58","136","12.64","29.63","-107.85","17","17","229","27","64","11.79","27.95","-54.04","72","18","36","25","25","-29.28","255","33","72","12.94","12.94","-19.37",
"Beasley, Connor","45","8","18","17.78","40","-5.37","1278","138","431","10.8","33.72","-333.96","1","2","529","57","185","10.78","34.97","-179.61","177","44","101","24.86","24.86","-46.65","946","101","318","10.68","10.68","-234.09",
"Bellamy, Tom","17","1","2","5.88","11.76","-13","882","93","267","10.54","30.27","-334.99","3","6","439","47","132","10.71","30.07","-191.46","94","33","54","35.11","35.11","-14.95","546","56","159","10.26","10.26","-235.37",
"Best, J A","11","1","2","9.09","18.18","10","641","30","115","4.68","17.94","-302.94","8","11","370","19","75","5.14","20.27","-156.07","25","9","14","36","36","4.56","420","28","104","6.67","6.67","-103.94",
"Blackmore, Rachael","26","2","8","7.69","30.77","-20","913","127","334","13.91","36.58","-296.85","3","7","427","56","152","13.11","35.6","-180.26","178","55","110","30.9","30.9","-39.4","377","32","106","8.49","8.49","-144.84",
"Bowen, James C","14","3","6","21.43","42.86","-6.55","632","83","221","13.13","34.97","-148.09","2","3","366","54","142","14.75","38.8","-64.02","111","35","72","31.53","31.53","-18.06","365","52","123","14.25","14.25","-27.53",
"Bowen, Sean P","21","4","7","19.05","33.33","-8.54","1369","281","539","20.53","39.37","183.04","1","5","720","158","293","21.94","40.69","37.89","348","147","214","42.24","42.24","2.47","883","163","322","18.46","18.46","-24.15",
"Brace, Mr J","0","0","0","0","0","0","64","8","17","12.5","26.56","-11.62","445","15","3","0","0","0","0","-3","8","3","4","37.5","37.5","0.88","58","8","16","13.79","13.79","-5.62",
"Breslin, Andrew","16","0","3","0","18.75","-16","325","15","57","4.62","17.54","-155.37","34","24","215","9","42","4.19","19.53","-107.5","14","2","5","14.29","14.29","-8.12","284","14","50","4.93","4.93","-133.37",
"Burke, Jonathan","16","1","7","6.25","43.75","-13.62","719","98","258","13.63","35.88","-204.02","6","16","337","46","125","13.65","37.09","-85.1","115","48","80","41.74","41.74","10.93","426","52","138","12.21","12.21","-122.4",
"Byrnes, Mr P","15","1","2","6.67","13.33","-11","340","35","82","10.29","24.12","-134.59","2","5","169","14","34","8.28","20.12","-67.39","39","16","26","41.03","41.03","6.16","184","20","42","10.87","10.87","-55.42",
"Cannon, Tom J","16","0","3","0","18.75","-16","774","113","240","14.6","31.01","-185.68","15","18","386","49","115","12.69","29.79","-139.34","103","47","59","45.63","45.63","16.32","451","60","129","13.3","13.3","-119.3",
"Carroll, G F","29","0","4","0","13.79","-29","1014","98","258","9.66","25.44","-264.89","29","49","539","49","134","9.09","24.86","-174.01","101","31","63","30.69","30.69","8.57","518","55","145","10.62","10.62","-84.8",
"Carver, Bryan","14","3","6","21.43","42.86","6.83","398","41","100","10.3","25.13","-154.62","4","7","246","23","61","9.35","24.8","-93.25","34","16","23","47.06","47.06","8.09","278","32","75","11.51","11.51","-71.79",
"Cheleda, Angus","2","1","1","50","50","1.5","118","13","35","11.02","29.66","-14.32","6","2","36","5","10","13.89","27.78","-15.92","12","5","8","41.67","41.67","2.93","96","10","29","10.42","10.42","1.1",
"Clarke, Conor","3","0","1","0","33.33","-3","64","4","15","6.25","23.44","-39.33","280","35","43","2","10","4.65","23.26","-24.33","7","2","3","28.57","28.57","-3.66","30","2","7","6.67","6.67","-26.66",
"Cleary, Jack","6","0","0","0","0","-6","241","10","40","4.15","16.6","-158.42","100","34","122","4","23","3.28","18.85","-78.5","14","4","7","28.57","28.57","1.58","163","7","25","4.29","4.29","-100.92",
"Coakley, Ross","19","1","4","5.26","21.05","-11.5","765","90","238","11.76","31.11","-195.64","10","13","365","38","97","10.41","26.58","-100.74","101","29","54","28.71","28.71","-17.52","461","57","141","12.36","12.36","-90.87",
"Cobden, Harry","18","4","7","22.22","38.89","-3.76","1181","282","533","23.88","45.13","-130.59","3","5","742","167","328","22.51","44.2","-93.29","386","169","254","43.78","43.78","12.11","682","127","249","18.62","18.62","-95.46",
"Coen, Ben M","27","3","6","11.11","22.22","17","1092","102","278","9.34","25.46","-430.63","4","12","589","51","140","8.66","23.77","-228.74","112","36","70","32.14","32.14","2.29","570","51","139","8.95","8.95","-243.25",
"Coen, J","8","0","1","0","12.5","-8","471","30","109","6.37","23.14","-215.01","114","36","156","10","35","6.41","22.44","-71.17","37","9","19","24.32","24.32","-5.51","370","21","84","5.68","5.68","-160.84",
"Colgan, R C","16","2","4","12.5","25","190","644","29","93","4.5","14.44","-111.46","3","6","316","15","48","4.75","15.19","87.88","16","4","7","25","25","-3.79","353","12","55","3.4","3.4","-182.5",
"Crosse, Nathan","11","0","2","0","18.18","-11","782","40","131","5.12","16.75","-73.84","58","30","370","21","60","5.68","16.22","26.66","29","5","17","17.24","17.24","-10.17","462","26","85","5.63","5.63","16.5",
"Crowley, Jim","26","1","4","3.85","15.38","-16","749","139","272","18.56","36.32","2.76","11","20","361","55","114","15.24","31.58","-19.73","166","66","107","39.76","39.76","-2.52","382","57","130","14.92","14.92","-25.82",
"Davies, James","15","2","4","13.33","26.67","46","506","32","94","6.32","18.58","-109.04","4","8","245","11","41","4.49","16.73","-70.29","21","6","15","28.57","28.57","0.5","304","24","66","7.89","7.89","25.63",
"Davis, Sean","1","0","0","0","0","-1","86","5","11","5.81","12.79","-66.82","209","30","30","1","3","3.33","10","-25","9","2","5","22.22","22.22","-5.07","69","4","9","5.8","5.8","-53.57",
"Dingle, Rex","8","1","2","12.5","25","0.5","514","72","160","14.01","31.13","-88.62","4","2","282","33","82","11.7","29.08","-76.22","72","26","41","36.11","36.11","-6.79","308","49","94","15.91","15.91","31.06",
"Donoghue, K M","3","2","3","66.67","100","3.88","830","119","282","14.34","33.98","-285.12","2","2","426","67","156","15.73","36.62","-168.87","154","58","101","37.66","37.66","-8.95","393","51","132","12.98","12.98","-116.91",
"Doyle, Jack","0","0","0","0","0","0","23","1","10","4.35","43.48","-18.5","699","23","8","0","3","0","37.5","-8","5","0","4","0","0","-5","0","0","0","0","0","0",
"Doyle, Mr D","7","0","0","0","0","-7","118","4","36","3.39","30.51","-99.75","69","21","101","4","34","3.96","33.66","-82.75","5","3","5","60","60","6.25","41","3","19","7.32","7.32","-26.25",
"Doyle, R A","13","1","2","7.69","15.38","-10.12","437","24","85","5.49","19.45","-244.98","5","8","210","10","39","4.76","18.57","-128.12","20","5","12","25","25","-1.86","187","11","42","5.88","5.88","-83.12",
"Dunne, R T","18","0","4","0","22.22","-18","449","31","104","6.9","23.16","-201.3","17","21","233","15","56","6.44","24.03","-137.93","33","6","15","18.18","18.18","-12.21","282","23","73","8.16","8.16","-130.96",
"Egan, David","37","5","10","13.51","27.03","25.5","1507","180","503","11.94","33.38","-400.38","3","11","780","95","259","12.18","33.21","-155.35","184","65","123","35.33","35.33","-8.62","893","93","255","10.41","10.41","-180.09",
"Enright, P T","16","2","4","12.5","25","45","998","56","187","5.61","18.74","-414.77","1","2","500","27","101","5.4","20.2","-155.78","59","13","35","22.03","22.03","-14.61","515","41","128","7.96","7.96","-122.54",
"Fallon, Cieren","27","4","6","14.81","22.22","4.83","950","119","310","12.53","32.63","-256.45","2","6","422","52","126","12.32","29.86","-81.26","122","36","70","29.51","29.51","-29.52","581","67","179","11.53","11.53","-139.01",
"Fanning, Joe","27","6","9","22.22","33.33","10.75","786","122","273","15.52","34.73","-42.08","6","11","589","92","200","15.62","33.96","-25.49","114","38","67","33.33","33.33","-4.49","612","97","214","15.85","15.85","-11.48",
"Fenelon, S","7","0","2","0","28.57","-7","258","6","32","2.33","12.4","-147","119","39","154","5","21","3.25","13.64","-64","7","1","3","14.29","14.29","-3","137","3","19","2.19","2.19","-73",
"Flanagan, S W","25","6","11","24","44","-0.46","785","69","212","8.79","27.01","-296.03","1","2","435","43","124","9.89","28.51","-145.42","60","21","39","35","35","-1.74","387","27","99","6.98","6.98","-160.44",
"Foley, J B","3","1","1","33.33","33.33","12","269","16","47","5.95","17.47","-150.43","1","1","50","2","8","4","16","-33.43","13","2","6","15.38","15.38","-7.93","151","13","28","8.61","8.61","-44",
"Foley, Shane","42","7","13","16.67","30.95","17.75","1210","132","377","10.91","31.16","-215.87","1","2","581","62","174","10.67","29.95","-55.78","140","25","76","17.86","17.86","-63.15","582","55","169","9.45","9.45","-102.17",
"Gainford, Mr J C","17","1","4","5.88","23.53","-13.75","542","51","130","9.41","23.99","-113.59","2","6","192","17","47","8.85","24.48","-79.8","38","13","21","34.21","34.21","-2.38","239","20","47","8.37","8.37","18.38",
"Garritty, Billy","22","2","6","9.09","27.27","-15.67","863","103","273","11.94","31.63","51.15","2","4","475","63","146","13.26","30.74","50.29","82","25","53","30.49","30.49","-13.75","654","79","204","12.08","12.08","-86.22",
"Garritty, Jack","10","2","5","20","50","1","464","42","145","9.05","31.25","-163.24","7","5","230","26","84","11.3","36.52","-61.49","45","11","26","24.44","24.44","-9.24","331","35","112","10.57","10.57","-65.62",
"Geerdharry, C","1","0","0","0","0","-1","86","3","15","3.49","17.44","-42","400","48","41","0","3","0","7.32","-41","4","0","1","0","0","-4","76","3","12","3.95","3.95","-32",
"Geoghegan, Mr R P","6","0","0","0","0","-6","109","8","27","7.34","24.77","-32.25","103","19","61","5","14","8.2","22.95","-12","4","1","3","25","25","-1.75","65","5","20","7.69","7.69","-15",
"Gethings, Ciaran","10","1","4","10","40","-4","537","56","141","10.43","26.26","-225.71","5","7","268","29","69","10.82","25.75","-68.5","49","20","28","40.82","40.82","0.97","324","38","87","11.73","11.73","-93.06",
"Gilligan, D J","26","1","9","3.85","34.62","-16.5","433","50","145","11.55","33.49","-115.35","11","24","272","38","97","13.97","35.66","-58.84","54","16","36","29.63","29.63","-8.35","291","31","91","10.65","10.65","-45.66",
"Gilligan, Jack","13","2","5","15.38","38.46","-1","98","17","38","17.35","38.78","65.03","2","2","98","17","38","17.35","38.78","65.03","13","6","11","46.15","46.15","3.03","74","16","29","21.62","21.62","86.28",
"Gingell, Mr Frederick","2","0","0","0","0","-2","242","38","93","15.7","38.43","-32.3","18","8","170","27","57","15.88","33.53","-11.53","51","14","27","27.45","27.45","-17.05","207","29","78","14.01","14.01","-39.68",
"Gleeson, Mr P W","1","0","0","0","0","-1","14","1","2","7.14","14.29","-2","278","9","12","1","2","8.33","16.67","0","0","0","0","0","0","0","6","0","1","0","0","-6",
"Goldstein, Marc","5","0","0","0","0","-5","181","20","50","11.05","27.62","57.83","23","12","92","7","27","7.61","29.35","-37","10","4","6","40","40","3","100","15","37","15","15","106.75",
"Gordon, Mr Fred","5","0","0","0","0","-5","167","25","51","14.97","30.54","-14.76","42","15","88","11","24","12.5","27.27","-18.59","28","9","17","32.14","32.14","2.58","142","20","39","14.08","14.08","-9.09",
"Halpin, G P","2","0","0","0","0","-2","235","7","37","2.98","15.74","-202.27","340","114","122","1","10","0.82","8.2","-119.9","10","4","7","40","40","1.98","104","2","14","1.92","1.92","-90.25",
"Hamilton, Mr T","7","0","0","0","0","-7","114","8","27","7.02","23.68","-79.18","68","17","44","5","12","11.36","27.27","-21.25","11","5","9","45.45","45.45","3.82","9","1","1","11.11","11.11","-1",
"Hampson, Brodie","5","1","1","20","20","0","132","16","42","12.12","31.82","-4.37","11","5","78","12","28","15.38","35.9","33.13","23","5","13","21.74","21.74","-6.12","121","16","41","13.22","13.22","6.63",
"Hanlon, Mr P","2","0","1","0","50","-2","51","3","10","5.88","19.61","-22.83","66","5","51","3","10","5.88","19.61","-22.83","3","1","2","33.33","33.33","-1.33","14","2","3","14.29","14.29","12.5",
"Hardie, Cameron","38","1","8","2.63","21.05","-17","1629","61","300","3.74","18.42","-1072.5","10","20","881","32","148","3.63","16.8","-566.46","46","8","22","17.39","17.39","-25.08","1302","52","253","3.99","3.99","-818.16",
