Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allan, David","44","4","11","9.09","25","-25.42","1302","142","401","10.91","30.8","-306.15","3","7","698","67","208","9.6","29.8","-147.37","179","59","105","32.96","32.96","11.07","992","125","328","12.6","12.6","-112.39",
"Atzeni, Andrea","17","1","7","5.88","41.18","-14.5","849","140","324","16.49","38.16","-73.05","14","14","455","65","159","14.29","34.95","-38.06","168","57","102","33.93","33.93","-10.25","468","76","166","16.24","16.24","-24.67",
"Bass, George","6","0","2","0","33.33","-6","371","34","97","9.16","26.15","-57.65","16","9","205","19","61","9.27","29.76","-69.16","21","8","10","38.1","38.1","2.52","282","30","82","10.64","10.64","-35.15",
"Beasley, Connor","34","2","11","5.88","32.35","-28","1439","172","490","11.95","34.05","-143.54","3","8","736","78","244","10.6","33.15","-151.81","202","53","117","26.24","26.24","-34.68","1032","126","360","12.21","12.21","-48.93",
"Bennett, Charlie","12","0","3","0","25","-12","605","20","103","3.31","17.02","-442.12","84","73","299","10","59","3.34","19.73","-230","20","3","9","15","15","-8.5","437","18","88","4.12","4.12","-284.12",
"Bennett, Miss N","3","0","1","0","33.33","-3","44","7","15","15.91","34.09","43","113","14","23","5","7","21.74","30.43","30.5","6","1","4","16.67","16.67","-1.5","38","7","14","18.42","18.42","49",
"Bird, Sean","4","0","0","0","0","-4","105","3","8","2.86","7.62","-21","22","9","60","2","6","3.33","10","-5","2","0","0","0","0","-2","74","2","5","2.7","2.7","-16",
"Bishop, Charles","26","1","6","3.85","23.08","-24","683","65","181","9.52","26.5","-194.11","3","6","392","44","117","11.22","29.85","-115.75","68","22","40","32.35","32.35","-11.23","403","32","97","7.94","7.94","-114.07",
"Bowen, S D","4","1","3","25","75","2.5","303","19","67","6.27","22.11","-76","1","1","188","14","43","7.45","22.87","-35","18","3","8","16.67","16.67","-10","242","15","51","6.2","6.2","-57",
"Bradley, Paddy","18","2","8","11.11","44.44","3.33","232","21","65","9.05","28.02","-53.84","2","2","216","21","60","9.72","27.78","-37.84","16","1","7","6.25","6.25","-12.5","179","20","57","11.17","11.17","-4.34",
