Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Anderson, Joe","15","0","3","0","20","-15","184","25","64","13.59","34.78","-31.29","17","18","98","17","39","17.35","39.8","6.33","18","6","12","33.33","33.33","1.38","149","21","56","14.09","14.09","-23.04",
"Armson, Philip","11","1","4","9.09","36.36","-3.5","486","41","123","8.44","25.31","-128.34","1","1","170","10","31","5.88","18.24","30.08","49","7","27","14.29","14.29","-26.21","413","39","115","9.44","9.44","-185.67",
"Atkins, Mr Harry","2","0","0","0","0","-2","38","3","8","7.89","21.05","-15.62","142","14","35","2","7","5.71","20","-23.62","4","1","2","25","25","-1.12","32","3","6","9.38","9.38","-9.62",
"Bannister, Harry A A","19","3","9","15.79","47.37","-5.34","482","61","164","12.66","34.02","-71.04","3","2","208","20","67","9.62","32.21","-55.64","88","23","46","26.14","26.14","-25.58","323","43","113","13.31","13.31","-28.42",
"Bass, David","19","1","6","5.26","31.58","-14","467","69","164","14.78","35.12","-52.67","7","7","239","37","85","15.48","35.56","-9.16","78","21","43","26.92","26.92","-26.15","257","34","87","13.23","13.23","-25.36",
"Bass, George","4","0","0","0","0","-4","387","37","106","9.56","27.39","-77.74","24","6","142","13","48","9.15","33.8","-70.88","22","9","12","40.91","40.91","5.27","292","33","89","11.3","11.3","-49.24",
"Bellamy, Tom","31","6","17","19.35","54.84","-4.12","867","102","284","11.76","32.76","-272.23","2","3","444","50","134","11.26","30.18","-126.11","96","37","56","38.54","38.54","-6.89","530","63","172","11.89","11.89","-187.45",
"Benson, Miss G","1","0","0","0","0","-1","35","2","10","5.71","28.57","5.5","45","3","16","2","4","12.5","25","24.5","0","0","0","0","0","0","14","2","4","14.29","14.29","26.5",
"Best, J A","33","0","4","0","12.12","-33","687","38","132","5.53","19.21","-303.51","19","40","347","16","67","4.61","19.31","-117.45","37","12","17","32.43","32.43","1.58","434","33","111","7.6","7.6","-83.16",
"Bishop, Charles","17","1","3","5.88","17.65","17","738","72","195","9.76","26.42","-251.66","4","3","402","38","106","9.45","26.37","-128.94","73","25","43","34.25","34.25","-10.78","431","36","102","8.35","8.35","-153.85",
"Boinville, Nico","28","10","16","35.71","57.14","9.13","581","132","228","22.72","39.24","-0.51","1","1","295","74","125","25.08","42.37","6.69","199","87","120","43.72","43.72","1.59","286","58","100","20.28","20.28","85.6",
"Bowen, James C","29","3","12","10.34","41.38","-20.21","552","73","190","13.22","34.42","-114.18","1","1","218","19","72","8.72","33.03","-114.75","88","31","59","35.23","35.23","-3.1","336","50","114","14.88","14.88","25.49",
"Bowen, Sean P","37","4","11","10.81","29.73","101.67","1326","269","513","20.29","38.69","202.55","3","12","768","156","295","20.31","38.41","290.78","324","139","204","42.9","42.9","-1.41","852","150","306","17.61","17.61","-29.18",
"Brace, Connor","8","2","4","25","50","2.5","349","54","107","15.47","30.66","-33.84","10","5","164","30","57","18.29","34.76","-5.73","45","22","32","48.89","48.89","18.25","195","32","64","16.41","16.41","20.98",
"Bradley, Paddy","14","2","4","14.29","28.57","8","353","31","90","8.78","25.5","-97.71","3","6","283","27","70","9.54","24.73","-58.04","25","4","11","16","16","-11.87","276","30","82","10.87","10.87","-24.21",
"Brassil, C","5","0","1","0","20","-5","178","10","41","5.62","23.03","-91.7","71","16","95","5","20","5.26","21.05","-38.9","9","3","5","33.33","33.33","-1.7","104","4","22","3.85","3.85","-75",
"Breslin, Andrew","2","0","0","0","0","-2","275","15","46","5.45","16.73","-125.12","40","19","140","5","22","3.57","15.71","-89.5","14","4","5","28.57","28.57","-2.87","247","15","43","6.07","6.07","-97.12",
"Brogan, Kevin","14","0","0","0","0","-14","486","55","136","11.32","27.98","-119.63","22","17","197","13","39","6.6","19.8","-143.24","55","21","39","38.18","38.18","-1.46","373","47","111","12.6","12.6","-112.27",
"Brooke, Henry","17","7","7","41.18","41.18","36.58","604","88","195","14.57","32.28","-89.12","3","1","305","53","96","17.38","31.48","-18.04","84","27","49","32.14","32.14","-5.23","400","65","140","16.25","16.25","-71.25",
"Brouder, Gavin","7","1","2","14.29","28.57","3","294","16","57","5.44","19.39","-49.42","4","3","175","9","38","5.14","21.71","-68.62","11","3","7","27.27","27.27","1.2","187","12","38","6.42","6.42","-33.8",
"Buckley, Kieran","12","0","1","0","8.33","-12","452","34","118","7.52","26.11","-221.84","45","14","245","10","50","4.08","20.41","-179.77","43","13","26","30.23","30.23","-0.34","277","24","78","8.66","8.66","-95.74",
