Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Armson, Philip","5","0","1","0","20","-5","486","40","122","8.23","25.1","-135.84","62","16","175","9","28","5.14","16","17.58","49","7","27","14.29","14.29","-26.21","412","38","114","9.22","9.22","-192.17",
"Austin, Edward","3","0","0","0","0","-3","153","13","29","8.5","18.95","-54.87","267","52","79","6","11","7.59","13.92","-30.87","12","6","10","50","50","7.13","115","9","23","7.83","7.83","-52.37",
"Bannister, Harry A A","13","1","6","7.69","46.15","-5","484","60","165","12.4","34.09","-83.26","12","12","194","17","61","8.76","31.44","-55.3","87","23","46","26.44","26.44","-30.47","321","41","111","12.77","12.77","-38.08",
"Barry, Mr J C","1","0","0","0","0","-1","158","8","34","5.06","21.52","-32.17","191","38","70","3","17","4.29","24.29","-36","4","1","1","25","25","0.33","31","1","2","3.23","3.23","-26.67",
"Bellamy, Tom","21","5","10","23.81","47.62","-0.27","864","102","279","11.81","32.29","-266.9","2","1","454","50","134","11.01","29.52","-130.11","93","36","53","38.71","38.71","-8.31","528","63","170","11.93","11.93","-180.95",
"Benson, Miss G","0","0","0","0","0","0","34","2","10","5.88","29.41","6.5","35","2","15","2","4","13.33","26.67","25.5","0","0","0","0","0","0","14","2","4","14.29","14.29","26.5",
"Best, J A","26","1","5","3.85","19.23","-24.2","693","40","134","5.77","19.34","-291.26","9","20","342","16","67","4.68","19.59","-112.45","38","13","18","34.21","34.21","3.83","440","35","112","7.95","7.95","-70.91",
"Bewley, Callum","9","0","1","0","11.11","-9","342","18","59","5.26","17.25","-197.99","314","13","46","2","9","4.35","19.57","-34.62","14","5","7","35.71","35.71","1","201","14","43","6.97","6.97","-105.87",
"Bewley, Jonathon","2","0","1","0","50","-2","157","16","42","10.19","26.75","-74.71","134","25","87","6","19","6.9","21.84","-53.84","16","6","7","37.5","37.5","4.79","124","15","39","12.1","12.1","-46.21",
"Bishop, Charles","17","2","3","11.76","17.65","-9.25","724","71","192","9.81","26.52","-271.66","5","4","394","37","105","9.39","26.65","-154.94","73","25","43","34.25","34.25","-10.78","421","35","99","8.31","8.31","-177.85",
