Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Anderson, Joe","2","0","0","0","0","-2","133","10","35","7.52","26.32","-78","288","28","66","4","16","6.06","24.24","-45.37","11","3","7","27.27","27.27","-3.5","112","10","33","8.93","8.93","-57",
"Anderson, Mr A","5","0","0","0","0","-5","257","10","37","3.89","14.4","-184.5","19","6","94","6","12","6.38","12.77","-48.5","4","2","2","50","50","2","183","8","29","4.37","4.37","-123",
"Armson, Philip","7","1","1","14.29","14.29","1","461","37","112","8.03","24.3","-106.59","4","5","297","30","88","10.1","29.63","-22.42","44","8","25","18.18","18.18","-16.88","399","35","106","8.77","8.77","-174.92",
"Barlow, Patrick","0","0","0","0","0","0","33","1","6","3.03","18.18","-14","61","4","24","1","6","4.17","25","-5","1","0","0","0","0","-1","23","1","5","4.35","4.35","-4",
"Bastyan, Mitchell S","3","0","1","0","33.33","-3","385","48","124","12.47","32.21","-105.63","37","15","145","19","50","13.1","34.48","-63.51","52","18","34","34.62","34.62","-7.96","247","29","83","11.74","11.74","-67.76",
"Beasley, Connor","26","3","8","11.54","30.77","-14.09","1343","168","462","12.51","34.4","-152.2","7","8","743","88","255","11.84","34.32","-125.28","202","58","116","28.71","28.71","-9.76","958","128","344","13.36","13.36","-25.59",
"Bellamy, Tom","15","2","7","13.33","46.67","-5.75","822","96","261","11.68","31.75","-264.62","2","1","405","46","135","11.36","33.33","-138.44","82","34","49","41.46","41.46","8.92","485","59","157","12.16","12.16","-130.46",
"Bennett, Charlie","4","0","0","0","0","-4","678","27","119","3.98","17.55","-413.29","54","29","315","12","52","3.81","16.51","-227.12","26","4","12","15.38","15.38","-12","489","26","106","5.32","5.32","-226.79",
"Best, J A","6","1","2","16.67","33.33","5","749","46","147","6.14","19.63","-295.9","3","5","271","12","44","4.43","16.24","-146.04","37","14","18","37.84","37.84","6.44","458","37","110","8.08","8.08","-102.8",
"Bishop, Charles","6","1","1","16.67","16.67","-4.09","724","63","175","8.7","24.17","-233.24","4","2","364","37","96","10.16","26.37","-141.9","54","19","35","35.19","35.19","-1.06","434","34","98","7.83","7.83","-126.4",
