Jockey,1Day_Runs,1Day_Wins,1Day_Places,1Day_Win_Strike,1Day_Place_Strike,1Day_SP_ProfitLoss,3Day_Runs,3Day_Wins,3Day_Places,3Day_Win_Strike,3Day_Place_Strike,3Day_SP_ProfitLoss,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Coen, J","0","0","0","0","0","0","1","0","0","0","0","-1","3","0","1","0","33.33","-3","6","0","1","0","16.67","-6","346","21","73","6.07","21.1","-165.17","29","13","151","9","28","5.96","18.54","-55","19","4","9","21.05","21.05","-2.67","258","15","55","5.81","5.81","-128.67",
"Coen, S","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","4","0","1","0","25","-4","8","0","1","0","12.5","-8","9999","9999","8","0","1","0","12.5","-8","0","0","0","0","0","0","8","0","1","0","0","-8",
"Collier, Ellis","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","123","8","17","6.5","13.82","-49.25","23","2","49","6","10","12.24","20.41","-1.25","3","0","0","0","0","-3","107","7","15","6.54","6.54","-46.25",
"Cosgrave, Pat","1","0","0","0","0","-1","3","1","2","33.33","66.67","0.75","11","2","4","18.18","36.36","4.75","19","3","7","15.79","36.84","6.25","432","54","131","12.5","30.32","-106.44","2","2","224","27","61","12.05","27.23","-32.72","54","27","38","50","50","22.65","317","40","101","12.62","12.62","-80.18",
"Costello, Dougie","3","1","1","33.33","33.33","1.5","7","1","1","14.29","14.29","-2.5","14","2","3","14.29","21.43","-3.5","24","4","6","16.67","25","-4.75","713","64","171","8.98","23.98","-240.39","1","3","344","28","77","8.14","22.38","-155.15","54","16","35","29.63","29.63","-10.55","543","52","134","9.58","9.58","-134.2",
"Coughlan, Laura","0","0","0","0","0","0","2","0","0","0","0","-2","5","0","0","0","0","-5","9","0","1","0","11.11","-9","215","17","46","7.91","21.4","-23.17","55","27","107","6","18","5.61","16.82","-32.5","15","4","8","26.67","26.67","-3.67","174","14","37","8.05","8.05","-13.17",
"Cox, William","2","0","0","0","0","-2","3","1","1","33.33","33.33","16","9","1","1","11.11","11.11","10","15","1","1","6.67","6.67","4","438","15","54","3.42","12.33","-157.5","3","3","253","10","31","3.95","12.25","-5.5","7","0","2","0","0","-7","293","10","41","3.41","3.41","-69.5",
"Crosse, Nathan","6","0","1","0","16.67","-6","10","1","2","10","20","-6.75","16","2","5","12.5","31.25","-1.75","31","3","9","9.68","29.03","34.25","817","39","143","4.77","17.5","-104.34","3","7","351","15","65","4.27","18.52","-74.97","28","6","16","21.43","21.43","-5.92","447","24","89","5.37","5.37","-9.25",
"Crouch, Hector","3","0","1","0","33.33","-3","9","2","3","22.22","33.33","-2.42","23","4","7","17.39","30.43","-10.62","23","4","7","17.39","30.43","-10.62","969","146","329","15.07","33.95","-150.92","2","5","499","73","179","14.63","35.87","-91.12","176","56","103","31.82","31.82","-20.91","541","82","184","15.16","15.16","-41",
"Crowley, Jim","2","0","1","0","50","-2","5","0","1","0","20","-5","18","2","6","11.11","33.33","-8.5","28","3","7","10.71","25","-7.5","772","126","263","16.32","34.07","-86.47","6","13","406","57","126","14.04","31.03","-93.27","156","60","99","38.46","38.46","-3.29","407","49","128","12.04","12.04","-68.16",
"Currie, Nicola","0","0","0","0","0","0","0","0","0","0","0","0","7","0","1","0","14.29","-7","8","0","2","0","25","-8","276","13","38","4.71","13.77","-69.84","31","23","105","5","15","4.76","14.29","-48","4","1","2","25","25","-1","189","11","31","5.82","5.82","2.16",
"Dalton, J S","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","3","0","0","0","0","-3","9999","9999","3","0","0","0","0","-3","0","0","0","0","0","0","3","0","0","0","0","-3",
"David, Mr Robbie","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","1","0","25","-4","10","0","2","0","20","-10","9999","9999","10","0","2","0","20","-10","1","0","1","0","0","-1","7","0","2","0","0","-7",
"Davies, Harry","2","1","1","50","50","3","8","1","1","12.5","12.5","-3","16","2","3","12.5","18.75","2","32","3","5","9.38","15.63","-9","913","99","282","10.84","30.89","-179.17","1","2","552","61","175","11.05","31.7","-74.61","104","30","61","28.85","28.85","-15.63","599","55","170","9.18","9.18","-195.04",
"Dawson, R","2","0","1","0","50","-2","4","0","1","0","25","-4","14","0","2","0","14.29","-14","20","2","5","10","25","23.88","559","60","163","10.73","29.16","-2.93","11","17","218","18","57","8.26","26.15","-16.81","79","19","42","24.05","24.05","-23.93","372","40","108","10.75","10.75","-10.47",
"Dobie, Georgia","2","2","2","100","100","15","2","2","2","100","100","15","8","2","4","25","50","9","13","2","6","15.38","46.15","4","449","25","85","5.57","18.93","-218.75","1","1","246","16","47","6.5","19.11","-93.5","18","3","8","16.67","16.67","-8.75","345","20","72","5.8","5.8","-158.25",
"Donaghue-Leahy, R","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","4","1","2","25","50","3","68","6","16","8.82","23.53","-26","14","4","45","6","14","13.33","31.11","-3","5","1","1","20","20","-0.5","50","6","14","12","12","-8",
"Donoghue, K M","0","0","0","0","0","0","1","0","0","0","0","-1","3","0","0","0","0","-3","3","0","0","0","0","-3","867","125","300","14.42","34.6","-302.37","23","7","419","63","156","15.04","37.23","-141.13","171","63","113","36.84","36.84","-6.2","421","50","132","11.88","11.88","-144.07",
"Doyle, Hollie","5","1","2","20","40","0","14","2","8","14.29","57.14","-6.12","28","4","15","14.29","53.57","-9.12","60","9","26","15","43.33","-7.06","1769","241","571","13.62","32.28","-427.94","1","3","1014","129","346","12.72","34.12","-321.33","283","95","163","33.57","33.57","-25.29","1224","162","377","13.24","13.24","-277.71",
"Doyle, James","4","0","2","0","50","-4","11","0","6","0","54.55","-11","19","1","12","5.26","63.16","-14.5","31","6","18","19.35","58.06","-8.85","909","173","387","19.03","42.57","-225.67","7","17","441","77","186","17.46","42.18","-132.5","290","109","191","37.59","37.59","-40.93","404","68","150","16.83","16.83","-81.47",
"Doyle, Mr D","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","50","-2","5","0","1","0","20","-5","173","6","45","3.47","26.01","-126.25","77","31","126","4","32","3.17","25.4","-89.75","7","3","5","42.86","42.86","4.25","59","4","20","6.78","6.78","-38.75",
"Eaves, Tom","2","0","1","0","50","-2","8","1","2","12.5","25","-5.75","16","1","2","6.25","12.5","-13.75","32","1","6","3.13","18.75","-29.75","1347","108","325","8.02","24.13","-364.61","2","7","705","58","173","8.23","24.54","-152.74","76","24","47","31.58","31.58","-10.2","957","72","237","7.52","7.52","-315.79",
"Edmunds, Lewis","3","0","0","0","0","-3","5","0","1","0","20","-5","13","0","3","0","23.08","-13","27","1","5","3.7","18.52","-23.75","950","106","283","11.16","29.79","-168.43","13","22","523","58","171","11.09","32.7","-166.41","106","35","64","33.02","33.02","7.99","737","96","242","13.03","13.03","-19.67",
"Edwards, Lee","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","-3","5","0","1","0","20","-5","334","27","76","8.08","22.75","-78.87","62","12","171","16","43","9.36","25.15","-37","22","3","8","13.64","13.64","-9.75","203","22","55","10.84","10.84","-40.75",
"Egan, David","4","0","0","0","0","-4","8","0","1","0","12.5","-8","21","2","4","9.52","19.05","-8","44","3","9","6.82","20.45","-26","1575","182","500","11.56","31.75","-378.28","7","18","770","94","243","12.21","31.56","-108.63","169","54","107","31.95","31.95","-13.02","949","107","284","11.28","11.28","-139.97",
"Egan, John","0","0","0","0","0","0","2","0","1","0","50","-2","6","0","1","0","16.67","-6","10","0","1","0","10","-10","400","29","91","7.25","22.75","-215.65","44","31","179","8","36","4.47","20.11","-107.67","28","9","19","32.14","32.14","-0.65","293","25","79","8.53","8.53","-123.98",
"Elliott, Rhys","1","0","0","0","0","-1","4","2","2","50","50","3.5","11","2","6","18.18","54.55","-3.5","20","2","6","10","30","-12.5","137","13","41","9.49","29.93","-41.92","3","2","134","13","41","9.7","30.6","-38.92","16","5","7","31.25","31.25","2.58","125","12","36","9.6","9.6","-34.92",
"Enright, P T","0","0","0","0","0","0","5","0","0","0","0","-5","8","0","0","0","0","-8","13","0","2","0","15.38","-13","1023","62","206","6.06","20.14","-376.61","28","30","507","31","104","6.11","20.51","-200.5","62","14","39","22.58","22.58","-12.45","533","44","143","8.26","8.26","-84.38",
"Ewing, Sam","0","0","0","0","0","0","4","0","1","0","25","-4","7","0","2","0","28.57","-7","10","1","3","10","30","-6.5","671","52","167","7.75","24.89","-226.47","11","8","383","37","96","9.66","25.07","-50.25","47","11","26","23.4","23.4","-21.88","318","23","67","7.23","7.23","-48.71",
"Fahy, J P","1","0","1","0","100","-1","1","0","1","0","100","-1","3","1","2","33.33","66.67","14","3","1","2","33.33","66.67","14","305","39","101","12.79","33.11","-48.8","6","3","92","15","37","16.3","40.22","8.39","29","11","18","37.93","37.93","1.24","169","18","47","10.65","10.65","-23.93",
"Fallon, Cieren","2","2","2","100","100","21.5","3","2","2","66.67","66.67","20.5","9","3","4","33.33","44.44","48.5","20","4","8","20","40","63.5","871","114","268","13.09","30.77","-159.35","1","1","377","61","120","16.18","31.83","-0.84","110","37","59","33.64","33.64","-12.48","533","62","154","11.63","11.63","-158.01",
"Fanning, Joe","5","0","1","0","20","-5","13","1","4","7.69","30.77","-10.25","24","3","9","12.5","37.5","-12.37","41","3","9","7.32","21.95","-29.37","1014","150","343","14.79","33.83","-78.08","3","13","574","79","192","13.76","33.45","-72.97","148","53","94","35.81","35.81","0.43","790","114","263","14.43","14.43","-77.99",
"Farragher, Adam J","1","0","0","0","0","-1","5","0","0","0","0","-5","11","0","0","0","0","-11","19","1","3","5.26","15.79","-15.25","850","89","209","10.47","24.59","-233.8","10","14","483","43","105","8.9","21.74","-139.65","86","33","57","38.37","38.37","9.62","590","68","156","11.53","11.53","-134.25",
"Feilden, Sam","1","0","0","0","0","-1","2","0","1","0","50","-2","4","0","1","0","25","-4","5","0","1","0","20","-5","152","11","41","7.24","26.97","-64.75","29","12","80","4","16","5","20","-49.75","8","2","6","25","25","-2.25","133","10","37","7.52","7.52","-58.75",
"Ffrench Davis, Mr Ben","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","100","100","2","1","1","1","100","100","2","100","7","22","7","22","-27.57","6","1","32","3","10","9.38","31.25","-22.7","10","4","7","40","40","1.93","65","5","16","7.69","7.69","1.13",
"Fisher, Taylor","2","0","0","0","0","-2","2","0","0","0","0","-2","12","1","2","8.33","16.67","-5.5","14","1","2","7.14","14.29","-7.5","508","58","160","11.42","31.5","-193.44","5","5","165","16","48","9.7","29.09","-69.04","56","19","33","33.93","33.93","4.82","427","46","135","10.77","10.77","-172.16",
"Fitzgerald, S","0","0","0","0","0","0","2","0","0","0","0","-2","4","0","1","0","25","-4","7","1","2","14.29","28.57","2.5","397","25","88","6.3","22.17","-169.04","11","5","177","17","52","9.6","29.38","5.38","19","7","10","36.84","36.84","2.46","195","17","53","8.72","8.72","-32.04",
"Flanagan, S W","0","0","0","0","0","0","1","0","0","0","0","-1","4","0","0","0","0","-4","7","0","1","0","14.29","-7","707","62","193","8.77","27.3","-283.38","77","31","350","38","108","10.86","30.86","-83.47","51","19","34","37.25","37.25","-1.24","331","21","85","6.34","6.34","-160.61",
"Foley, Shane","3","0","0","0","0","-3","9","0","3","0","33.33","-9","20","2","8","10","40","-3.5","22","2","8","9.09","36.36","-5.5","1220","136","387","11.15","31.72","-203.64","5","12","663","79","204","11.92","30.77","-85.89","159","32","89","20.13","20.13","-68.71","579","55","173","9.5","9.5","-138.27",
"Fraser, Kaiya","1","0","1","0","100","-1","3","1","2","33.33","66.67","0.25","6","1","3","16.67","50","-2.75","14","4","6","28.57","42.86","3","278","38","98","13.67","35.25","-52.53","2","2","148","18","51","12.16","34.46","-41.92","54","16","30","29.63","29.63","-7.11","244","36","90","14.75","14.75","-41.53",
"Gainford, Mr J C","0","0","0","0","0","0","3","0","1","0","33.33","-3","7","0","2","0","28.57","-7","9","0","3","0","33.33","-9","525","46","129","8.76","24.57","-142.55","16","13","264","19","63","7.2","23.86","-96.55","34","12","20","35.29","35.29","0.74","231","16","49","6.93","6.93","-25.75",
"Garritty, Billy","4","0","0","0","0","-4","11","0","0","0","0","-11","16","0","1","0","6.25","-16","33","0","5","0","15.15","-33","895","100","264","11.17","29.5","19.65","19","39","461","50","128","10.85","27.77","19.91","89","26","50","29.21","29.21","-15.88","657","72","191","10.96","10.96","-145.1",
"Ghiani, Marco","7","0","2","0","28.57","-7","10","0","2","0","20","-10","21","1","5","4.76","23.81","-12","30","2","8","6.67","26.67","-18.5","808","99","260","12.25","32.18","-109.15","5","15","551","66","174","11.98","31.58","-209.7","123","42","73","34.15","34.15","0.12","560","75","191","13.39","13.39","-128.28",
"Gillard, Fergus","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","279","35","82","12.54","29.39","-67.24","81","5","148","21","42","14.19","28.38","-0.45","35","16","27","45.71","45.71","13.38","203","29","67","14.29","14.29","-53.65",
"Gingell, Mr Frederick","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","2","50","50","8","274","48","110","17.52","40.15","-28.56","11","1","192","36","70","18.75","36.46","-1.79","61","20","34","32.79","32.79","-12.81","235","37","91","15.74","15.74","-35.17",
"Gleeson, Mr J L","0","0","0","0","0","0","0","0","0","0","0","0","3","1","3","33.33","100","-0.5","5","2","4","40","80","2","230","35","98","15.22","42.61","-25.27","7","3","135","16","54","11.85","40","-80.86","42","16","28","38.1","38.1","-8.85","32","0","5","0","0","-32",
"Gordon, Josephine","1","0","0","0","0","-1","1","0","0","0","0","-1","6","2","2","33.33","33.33","7.5","11","3","4","27.27","36.36","14.5","527","42","119","7.97","22.58","-144.13","4","3","270","23","62","8.52","22.96","-38.26","30","8","16","26.67","26.67","4.29","436","38","105","8.72","8.72","-76.38",
"Gray, S A","3","0","1","0","33.33","-3","5","0","1","0","20","-5","9","2","3","22.22","33.33","2.38","26","2","6","7.69","23.08","-14.62","728","66","185","9.07","25.41","-105.44","5","6","341","36","93","10.56","27.27","-48.02","46","16","31","34.78","34.78","0.53","500","40","120","8","8","-68.84",
"Greatrex, Edward","1","0","1","0","100","-1","3","0","1","0","33.33","-3","14","3","7","21.43","50","0.7","18","3","8","16.67","44.44","-3.3","144","26","53","18.06","36.81","168.53","5","7","144","26","53","18.06","36.81","168.53","22","7","14","31.82","31.82","-1.97","87","19","37","21.84","21.84","162.03",
"Hardie, Cameron","2","0","1","0","50","-2","5","0","1","0","20","-5","14","1","2","7.14","14.29","5","34","3","5","8.82","14.71","-0.75","1608","61","266","3.79","16.54","-892.63","7","14","793","28","118","3.53","14.88","-378.42","45","6","22","13.33","13.33","-29.71","1279","49","221","3.83","3.83","-781.62",
"Hart, Jason","7","0","2","0","28.57","-7","15","2","4","13.33","26.67","-7.25","31","4","8","12.9","25.81","-14","57","6","14","10.53","24.56","-22.37","1910","218","626","11.41","32.77","-489.82","2","10","977","98","299","10.03","30.6","-311.02","291","82","168","28.18","28.18","-45.64","1408","154","456","10.94","10.94","-355.34",
"Harvey, A","0","0","0","0","0","0","1","1","1","100","100","0.33","5","1","1","20","20","-3.67","11","1","4","9.09","36.36","-9.67","256","30","86","11.72","33.59","-69.43","2","1","178","19","56","10.67","31.46","-48.94","27","12","18","44.44","44.44","5.36","114","11","35","9.65","9.65","-31.52",
"Harvey, Mr B W","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","0","0","0","-2","528","51","149","9.66","28.22","-134.6","16","5","227","17","39","7.49","17.18","-141.82","63","15","34","23.81","23.81","-25.31","285","25","75","8.77","8.77","-75.54",
"Hassett, M W","2","0","0","0","0","-2","2","0","0","0","0","-2","5","1","1","20","20","5","11","1","2","9.09","18.18","-1","422","46","127","10.9","30.09","-50.54","6","5","326","40","101","12.27","30.98","6.21","49","12","28","24.49","24.49","-2.87","349","43","111","12.32","12.32","6.71",
"Havlin, Robert","2","0","1","0","50","-2","6","0","1","0","16.67","-6","11","2","3","18.18","27.27","-1.25","20","3","6","15","30","-7.5","1200","185","449","15.42","37.42","-249.54","7","10","601","85","214","14.14","35.61","-133.96","190","77","127","40.53","40.53","-1.14","706","108","261","15.3","15.3","-103.99",
"Hayes, C D","6","1","2","16.67","33.33","95","10","1","3","10","30","91","18","1","6","5.56","33.33","83","37","1","9","2.7","24.32","64","1341","104","380","7.76","28.34","-600.37","1","6","640","48","170","7.5","26.56","-220.63","134","33","78","24.63","24.63","-46.15","724","50","191","6.91","6.91","-349.18",
"Heard, Tyler","1","0","0","0","0","-1","1","0","0","0","0","-1","10","2","3","20","30","13","15","2","3","13.33","20","8","323","27","82","8.36","25.39","-65.78","4","4","236","23","68","9.75","28.81","-6.78","20","7","12","35","35","2.14","240","19","56","7.92","7.92","-74.66",
"Heffernan, J A","0","0","0","0","0","0","5","0","2","0","40","-5","15","2","5","13.33","33.33","0.75","31","4","9","12.9","29.03","-6.75","1075","106","288","9.86","26.79","-267","4","6","514","46","136","8.95","26.46","-116.14","104","42","79","40.38","40.38","9.64","513","25","107","4.87","4.87","-248.16",
"Hendrick, Mr J W","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","60","3","16","5","26.67","-40.43","148","10","25","2","5","8","20","-7","7","1","2","14.29","14.29","-5.43","17","1","5","5.88","5.88","-9",
