Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Abbas, G","0","0","0","0","0","0","1","0","0","0","0","-1","9999","9999","1","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0",
"Ahern, Miss S","0","0","0","0","0","0","42","1","10","2.38","23.81","-29","386","22","16","0","5","0","31.25","-16","0","0","0","0","0","0","25","1","4","4","4","-12",
"Allan, David","47","8","18","17.02","38.3","8.33","1260","153","406","12.14","32.22","-163.83","3","7","595","78","196","13.11","32.94","-155.59","184","62","111","33.7","33.7","5.04","940","132","323","14.04","14.04","-110.25",
"Armson, Philip","18","7","13","38.89","72.22","20.83","323","31","83","9.6","25.7","-42.21","4","3","217","22","67","10.14","30.88","-104.54","23","5","14","21.74","21.74","-5.84","287","30","80","10.45","10.45","-18.21",
"Atzeni, Andrea","31","8","14","25.81","45.16","9.37","1020","147","379","14.41","37.16","-220.81","2","5","410","64","159","15.61","38.78","-79.03","189","59","120","31.22","31.22","-37.21","527","80","195","15.18","15.18","-87.43",
"Barron, Mr R W","3","0","0","0","0","-3","67","2","12","2.99","17.91","-39","47","13","44","1","9","2.27","20.45","-18","2","1","2","50","50","0","4","0","1","0","0","-4",
"Barzalona, Mickael","0","0","0","0","0","0","2","1","2","50","100","11","242","1","2","1","2","50","100","11","1","0","1","0","0","-1","0","0","0","0","0","0",
"Beasley, Connor","51","8","25","15.69","49.02","17.5","1069","139","382","13","35.73","-77.08","2","8","710","100","252","14.08","35.49","44.25","167","47","101","28.14","28.14","-5.73","758","110","293","14.51","14.51","31.06",
"Bellamy, Tom","10","2","3","20","30","2","786","96","244","12.21","31.04","-188.59","1","1","403","52","135","12.9","33.5","-120.69","82","33","53","40.24","40.24","12.75","449","59","143","13.14","13.14","-63.39",
"Bennett, Charlie","10","0","1","0","10","-10","737","41","134","5.56","18.18","-335.18","19","15","313","10","48","3.19","15.34","-205.12","34","8","16","23.53","23.53","-10.47","521","38","118","7.29","7.29","-128.43",
"Benson, Miss G","3","0","1","0","33.33","-3","13","1","3","7.69","23.08","2","333","12","12","1","3","8.33","25","3","0","0","0","0","0","0","6","1","2","16.67","16.67","9",
"Berry, Mr J P","3","0","0","0","0","-3","34","0","7","0","20.59","-34","962","41","17","0","2","0","11.76","-17","0","0","0","0","0","0","12","0","1","0","0","-12",
"Bishop, Charles","19","1","2","5.26","10.53","-16.5","875","66","185","7.54","21.14","-360.65","8","11","296","19","65","6.42","21.96","-85.12","54","18","33","33.33","33.33","-0.01","527","36","108","6.83","6.83","-205.29",
"Boinville, Nico","5","1","1","20","20","-0.5","794","168","311","21.16","39.17","-123.8","11","2","333","69","119","20.72","35.74","4.55","266","102","156","38.35","38.35","-42.2","348","50","112","14.37","14.37","-24.86",
"Bowen, James C","2","1","2","50","100","-0.33","728","110","269","15.11","36.95","-85.88","13","1","336","61","127","18.15","37.8","46.3","109","42","76","38.53","38.53","6.49","450","69","170","15.33","15.33","10.43",
"Bowen, Sean P","23","7","9","30.43","39.13","6.82","1015","186","361","18.33","35.57","-111.37","4","1","524","103","193","19.66","36.83","-71.48","214","98","143","45.79","45.79","36.84","685","122","233","17.81","17.81","-40.4",
"Bradnam, Joe","3","0","0","0","0","-3","23","0","5","0","21.74","-23","1025","29","17","0","3","0","17.65","-17","1","0","0","0","0","-1","21","0","5","0","0","-21",
"Brassil, C","18","2","8","11.11","44.44","0","63","4","14","6.35","22.22","-22","2","3","32","3","13","9.38","40.63","-4","3","0","2","0","0","-3","32","3","10","9.38","9.38","-3",
"Brennan, P J","10","4","5","40","50","1.73","895","182","392","20.34","43.8","-77.32","4","2","393","81","179","20.61","45.55","-102.3","237","94","152","39.66","39.66","-0.46","479","86","182","17.95","17.95","0.64",
"Breslin, Andrew","5","0","1","0","20","-5","278","16","58","5.76","20.86","-105.5","60","39","131","9","29","6.87","22.14","-16","12","2","4","16.67","16.67","-6.75","243","16","56","6.58","6.58","-70.5",
"Brett, Tommy N","3","0","0","0","0","-3","214","8","40","3.74","18.69","-76.17","62","23","99","4","19","4.04","19.19","-1.67","6","0","1","0","0","-6","128","3","24","2.34","2.34","-106.17",
"Brogan, Kevin","11","2","4","18.18","36.36","-3.25","476","81","185","17.02","38.87","-26","5","2","288","54","117","18.75","40.63","-17","104","37","66","35.58","35.58","-7.74","391","70","156","17.9","17.9","5.5",
"Brookes, Aiden","8","2","2","25","25","9","140","12","35","8.57","25","-26","1","1","103","11","28","10.68","27.18","2.5","10","1","5","10","10","-6.5","120","12","33","10","10","-6",
"Brouder, Gearoid","8","1","2","12.5","25","-3","302","11","37","3.64","12.25","-213.67","3","2","102","3","12","2.94","11.76","-62.5","5","1","1","20","20","-0.5","158","9","28","5.7","5.7","-100.17",
"Buick, William","58","16","34","27.59","58.62","-5.79","1692","368","751","21.75","44.39","-47.8","1","3","837","193","377","23.06","45.04","32.47","537","208","356","38.73","38.73","0.18","936","168","356","17.95","17.95","-121.9",
"Burke, Jonathan","6","0","2","0","33.33","-6","877","118","280","13.45","31.93","-182.75","17","8","445","64","136","14.38","30.56","-59.4","107","47","65","43.93","43.93","30.29","539","74","179","13.73","13.73","-96.85",
"Burns, Harry","12","0","3","0","25","-12","241","25","60","10.37","24.9","-88.05","18","15","195","20","50","10.26","25.64","-71.3","28","6","15","21.43","21.43","-11.55","199","23","52","11.56","11.56","-53.55",
"Burton, Danny","3","0","0","0","0","-3","97","6","23","6.19","23.71","-20.64","98","23","58","6","17","10.34","29.31","18.36","4","1","1","25","25","-2.47","67","3","15","4.48","4.48","-13.5",
"Callaghan, Mr K","20","2","5","10","25","-16.07","66","7","18","10.61","27.27","-15.07","5","9","62","6","17","9.68","27.42","-26.07","8","2","6","25","25","-4.07","31","2","7","6.45","6.45","-9",
"Callan, N","29","6","14","20.69","48.28","4.54","247","32","82","12.96","33.2","34.83","4","4","247","32","82","12.96","33.2","34.83","38","7","20","18.42","18.42","-17.88","165","23","53","13.94","13.94","25.54",
"Carberry, L J","2","0","0","0","0","-2","17","0","0","0","0","-17","9999","9999","11","0","0","0","0","-11","0","0","0","0","0","0","6","0","0","0","0","-6",
"Carberry, Peter","9","0","3","0","33.33","-9","246","6","28","2.44","11.38","-195.5","20","11","153","4","18","2.61","11.76","-127.5","4","1","3","25","25","-1.5","124","5","20","4.03","4.03","-82",
"Carroll, G F","27","2","11","7.41","40.74","-15.75","1014","84","256","8.28","25.25","-169.08","3","1","467","39","120","8.35","25.7","-154","81","21","51","25.93","25.93","-12.04","542","48","146","8.86","8.86","5.29",
"Carson, William","26","3","7","11.54","26.92","71.75","800","53","161","6.63","20.13","-156.81","1","3","410","22","65","5.37","15.85","-147.64","41","17","28","41.46","41.46","13.31","599","45","131","7.51","7.51","-178.79",
"Cherchi, Stefano","11","0","5","0","45.45","-11","519","54","161","10.4","31.02","-180.69","18","13","292","30","96","10.27","32.88","-142.13","61","20","38","32.79","32.79","-6.02","380","41","115","10.79","10.79","-121.32",
"Chester, C","2","0","0","0","0","-2","8","0","0","0","0","-8","9999","9999","6","0","0","0","0","-6","0","0","0","0","0","0","1","0","0","0","0","-1",
"Clements, Sophie","2","0","0","0","0","-2","31","0","3","0","9.68","-31","9999","9999","24","0","3","0","12.5","-24","0","0","0","0","0","0","28","0","3","0","0","-28",
"Coakley, Ross","32","5","12","15.63","37.5","2.75","543","59","152","10.87","27.99","-103.2","5","17","320","44","115","13.75","35.94","-32.2","44","20","31","45.45","45.45","10.89","321","41","98","12.77","12.77","-2.8",
"Cobden, Harry","7","2","3","28.57","42.86","-3.74","1030","227","426","22.04","41.36","-203.07","4","3","444","103","180","23.2","40.54","-51.61","288","132","177","45.83","45.83","4.23","522","91","197","17.43","17.43","-70.97",
"Cole, Morgan","3","0","0","0","0","-3","108","11","29","10.19","26.85","9.1","58","18","82","9","22","10.98","26.83","28.8","14","6","11","42.86","42.86","3.1","90","9","23","10","10","23.05",
"Condon, R J","21","4","8","19.05","38.1","6.25","186","11","37","5.91","19.89","-33.75","2","7","86","8","23","9.3","26.74","8.75","12","2","5","16.67","16.67","-7.25","104","8","25","7.69","7.69","11.75",
"Cosgrave, Pat","27","1","8","3.7","29.63","-24.75","661","77","219","11.65","33.13","-126.6","10","20","379","40","125","10.55","32.98","-133.64","86","30","50","34.88","34.88","-1.34","444","50","143","11.26","11.26","-65.91",
"Costello, Dougie","19","2","3","10.53","15.79","-9.5","834","67","212","8.03","25.42","-298.81","10","9","392","39","106","9.95","27.04","-152.06","62","20","35","32.26","32.26","3.19","620","55","166","8.87","8.87","-187",
"Coughlan, Laura","5","1","2","20","40","24","203","15","48","7.39","23.65","-26.77","4","2","106","9","21","8.49","19.81","29.5","11","5","6","45.45","45.45","5.23","180","12","44","6.67","6.67","-14.17",
"Cox, William","11","1","4","9.09","36.36","6","416","23","81","5.53","19.47","-237.41","7","4","237","11","46","4.64","19.41","-141.79","19","7","12","36.84","36.84","4.34","308","20","70","6.49","6.49","-145.29",
"Crosse, S M","24","2","6","8.33","25","-17.87","767","104","266","13.56","34.68","-195.18","3","2","319","40","111","12.54","34.8","-159.5","117","40","77","34.19","34.19","-14.47","289","31","80","10.73","10.73","-60.26",
"Crouch, Hector","27","2","7","7.41","25.93","-4","809","113","269","13.97","33.25","-39.36","4","6","395","54","131","13.67","33.16","-8.03","123","45","77","36.59","36.59","11.35","472","71","163","15.04","15.04","84.05",
"Crowley, Jim","26","5","11","19.23","42.31","-13.98","1030","195","395","18.93","38.35","-65.4","1","2","417","88","169","21.1","40.53","65.71","263","95","164","36.12","36.12","-37.59","508","71","167","13.98","13.98","-82.3",
"Curtis, B A","54","10","23","18.52","42.59","-4.7","1708","265","612","15.52","35.83","-319.33","2","4","584","109","210","18.66","35.96","-28.54","327","108","203","33.03","33.03","-44.93","1217","184","429","15.12","15.12","-184.89",
"Davies, Harry","35","7","15","20","42.86","-6.85","155","30","60","19.35","38.71","-1.83","2","2","155","30","60","19.35","38.71","-1.83","23","9","15","39.13","39.13","0.01","137","24","48","17.52","17.52","-5.56",
"Dawson, R","11","4","4","36.36","36.36","16.88","892","119","271","13.34","30.38","-23.69","1","2","493","71","150","14.4","30.43","-27.61","114","39","76","34.21","34.21","-0.89","662","86","195","12.99","12.99","27.95",
"Demuro, Cristian","0","0","0","0","0","0","0","0","0","0","0","0","2552","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Dennis, Phil","22","2","6","9.09","27.27","-12.67","868","70","215","8.06","24.77","-84.29","4","7","327","24","76","7.34","23.24","23.26","69","18","40","26.09","26.09","-8.08","709","61","186","8.6","8.6","-141.6",
"Derwin, Ms K L","2","0","0","0","0","-2","12","0","3","0","25","-12","9999","9999","12","0","3","0","25","-12","0","0","0","0","0","0","5","0","2","0","0","-5",
"Dettori, L","15","4","9","26.67","60","-2.5","396","85","154","21.46","38.89","-42.64","4","6","209","43","86","20.57","41.15","-60.03","132","48","77","36.36","36.36","-29.56","110","18","35","16.36","16.36","-36.74",
"Dobbs, Pat","14","1","3","7.14","21.43","-4.5","586","70","174","11.95","29.69","-51.12","3","4","274","34","78","12.41","28.47","-5.91","54","21","33","38.89","38.89","5.92","297","31","82","10.44","10.44","-54.16",
"Donohoe, Stephen","20","2","4","10","20","-13.75","474","49","125","10.34","26.37","-162.92","7","10","176","22","56","12.5","31.82","-67.83","58","19","37","32.76","32.76","-3.13","300","38","86","12.67","12.67","-35.94",
"Donovan, Philip","11","0","4","0","36.36","-11","310","8","43","2.58","13.87","-162","88","41","181","4","26","2.21","14.36","-100.5","7","1","3","14.29","14.29","-3","153","6","23","3.92","3.92","-56",
"Downing, George","8","1","2","12.5","25","-2","440","25","79","5.68","17.95","-193.24","2","1","200","15","46","7.5","23","-83.49","18","5","9","27.78","27.78","-2.37","303","21","61","6.93","6.93","-115.49",
