Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Anderson, Mr A","5","2","2","40","40","9.5","252","10","37","3.97","14.68","-179.5","12","1","89","6","12","6.74","13.48","-43.5","3","2","2","66.67","66.67","3","179","8","29","4.47","4.47","-119",
"Beasley, Connor","25","4","13","16","52","7.08","1332","167","459","12.54","34.46","-145.53","1","1","739","88","256","11.91","34.64","-116.61","202","58","116","28.71","28.71","-9.76","950","127","342","13.37","13.37","-21.92",
"Bennett, Charlie","5","0","1","0","20","-5","681","28","122","4.11","17.91","-409.29","47","26","316","12","52","3.8","16.46","-228.12","26","4","12","15.38","15.38","-12","490","27","109","5.51","5.51","-220.79",
"Birkett, Mr R","0","0","0","0","0","0","40","7","18","17.5","45","2.5","95","4","22","5","10","22.73","45.45","8.5","4","1","2","25","25","0","40","7","18","17.5","17.5","2.5",
"Blackmore, Rachael","14","1","6","7.14","42.86","-12.71","884","135","336","15.27","38.01","-315.6","3","2","462","62","163","13.42","35.28","-173.55","209","67","128","32.06","32.06","-55.29","348","24","105","6.9","6.9","-140.09",
"Boddy, Mr Charlie","0","0","0","0","0","0","3","0","0","0","0","-3","9999","9999","2","0","0","0","0","-2","0","0","0","0","0","0","3","0","0","0","0","-3",
"Bromley, Ben","1","0","1","0","100","-1","102","17","37","16.67","36.27","-30.73","54","10","55","8","17","14.55","30.91","-11.75","16","4","9","25","25","-7.61","70","12","25","17.14","17.14","-14.25",
"Brooke, Henry","0","0","0","0","0","0","642","72","193","11.21","30.06","-202.83","48","10","231","36","82","15.58","35.5","-46.05","72","26","46","36.11","36.11","8.43","399","54","135","13.53","13.53","-93.31",
"Brotherton, Miss S","1","1","1","100","100","6","77","9","26","11.69","33.77","-38.49","12","1","43","4","14","9.3","32.56","-25.12","21","6","12","28.57","28.57","-1.99","77","9","26","11.69","11.69","-38.49",
"Brouder, Gavin","5","0","2","0","40","-5","271","16","46","5.9","16.97","-10.97","64","27","134","6","22","4.48","16.42","9.2","6","1","1","16.67","16.67","-3.8","169","11","32","6.51","6.51","-4.8",
"Brouder, Gearoid","6","1","2","16.67","33.33","11","234","7","26","2.99","11.11","-98.5","7","3","111","5","11","4.5","9.91","9.5","3","0","0","0","0","-3","111","4","18","3.6","3.6","-74",
"Buckley, Kieran","9","1","1","11.11","11.11","2","327","37","102","11.31","31.19","-76.31","8","4","224","22","67","9.82","29.91","-68.07","40","15","28","37.5","37.5","7.44","222","29","69","13.06","13.06","-18.42",
"Burns, Harry","9","2","6","22.22","66.67","1","357","46","102","12.89","28.57","-84.71","2","2","198","29","61","14.65","30.81","-33.49","43","9","23","20.93","20.93","-19.04","290","37","83","12.76","12.76","-51.45",
"Byrnes, Mr P","7","0","3","0","42.86","-7","163","22","54","13.5","33.13","-65.34","27","14","104","12","33","11.54","31.73","-53.32","25","13","19","52","52","14.16","65","9","19","13.85","13.85","-18.5",
"Cagney, Eireann","3","1","1","33.33","33.33","0.5","45","7","15","15.56","33.33","45.75","14","3","24","3","8","12.5","33.33","5.5","4","2","3","50","50","4","45","7","15","15.56","15.56","45.75",
"Carberry, Peter","3","0","0","0","0","-3","292","8","39","2.74","13.36","-235","53","24","163","5","23","3.07","14.11","-126.5","10","2","4","20","20","-4.5","147","7","29","4.76","4.76","-98.5",
"Carson, William","19","1","3","5.26","15.79","-15.25","784","39","138","4.97","17.6","-191.59","13","16","378","23","76","6.08","20.11","-68.5","32","12","22","37.5","37.5","5.66","571","33","111","5.78","5.78","-163.55",
"Chapman, Ross","6","0","1","0","16.67","-6","294","21","56","7.14","19.05","-22.78","24","15","90","7","16","7.78","17.78","-40.67","18","4","11","22.22","22.22","-4.74","198","19","43","9.6","9.6","-30.41",
"Clutterbuck, Rhys","7","0","2","0","28.57","-7","752","83","211","11.04","28.06","-185.34","77","51","404","42","110","10.4","27.23","-101.68","103","28","53","27.18","27.18","-16.42","560","71","178","12.68","12.68","-94.79",
"Coleman, A","2","0","1","0","50","-2","615","122","263","19.84","42.76","-138.58","15","4","240","38","95","15.83","39.58","-91.3","169","66","114","39.05","39.05","-16.76","268","37","82","13.81","13.81","-67.6",
"Coltherd, Sam W","5","1","2","20","40","3","374","28","93","7.49","24.87","-154.38","13","5","131","14","31","10.69","23.66","-65.71","29","10","18","34.48","34.48","3.54","265","26","77","9.81","9.81","-77.63",
"Cooper, Bryan J","7","0","1","0","14.29","-7","615","70","197","11.38","32.03","-166.69","24","12","274","28","91","10.22","33.21","-122.55","91","32","62","35.16","35.16","-0.57","270","31","90","11.48","11.48","17.88",
"Cox, William","5","0","1","0","20","-5","413","27","89","6.54","21.55","-203.2","160","50","197","15","48","7.61","24.37","-46.29","25","10","17","40","40","7.22","307","24","77","7.82","7.82","-113.08",
"Crouch, Hector","8","2","2","25","25","1.5","764","115","261","15.05","34.16","-11.54","7","4","372","51","118","13.71","31.72","-69.85","128","41","73","32.03","32.03","-13.17","452","72","154","15.93","15.93","82.42",
"Deegan, R","9","0","1","0","11.11","-9","640","34","120","5.31","18.75","-350.2","27","22","304","21","54","6.91","17.76","-101.7","21","6","12","28.57","28.57","-1.86","311","20","81","6.43","6.43","-124.5",
"Dempsey, Luke","19","1","5","5.26","26.32","-17.27","724","48","142","6.63","19.61","-321.01","1","2","341","24","61","7.04","17.89","-195.79","34","12","24","35.29","35.29","-3.29","353","20","62","5.67","5.67","-111.67",
"Donoghue, K M","15","3","6","20","40","-1.71","596","71","179","11.91","30.03","-132.29","4","5","368","48","117","13.04","31.79","-79.55","73","25","45","34.25","34.25","-2.34","236","31","74","13.14","13.14","-14.09",
"Donovan, Philip","5","1","2","20","40","18","281","9","44","3.2","15.66","-110","9","3","101","2","19","1.98","18.81","-27","8","1","4","12.5","12.5","-4","146","7","25","4.79","4.79","-26",
"Doyle, R A","6","0","1","0","16.67","-6","474","26","84","5.49","17.72","-24.17","30","17","228","12","42","5.26","18.42","-71.5","11","4","8","36.36","36.36","6.33","215","14","46","6.51","6.51","109.83",
"Easterby, William","5","1","1","20","20","0.5","50","8","18","16","36","24.75","13","4","30","6","11","20","36.67","36","5","2","4","40","40","0.75","33","6","15","18.18","18.18","36.5",
"Eaves, Tom","18","2","5","11.11","27.78","-1.5","1123","66","247","5.88","21.99","-493.77","5","7","527","31","116","5.88","22.01","-217.41","55","16","35","29.09","29.09","-5.24","783","48","177","6.13","6.13","-264.44",
"Edge, Edward","1","1","1","100","100","5.5","48","2","9","4.17","18.75","-29.5","12","1","16","2","5","12.5","31.25","2.5","3","0","2","0","0","-3","26","1","6","3.85","3.85","-19.5",
"Elvin, Miss P","1","0","0","0","0","-1","56","2","14","3.57","25","79","309","23","25","1","8","4","32","9","0","0","0","0","0","0","17","2","6","11.76","11.76","118",
"Enright, P T","15","0","1","0","6.67","-15","833","54","174","6.48","20.89","-337.11","17","18","471","28","80","5.94","16.99","-247.62","50","9","31","18","18","-18.99","418","36","108","8.61","8.61","-75.87",
"Ewing, Sam","19","0","5","0","26.32","-19","742","56","170","7.55","22.91","-229.22","40","58","346","23","79","6.65","22.83","-120.85","48","9","21","18.75","18.75","-17.54","491","39","115","7.94","7.94","-185.21",
"Fahy, J P","6","2","2","33.33","33.33","31.5","230","33","76","14.35","33.04","41.57","4","2","167","22","55","13.17","32.93","-11.51","25","10","17","40","40","10.91","124","19","43","15.32","15.32","26.24",
"Farragher, Adam J","17","1","4","5.88","23.53","-12","343","38","103","11.08","30.03","-161.1","6","5","167","20","51","11.98","30.54","-56.03","44","19","32","43.18","43.18","9.65","279","33","85","11.83","11.83","-107.7",
"Fenelon, S","4","0","0","0","0","-4","282","7","32","2.48","11.35","-180.5","394","126","109","0","9","0","8.26","-109","5","1","3","20","20","-1","153","6","22","3.92","3.92","-58",
"Fisher, Taylor","17","3","8","17.65","47.06","4.25","220","27","70","12.27","31.82","-35.5","7","10","220","27","70","12.27","31.82","-35.5","22","6","11","27.27","27.27","-3.96","191","24","60","12.57","12.57","-52",
"Flanagan, S W","2","0","0","0","0","-2","808","61","209","7.55","25.87","-245.21","104","14","347","24","90","6.92","25.94","-167.86","70","14","39","20","20","-32.23","405","34","106","8.4","8.4","-35.81",
"Foley, J B","3","0","0","0","0","-3","604","60","154","9.93","25.5","-226.6","104","40","302","21","62","6.95","20.53","-166.91","62","18","33","29.03","29.03","-10.93","367","38","89","10.35","10.35","-89.54",
"Gainford, Mr J C","18","0","1","0","5.56","-18","770","86","211","11.17","27.4","-36.01","24","22","359","32","74","8.91","20.61","-14.51","85","22","44","25.88","25.88","-9.13","419","43","106","10.26","10.26","31.31",
"Garritty, Billy","15","0","3","0","20","-15","771","85","242","11.02","31.39","23.59","21","20","350","36","113","10.29","32.29","19.03","81","22","52","27.16","27.16","-15.65","612","65","184","10.62","10.62","-151.81",
"Gillard, Mr T","2","0","0","0","0","-2","436","49","132","11.24","30.28","-84.15","61","40","213","30","61","14.08","28.64","8.26","38","14","23","36.84","36.84","3.98","329","39","101","11.85","11.85","-37",
"Gordon, Josephine","10","1","2","10","20","-7.25","587","37","113","6.3","19.25","-293.7","11","10","208","10","43","4.81","20.67","-133.25","28","9","16","32.14","32.14","1.67","440","28","91","6.36","6.36","-225.45",
"Gray, S A","7","1","3","14.29","42.86","-2","620","47","133","7.58","21.45","-28.83","5","4","293","19","56","6.48","19.11","-41.45","37","9","16","24.32","24.32","-13.15","440","37","113","8.41","8.41","83.43",
"Hamilton, Jamie","12","0","4","0","33.33","-12","492","51","141","10.37","28.66","-112.78","30","33","196","22","61","11.22","31.12","-84.26","41","18","25","43.9","43.9","19.64","305","37","100","12.13","12.13","-42.16",
"Hampson, Brodie","3","0","1","0","33.33","-3","90","8","33","8.89","36.67","-49.17","159","24","61","6","20","9.84","32.79","-36.17","15","3","8","20","20","-4.5","86","8","32","9.3","9.3","-45.17",
"Hardie, Cameron","34","2","6","5.88","17.65","-19","1555","77","322","4.95","20.71","-946.51","2","3","727","34","153","4.68","21.05","-461.28","58","22","37","37.93","37.93","10.58","1226","72","286","5.87","5.87","-672.01",
"Harvey, Mr B W","11","1","2","9.09","18.18","-6.67","167","24","56","14.37","33.53","-30.58","4","4","106","20","37","18.87","34.91","12.79","18","6","10","33.33","33.33","0.88","48","6","14","12.5","12.5","2",
"Havlin, Robert","14","2","6","14.29","42.86","-4","1053","158","404","15","38.37","-237.86","4","1","505","67","184","13.27","36.44","-157.46","181","67","125","37.02","37.02","-33.86","564","62","194","10.99","10.99","-136.6",
"Hayes, Brian","11","1","2","9.09","18.18","-7","695","67","172","9.64","24.75","-280.4","10","8","311","23","68","7.4","21.86","-173.85","66","25","45","37.88","37.88","2.64","311","27","78","8.68","8.68","-92.5",
"Heskin, A P","2","0","0","0","0","-2","366","55","127","15.03","34.7","-99.85","27","13","160","23","54","14.38","33.75","-36.79","59","27","40","45.76","45.76","2.4","215","20","54","9.3","9.3","-105.86",
"Hornby, Rob","19","0","3","0","15.79","-19","1199","117","317","9.76","26.44","-250.92","26","40","685","63","182","9.2","26.57","-137.82","127","31","58","24.41","24.41","-42.13","693","73","188","10.53","10.53","-215.29",
"Hughes, Brian","22","1","10","4.55","45.45","-18.5","1884","373","777","19.8","41.24","-320.57","11","8","909","187","379","20.57","41.69","-127.14","483","183","294","37.89","37.89","-38.99","1233","209","442","16.95","16.95","-223.16",
"Ingram, Rhiain B","4","0","2","0","50","-4","108","9","22","8.33","20.37","-20.25","148","26","48","6","11","12.5","22.92","11.75","2","2","2","100","100","4.75","83","5","16","6.02","6.02","-31.5",
"Ivory, Emily","0","0","0","0","0","0","1","0","0","0","0","-1","9999","9999","1","0","0","0","0","-1","0","0","0","0","0","0","1","0","0","0","0","-1",
"James, S H","23","4","8","17.39","34.78","-8.87","1065","128","343","12.02","32.21","-236.3","2","1","604","70","182","11.59","30.13","-139.29","132","44","77","33.33","33.33","3.39","767","85","238","11.08","11.08","-140.19",
"Jamin, Pierre-Louis","4","1","2","25","50","-1.12","398","54","130","13.57","32.66","-55.08","7","2","203","26","60","12.81","29.56","-26.84","46","18","37","39.13","39.13","6.42","284","43","103","15.14","15.14","21.22",
"Johnston, Dylan","3","0","0","0","0","-3","91","5","25","5.49","27.47","-40.5","15","5","61","4","21","6.56","34.43","-29.5","7","0","4","0","0","-7","71","5","23","7.04","7.04","-20.5",
"Kavanagh, Peter J","2","0","0","0","0","-2","268","33","78","12.31","29.1","-107.93","57","23","177","18","47","10.17","26.55","-94.36","37","11","27","29.73","29.73","-5.47","209","28","66","13.4","13.4","-70.55",
"Keeley, Aidan","14","1","5","7.14","35.71","-11.37","343","27","93","7.87","27.11","-91.29","2","1","304","25","84","8.22","27.63","-60.42","32","6","16","18.75","18.75","-13.12","308","25","86","8.12","8.12","-111.29",
"Keenan, Darragh","19","0","1","0","5.26","-19","1047","73","210","6.97","20.06","-125.31","20","29","492","35","99","7.11","20.12","-18.54","50","15","26","30","30","-2.55","713","62","165","8.7","8.7","104.55",
"Kelly, Aidan","8","2","4","25","50","2","212","10","39","4.72","18.4","-109.59","10","6","133","7","23","5.26","17.29","-72.59","8","1","2","12.5","12.5","-6.09","113","6","26","5.31","5.31","-55.59",
"Kennedy, B P","1","0","0","0","0","-1","102","1","13","0.98","12.75","-99.75","228","43","76","1","10","1.32","13.16","-73.75","3","1","2","33.33","33.33","-0.75","46","1","7","2.17","2.17","-43.75",
"Kington, John","0","0","0","0","0","0","161","6","25","3.73","15.53","-42.5","300","63","83","4","11","4.82","13.25","21.5","1","0","0","0","0","-1","108","6","19","5.56","5.56","10.5",
"Kitts, Dylan","0","0","0","0","0","0","37","7","14","18.92","37.84","-6.87","18","2","23","6","12","26.09","52.17","3.13","7","3","4","42.86","42.86","1.63","26","6","10","23.08","23.08","1.13",
"Landers, Cathal A","5","0","0","0","0","-5","370","25","69","6.76","18.65","-140.75","74","31","127","6","22","4.72","17.32","-78.75","20","4","12","20","20","-4.25","217","19","55","8.76","8.76","-60",
"Larson, Frederick","8","1","3","12.5","37.5","-4","464","51","140","10.99","30.17","-136.48","11","7","291","37","96","12.71","32.99","-79.98","64","16","36","25","25","-11.89","403","45","124","11.17","11.17","-109.67",
"Lavery, Mr D G","1","0","0","0","0","-1","92","5","25","5.43","27.17","-38.17","97","9","42","4","17","9.52","40.48","7.33","2","0","2","0","0","-2","6","0","0","0","0","-6",
"Lee, Clifford","35","4","10","11.43","28.57","-11.4","1032","150","359","14.53","34.79","-113.94","5","10","579","85","205","14.68","35.41","-53.35","134","55","78","41.04","41.04","35.39","611","88","197","14.4","14.4","4.28",
"Levey, S M","8","1","1","12.5","12.5","18","1095","138","357","12.6","32.6","-50.02","5","5","535","68","173","12.71","32.34","-58.8","121","38","63","31.4","31.4","1.53","624","80","209","12.82","12.82","-27.95",
"Loughnane, Mr Billy","50","13","23","26","46","16.55","137","24","51","17.52","37.23","10.14","2","7","137","24","51","17.52","37.23","10.14","22","8","14","36.36","36.36","-1.15","117","19","44","16.24","16.24","7.52",
"Marquand, Tom","24","4","11","16.67","45.83","2.5","1939","301","678","15.52","34.97","-252.06","4","1","900","130","292","14.44","32.44","-156.35","375","148","244","39.47","39.47","10.93","1164","162","367","13.92","13.92","-209.55",
"Marsh, Finley","13","1","4","7.69","30.77","-2","153","13","37","8.5","24.18","-28.77","11","12","153","13","37","8.5","24.18","-28.77","12","2","7","16.67","16.67","-8.65","104","8","27","7.69","7.69","-15",
"McCain, Abbie","1","0","0","0","0","-1","65","5","18","7.69","27.69","-44.02","155","10","26","2","9","7.69","34.62","-16.67","6","2","2","33.33","33.33","-1.35","52","3","14","5.77","5.77","-39.42",
"McCurtin, Ambrose","2","0","1","0","50","-2","354","13","52","3.67","14.69","-203.25","209","104","195","5","23","2.56","11.79","-165.75","7","1","3","14.29","14.29","-4.25","171","9","31","5.26","5.26","-72.75",
"McDonald, P J","29","5","11","17.24","37.93","-6.35","1269","144","405","11.35","31.91","-449.89","3","6","617","80","204","12.97","33.06","-135.46","161","52","97","32.3","32.3","-12.93","815","95","245","11.66","11.66","-251.17",
"McGarvey, J S","7","0","0","0","0","-7","435","20","55","4.6","12.64","-261.14","164","26","79","3","7","3.8","8.86","-65.5","17","6","8","35.29","35.29","6.11","223","9","30","4.04","4.04","-151.5",
"McKenna, Liam","4","0","2","0","50","-4","201","6","36","2.99","17.91","-140.26","35","19","109","6","23","5.5","21.1","-48.26","7","1","5","14.29","14.29","-5.09","96","4","24","4.17","4.17","-45.67",
"McLernon, R P","6","0","3","0","50","-6","630","54","139","8.57","22.06","-179.73","15","7","278","25","60","8.99","21.58","-39.14","40","15","19","37.5","37.5","1.44","462","46","119","9.96","9.96","-57.26",
"McMenamin, Daniel","6","0","0","0","0","-6","582","69","171","11.86","29.38","-103.75","18","10","264","30","71","11.36","26.89","-75.68","54","21","36","38.89","38.89","8.58","428","60","137","14.02","14.02","18.48",
"McNamara, Conor","6","0","1","0","16.67","-6","386","35","73","9.07","18.91","114.71","27","12","177","18","43","10.17","24.29","31.38","20","6","11","30","30","-0.25","234","21","49","8.97","8.97","15.88",
"Midgley, Tom","2","0","1","0","50","-2","302","33","80","10.93","26.49","-75.19","30","16","192","17","42","8.85","21.88","-84.72","29","12","21","41.38","41.38","4.31","206","27","65","13.11","13.11","-22.11",
"Millar, Mr C P","0","0","0","0","0","0","36","1","4","2.78","11.11","-15","268","22","31","1","3","3.23","9.68","-10","0","0","0","0","0","0","5","0","0","0","0","-5",
"Moloney, D","1","1","1","100","100","14","30","3","6","10","20","-5","4","1","30","3","6","10","20","-5","2","1","1","50","50","2","21","3","5","14.29","14.29","4",
"Morris, Luke","51","5","11","9.8","21.57","-6.17","2288","216","602","9.44","26.31","-658.25","4","18","1124","103","303","9.16","26.96","-217.42","195","60","117","30.77","30.77","-42.41","1675","160","445","9.55","9.55","-458.02",
