Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Bass, David","13","1","2","7.69","15.38","-2","521","72","165","13.82","31.67","-125.83","6","2","224","33","78","14.73","34.82","-27.8","92","24","53","26.09","26.09","-28.64","290","32","85","11.03","11.03","-99.23",
"Beasley, Connor","19","2","8","10.53","42.11","-7.3","1295","163","442","12.59","34.13","-140.61","2","5","740","88","256","11.89","34.59","-127.11","197","56","112","28.43","28.43","-12.34","924","125","332","13.53","13.53","-20.42",
"Bellamy, Tom","30","2","8","6.67","26.67","-6","792","93","251","11.74","31.69","-248.37","7","18","414","49","138","11.84","33.33","-126.71","81","33","48","40.74","40.74","7.17","468","56","149","11.97","11.97","-127.21",
"Bennett, Charlie","11","0","2","0","18.18","-11","686","29","124","4.23","18.08","-391.29","28","18","321","12","53","3.74","16.51","-233.12","26","4","12","15.38","15.38","-12","493","28","111","5.68","5.68","-200.79",
"Best, J A","21","1","4","4.76","19.05","-16","777","47","150","6.05","19.31","-322.9","5","6","303","13","48","4.29","15.84","-180.21","38","14","19","36.84","36.84","5.44","475","37","110","7.79","7.79","-119.8",
"Beswick, Harrison","6","0","2","0","33.33","-6","83","8","21","9.64","25.3","57.08","29","7","27","4","6","14.81","22.22","7.25","3","1","2","33.33","33.33","1.33","45","6","15","13.33","13.33","76.33",
"Bird, Sean","1","0","0","0","0","-1","77","1","4","1.3","5.19","-48","249","32","42","1","2","2.38","4.76","-13","3","0","0","0","0","-3","63","1","3","1.59","1.59","-34",
"Bishop, Charles","7","0","1","0","14.29","-7","742","65","181","8.76","24.39","-227.15","23","12","354","36","95","10.17","26.84","-133.81","54","18","35","33.33","33.33","-2.97","444","36","102","8.11","8.11","-112.31",
"Boinville, Nico","19","4","6","21.05","31.58","-4.36","689","145","266","21.04","38.61","-85.71","5","3","273","54","98","19.78","35.9","-45.94","227","91","133","40.09","40.09","-20.62","310","47","96","15.16","15.16","-2.43",
"Bowen, James C","29","6","12","20.69","41.38","0.46","747","119","262","15.93","35.07","-33.65","1","1","346","57","121","16.47","34.97","-3.14","129","47","85","36.43","36.43","4.34","464","81","165","17.46","17.46","83.52",
