Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allan, David","35","2","9","5.71","25.71","20","1188","142","374","11.95","31.48","-130.06","6","10","596","68","188","11.41","31.54","-152.99","184","62","113","33.7","33.7","6.26","887","126","300","14.21","14.21","-92.75",
"Armson, Philip","7","0","0","0","0","-7","394","37","105","9.39","26.65","-85.92","26","15","279","28","88","10.04","31.54","-139.25","39","8","23","20.51","20.51","-11.88","354","36","101","10.17","10.17","-57.92",
"Bannister, Harry A A","2","0","1","0","50","-2","612","76","188","12.42","30.72","-94.37","47","10","320","45","112","14.06","35","-49.58","87","28","50","32.18","32.18","-12.79","375","52","121","13.87","13.87","-16.7",
"Bass, George","11","2","4","18.18","36.36","10","445","42","111","9.44","24.94","-29.94","1","1","202","22","50","10.89","24.75","33.64","25","10","14","40","40","2.06","351","37","93","10.54","10.54","-5.44",
"Bastyan, Mitchell S","4","0","0","0","0","-4","410","48","129","11.71","31.46","-104.61","50","10","208","31","78","14.9","37.5","-39.8","50","17","35","34","34","-6.69","277","31","95","11.19","11.19","-64.89",
"Beasley, Connor","42","4","13","9.52","30.95","-12.75","1167","149","404","12.77","34.62","-121.02","1","2","732","87","246","11.89","33.61","-90.85","184","52","107","28.26","28.26","-9.42","833","117","310","14.05","14.05","4.17",
"Bellamy, Tom","8","1","3","12.5","37.5","-3","795","98","246","12.33","30.94","-197.2","13","7","410","54","143","13.17","34.88","-141.05","82","36","52","43.9","43.9","15.64","459","58","142","12.64","12.64","-73.89",
"Bennett, Charlie","16","1","3","6.25","18.75","-3","706","37","128","5.24","18.13","-383.68","14","15","306","10","46","3.27","15.03","-204.62","35","8","16","22.86","22.86","-10.47","507","35","114","6.9","6.9","-190.93",
"Bishop, Charles","21","3","8","14.29","38.1","-12.19","783","67","174","8.56","22.22","-270.86","2","1","298","32","77","10.74","25.84","-22.2","53","18","34","33.96","33.96","-0.51","475","37","103","7.79","7.79","-150.36",
"Boinville, Nico","2","2","2","100","100","15.5","759","161","298","21.21","39.26","-100.59","6","1","314","65","112","20.7","35.67","10.29","253","97","148","38.34","38.34","-41.08","331","48","106","14.5","14.5","-9.02",
"Bowen, James C","5","0","0","0","0","-5","735","114","271","15.51","36.87","-69.46","15","7","327","59","124","18.04","37.92","38.27","113","43","79","38.05","38.05","8.99","462","74","176","16.02","16.02","25.68",
"Bowen, S D","7","0","1","0","14.29","-7","140","5","31","3.57","22.14","-66","77","35","140","5","31","3.57","22.14","-66","7","1","2","14.29","14.29","-4.5","108","3","20","2.78","2.78","-70",
"Bowen, Sean P","17","4","8","23.53","47.06","-2.9","1064","213","407","20.02","38.25","-53.79","1","2","552","117","223","21.2","40.4","-24.8","244","113","165","46.31","46.31","39.16","714","137","262","19.19","19.19","-2.49",
"Bradley, Paddy","5","1","2","20","40","8","42","3","12","7.14","28.57","-16","1","1","42","3","12","7.14","28.57","-16","2","0","1","0","0","-2","33","3","11","9.09","9.09","-7",
