Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Aherne, Mr J","0","0","0","0","0","0","14","0","1","0","7.14","-14","9999","9999","3","0","0","0","0","-3","0","0","0","0","0","0","10","0","1","0","0","-10",
"Allan, David","42","4","11","9.52","26.19","4","1341","136","399","10.14","29.75","-338.78","2","7","642","65","189","10.12","29.44","-207.79","170","49","93","28.82","28.82","-10.86","1042","112","333","10.75","10.75","-232.6",
"Anderson, Mr A","13","1","1","7.69","7.69","4","222","11","35","4.95","15.77","-120","3","2","86","3","15","3.49","17.44","-54.5","7","1","2","14.29","14.29","-3.5","167","9","30","5.39","5.39","-77.5",
"Andrews, Gina","1","1","1","100","100","2","50","9","19","18","38","-18.04","1","1","26","5","12","19.23","46.15","-9.04","9","4","5","44.44","44.44","3.38","28","5","13","17.86","17.86","-10.12",
"Bannister, Harry A A","6","0","0","0","0","-6","442","41","122","9.28","27.6","-190.1","39","32","275","24","67","8.73","24.36","-148.44","59","16","28","27.12","27.12","-18.26","318","27","87","8.49","8.49","-143.32",
"Barlow, Patrick","3","0","0","0","0","-3","46","5","10","10.87","21.74","12.33","19","4","28","4","8","14.29","28.57","11.33","4","0","1","0","0","-4","29","4","7","13.79","13.79","18.33",
"Barry, Mr J C","9","2","4","22.22","44.44","-0.17","158","8","36","5.06","22.78","-63.67","2","1","79","4","20","5.06","25.32","-52.67","2","0","0","0","0","-2","27","0","4","0","0","-27",
"Bass, David","7","0","1","0","14.29","-7","459","58","137","12.64","29.85","-102.98","18","8","229","24","60","10.48","26.2","-86.54","71","18","36","25.35","25.35","-28.28","253","33","73","13.04","13.04","-12.5",
"Beasley, Connor","43","9","17","20.93","39.53","-0.12","1287","142","441","11.03","34.27","-316.37","1","3","525","61","184","11.62","35.05","-155.97","174","45","102","25.86","25.86","-38.44","957","105","325","10.97","10.97","-218.25",
"Bellamy, Tom","11","1","5","9.09","45.45","-2.5","886","94","271","10.61","30.59","-300.65","6","2","434","48","138","11.06","31.8","-151.79","93","32","54","34.41","34.41","-15.86","550","56","161","10.18","10.18","-236.12",
"Bevan, Miss Megan","4","1","3","25","75","-1","14","3","6","21.43","42.86","-3.5","10","3","9","2","5","22.22","55.56","-2.25","4","2","3","50","50","2.75","7","2","4","28.57","28.57","-0.25",
"Bird, Sean","3","0","0","0","0","-3","122","2","11","1.64","9.02","-67","342","62","71","2","8","2.82","11.27","-16","0","0","0","0","0","0","78","1","8","1.28","1.28","-49",
"Bishop, Charles","30","1","6","3.33","20","-21","820","93","230","11.34","28.05","-197.31","14","29","443","51","122","11.51","27.54","-53.12","84","33","52","39.29","39.29","3.32","499","51","130","10.22","10.22","-116.22",
"Blackmore, Rachael","18","4","5","22.22","27.78","6.33","911","127","330","13.94","36.22","-286.17","2","3","436","59","154","13.53","35.32","-164.7","176","54","107","30.68","30.68","-38.22","378","33","106","8.73","8.73","-137.84",
"Bond, Alice","0","0","0","0","0","0","56","2","14","3.57","25","-33.5","54","5","28","2","7","7.14","25","-5.5","0","0","0","0","0","0","44","2","13","4.55","4.55","-21.5",
"Bowen, James C","26","5","11","19.23","42.31","0.66","668","88","233","13.17","34.88","-157.43","5","7","402","59","154","14.68","38.31","-73.36","117","37","77","31.62","31.62","-18.73","395","55","132","13.92","13.92","-37.2",
"Bowen, S D","24","4","5","16.67","20.83","2.25","449","36","116","8.02","25.84","-71.29","2","2","266","26","81","9.77","30.45","-39.04","36","9","19","25","25","-4.79","377","28","100","7.43","7.43","-58.29",
"Bowen, Sean P","40","4","13","10","32.5","-19.71","1395","278","541","19.93","38.78","138.55","9","21","724","151","286","20.86","39.5","17.92","354","147","214","41.53","41.53","-2.02","902","160","323","17.74","17.74","-61.65",
"Brace, Connor","7","0","2","0","28.57","-7","345","54","107","15.65","31.01","-3.79","34","18","169","24","54","14.2","31.95","8.72","42","20","29","47.62","47.62","13.55","192","30","65","15.63","15.63","18.03",
