Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allan, David","44","3","15","6.82","34.09","-35.56","1294","145","412","11.21","31.84","-321.16","3","15","699","71","213","10.16","30.47","-130.99","191","63","118","32.98","32.98","5.01","981","126","331","12.84","12.84","-119.03",
"Anderson, Mr A","10","1","2","10","20","0","246","12","38","4.88","15.45","-148.5","9","6","137","8","20","5.84","14.6","-66.5","7","2","3","28.57","28.57","-1","179","10","32","5.59","5.59","-94",
"Armson, Philip","12","1","2","8.33","16.67","-6","478","39","119","8.16","24.9","-127.17","4","5","273","23","64","8.42","23.44","-5.8","43","7","24","16.28","16.28","-20.21","412","37","111","8.98","8.98","-191.5",
"Atzeni, Andrea","32","4","7","12.5","21.88","8","871","145","327","16.65","37.54","-81.1","2","5","459","85","171","18.52","37.25","28.6","172","57","103","33.14","33.14","-14.3","477","78","167","16.35","16.35","-43.22",
"Beasley, Connor","45","6","17","13.33","37.78","-0.88","1443","177","492","12.27","34.1","-132.02","1","1","760","82","258","10.79","33.95","-145.52","210","58","121","27.62","27.62","-23.16","1031","132","364","12.8","12.8","-41.41",
"Bellamy, Tom","19","1","4","5.26","21.05","-14.67","856","96","268","11.21","31.31","-282.55","8","10","453","46","134","10.15","29.58","-149.86","81","33","49","40.74","40.74","4.08","521","59","164","11.32","11.32","-181.36",
"Bennett, Charlie","12","0","1","0","8.33","-12","638","23","105","3.61","16.46","-392.12","40","41","309","12","53","3.88","17.15","-222","23","3","10","13.04","13.04","-11.5","460","21","93","4.57","4.57","-224.12",
"Bird, Sean","1","0","0","0","0","-1","91","1","5","1.1","5.49","-62","395","56","51","0","3","0","5.88","-51","2","0","0","0","0","-2","66","1","3","1.52","1.52","-37",
"Bishop, Charles","24","1","9","4.17","37.5","-19.67","679","62","180","9.13","26.51","-217.81","2","1","376","43","109","11.44","28.99","-138.19","64","20","40","31.25","31.25","-10.93","408","32","99","7.84","7.84","-119.82",
"Blackmore, Rachael","14","1","6","7.14","42.86","-12.17","805","127","310","15.78","38.51","-212.88","2","1","474","67","175","14.14","36.92","-123.97","185","64","120","34.59","34.59","-36.25","314","24","94","7.64","7.64","-108.96",
"Bowen, S D","6","1","1","16.67","16.67","20","273","13","53","4.76","19.41","-98.25","9","3","181","9","34","4.97","18.78","-51.25","15","3","6","20","20","-7","217","9","38","4.15","4.15","-84.25",
"Bowen, Sean P","44","13","23","29.55","52.27","1.76","1190","228","448","19.16","37.65","43.66","1","1","674","129","257","19.14","38.13","123.63","284","115","176","40.49","40.49","-12.29","771","134","271","17.38","17.38","-53.28",
"Bradley, Paddy","14","1","3","7.14","21.43","-7.5","182","15","47","8.24","25.82","-45.17","2","1","182","15","47","8.24","25.82","-45.17","10","0","3","0","0","-10","140","14","42","10","10","-6.67",
