Jockey,1Day_Runs,1Day_Wins,1Day_Places,1Day_Win_Strike,1Day_Place_Strike,1Day_SP_ProfitLoss,3Day_Runs,3Day_Wins,3Day_Places,3Day_Win_Strike,3Day_Place_Strike,3Day_SP_ProfitLoss,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Kearney, J","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","-3","12","0","2","0","16.67","-12","523","34","117","6.5","22.37","-57.27","39","25","259","13","58","5.02","22.39","-46.7","35","8","25","22.86","22.86","-11.27","380","24","91","6.32","6.32","-64.7",
"Keeley, Aidan","1","0","0","0","0","-1","1","0","0","0","0","-1","12","4","4","33.33","33.33","22.73","19","5","6","26.32","31.58","23.23","649","71","189","10.94","29.12","-110.96","5","5","301","41","96","13.62","31.89","-59","45","19","30","42.22","42.22","5.88","546","61","167","11.17","11.17","-113.9",
"Keenan, Darragh","1","1","1","100","100","1.5","7","2","3","28.57","42.86","-0.75","16","3","4","18.75","25","9.25","24","5","6","20.83","25","12.75","892","67","182","7.51","20.4","-226.61","1","1","414","34","94","8.21","22.71","-166.36","47","17","26","36.17","36.17","1.43","592","49","138","8.28","8.28","-100.7",
"Kelly, Shane","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","242","20","57","8.26","23.55","-122","49","11","105","7","20","6.67","19.05","-56.75","19","6","9","31.58","31.58","0.75","158","16","38","10.13","10.13","-62.75",
"Keniry, L P","1","0","1","0","100","-1","2","0","2","0","100","-2","5","0","2","0","40","-5","15","2","4","13.33","26.67","1.75","561","38","105","6.77","18.72","-133.66","11","9","338","22","63","6.51","18.64","-166.26","18","6","8","33.33","33.33","-5.24","384","27","82","7.03","7.03","-97.67",
"Kennedy, B P","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","3","0","0","0","0","-3","125","1","9","0.8","7.2","-110","548","98","56","0","4","0","7.14","-56","1","0","0","0","0","-1","66","1","8","1.52","1.52","-51",
"Kennedy, J W","0","0","0","0","0","0","0","0","0","0","0","0","6","2","4","33.33","66.67","10.5","21","4","7","19.05","33.33","5.83","846","182","387","21.51","45.74","-138.58","5","2","570","121","258","21.23","45.26","-98.39","208","99","151","47.6","47.6","4.29","282","35","97","12.41","12.41","-90.24",
"King, Alan","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","3","0","0","0","0","-3","57","1","2","1.75","3.51","94","136","17","26","1","1","3.85","3.85","125","1","0","0","0","0","-1","37","1","1","2.7","2.7","114",
"King, D","1","0","0","0","0","-1","3","1","1","33.33","33.33","7","4","1","2","25","50","6","18","2","8","11.11","44.44","0","638","54","175","8.46","27.43","-171.23","3","2","321","21","89","6.54","27.73","-162.85","51","16","34","31.37","31.37","3.44","415","38","118","9.16","9.16","-65.76",
"Kingscote, Richard","0","0","0","0","0","0","1","0","0","0","0","-1","16","1","5","6.25","31.25","-9.5","28","1","10","3.57","35.71","-21.5","1227","134","417","10.92","33.99","-451.96","4","5","603","60","196","9.95","32.5","-245.33","199","56","118","28.14","28.14","-52.49","737","79","241","10.72","10.72","-255.61",
"Larson, Frederick","2","1","1","50","50","5","3","1","1","33.33","33.33","4","7","2","3","28.57","42.86","3.25","13","2","4","15.38","30.77","-2.75","455","43","131","9.45","28.79","-162.54","1","2","172","14","49","8.14","28.49","-64.41","52","10","30","19.23","19.23","-29.33","372","35","108","9.41","9.41","-123.19",
"Leavy, Mr Joe","2","1","2","50","100","15","3","2","3","66.67","100","16.63","16","5","8","31.25","50","11.59","34","7","15","20.59","44.12","2.09","425","50","148","11.76","34.82","0.38","1","1","342","44","123","12.87","35.96","-15.62","38","12","23","31.58","31.58","-0.41","365","40","129","10.96","10.96","-10.41",
"Lee, Clifford","4","0","0","0","0","-4","4","0","0","0","0","-4","13","1","2","7.69","15.38","-6.5","23","3","5","13.04","21.74","-7","1327","173","441","13.04","33.23","-346.54","4","7","682","89","224","13.05","32.84","-195.95","196","66","116","33.67","33.67","-14.32","811","99","235","12.21","12.21","-152.12",
"Levey, S M","3","0","2","0","66.67","-3","5","1","3","20","60","-1.5","14","2","7","14.29","50","-7.87","31","3","13","9.68","41.94","-18.87","939","97","299","10.33","31.84","-155.38","2","5","438","42","133","9.59","30.37","-64.76","83","21","47","25.3","25.3","-20.33","509","49","172","9.63","9.63","-117.01",
"Loughnane, Mr Billy","3","0","1","0","33.33","-3","10","0","3","0","30","-10","31","2","7","6.45","22.58","-9.5","61","6","17","9.84","27.87","7.5","1779","249","607","14","34.12","-210.9","6","20","1184","156","396","13.18","33.45","-102.78","294","94","165","31.97","31.97","-23.1","1352","188","463","13.91","13.91","-161.74",
"Mangan, Gina","2","0","1","0","50","-2","5","0","1","0","20","-5","7","1","2","14.29","28.57","8","19","3","4","15.79","21.05","9.5","540","57","144","10.56","26.67","-83.27","7","7","319","37","94","11.6","29.47","-42.61","50","16","32","32","32","4.73","420","49","125","11.67","11.67","-24.27",
"Marquand, Tom","5","0","0","0","0","-5","10","2","3","20","30","1.75","31","6","14","19.35","45.16","-1.25","50","9","17","18","34","-0.75","1598","239","560","14.96","35.04","-196.88","2","7","804","121","291","15.05","36.19","-91.96","296","101","172","34.12","34.12","-28.61","936","127","312","13.57","13.57","-115.73",
"Marsh, Finley","5","0","1","0","20","-5","11","1","5","9.09","45.45","-6.67","16","1","6","6.25","37.5","-11.67","37","6","17","16.22","45.95","-6.31","768","97","240","12.63","31.25","26.34","3","11","512","67","166","13.09","32.42","38.59","88","28","53","31.82","31.82","-5.31","572","78","192","13.64","13.64","-52.92",
"Mason, Joanna","4","1","2","25","50","6","4","1","2","25","50","6","16","2","5","12.5","31.25","6","35","3","9","8.57","25.71","-8","976","109","306","11.17","31.35","-147.62","1","3","599","75","198","12.52","33.06","-11.36","105","22","55","20.95","20.95","-34.53","825","95","272","11.52","11.52","-118.94",
"McCurtin, Ambrose","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","222","2","23","0.9","10.36","-202","407","78","69","0","6","0","8.7","-69","4","1","3","25","25","1","82","2","13","2.44","2.44","-62",
"McDonald, P J","1","0","0","0","0","-1","1","0","0","0","0","-1","12","4","6","33.33","50","46.88","31","5","11","16.13","35.48","33.38","944","113","319","11.97","33.79","-121.94","4","4","406","54","148","13.3","36.45","73.91","117","37","68","31.62","31.62","-17.6","628","73","194","11.62","11.62","-57.22",
"McSweeney, O","0","0","0","0","0","0","0","0","0","0","0","0","8","1","1","12.5","12.5","-4.25","15","3","3","20","20","22.75","347","32","87","9.22","25.07","-83.13","6","4","210","22","55","10.48","26.19","-8.62","25","7","15","28","28","4.16","246","22","68","8.94","8.94","-75.09",
"Mellerick, Mr E T","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","-10","9999","9999","6","0","0","0","0","-6","0","0","0","0","0","0","2","0","0","0","0","-2",
"Meyler, D","0","0","0","0","0","0","0","0","0","0","0","0","6","0","1","0","16.67","-6","16","0","4","0","25","-16","538","40","132","7.43","24.54","-183.75","19","19","280","21","82","7.5","29.29","-81.54","53","13","33","24.53","24.53","-20.83","277","22","74","7.94","7.94","-14.42",
"Millar, Mr C P","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","-3","14","2","5","14.29","35.71","5.5","212","21","59","9.91","27.83","25","9","5","168","19","50","11.31","29.76","49.5","17","3","8","17.65","17.65","-6.25","125","15","37","12","12","72",
"Mitchell, Jack","2","0","0","0","0","-2","6","0","3","0","50","-6","18","1","5","5.56","27.78","-16.64","31","3","9","9.68","29.03","-17.64","1230","186","482","15.12","39.19","-318.71","6","16","657","99","261","15.07","39.73","-160.81","287","89","174","31.01","31.01","-65.78","799","120","309","15.02","15.02","-113.9",
"Moore, Niall","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","264","13","59","4.92","22.35","-148.37","64","26","134","5","22","3.73","16.42","-87.5","12","2","9","16.67","16.67","-6.75","155","8","37","5.16","5.16","-62",
"Morgan, Hugh","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","2","0","0","0","0","-2","99","8","24","8.08","24.24","-19.84","20","6","41","5","10","12.2","24.39","17.83","7","1","5","14.29","14.29","-2.67","49","6","18","12.24","12.24","14.83",
"Morris, Luke","6","0","1","0","16.67","-6","10","0","1","0","10","-10","19","1","6","5.26","31.58","-16.62","43","1","12","2.33","27.91","-40.62","2118","187","565","8.83","26.68","-618.14","5","11","952","84","245","8.82","25.74","-330.5","191","57","112","29.84","29.84","-33.34","1559","142","417","9.11","9.11","-412.72",
"Mullen, Andrew","5","0","2","0","40","-5","5","0","2","0","40","-5","17","0","3","0","17.65","-17","38","2","9","5.26","23.68","-22.5","1133","99","284","8.74","25.07","-341.95","12","26","576","46","134","7.99","23.26","-170.06","84","22","52","26.19","26.19","-21.07","891","82","226","9.2","9.2","-217.4",
"Mullins, D E","0","0","0","0","0","0","1","0","0","0","0","-1","6","0","0","0","0","-6","19","1","3","5.26","15.79","-13","882","85","252","9.64","28.57","-303.46","8","7","424","46","127","10.85","29.95","-97.93","94","27","46","28.72","28.72","-18.29","397","29","107","7.3","7.3","-173.24",
"Murphy, Oisin","5","0","2","0","40","-5","10","2","5","20","50","-6.13","35","9","17","25.71","48.57","-5.17","77","19","40","24.68","51.95","2.09","1822","350","822","19.21","45.12","-210.68","2","8","1103","231","541","20.94","49.05","-70.19","531","178","339","33.52","33.52","-37.56","1106","187","444","16.91","16.91","-230.66",
"Muscutt, D","4","2","3","50","75","7","4","2","3","50","75","7","20","5","11","25","55","1.33","38","8","19","21.05","50","10.83","1717","217","583","12.64","33.95","-495.1","1","1","805","91","256","11.3","31.8","-260.86","295","92","182","31.19","31.19","-27.18","1153","154","419","13.36","13.36","-263.91",
"Nicholls, Mia","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","7","0","1","0","14.29","-7","275","27","65","9.82","23.64","-50.52","34","18","168","13","35","7.74","20.83","-40.97","21","6","9","28.57","28.57","-5.73","255","26","64","10.2","10.2","-51.52",
"Nolan, D","3","0","0","0","0","-3","3","0","0","0","0","-3","14","1","3","7.14","21.43","-9.5","35","2","12","5.71","34.29","-27.75","790","95","253","12.03","32.03","-149.66","4","6","537","65","168","12.1","31.28","-120.67","97","24","51","24.74","24.74","-16.95","627","79","205","12.6","12.6","-77.28",
"Obrien, Miss Fern","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","2","0","0","0","0","-2","70","8","27","11.43","38.57","-35.82","18","4","31","5","13","16.13","41.94","-9.69","9","3","4","33.33","33.33","-1.15","57","5","21","8.77","8.77","-28.92",
"OCallaghan, Shane","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","-3","4","0","1","0","25","-4","334","20","81","5.99","24.25","-112.74","60","10","134","8","33","5.97","24.63","-60","13","3","6","23.08","23.08","-3.74","218","17","59","7.8","7.8","-40.24",
"OKeeffe, Darragh","0","0","0","0","0","0","0","0","0","0","0","0","6","1","1","16.67","16.67","-4.2","22","1","7","4.55","31.82","-20.2","1122","91","289","8.11","25.76","-362.64","5","2","538","48","136","8.92","25.28","-124.19","88","24","50","27.27","27.27","-18.3","612","47","151","7.68","7.68","-146.72",
"OKeeffe, Sean F","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","-3","9","0","0","0","0","-9","732","53","159","7.24","21.72","-212.27","17","10","319","27","80","8.46","25.08","-146.08","47","20","33","42.55","42.55","5.27","363","25","82","6.89","6.89","-51.26",
"ONeill, K T","4","0","0","0","0","-4","9","1","1","11.11","11.11","-6.62","19","1","4","5.26","21.05","-16.62","36","3","11","8.33","30.56","-26.91","1527","137","399","8.97","26.13","-324.28","2","5","776","74","214","9.54","27.58","-240.5","118","38","73","32.2","32.2","-15.02","1123","92","283","8.19","8.19","-296.04",
"Orr, Oisin","4","1","2","25","50","4.5","4","1","2","25","50","4.5","21","3","5","14.29","23.81","-0.5","43","4","8","9.3","18.6","-19.87","1112","136","371","12.23","33.36","-331.68","1","1","603","73","181","12.11","30.02","-185.54","145","47","80","32.41","32.41","0.52","773","85","237","11","11","-244.26",
"Osborne, Saffie","4","1","1","25","25","0.5","11","2","4","18.18","36.36","-3","21","5","8","23.81","38.1","18","43","7","14","16.28","32.56","4.75","1234","164","393","13.29","31.85","-28.47","1","3","624","93","209","14.9","33.49","-12.39","133","50","81","37.59","37.59","21.49","875","126","296","14.4","14.4","132.45",
"OSullivan, James","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","5","0","0","0","0","-5","337","22","71","6.53","21.07","-163.25","97","33","174","11","36","6.32","20.69","-97.5","12","4","7","33.33","33.33","3.5","170","14","44","8.24","8.24","-62.5",
"OSullivan, Mr E M","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40","1","7","2.5","17.5","-25","58","4","40","1","7","2.5","17.5","-25","1","0","1","0","0","-1","31","1","6","3.23","3.23","-16",
"OSullivan, Mr M J M","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","0","33.33","-3","6","0","1","0","16.67","-6","759","64","213","8.43","28.06","-265.16","95","70","347","18","85","5.19","24.5","-204.65","88","23","48","26.14","26.14","-20.7","415","34","111","8.19","8.19","-66.71",
"Owens, C","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","3","1","1","33.33","33.33","16","116","8","15","6.9","12.93","8.5","9","3","75","8","13","10.67","17.33","49.5","1","0","0","0","0","-1","76","8","14","10.53","10.53","48.5",
"Probert, David","5","0","0","0","0","-5","8","2","2","25","25","3.3","21","4","7","19.05","33.33","-0.97","49","8","16","16.33","32.65","-6.22","1920","225","570","11.72","29.69","-196.17","2","7","951","115","298","12.09","31.34","30.16","209","59","122","28.23","28.23","-59.53","1303","156","392","11.97","11.97","-23.28",
"Pyle, William","1","0","0","0","0","-1","1","0","0","0","0","-1","5","1","1","20","20","14","13","2","3","15.38","23.08","27","440","41","124","9.32","28.18","-143.25","4","2","251","26","70","10.36","27.89","-40.66","49","11","33","22.45","22.45","-7.58","362","35","102","9.67","9.67","-95.25",
"Queally, T P","0","0","0","0","0","0","4","1","1","25","25","-1.37","9","2","3","22.22","33.33","3.13","15","4","5","26.67","33.33","15.13","511","62","140","12.13","27.4","-67.84","3","3","238","27","54","11.34","22.69","-84.95","61","25","42","40.98","40.98","15.16","386","51","109","13.21","13.21","-56.46",
"Quinlan, Liam","0","0","0","0","0","0","0","0","0","0","0","0","4","1","1","25","25","19","13","2","4","15.38","30.77","13.25","299","22","59","7.36","19.73","-101.73","5","1","173","15","38","8.67","21.97","-31.09","16","8","11","50","50","7.27","140","8","29","5.71","5.71","-51.62",
"Quinn, Jimmy","0","0","0","0","0","0","1","0","1","0","100","-1","1","0","1","0","100","-1","2","0","1","0","50","-2","139","1","23","0.72","16.55","-134.5","398","80","63","0","13","0","20.63","-63","2","0","2","0","0","-2","113","1","21","0.88","0.88","-108.5",
"Quirke, Mr C M","0","0","0","0","0","0","0","0","0","0","0","0","3","2","2","66.67","66.67","9.5","10","2","2","20","20","2.5","361","29","90","8.03","24.93","-108.55","5","2","101","6","21","5.94","20.79","-71.8","19","3","6","15.79","15.79","-11.3","218","15","58","6.88","6.88","-59",
"Rawlinson, Ali","4","0","0","0","0","-4","4","0","0","0","0","-4","11","0","0","0","0","-11","22","1","1","4.55","4.55","-19","704","73","195","10.37","27.7","-98.56","8","13","393","37","118","9.41","30.03","-91.79","54","16","30","29.63","29.63","-7.31","571","61","167","10.68","10.68","-52.56",
"Robinson, Ben","2","0","1","0","50","-2","2","0","1","0","50","-2","13","5","6","38.46","46.15","14.25","24","7","10","29.17","41.67","20.25","650","59","181","9.08","27.85","-161.42","5","5","357","33","99","9.24","27.73","-101.83","42","15","27","35.71","35.71","5.96","492","50","151","10.16","10.16","-76.18",
"Roche, T P","0","0","0","0","0","0","0","0","0","0","0","0","5","0","2","0","40","-5","12","0","3","0","25","-12","103","4","23","3.88","22.33","-83.65","19","15","71","2","16","2.82","22.54","-62.75","7","2","5","28.57","28.57","-2.15","57","0","13","0","0","-57",
"Rooke, George","3","0","1","0","33.33","-3","5","0","1","0","20","-5","12","1","2","8.33","16.67","-2.5","25","2","6","8","24","-13.59","704","53","172","7.53","24.43","-211.17","5","10","367","28","93","7.63","25.34","-142.95","54","11","37","20.37","20.37","-25.57","489","34","127","6.95","6.95","-155.63",
"Ryan, Rossa","7","0","0","0","0","-7","10","2","2","20","20","4","28","3","7","10.71","25","-9.5","59","5","14","8.47","23.73","-4.5","2217","385","884","17.37","39.87","91.81","2","8","1247","220","496","17.64","39.78","-66.88","486","173","319","35.6","35.6","7.16","1474","250","569","16.96","16.96","-57.91",
"Sayette, B D L","2","0","1","0","50","-2","4","0","2","0","50","-4","9","1","4","11.11","44.44","-1","18","2","5","11.11","27.78","-7.12","823","96","256","11.66","31.11","-205.34","4","5","402","37","112","9.2","27.86","-140.73","103","35","62","33.98","33.98","-16.46","550","62","167","11.27","11.27","-116.27",
"Scott, Rowan","7","0","1","0","14.29","-7","7","0","1","0","14.29","-7","17","1","4","5.88","23.53","-8","31","3","9","9.68","29.03","-14.25","901","73","257","8.1","28.52","-377.97","5","10","491","41","144","8.35","29.33","-191.75","58","13","32","22.41","22.41","-14.51","667","60","200","9","9","-221.59",
"Sexton, K C","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","0","33.33","-3","8","0","2","0","25","-8","273","16","47","5.86","17.22","-161.13","24","12","142","11","23","7.75","16.2","-62.63","19","6","11","31.58","31.58","1.87","139","11","29","7.91","7.91","-68.75",
"Sexton, Mr H E","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","50","-2","3","0","1","0","33.33","-3","67","2","8","2.99","11.94","-26","423","56","48","0","4","0","8.33","-48","0","0","0","0","0","0","37","2","6","5.41","5.41","4",
"Shepherd, Callum","4","1","1","25","25","-1.8","9","3","3","33.33","33.33","3.5","24","4","6","16.67","25","-10.06","51","8","14","15.69","27.45","-20.9","1432","168","452","11.73","31.56","-212.17","1","4","890","107","282","12.02","31.69","-149.27","164","57","96","34.76","34.76","2.05","969","122","323","12.59","12.59","-144.71",
"Shinnick, J P","0","0","0","0","0","0","0","0","0","0","0","0","7","0","1","0","14.29","-7","15","2","5","13.33","33.33","8.5","261","21","56","8.05","21.46","-78.25","9","9","172","18","46","10.47","26.74","-12.25","23","6","11","26.09","26.09","1","162","16","39","9.88","9.88","-25",
"Shoemark, Kieran","2","0","1","0","50","-2","6","0","1","0","16.67","-6","20","4","6","20","30","-9.87","34","10","14","29.41","41.18","2.76","1096","142","358","12.96","32.66","-165.02","4","8","692","94","239","13.58","34.54","-46.16","139","49","79","35.25","35.25","-3.77","635","79","201","12.44","12.44","4.75",
"Slevin, J J","0","0","0","0","0","0","0","0","0","0","0","0","7","3","5","42.86","71.43","9","22","4","8","18.18","36.36","9","929","82","239","8.83","25.73","-322.84","5","2","485","32","119","6.6","24.54","-218.25","77","21","47","27.27","27.27","-17.96","445","36","113","8.09","8.09","-71",
"Smith, Mr James","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","128","16","39","12.5","30.47","29.75","37","12","93","11","28","11.83","30.11","31.5","12","3","7","25","25","1.25","90","12","24","13.33","13.33","35.25",
"Sousa, Silvestre De","5","1","3","20","60","1.5","8","1","3","12.5","37.5","-1.5","18","1","8","5.56","44.44","-11.5","38","1","13","2.63","34.21","-31.5","483","63","181","13.04","37.47","-26.65","1","2","483","63","181","13.04","37.47","-26.65","83","26","54","31.33","31.33","-12.14","336","39","118","11.61","11.61","-42.96",
"Stone-Walsh, C","0","0","0","0","0","0","0","0","0","0","0","0","4","1","3","25","75","13","15","3","8","20","53.33","9.88","460","39","125","8.48","27.17","-152.63","5","1","311","18","72","5.79","23.15","-139.12","52","11","31","21.15","21.15","-13.84","343","29","89","8.45","8.45","-90.05",
"Stott, Kevin","0","0","0","0","0","0","0","0","0","0","0","0","11","0","2","0","18.18","-11","24","1","6","4.17","25","-14","1318","190","486","14.42","36.87","-305.43","12","20","421","43","132","10.21","31.35","-181.41","263","91","179","34.6","34.6","-23.25","833","116","288","13.93","13.93","-174.52",
"Sullivan, James P","3","0","0","0","0","-3","3","0","0","0","0","-3","9","0","2","0","22.22","-9","21","0","3","0","14.29","-21","893","71","223","7.95","24.97","-306.42","21","33","472","34","103","7.2","21.82","-219.92","53","14","26","26.42","26.42","-4.25","756","61","193","8.07","8.07","-270.54",
"Swift, Mr Dale","1","0","0","0","0","-1","1","0","0","0","0","-1","6","3","4","50","66.67","15.83","8","4","5","50","62.5","20.83","466","44","112","9.44","24.03","-68.85","4","2","212","21","49","9.91","23.11","-26.96","26","9","13","34.62","34.62","2.69","383","39","96","10.18","10.18","-11.81",
"Tabti, M","2","0","0","0","0","-2","2","0","0","0","0","-2","7","0","1","0","14.29","-7","9","0","2","0","22.22","-9","156","14","50","8.97","32.05","-42.67","25","16","69","6","21","8.7","30.43","-21","19","7","10","36.84","36.84","2.5","131","11","42","8.4","8.4","-40.42",
"Torrens, Simon","0","0","0","0","0","0","0","0","0","0","0","0","6","1","3","16.67","50","-1","14","1","3","7.14","21.43","-9","720","44","157","6.11","21.81","-371.32","5","4","329","21","76","6.38","23.1","-151","38","14","27","36.84","36.84","9.18","415","25","96","6.02","6.02","-197.62",
"Tubb, Olivia","0","0","0","0","0","0","1","1","1","100","100","3.33","1","1","1","100","100","3.33","2","1","1","50","50","2.33","116","18","42","15.52","36.21","20.24","2","1","71","9","26","12.68","36.62","-7.84","8","5","5","62.5","62.5","9.58","103","18","39","17.48","17.48","33.24",
"Tudhope, Daniel","2","0","0","0","0","-2","2","0","0","0","0","-2","12","3","6","25","50","-2","34","5","12","14.71","35.29","-12.75","1252","192","464","15.34","37.06","-225.95","4","5","659","109","266","16.54","40.36","-115.32","269","92","164","34.2","34.2","0.55","789","99","276","12.55","12.55","-226.17",
"Walsh, E","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","2","0","0","0","0","-2","395","21","77","5.32","19.49","-228.87","51","15","187","12","41","6.42","21.93","-89","14","1","8","7.14","7.14","-10.5","188","15","48","7.98","7.98","-64.5",
"Walsh, Mr B J","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","-3","22","2","4","9.09","18.18","108","103","8","13","2","2","15.38","15.38","117","1","0","1","0","0","-1","4","0","0","0","0","-4",
"Watson, Jason","3","0","1","0","33.33","-3","6","2","3","33.33","50","0.38","18","2","8","11.11","44.44","-11.62","33","3","11","9.09","33.33","-21.62","962","92","273","9.56","28.38","-312.62","2","4","349","43","115","12.32","32.95","-68.18","99","32","64","32.32","32.32","-2.65","705","68","200","9.65","9.65","-173.54",
"Waugh, Amie","1","0","0","0","0","-1","1","0","0","0","0","-1","7","1","2","14.29","28.57","1","22","2","5","9.09","22.73","-10.75","315","16","58","5.08","18.41","-108.42","7","6","172","13","40","7.56","23.26","-40.92","17","4","6","23.53","23.53","0.75","274","16","58","5.84","5.84","-67.42",
"Whelan, Trevor","1","0","0","0","0","-1","3","0","0","0","0","-3","10","1","2","10","20","5","21","2","5","9.52","23.81","-0.5","884","74","206","8.37","23.3","-236.95","4","4","451","44","111","9.76","24.61","-127.51","50","22","35","44","44","9.59","568","54","140","9.51","9.51","-146.45",
"Wilkie, Brandon","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","-8","17","1","3","5.88","17.65","-2","397","44","110","11.08","27.71","-87","11","11","307","36","90","11.73","29.32","-49.71","40","12","21","30","30","-8.16","355","39","97","10.99","10.99","-73.58",
"Winn, Mark","2","1","1","50","50","24","2","1","1","50","50","24","13","1","2","7.69","15.38","13","26","5","8","19.23","30.77","62.08","698","80","217","11.46","31.09","-93.02","1","2","376","38","107","10.11","28.46","-40.68","85","31","55","36.47","36.47","14.4","625","75","199","12","12","-93.15",
"Wonnacott, Millie","2","0","0","0","0","-2","4","0","1","0","25","-4","8","0","2","0","25","-8","12","0","2","0","16.67","-12","108","8","24","7.41","22.22","-55.87","18","15","58","6","18","10.34","31.03","-28.37","7","4","5","57.14","57.14","6.63","80","7","18","8.75","8.75","-31.62",
"Wood, George","1","0","0","0","0","-1","4","0","0","0","0","-4","9","0","3","0","33.33","-9","13","0","4","0","30.77","-13","429","30","102","6.99","23.78","-135.46","36","31","227","12","56","5.29","24.67","-101.3","30","8","16","26.67","26.67","-1.46","285","24","75","8.42","8.42","-33.71",
"Wright, Liam","1","0","0","0","0","-1","2","0","0","0","0","-2","4","1","2","25","50","0.5","7","1","3","14.29","42.86","-2.5","285","23","65","8.07","22.81","-25.69","4","3","178","16","42","8.99","23.6","22.56","26","6","13","23.08","23.08","-9.69","250","21","57","8.4","8.4","-12.69",
"Young, Archie","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","5","0","1","0","20","-5","177","20","49","11.3","27.68","-41.86","53","20","137","16","39","11.68","28.47","-28.69","20","5","11","25","25","-5.86","166","20","47","12.05","12.05","-30.86",
 
