Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allan, David","49","6","16","12.24","32.65","-18.09","1301","146","403","11.22","30.98","-297.83","4","14","700","68","208","9.71","29.71","-146.95","189","62","111","32.8","32.8","4.39","989","128","327","12.94","12.94","-105.32",
"Armson, Philip","4","0","1","0","25","-4","477","38","119","7.97","24.95","-136.17","31","16","246","16","48","6.5","19.51","-17.63","46","7","25","15.22","15.22","-23.21","411","36","111","8.76","8.76","-200.5",
"Atzeni, Andrea","21","1","7","4.76","33.33","-17.75","843","141","320","16.73","37.96","-61.05","2","2","444","71","158","15.99","35.59","1.11","166","56","100","33.73","33.73","-10.75","461","77","164","16.7","16.7","-12.67",
"Bannister, Harry A A","5","3","3","60","60","16","504","66","172","13.1","34.13","-81.58","5","1","169","19","57","11.24","33.73","-40.07","92","26","53","28.26","28.26","-23.17","320","46","114","14.38","14.38","-4.78",
"Bass, George","7","0","3","0","42.86","-7","369","33","95","8.94","25.75","-59.15","42","20","212","18","62","8.49","29.25","-79.66","21","7","10","33.33","33.33","-0.98","280","29","80","10.36","10.36","-36.65",
"Beasley, Connor","23","2","7","8.7","30.43","-4.5","1438","175","495","12.17","34.42","-114.04","1","2","736","78","248","10.6","33.7","-155.95","208","53","121","25.48","25.48","-39.18","1033","130","366","12.58","12.58","-30.43",
"Bellamy, Tom","11","1","3","9.09","27.27","-6.67","862","98","271","11.37","31.44","-282.22","4","1","455","46","134","10.11","29.45","-149.58","80","33","48","41.25","41.25","5.08","527","61","167","11.57","11.57","-181.03",
"Best, J A","12","0","2","0","16.67","-12","693","42","128","6.06","18.47","-317.78","69","54","311","11","46","3.54","14.79","-186.87","38","14","18","36.84","36.84","5.06","438","36","105","8.22","8.22","-99.18",
"Beswick, Harrison","0","0","0","0","0","0","61","7","12","11.48","19.67","-1.5","73","4","31","5","10","16.13","32.26","15","1","1","1","100","100","1.75","33","6","9","18.18","18.18","22.75",
"Bishop, Charles","23","1","5","4.35","21.74","-16.5","681","63","180","9.25","26.43","-241.86","13","22","390","44","117","11.28","30","-150.37","66","22","40","33.33","33.33","-7.48","406","32","97","7.88","7.88","-123.82",
"Boinville, Nico","5","2","2","40","40","1.25","606","135","231","22.28","38.12","-11.63","12","3","275","67","113","24.36","41.09","-10.18","199","84","116","42.21","42.21","-4.79","298","57","99","19.13","19.13","77.3",
"Bowen, S D","7","2","4","28.57","57.14","2.75","296","18","63","6.08","21.28","-75.5","11","2","191","14","41","7.33","21.47","-15.5","17","3","7","17.65","17.65","-9","236","14","47","5.93","5.93","-57.5",
"Bowen, Sean P","43","12","21","27.91","48.84","1.02","1234","242","464","19.61","37.6","49.08","2","4","700","136","267","19.43","38.14","99.51","304","125","188","41.12","41.12","-6.37","798","141","280","17.67","17.67","-47.4",
"Bradley, Paddy","11","3","6","27.27","54.55","5.5","210","18","56","8.57","26.67","-56.67","6","3","202","18","54","8.91","26.73","-48.67","11","0","3","0","0","-11","159","17","48","10.69","10.69","-9.17",
