Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allan, David","31","3","9","9.68","29.03","-5.17","1218","142","384","11.66","31.53","-96.01","2","1","626","65","192","10.38","30.67","-136.63","183","60","110","32.79","32.79","4.48","915","126","308","13.77","13.77","-56.32",
"Andrews, Bridget","6","0","0","0","0","-6","238","30","67","12.61","28.15","-59.82","190","8","108","15","26","13.89","24.07","-20.57","35","13","21","37.14","37.14","-4.57","134","10","28","7.46","7.46","-60.8",
"Armson, Philip","9","0","0","0","0","-9","419","37","109","8.83","26.01","-176.42","19","14","302","30","93","9.93","30.79","-148.75","43","8","24","18.6","18.6","-15.88","375","37","106","9.87","9.87","-132.42",
"Atzeni, Andrea","27","3","7","11.11","25.93","-6.25","891","149","340","16.72","38.16","-30.65","1","1","408","80","168","19.61","41.18","15.89","177","59","107","33.33","33.33","-25.05","456","77","164","16.89","16.89","14.16",
"Bass, David","14","4","9","28.57","64.29","-0.2","571","89","195","15.59","34.15","-62.32","3","4","238","33","87","13.87","36.55","-45.56","107","35","65","32.71","32.71","-13.12","310","39","94","12.58","12.58","-83.13",
"Bass, George","14","1","2","7.14","14.29","-4","471","45","117","9.55","24.84","-34.44","11","12","237","25","57","10.55","24.05","20.14","26","10","14","38.46","38.46","1.06","365","40","98","10.96","10.96","2.06",
"Bellamy, Tom","28","3","10","10.71","35.71","-17.24","806","100","257","12.41","31.89","-210.06","2","4","416","52","143","12.5","34.38","-158.54","87","38","55","43.68","43.68","13.4","473","60","151","12.68","12.68","-87.9",
"Best, J A","14","1","2","7.14","14.29","-11.12","794","52","166","6.55","20.91","-301.32","10","11","362","25","70","6.91","19.34","-182.31","38","14","20","36.84","36.84","4.77","479","39","121","8.14","8.14","-110.47",
"Bewley, Callum","6","2","2","33.33","33.33","8","557","33","112","5.92","20.11","-257.32","4","1","298","17","52","5.7","17.45","-156.2","34","8","17","23.53","23.53","-9.28","321","24","80","7.48","7.48","-146.95",
"Bishop, Charles","24","2","6","8.33","25","-5","768","68","178","8.85","23.18","-233.61","2","4","321","34","85","10.59","26.48","-105.6","53","17","34","32.08","32.08","-3.76","460","40","104","8.7","8.7","-106.86",
"Bowen, James C","19","1","3","5.26","15.79","-17.78","719","116","254","16.13","35.33","-43.06","9","14","337","58","124","17.21","36.8","-14.01","114","43","77","37.72","37.72","4.01","446","75","161","16.82","16.82","50.86",
"Bowen, S D","10","1","3","10","30","-3.5","166","7","36","4.22","21.69","-82.75","14","9","164","7","36","4.27","21.95","-80.75","9","2","3","22.22","22.22","-3.75","131","4","24","3.05","3.05","-86.5",
