Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Alexander, Mr Kit","1","1","1","100","100","4","19","6","9","31.58","47.37","34","10","1","13","3","6","23.08","46.15","11","2","1","2","50","50","3","16","5","8","31.25","31.25","28",
"Armson, Philip","9","0","1","0","11.11","-9","402","28","85","6.97","21.14","-106.97","46","26","134","6","22","4.48","16.42","-100.17","41","4","21","9.76","9.76","-29.21","333","26","78","7.81","7.81","-168.3",
"Bannister, Harry A A","5","0","0","0","0","-5","442","41","122","9.28","27.6","-190.1","35","30","273","24","67","8.79","24.54","-146.44","59","16","28","27.12","27.12","-18.26","319","27","87","8.46","8.46","-144.32",
"Barlow, Patrick","0","0","0","0","0","0","44","5","11","11.36","25","14.33","15","1","25","4","8","16","32","14.33","4","0","1","0","0","-4","30","4","8","13.33","13.33","17.33",
"Bass, David","7","1","2","14.29","28.57","0.5","458","58","137","12.66","29.91","-101.98","14","6","228","24","60","10.53","26.32","-85.54","72","18","36","25","25","-29.28","252","33","73","13.1","13.1","-11.5",
"Bellamy, Tom","21","4","11","19.05","52.38","25.5","888","95","273","10.7","30.74","-300.15","2","1","438","48","140","10.96","31.96","-155.79","94","32","54","34.04","34.04","-16.86","551","56","162","10.16","10.16","-237.12",
"Best, J A","20","2","4","10","20","-8.67","661","32","119","4.84","18","-311.61","6","7","375","21","78","5.6","20.8","-149.74","26","9","14","34.62","34.62","3.56","434","30","108","6.91","6.91","-106.61",
"Bewley, Callum","7","0","1","0","14.29","-7","249","18","49","7.23","19.68","-104.71","22","16","131","10","27","7.63","20.61","-45.42","8","3","6","37.5","37.5","2.08","130","15","40","11.54","11.54","-9.59",
"Bewley, Jonathon","4","1","3","25","75","3","165","20","47","12.12","28.48","-57.38","5","2","89","7","22","7.87","24.72","-50.92","14","5","6","35.71","35.71","2.29","133","19","40","14.29","14.29","-29.88",
"Boinville, Nico","6","3","3","50","50","8","522","124","213","23.75","40.8","-15.43","5","1","249","58","102","23.29","40.96","-29.02","169","78","104","46.15","46.15","6.07","259","50","90","19.31","19.31","50.47",
