Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allan, David","46","10","19","21.74","41.3","8","1200","147","387","12.25","32.25","-135.98","4","6","594","74","197","12.46","33.16","-124.37","193","64","117","33.16","33.16","2.51","903","129","310","14.29","14.29","-107.92",
"Anderson, Joe","0","0","0","0","0","0","130","12","36","9.23","27.69","-51","121","8","88","10","26","11.36","29.55","-33","11","3","6","27.27","27.27","-3.5","107","12","34","11.21","11.21","-28",
"Armson, Philip","1","0","1","0","100","-1","384","36","104","9.38","27.08","-81.92","18","2","267","27","87","10.11","32.58","-133.25","38","8","23","21.05","21.05","-10.88","346","35","100","10.12","10.12","-55.92",
"Atzeni, Andrea","23","7","12","30.43","52.17","11.67","921","152","350","16.5","38","-105.46","2","1","393","79","164","20.1","41.73","8.05","180","65","114","36.11","36.11","-13.61","478","84","178","17.57","17.57","-24.49",
"Bannister, Harry A A","3","0","0","0","0","-3","617","77","189","12.48","30.63","-96.12","21","5","329","46","114","13.98","34.65","-55.33","86","28","49","32.56","32.56","-11.79","376","52","120","13.83","13.83","-17.7",
"Barry, Mr J C","3","0","2","0","66.67","-3","196","9","28","4.59","14.29","-63.17","79","21","88","5","15","5.68","17.05","3.83","8","1","2","12.5","12.5","-3.67","34","2","5","5.88","5.88","-23.67",
"Bastyan, Mitchell S","0","0","0","0","0","0","412","49","133","11.89","32.28","-89.61","24","3","213","32","81","15.02","38.03","-38.8","50","17","36","34","34","-6.69","281","32","99","11.39","11.39","-51.89",
"Beasley, Connor","30","3","14","10","46.67","-11.57","1130","145","397","12.83","35.13","-89.27","5","7","713","90","248","12.62","34.78","-54.1","179","49","106","27.37","27.37","-15.67","802","114","304","14.21","14.21","29.67",
"Bellamy, Tom","2","1","1","50","50","-0.71","792","98","248","12.37","31.31","-192.08","1","1","403","52","139","12.9","34.49","-141.43","83","36","53","43.37","43.37","15.26","459","60","145","13.07","13.07","-64.39",
"Bennett, Charlie","19","1","4","5.26","21.05","-14.5","713","39","128","5.47","17.95","-361.18","4","5","305","8","43","2.62","14.1","-220.62","33","7","15","21.21","21.21","-12.47","519","37","115","7.13","7.13","-173.43",
"Best, J A","2","0","0","0","0","-2","840","51","173","6.07","20.6","-350.2","124","29","364","25","70","6.87","19.23","-161.19","37","13","20","35.14","35.14","2.89","507","38","128","7.5","7.5","-141.35",
"Bewley, Callum","3","0","1","0","33.33","-3","577","30","113","5.2","19.58","-270.82","18","4","312","19","57","6.09","18.27","-112.12","32","7","15","21.88","21.88","-11.78","334","20","78","5.99","5.99","-194.45",
"Bishop, Charles","24","8","12","33.33","50","20.98","801","70","179","8.74","22.35","-274.91","1","1","290","29","73","10","25.17","-22.51","54","20","36","37.04","37.04","5.52","484","37","105","7.64","7.64","-164.19",
"Bowen, S D","7","0","2","0","28.57","-7","129","5","28","3.88","21.71","-55","51","24","129","5","28","3.88","21.71","-55","6","1","2","16.67","16.67","-3.5","98","3","17","3.06","3.06","-60",
"Bowen, Sean P","9","3","5","33.33","55.56","5.13","1063","209","400","19.66","37.63","-66.71","5","3","550","115","218","20.91","39.64","-30.12","241","110","162","45.64","45.64","35.99","715","136","258","19.02","19.02","-6.72",
"Brennan, Nathan","0","0","0","0","0","0","114","15","32","13.16","28.07","-12.8","20","1","43","6","14","13.95","32.56","-11.21","16","4","10","25","25","-6.71","85","13","23","15.29","15.29","2.87",
"Brennan, P J","4","1","3","25","75","-1.25","881","185","390","21","44.27","-73.33","3","2","384","83","174","21.61","45.31","-77.33","239","97","155","40.59","40.59","0.45","463","87","179","18.79","18.79","9.27",
"Brogan, Kevin","0","0","0","0","0","0","503","83","192","16.5","38.17","-44.25","53","22","293","53","109","18.09","37.2","-28.75","109","38","69","34.86","34.86","-9.49","415","72","163","17.35","17.35","-9.75",
"Buckley, Tom","6","0","1","0","16.67","-6","269","31","82","11.52","30.48","-93.61","32","14","147","16","44","10.88","29.93","-57.12","44","18","31","40.91","40.91","8.04","212","24","69","11.32","11.32","-69.01",
"Buick, William","36","7","17","19.44","47.22","-0.27","1726","381","751","22.07","43.51","-64.63","1","3","835","201","385","24.07","46.11","-65.4","573","226","373","39.44","39.44","9.22","968","176","363","18.18","18.18","-157.57",
"Burke, Jonathan","3","1","2","33.33","66.67","4.5","876","117","280","13.36","31.96","-174.21","5","3","449","66","142","14.7","31.63","-47.43","108","46","65","42.59","42.59","26.58","542","73","179","13.47","13.47","-90.11",
"Cannon, Tom J","3","0","1","0","33.33","-3","859","137","311","15.95","36.2","-197.51","35","9","434","82","170","18.89","39.17","-82.4","147","65","103","44.22","44.22","2.41","466","63","135","13.52","13.52","-100.44",
