Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Armson, Philip","11","0","1","0","9.09","-11","453","37","112","8.17","24.72","-96.59","41","27","314","30","92","9.55","29.3","-37.92","44","8","25","18.18","18.18","-16.88","395","35","106","8.86","8.86","-168.92",
"Beasley, Connor","21","2","10","9.52","47.62","-9.3","1292","163","442","12.62","34.21","-137.61","1","2","742","89","258","11.99","34.77","-116.11","197","56","112","28.43","28.43","-12.34","921","125","332","13.57","13.57","-17.42",
"Bennett, Charlie","10","0","1","0","10","-10","687","29","123","4.22","17.9","-392.29","27","17","321","12","53","3.74","16.51","-233.12","26","4","12","15.38","15.38","-12","494","28","110","5.67","5.67","-201.79",
"Best, J A","21","1","3","4.76","14.29","-16","775","47","149","6.06","19.23","-320.9","4","4","302","13","48","4.3","15.89","-179.21","38","14","19","36.84","36.84","5.44","474","37","109","7.81","7.81","-118.8",
"Bishop, Charles","5","0","0","0","0","-5","744","66","182","8.87","24.46","-222.15","22","10","352","36","94","10.23","26.7","-131.81","54","18","35","33.33","33.33","-2.97","445","37","102","8.31","8.31","-106.31",
"Bond, Alice","1","0","0","0","0","-1","35","2","8","5.71","22.86","-27.5","306","19","23","1","7","4.35","30.43","-20.5","4","2","2","50","50","3.5","27","2","7","7.41","7.41","-19.5",
"Bowen, James C","32","6","12","18.75","37.5","-3.54","745","118","261","15.84","35.03","-38.65","7","13","347","56","121","16.14","34.87","-11.14","129","47","85","36.43","36.43","4.34","462","80","164","17.32","17.32","78.52",
"Bowen, Sean P","43","6","13","13.95","30.23","181.39","1097","203","406","18.51","37.01","-3","1","1","594","118","235","19.87","39.56","137.9","264","110","168","41.67","41.67","4.08","713","126","252","17.67","17.67","-62.02",
"Brace, Mr J","3","1","2","33.33","66.67","0.5","51","9","17","17.65","33.33","22.88","10","3","49","9","16","18.37","32.65","24.88","6","3","4","50","50","2.88","48","9","17","18.75","18.75","25.88",
"Buckley, Tom","18","2","4","11.11","22.22","-5","282","31","91","10.99","32.27","-97.87","3","3","162","19","56","11.73","34.57","-64.12","39","15","28","38.46","38.46","4.78","213","23","74","10.8","10.8","-62.77",
"Cale, Sydney","1","0","0","0","0","-1","15","0","2","0","13.33","-15","9999","9999","15","0","2","0","13.33","-15","0","0","0","0","0","0","10","0","1","0","0","-10",
"Cameron, Tyrese","0","0","0","0","0","0","9","1","3","11.11","33.33","-1","66","6","9","1","3","11.11","33.33","-1","0","0","0","0","0","0","9","1","3","11.11","11.11","-1",
