Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allan, David","37","1","12","2.7","32.43","-32.67","1325","130","393","9.81","29.66","-358.19","13","36","645","63","192","9.77","29.77","-228.96","158","44","90","27.85","27.85","-10.1","1031","106","324","10.28","10.28","-257.01",
"Armson, Philip","12","0","0","0","0","-12","394","21","70","5.33","17.77","-137.8","69","44","137","5","19","3.65","13.87","-109.17","34","3","15","8.82","8.82","-24.04","322","19","63","5.9","5.9","-196.13",
"Barzalona, Mickael","0","0","0","0","0","0","13","1","3","7.69","23.08","-6","44","5","9","1","3","11.11","33.33","-2","1","0","0","0","0","-1","2","1","1","50","50","5",
"Bass, David","5","0","1","0","20","-5","463","58","136","12.53","29.37","-106.98","37","17","232","22","58","9.48","25","-94.04","72","18","36","25","25","-29.28","255","33","72","12.94","12.94","-14.5",
"Beasley, Connor","45","4","17","8.89","37.78","-19.5","1283","142","438","11.07","34.14","-327.91","1","3","548","65","193","11.86","35.22","-162.96","169","46","102","27.22","27.22","-29.98","965","102","324","10.57","10.57","-279.12",
"Bellamy, Tom","12","3","3","25","25","12","894","96","274","10.74","30.65","-294.27","3","1","436","50","138","11.47","31.65","-138.41","94","34","55","36.17","36.17","-10.98","556","57","162","10.25","10.25","-229.62",
"Bennett, Charlie","8","0","0","0","0","-8","431","15","78","3.48","18.1","-294.5","243","45","124","4","23","3.23","18.55","-66","15","3","6","20","20","-3.5","307","12","64","3.91","3.91","-187",
"Best, J A","17","1","4","5.88","23.53","-11.5","686","34","125","4.96","18.22","-326.78","14","16","376","23","80","6.12","21.28","-140.91","27","9","14","33.33","33.33","2.56","456","32","113","7.02","7.02","-118.78",
"Bewley, Callum","7","1","1","14.29","14.29","8","244","19","48","7.79","19.67","-84.71","14","7","144","11","28","7.64","19.44","-43.42","8","3","6","37.5","37.5","2.08","126","16","39","12.7","12.7","9.41",
"Bishop, Charles","32","3","9","9.38","28.13","2.5","838","95","240","11.34","28.64","-183.31","5","10","453","49","125","10.82","27.59","-55.57","86","32","53","37.21","37.21","-1.18","507","54","134","10.65","10.65","-89.72",
