Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allan, David","4","0","1","0","25","-4","1298","152","412","11.71","31.74","-93.55","38","13","704","75","220","10.65","31.25","-132.17","195","63","116","32.31","32.31","1.36","976","136","332","13.93","13.93","-34.86",
"Atzeni, Andrea","6","0","1","0","16.67","-6","879","149","339","16.95","38.57","-42.64","15","7","416","85","169","20.43","40.63","46.65","174","59","108","33.91","33.91","-20.17","465","78","167","16.77","16.77","-21.09",
"Bannister, Harry A A","15","1","7","6.67","46.67","-11.25","510","65","169","12.75","33.14","-96.25","13","13","165","19","57","11.52","34.55","-50.49","86","25","50","29.07","29.07","-18.67","315","46","110","14.6","14.6","-5.45",
"Bass, George","1","0","0","0","0","-1","393","35","94","8.91","23.92","-69.53","23","7","231","23","54","9.96","23.38","-38.66","20","7","11","35","35","0.14","295","30","77","10.17","10.17","-41.03",
"Bastyan, Mitchell S","10","1","1","10","10","-3.5","377","48","122","12.73","32.36","-130.92","6","2","156","19","52","12.18","33.33","-75.55","52","19","34","36.54","36.54","-5.58","241","27","81","11.2","11.2","-103.93",
"Beasley, Connor","5","0","3","0","60","-5","1374","166","471","12.08","34.28","-215.2","29","18","742","83","249","11.19","33.56","-149.86","205","57","119","27.8","27.8","-15.51","975","125","348","12.82","12.82","-77.34",
"Bennett, Charlie","6","0","0","0","0","-6","665","27","119","4.06","17.89","-394.29","15","7","312","14","55","4.49","17.63","-216.12","21","3","10","14.29","14.29","-9.5","479","25","105","5.22","5.22","-218.29",
"Bishop, Charles","6","1","1","16.67","16.67","-1.5","705","65","172","9.22","24.4","-216.11","4","6","374","40","98","10.7","26.2","-148.77","56","21","35","37.5","37.5","-0.43","419","34","96","8.11","8.11","-109.4",
"Blackmore, Rachael","21","5","8","23.81","38.1","-1.17","854","130","332","15.22","38.88","-247.2","1","2","476","65","169","13.66","35.5","-141.73","201","64","127","31.84","31.84","-53.7","333","25","99","7.51","7.51","-121.59",
"Bowen, S D","6","0","1","0","16.67","-6","251","9","49","3.59","19.52","-153.5","84","39","197","6","35","3.05","17.77","-123.5","14","2","5","14.29","14.29","-8.75","199","5","34","2.51","2.51","-143.5",
"Bowen, Sean P","48","9","20","18.75","41.67","-3.92","1137","220","429","19.35","37.73","56.52","2","4","634","133","252","20.98","39.75","201.85","273","114","174","41.76","41.76","-1.65","744","133","263","17.88","17.88","-38.97",
"Brace, Connor","6","1","2","16.67","33.33","6","337","47","95","13.95","28.19","40.74","5","1","169","25","46","14.79","27.22","-29.09","35","15","21","42.86","42.86","11.11","197","31","59","15.74","15.74","41.77",
"Bradley, Paddy","7","2","4","28.57","57.14","4","134","11","37","8.21","27.61","-53.17","2","1","134","11","37","8.21","27.61","-53.17","8","0","3","0","0","-8","101","10","32","9.9","9.9","-23.67",
"Bradnam, Joe","0","0","0","0","0","0","52","1","8","1.92","15.38","-48.25","171","12","39","1","5","2.56","12.82","-35.25","4","1","1","25","25","-0.25","41","1","7","2.44","2.44","-37.25",
"Brennan, P J","12","3","5","25","41.67","-5.21","711","166","332","23.35","46.69","-116.21","3","2","295","79","138","26.78","46.78","7.95","218","96","145","44.04","44.04","8.74","358","74","142","20.67","20.67","-80.73",
"Brett, Tommy N","0","0","0","0","0","0","161","6","26","3.73","16.15","-44.67","90","4","54","2","8","3.7","14.81","-9","7","1","2","14.29","14.29","-3","91","2","17","2.2","2.2","-82.67",
"Brookes, Aiden","4","0","2","0","50","-4","270","30","69","11.11","25.56","41.96","43","11","165","20","41","12.12","24.85","49.96","22","7","14","31.82","31.82","-0.04","231","30","65","12.99","12.99","80.96",
"Brouder, Gearoid","1","0","0","0","0","-1","221","6","22","2.71","9.95","-92","72","23","117","5","10","4.27","8.55","3.5","3","0","0","0","0","-3","109","3","15","2.75","2.75","-78.5",
"Bryan, Joshua","4","2","2","50","50","7.5","339","38","99","11.21","29.2","-32.43","13","3","187","20","51","10.7","27.27","-65.5","29","10","24","34.48","34.48","0.36","216","26","67","12.04","12.04","4.09",
"Buckley, Kieran","13","1","4","7.69","30.77","-9","356","39","112","10.96","31.46","-109.11","13","11","249","23","77","9.24","30.92","-93.62","45","16","31","35.56","35.56","4.64","228","30","76","13.16","13.16","-17.42",
"Buick, William","4","0","1","0","25","-4","1570","376","718","23.95","45.73","-51.74","23","9","758","203","379","26.78","50","-63.52","564","232","367","41.13","41.13","19.27","855","178","341","20.82","20.82","-58.53",
"Burke, Jonathan","31","2","4","6.45","12.9","-22.09","892","122","293","13.68","32.85","-198.72","8","16","423","56","144","13.24","34.04","-124.59","114","46","73","40.35","40.35","8.73","548","74","175","13.5","13.5","-120.25",
"Byrnes, Mr P","8","0","1","0","12.5","-8","185","25","59","13.51","31.89","-69.09","41","17","133","16","40","12.03","30.08","-57.57","26","13","19","50","50","13.16","85","10","23","11.76","11.76","-36.25",
"Caffrey, Adam","9","1","2","11.11","22.22","-0.5","265","23","66","8.68","24.91","-57.67","6","5","211","23","59","10.9","27.96","-3.67","20","6","11","30","30","2.33","221","20","54","9.05","9.05","-32.92",
"Callaghan, Mr K","5","0","0","0","0","-5","170","11","33","6.47","19.41","-108.38","59","16","151","10","28","6.62","18.54","-93.88","13","5","11","38.46","38.46","-1.88","108","4","17","3.7","3.7","-67.5",
"Carberry, Peter","5","0","0","0","0","-5","315","9","43","2.86","13.65","-253.5","26","14","168","6","26","3.57","15.48","-125.5","11","2","4","18.18","18.18","-5.5","158","7","33","4.43","4.43","-113",
"Carroll, G F","10","2","3","20","30","-2","966","90","245","9.32","25.36","-224.88","2","1","480","46","128","9.58","26.67","-139.46","85","28","52","32.94","32.94","17.87","524","56","142","10.69","10.69","-52.38",
"Carson, William","11","1","1","9.09","9.09","-9.2","786","35","127","4.45","16.16","-240.29","4","5","385","20","72","5.19","18.7","-104.15","32","12","18","37.5","37.5","3.46","580","29","102","5","5","-215.05",
"Chapman, Ross","21","4","7","19.05","33.33","14.75","302","24","65","7.95","21.52","-14.4","2","3","167","13","35","7.78","20.96","-74.29","22","5","15","22.73","22.73","-6.11","216","22","54","10.19","10.19","-32.03",
"Cherchi, Stefano","5","0","2","0","40","-5","596","59","181","9.9","30.37","-179.35","85","43","315","26","89","8.25","28.25","-73.47","61","21","38","34.43","34.43","-3.43","427","46","129","10.77","10.77","-132.15",
"Clarke, Conor","0","0","0","0","0","0","45","5","11","11.11","24.44","82.67","243","9","18","1","5","5.56","27.78","-16.33","3","1","3","33.33","33.33","-1.33","32","4","7","12.5","12.5","76.67",
"Cleary, Jack","6","0","0","0","0","-6","160","11","24","6.88","15","-36.92","21","9","124","9","19","7.26","15.32","-50.92","7","3","5","42.86","42.86","3.58","119","11","22","9.24","9.24","4.08",
"Cleary, R P","13","0","4","0","30.77","-13","762","26","110","3.41","14.44","-431","42","23","339","14","53","4.13","15.63","-147.5","16","2","6","12.5","12.5","-8.5","457","20","74","4.38","4.38","-187.5",
"Clutterbuck, Rhys","2","0","0","0","0","-2","747","75","201","10.04","26.91","-224.84","29","12","396","36","101","9.09","25.51","-139.6","101","25","52","24.75","24.75","-25.17","545","65","169","11.93","11.93","-114.29",
"Coakley, Ross","6","0","1","0","16.67","-6","645","80","224","12.4","34.73","-154.56","21","10","417","49","146","11.75","35.01","-99.82","83","30","51","36.14","36.14","-0.02","397","52","134","13.1","13.1","-82.05",
"Coen, Ben M","6","0","1","0","16.67","-6","963","89","269","9.24","27.93","-348.92","21","11","516","53","152","10.27","29.46","-150.63","108","34","68","31.48","31.48","2.37","488","46","124","9.43","9.43","-154.49",
"Coleman, A","9","3","5","33.33","55.56","7","577","112","238","19.41","41.25","-145.83","6","1","217","38","73","17.51","33.64","-58.72","148","57","96","38.51","38.51","-22.09","259","35","78","13.51","13.51","-64.06",
