Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allan, David","45","7","14","15.56","31.11","-13.21","1211","146","387","12.06","31.96","-149.98","2","3","599","74","196","12.35","32.72","-133.54","191","63","115","32.98","32.98","1.26","912","128","310","14.04","14.04","-119.17",
"Bass, George","22","2","7","9.09","31.82","-7","442","41","113","9.28","25.57","-49.32","7","11","188","19","45","10.11","23.94","17.51","25","10","14","40","40","4.43","347","36","93","10.37","10.37","-19.07",
"Beasley, Connor","37","4","12","10.81","32.43","-3.95","1122","144","390","12.83","34.76","-94.35","3","4","706","89","242","12.61","34.28","-58.93","178","50","106","28.09","28.09","-11.42","795","113","298","14.21","14.21","23.59",
"Bennett, Charlie","22","0","7","0","31.82","-22","714","38","126","5.32","17.65","-366.68","34","45","305","7","43","2.3","14.1","-225.12","33","7","15","21.21","21.21","-12.47","517","36","113","6.96","6.96","-175.93",
"Bishop, Charles","22","2","4","9.09","18.18","-0.67","813","68","177","8.36","21.77","-282.56","3","6","289","24","65","8.3","22.49","-41.91","51","17","32","33.33","33.33","0.12","491","36","104","7.33","7.33","-165.54",
"Blackmore, Rachael","32","6","11","18.75","34.38","18.88","1001","167","396","16.68","39.56","-274.82","3","8","362","56","138","15.47","38.12","-113.41","230","80","144","34.78","34.78","-50.59","387","33","113","8.53","8.53","-120.21",
"Bradley, Paddy","8","1","3","12.5","37.5","-1.5","28","1","8","3.57","28.57","-21.5","13","8","26","1","8","3.85","30.77","-19.5","2","0","1","0","0","-2","24","1","8","4.17","4.17","-17.5",
"Breslin, Andrew","5","0","0","0","0","-5","312","21","69","6.73","22.12","-100.37","31","15","124","12","27","9.68","21.77","-14.87","13","3","5","23.08","23.08","-5.12","273","21","67","7.69","7.69","-61.37",
"Brogan, Kevin","3","0","0","0","0","-3","503","83","192","16.5","38.17","-44.25","43","22","294","53","110","18.03","37.41","-29.75","109","38","69","34.86","34.86","-9.49","415","72","163","17.35","17.35","-9.75",
"Brookes, Aiden","13","4","5","30.77","38.46","6.88","175","21","46","12","26.29","3.63","2","3","122","18","33","14.75","27.05","34.63","13","4","8","30.77","30.77","-2.37","151","21","44","13.91","13.91","27.63",
