Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allan, David","41","4","15","9.76","36.59","30.5","1197","139","379","11.61","31.66","-100.84","9","20","624","64","190","10.26","30.45","-131.46","182","59","109","32.42","32.42","1.15","899","123","304","13.68","13.68","-66.15",
"Armson, Philip","11","1","2","9.09","18.18","-7","417","39","111","9.35","26.62","-95.42","9","8","297","30","93","10.1","31.31","-143.75","41","8","24","19.51","19.51","-13.88","373","38","107","10.19","10.19","-63.42",
"Atkins, Mr Harry","0","0","0","0","0","0","3","0","0","0","0","-3","9999","9999","3","0","0","0","0","-3","0","0","0","0","0","0","2","0","0","0","0","-2",
"Atzeni, Andrea","35","3","10","8.57","28.57","-21.59","895","150","342","16.76","38.21","-30.11","6","8","408","80","171","19.61","41.91","46.27","184","61","109","33.15","33.15","-27.26","461","76","163","16.49","16.49","-0.21",
"Bass, David","6","1","3","16.67","50","-2.25","580","92","198","15.86","34.14","-56.47","3","2","240","32","86","13.33","35.83","-53.56","106","37","65","34.91","34.91","-7.39","316","40","94","12.66","12.66","-89.43",
"Bass, George","13","1","2","7.69","15.38","-3","463","45","116","9.72","25.05","-26.44","1","1","231","25","57","10.82","24.68","26.14","26","10","14","38.46","38.46","1.06","361","40","97","11.08","11.08","6.06",
"Beasley, Connor","37","2","5","5.41","13.51","-23","1220","152","416","12.46","34.1","-163.07","6","14","761","91","260","11.96","34.17","-110.02","186","53","106","28.49","28.49","-9.3","871","119","315","13.66","13.66","-21.75",
"Bennett, Charlie","17","0","4","0","23.53","-17","698","35","126","5.01","18.05","-378.81","33","43","319","10","49","3.13","15.36","-238.62","30","6","14","20","20","-11.6","501","33","114","6.59","6.59","-188.06",
"Best, J A","7","0","0","0","0","-7","800","51","165","6.38","20.63","-310.2","185","53","366","25","69","6.83","18.85","-163.19","36","13","19","36.11","36.11","3.89","481","38","120","7.9","7.9","-115.35",
"Bishop, Charles","21","2","5","9.52","23.81","-11.4","767","67","174","8.74","22.69","-246.61","6","8","315","32","81","10.16","25.71","-118.6","52","18","33","34.62","34.62","2.24","457","39","100","8.53","8.53","-117.86",
"Blackmore, Rachael","10","2","3","20","30","-3","945","152","369","16.08","39.05","-316.83","7","6","455","67","164","14.73","36.04","-156.07","225","78","138","34.67","34.67","-49.1","359","30","108","8.36","8.36","-125.71",
"Bowen, S D","9","1","1","11.11","11.11","-2.5","159","7","34","4.4","21.38","-75.75","4","2","159","7","34","4.4","21.38","-75.75","9","2","3","22.22","22.22","-3.75","124","4","22","3.23","3.23","-79.5",
"Bowen, Sean P","12","2","4","16.67","33.33","-1.64","1053","210","403","19.94","38.27","-90.97","3","4","545","115","221","21.1","40.55","-35.6","252","113","167","44.84","44.84","23.52","699","131","251","18.74","18.74","-35.04",
"Bradnam, Joe","2","1","1","50","50","1.75","43","1","8","2.33","18.6","-39.25","7","1","34","1","5","2.94","14.71","-30.25","4","1","1","25","25","-0.25","35","1","7","2.86","2.86","-31.25",
"Brennan, P J","13","7","8","53.85","61.54","24.7","830","172","366","20.72","44.1","-95.88","2","1","364","81","168","22.25","46.15","-45.44","230","91","150","39.57","39.57","-11.72","430","78","166","18.14","18.14","-38.69",
"Brookes, Aiden","9","0","2","0","22.22","-9","228","27","57","11.84","25","-18.54","24","17","153","22","38","14.38","24.84","17.96","19","7","11","36.84","36.84","2.96","197","27","55","13.71","13.71","12.46",
"Bryan, Joshua","9","0","0","0","0","-9","310","26","84","8.39","27.1","-86.18","64","47","171","16","46","9.36","26.9","-12.27","25","7","20","28","28","-4.89","200","17","53","8.5","8.5","-45.41",
"Buckley, Mr Finn","0","0","0","0","0","0","0","0","0","0","0","0","9999","9999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Buick, William","38","9","20","23.68","52.63","-6.16","1611","381","723","23.65","44.88","-21.39","1","3","706","190","347","26.91","49.15","-49.38","565","232","365","41.06","41.06","26.17","888","175","339","19.71","19.71","-98.59",
"Burke, Jonathan","12","4","8","33.33","66.67","1.71","838","111","265","13.25","31.62","-175.88","1","1","431","61","138","14.15","32.02","-61.93","102","43","62","42.16","42.16","19.66","525","69","169","13.14","13.14","-94.11",
"Burke, Julie","2","0","0","0","0","-2","18","0","2","0","11.11","-18","2292","47","18","0","2","0","11.11","-18","0","0","0","0","0","0","13","0","1","0","0","-13",
"Burns, Harry","7","2","4","28.57","57.14","10.5","311","39","82","12.54","26.37","-76.7","5","3","184","27","50","14.67","27.17","-33.95","37","8","18","21.62","21.62","-14.95","257","33","69","12.84","12.84","-46.45",
"Callan, N","30","5","8","16.67","26.67","17","554","74","184","13.36","33.21","80.83","1","4","461","63","160","13.67","34.71","69","82","23","45","28.05","28.05","-12.64","364","52","122","14.29","14.29","64.65",
"Carroll, G F","22","1","7","4.55","31.82","-17.5","996","92","254","9.24","25.5","-219.63","2","1","482","47","131","9.75","27.18","-152.87","83","26","53","31.33","31.33","7.79","529","57","145","10.78","10.78","-40.13",
"Carver, Bryan","2","0","0","0","0","-2","326","40","109","12.27","33.44","-90.5","183","15","76","9","25","11.84","32.89","7","48","18","34","37.5","37.5","6.92","225","31","80","13.78","13.78","-33.55",
"Cherchi, Stefano","20","1","3","5","15","-10.5","566","60","172","10.6","30.39","-172.47","14","18","283","27","84","9.54","29.68","-59.97","63","21","40","33.33","33.33","-6.3","412","45","123","10.92","10.92","-114.9",
"Cleary, R P","18","1","1","5.56","5.56","-5","767","27","103","3.52","13.43","-409.62","13","14","347","14","47","4.03","13.54","-154","14","1","5","7.14","7.14","-11.62","468","21","77","4.49","4.49","-162.5",
"Clutterbuck, Rhys","19","2","6","10.53","31.58","-7.5","711","82","203","11.53","28.55","-185.34","4","5","404","50","114","12.38","28.22","-82.1","102","29","53","28.43","28.43","-12.42","547","71","175","12.98","12.98","-107.79",
"Coakley, Ross","19","4","6","21.05","31.58","10.5","577","70","192","12.13","33.28","-116.48","1","2","373","53","134","14.21","35.92","-39.46","72","27","46","37.5","37.5","3.53","365","48","124","13.15","13.15","-61.51",
"Cobden, Harry","18","4","8","22.22","44.44","-6.45","956","207","388","21.65","40.59","-204.28","3","3","404","88","161","21.78","39.85","-72.62","255","119","160","46.67","46.67","4.77","478","80","176","16.74","16.74","-79.39",
"Coen, Ben M","41","2","11","4.88","26.83","-30.75","1017","92","283","9.05","27.83","-376.73","13","37","543","55","162","10.13","29.83","-165.82","111","34","70","30.63","30.63","-0.82","507","47","132","9.27","9.27","-164.24",
"Colgan, R C","18","0","2","0","11.11","-18","787","29","109","3.68","13.85","-405.59","35","49","292","6","31","2.05","10.62","-235.5","21","3","12","14.29","14.29","-8","425","18","70","4.24","4.24","-150.67",
"Collier, Ellis","9","0","1","0","11.11","-9","59","7","12","11.86","20.34","-11.95","139","23","48","5","8","10.42","16.67","-30.7","7","4","5","57.14","57.14","5.55","51","7","11","13.73","13.73","-3.95",
"Cosgrave, Pat","25","2","8","8","32","-14.5","703","90","237","12.8","33.71","-64.12","3","4","356","45","125","12.64","35.11","-62.21","90","30","56","33.33","33.33","-9.52","488","62","173","12.7","12.7","-34.72",
"Costello, Dougie","15","2","3","13.33","20","21.75","804","73","204","9.08","25.37","-277.15","3","7","371","35","92","9.43","24.8","-144.86","62","19","35","30.65","30.65","-7.9","592","60","156","10.14","10.14","-151.75",
"Crosse, Nathan","26","3","7","11.54","26.92","37","566","47","117","8.3","20.67","-62.11","3","3","303","23","58","7.59","19.14","-23.32","35","12","24","34.29","34.29","6.39","380","32","85","8.42","8.42","-48.16",
"Crosse, S M","16","1","4","6.25","25","-8.5","667","87","232","13.04","34.78","-258.96","10","7","252","31","92","12.3","36.51","-145.6","108","43","73","39.81","39.81","-0.46","219","21","58","9.59","9.59","-74.09",
"Crouch, Hector","22","2","8","9.09","36.36","0","745","117","263","15.7","35.3","12.44","5","6","340","55","124","16.18","36.47","5.68","128","44","77","34.38","34.38","-0.52","436","74","154","16.97","16.97","106.3",
"Crowley, Jim","24","5","7","20.83","29.17","-12.44","857","172","328","20.07","38.27","13.91","5","6","389","82","152","21.08","39.07","38.62","207","83","129","40.1","40.1","-1.53","409","65","137","15.89","15.89","-58.82",
"Currie, Nicola","11","1","4","9.09","36.36","-6.67","534","46","128","8.61","23.97","-206.3","5","1","245","19","58","7.76","23.67","-103.76","38","11","22","28.95","28.95","-4.21","370","36","96","9.73","9.73","-99.51",
"Davies, James","13","2","3","15.38","23.08","34.5","611","41","107","6.71","17.51","-202.17","3","4","243","19","43","7.82","17.7","-71","22","6","12","27.27","27.27","-3.75","383","34","76","8.88","8.88","-28.17",
"Davis, Sean","4","0","1","0","25","-4","292","15","51","5.14","17.47","-133.99","122","24","149","10","29","6.71","19.46","-75.99","13","3","7","23.08","23.08","-4.57","213","13","38","6.1","6.1","-64.24",
"Dawes, Rose","7","1","3","14.29","42.86","1.5","102","15","33","14.71","32.35","2.7","11","7","62","9","19","14.52","30.65","-0.5","11","5","7","45.45","45.45","6.7","89","15","31","16.85","16.85","15.7",
"Dawson, R","35","4","10","11.43","28.57","-9.64","1001","135","314","13.49","31.37","-85.52","3","6","481","66","149","13.72","30.98","-38.58","139","46","90","33.09","33.09","-4.55","723","94","217","13","13","16.06",
"Dennis, Phil","26","1","4","3.85","15.38","8","806","64","213","7.94","26.43","-81.85","8","16","370","31","95","8.38","25.68","-67.24","65","15","37","23.08","23.08","-18.14","629","53","178","8.43","8.43","-156.93",
"Dettori, L","11","3","7","27.27","63.64","0.5","394","80","162","20.3","41.12","-66.73","3","2","196","38","87","19.39","44.39","-47.06","119","42","74","35.29","35.29","-23.95","125","19","47","15.2","15.2","-25.84",
"Donohoe, Stephen","6","0","2","0","33.33","-6","427","49","132","11.48","30.91","-119.35","17","12","270","37","100","13.7","37.04","-54.1","67","23","43","34.33","34.33","3.36","261","30","84","11.49","11.49","-37.65",
"Downing, George","6","0","1","0","16.67","-6","420","25","86","5.95","20.48","-195.99","87","55","248","20","64","8.06","25.81","-68.74","20","7","12","35","35","2.88","276","20","61","7.25","7.25","-128.24",
"Doyle, Hollie","47","5","13","10.64","27.66","-6.12","2358","350","841","14.84","35.67","-415.34","3","4","1181","172","420","14.56","35.56","-265.37","415","142","247","34.22","34.22","-45.38","1577","236","563","14.97","14.97","-169.58",
"Doyle, James","13","2","5","15.38","38.46","-8.59","1182","220","539","18.61","45.6","-222.25","1","1","459","86","204","18.74","44.44","-95.83","335","121","231","36.12","36.12","-45.51","656","102","269","15.55","15.55","-170.79",
"Doyle, Joe","9","0","2","0","22.22","-9","543","24","84","4.42","15.47","-86.29","17","11","224","10","41","4.46","18.3","8.83","18","2","10","11.11","11.11","-11.62","343","21","64","6.12","6.12","53.33",
"Eaves, Tom","27","0","7","0","25.93","-27","1148","60","238","5.23","20.73","-561.52","17","30","480","26","99","5.42","20.63","-186.54","55","13","31","23.64","23.64","-16.11","801","43","166","5.37","5.37","-323.31",
"Egan, David","43","6","15","13.95","34.88","-4","1252","147","412","11.74","32.91","-431.12","1","4","607","83","211","13.67","34.76","-179.07","182","61","124","33.52","33.52","-16.63","737","75","220","10.18","10.18","-210.11",
"Enright, M A","12","0","1","0","8.33","-12","518","18","71","3.47","13.71","-185.29","41","48","269","10","36","3.72","13.38","-58.17","12","3","7","25","25","1.21","269","8","40","2.97","2.97","-156.12",
"Fallon, Cieren","27","4","9","14.81","33.33","1","1208","156","415","12.91","34.35","-299.57","8","14","566","67","198","11.84","34.98","-208.3","175","58","108","33.14","33.14","-8.9","745","89","237","11.95","11.95","-154.66",
"Farragher, Adam J","18","5","9","27.78","50","18","301","32","90","10.63","29.9","-150.11","5","6","92","12","33","13.04","35.87","-28.54","38","15","27","39.47","39.47","5.64","251","29","76","11.55","11.55","-106.3",
