Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Anderson, Mr A","2","0","2","0","100","-2","236","11","38","4.66","16.1","-140.75","75","26","151","8","24","5.3","15.89","-80.5","6","1","2","16.67","16.67","-2.25","175","9","32","5.14","5.14","-92.25",
"Barfoot-Saunt, Mr G","1","0","0","0","0","-1","26","0","0","0","0","-26","6293","165","18","0","0","0","0","-18","0","0","0","0","0","0","1","0","0","0","0","-1",
"Barlow, Patrick","2","0","0","0","0","-2","45","2","9","4.44","20","-13","64","4","22","2","4","9.09","18.18","10","1","0","0","0","0","-1","29","2","6","6.9","6.9","3",
"Barron, Mr R W","6","2","2","33.33","33.33","3","117","6","31","5.13","26.5","-56","1","1","62","5","21","8.06","33.87","-27","7","1","4","14.29","14.29","-2.5","18","2","7","11.11","11.11","-5.5",
"Best, J A","12","1","1","8.33","8.33","-1","692","37","124","5.35","17.92","-354.06","3","1","329","12","54","3.65","16.41","-193.87","35","11","15","31.43","31.43","2.03","435","32","102","7.36","7.36","-129.71",
"Brookes, Aiden","10","1","2","10","20","-4","327","33","73","10.09","22.32","0.46","12","9","208","16","41","7.69","19.71","-31.17","23","9","14","39.13","39.13","6.46","284","32","67","11.27","11.27","37.46",
"Brouder, Gavin","1","0","0","0","0","-1","300","19","56","6.33","18.67","-19.42","23","4","162","7","28","4.32","17.28","-97.12","9","2","3","22.22","22.22","-2.3","192","13","39","6.77","6.77","-10.3",
"Buckley, Kieran","2","0","2","0","100","-2","427","38","117","8.9","27.4","-170.9","27","10","303","23","75","7.59","24.75","-142.72","50","15","31","30","30","-1.9","264","26","75","9.85","9.85","-65.24",
"Buick, William","48","7","19","14.58","39.58","-18.1","1595","377","728","23.64","45.64","-125.85","2","5","736","169","332","22.96","45.11","-57.87","573","232","367","40.49","40.49","-7.76","855","182","352","21.29","21.29","-85.39",
"Byrnes, Mr P","4","0","0","0","0","-4","203","25","55","12.32","27.09","-76.65","87","20","182","21","46","11.54","25.27","-78.2","26","13","18","50","50","14.6","109","12","26","11.01","11.01","-43.25",
"Caffrey, Adam","19","1","4","5.26","21.05","-14","388","36","95","9.28","24.48","-56.76","13","19","294","32","79","10.88","26.87","-13.51","30","9","17","30","30","2.58","315","28","73","8.89","8.89","-32.59",
"Callaghan, Mr K","7","1","1","14.29","14.29","0.5","236","25","54","10.59","22.88","-63.03","12","6","149","19","38","12.75","25.5","-11.96","23","10","18","43.48","43.48","-2.03","154","13","32","8.44","8.44","-13.25",
"Carroll, G F","39","4","10","10.26","25.64","-19.75","999","102","259","10.21","25.93","-243.51","1","1","508","60","132","11.81","25.98","-81.81","100","35","64","35","35","23.11","520","59","146","11.35","11.35","-73.38",
"Carver, Bryan","6","0","1","0","16.67","-6","249","33","73","13.25","29.32","-14.89","33","11","177","24","50","13.56","28.25","-25.89","29","12","19","41.38","41.38","2.15","182","25","56","13.74","13.74","19.69",
"Carver, William","5","1","1","20","20","12","299","27","66","9.03","22.07","-98.58","10","5","139","13","34","9.35","24.46","-35.5","27","5","11","18.52","18.52","-12.41","220","23","55","10.45","10.45","-56.08",
"Cheyne, Greg","4","0","0","0","0","-4","29","6","10","20.69","34.48","26.63","22","9","29","6","10","20.69","34.48","26.63","4","2","3","50","50","1.63","16","5","7","31.25","31.25","36.63",
"Clarke, Conor","0","0","0","0","0","0","48","5","13","10.42","27.08","17","46","2","23","2","7","8.7","30.43","-1.67","6","1","3","16.67","16.67","-4.33","30","2","5","6.67","6.67","-5.33",
"Coen, Ben M","35","2","8","5.71","22.86","-20","1054","100","290","9.49","27.51","-425.18","10","23","565","59","147","10.44","26.02","-226.72","123","42","78","34.15","34.15","10.53","550","50","137","9.09","9.09","-241.45",
"Costello, Dougie","10","0","2","0","20","-10","733","75","187","10.23","25.51","-226.27","16","13","359","36","89","10.03","24.79","-62.99","72","24","42","33.33","33.33","-6.77","548","65","149","11.86","11.86","-90.37",
"Cowley, Patrick","0","0","0","0","0","0","95","13","24","13.68","25.26","-39.47","43","6","61","11","18","18.03","29.51","-11.17","6","4","4","66.67","66.67","5.28","64","11","16","17.19","17.19","-15.97",
"Crosse, Nathan","22","0","1","0","4.55","-22","750","45","132","6","17.6","-179.19","22","42","456","20","71","4.39","15.57","-153.37","29","9","20","31.03","31.03","3.31","454","28","83","6.17","6.17","-96.12",
"Crouch, Hector","27","6","16","22.22","59.26","13.67","801","124","277","15.48","34.58","4.88","1","4","436","71","151","16.28","34.63","-7.1","135","41","71","30.37","30.37","-26.54","471","80","165","16.99","16.99","107.11",
"Crowley, Jim","27","6","10","22.22","37.04","11.7","786","166","305","21.12","38.8","151.12","3","8","391","83","151","21.23","38.62","27.54","179","75","118","41.9","41.9","4.35","368","65","129","17.66","17.66","40.42",
"Curtis, B A","37","5","17","13.51","45.95","-16.04","1117","175","399","15.67","35.72","-143.97","1","1","524","64","180","12.21","34.35","-127.16","218","80","133","36.7","36.7","-5.39","803","125","278","15.57","15.57","-37.18",
"Davies, Harry","28","3","7","10.71","25","-11.5","662","93","226","14.05","34.14","-136.6","4","8","362","45","115","12.43","31.77","-81.13","104","31","60","29.81","29.81","-21.59","537","66","170","12.29","12.29","-144.94",
"Dawson, R","26","6","10","23.08","38.46","7.88","878","120","280","13.67","31.89","46.68","1","1","401","53","132","13.22","32.92","101.58","122","39","75","31.97","31.97","-7.06","607","80","185","13.18","13.18","48.96",
"Dobb, Lewis","0","0","0","0","0","0","115","11","25","9.57","21.74","-61.75","142","24","83","6","17","7.23","20.48","-49.75","10","3","3","30","30","-1.25","100","10","24","10","10","-49.75",
"Donoghue, K M","9","1","3","11.11","33.33","-4.67","682","81","199","11.88","29.18","-240.17","12","9","423","57","137","13.48","32.39","-148.44","89","34","57","38.2","38.2","-0.38","288","37","84","12.85","12.85","-40.91",
"Dowson, Thomas","0","0","0","0","0","0","409","38","97","9.29","23.72","-103.08","15","1","183","22","54","12.02","29.51","35.11","28","11","17","39.29","39.29","0.17","261","30","75","11.49","11.49","-27.66",
"Durrell, Mr T","2","0","0","0","0","-2","226","31","69","13.72","30.53","-78.83","67","13","124","16","39","12.9","31.45","-45.45","28","14","18","50","50","5.86","162","17","39","10.49","10.49","-47.59",
"Edwards, Lee","4","1","1","25","25","0.5","334","25","74","7.49","22.16","-60.29","7","3","164","10","30","6.1","18.29","-43.62","19","6","11","31.58","31.58","1","223","18","59","8.07","8.07","-33.42",
"England, David","0","0","0","0","0","0","102","7","21","6.86","20.59","-35","223","12","25","2","3","8","12","3","5","0","1","0","0","-5","53","3","13","5.66","5.66","-37",
"Enright, P T","17","0","3","0","17.65","-17","874","50","171","5.72","19.57","-428.6","16","25","465","28","86","6.02","18.49","-185.61","57","11","34","19.3","19.3","-21.23","448","35","112","7.81","7.81","-145.74",
"Ewing, Sam","14","3","6","21.43","42.86","26.5","621","42","146","6.76","23.51","-190.09","1","1","332","21","85","6.33","25.6","-185.22","41","6","16","14.63","14.63","-20.54","378","29","85","7.67","7.67","-126.58",
"Fahy, J P","6","1","3","16.67","50","-0.5","315","44","106","13.97","33.65","26.77","9","4","205","27","66","13.17","32.2","-5.39","30","12","20","40","40","9.73","178","24","58","13.48","13.48","10.15",
