Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allan, David","43","6","18","13.95","41.86","-8.5","1321","124","401","9.39","30.36","-352.81","1","1","635","61","199","9.61","31.34","-178.08","143","34","80","23.78","23.78","-28.09","1023","104","330","10.17","10.17","-242.21",
"Bament, Mr Chad","0","0","0","0","0","0","6","0","1","0","16.67","-6","9999","9999","4","0","0","0","0","-4","0","0","0","0","0","0","1","0","0","0","0","-1",
"Barron, Mr R W","2","0","1","0","50","-2","129","18","50","13.95","38.76","-2.61","24","8","66","12","29","18.18","43.94","10.39","12","3","8","25","25","-2.24","20","4","9","20","20","15",
"Bass, David","0","0","0","0","0","0","474","57","139","12.03","29.32","-126.48","102","37","241","20","59","8.3","24.48","-113.04","70","18","36","25.71","25.71","-27.28","262","33","72","12.6","12.6","-21.5",
"Bass, George","9","2","6","22.22","66.67","2","338","29","94","8.58","27.81","-157.05","2","1","153","14","42","9.15","27.45","-81.01","21","6","10","28.57","28.57","-3.54","249","26","80","10.44","10.44","-83.38",
"Beasley, Connor","37","2","12","5.41","32.43","-31.3","1312","148","448","11.28","34.15","-292.19","12","30","569","67","201","11.78","35.33","-145.28","174","46","107","26.44","26.44","-31.51","995","105","332","10.55","10.55","-276.43",
"Best, J A","10","0","1","0","10","-10","715","40","137","5.59","19.16","-284.98","32","21","385","28","84","7.27","21.82","-90.11","29","10","15","34.48","34.48","2.36","479","38","125","7.93","7.93","-70.98",
"Bishop, Charles","25","5","8","20","32","2.75","857","90","246","10.5","28.7","-215.04","2","2","448","50","128","11.16","28.57","-54.04","84","33","54","39.29","39.29","2.05","520","55","143","10.58","10.58","-58.94",
"Blackmore, Rachael","18","2","7","11.11","38.89","-10.17","881","123","323","13.96","36.66","-291.54","4","3","448","62","162","13.84","36.16","-168.05","174","53","107","30.46","30.46","-33.34","360","28","102","7.78","7.78","-164.72",
"Boinville, Nico","2","0","0","0","0","-2","523","124","214","23.71","40.92","-33.17","32","9","243","54","96","22.22","39.51","-38.91","171","81","107","47.37","47.37","11.83","261","51","92","19.54","19.54","36.73",
"Bowen, James C","6","2","3","33.33","50","1.36","688","96","244","13.95","35.47","-123.66","3","4","461","73","181","15.84","39.26","-49.67","120","41","79","34.17","34.17","-9.21","404","60","136","14.85","14.85","-2.79",
"Bowen, S D","10","0","1","0","10","-10","572","51","152","8.92","26.57","-123.08","26","28","350","31","99","8.86","28.29","-120.29","55","15","33","27.27","27.27","-6.41","479","41","132","8.56","8.56","-84.16",
"Bowen, Sean P","11","2","4","18.18","36.36","-2.87","1423","275","542","19.33","38.09","129.77","1","2","701","128","270","18.26","38.52","-16.73","360","146","213","40.56","40.56","2.97","926","160","323","17.28","17.28","-58.58",
"Brace, Connor","0","0","0","0","0","0","340","50","102","14.71","30","-17.82","28","2","163","23","52","14.11","31.9","17.71","36","16","23","44.44","44.44","7.02","188","26","59","13.83","13.83","3",
