Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Bennett, Charlie","6","1","2","16.67","33.33","0","676","28","121","4.14","17.9","-405.29","6","2","313","13","54","4.15","17.25","-219.12","25","4","12","16","16","-11","485","26","107","5.36","5.36","-222.79",
"Bishop, Charles","6","1","3","16.67","50","-4.2","720","64","175","8.89","24.31","-227.44","2","1","370","38","99","10.27","26.76","-146.1","55","20","36","36.36","36.36","-0.26","431","34","97","7.89","7.89","-123.4",
"Bond, Alice","1","0","0","0","0","-1","39","2","8","5.13","20.51","-31.5","345","24","26","1","7","3.85","26.92","-23.5","4","2","2","50","50","3.5","29","2","7","6.9","6.9","-21.5",
"Brennan, Nathan","0","0","0","0","0","0","99","9","22","9.09","22.22","-31.21","199","22","36","3","7","8.33","19.44","-25.54","14","3","9","21.43","21.43","-6.54","69","7","13","10.14","10.14","-14.54",
"Brogan, Kevin","14","1","4","7.14","28.57","-11","535","75","189","14.02","35.33","-53.03","4","2","256","31","80","12.11","31.25","-7.55","100","33","64","33","33","-17.27","431","64","163","14.85","14.85","-70.53",
"Brooke, Henry","24","3","5","12.5","20.83","-13.4","675","76","200","11.26","29.63","-219.73","3","1","237","37","84","15.61","35.44","-50.2","78","28","49","35.9","35.9","7.53","419","58","141","13.84","13.84","-97.21",
"Burke, Jonathan","30","2","4","6.67","13.33","-23","904","123","299","13.61","33.08","-181.28","2","4","404","56","137","13.86","33.91","-110.87","112","45","74","40.18","40.18","10.5","556","75","183","13.49","13.49","-108.08",
"Burns, Harry","6","0","0","0","0","-6","366","46","102","12.57","27.87","-93.71","21","11","193","27","56","13.99","29.02","-36.16","43","9","23","20.93","20.93","-19.04","298","37","83","12.42","12.42","-59.45",
"Cannon, Tom J","28","3","9","10.71","32.14","-12.5","836","143","305","17.11","36.48","-159.59","2","1","399","78","149","19.55","37.34","-18.24","153","67","102","43.79","43.79","6.86","456","66","138","14.47","14.47","-116.7",
"Carson, William","15","0","1","0","6.67","-15","782","36","132","4.6","16.88","-206.09","32","33","377","22","74","5.84","19.63","-73.5","31","11","20","35.48","35.48","2.66","569","30","106","5.27","5.27","-178.05",
"Chapman, Ross","12","1","4","8.33","33.33","-7","311","22","58","7.07","18.65","-34.78","13","12","118","8","21","6.78","17.8","-63.67","18","4","10","22.22","22.22","-4.74","216","20","47","9.26","9.26","-43.41",
"Coakley, Ross","14","2","8","14.29","57.14","-5.92","629","79","217","12.56","34.5","-148.81","3","2","415","53","147","12.77","35.42","-90.06","76","29","49","38.16","38.16","4.23","388","51","130","13.14","13.14","-83.3",
"Cobden, Harry","44","7","19","15.91","43.18","-10.74","904","221","397","24.45","43.92","-124.57","1","4","430","118","202","27.44","46.98","-17.87","274","132","180","48.18","48.18","7.05","475","90","179","18.95","18.95","-47.02",
"Coleman, A","13","5","5","38.46","38.46","1.48","620","124","259","20","41.77","-139.73","1","1","238","36","85","15.13","35.71","-97.07","168","67","113","39.88","39.88","-18.16","274","38","82","13.87","13.87","-67.1",
"Costello, Dougie","5","0","1","0","20","-5","756","73","186","9.66","24.6","-247.77","23","12","355","38","89","10.7","25.07","-91.18","64","22","39","34.38","34.38","-1.77","564","62","146","10.99","10.99","-129.37",
"Cox, William","2","0","0","0","0","-2","411","27","89","6.57","21.65","-201.2","179","56","198","15","47","7.58","23.74","-47.29","25","10","17","40","40","7.22","305","24","76","7.87","7.87","-111.08",
"Davies, James","20","1","4","5","20","-11.5","546","42","96","7.69","17.58","-111.17","4","4","261","21","49","8.05","18.77","-36.5","20","6","12","30","30","-2.75","352","32","70","9.09","9.09","-13.67",
"Dawes, Rose","6","0","2","0","33.33","-6","133","17","39","12.78","29.32","-17.55","38","11","83","11","22","13.25","26.51","-10.75","11","5","7","45.45","45.45","6.7","113","17","36","15.04","15.04","2.45",
"Dennis, Phil","10","1","3","10","30","11","738","57","190","7.72","25.75","13.69","3","3","420","35","109","8.33","25.95","21.26","54","14","30","25.93","25.93","-11.14","562","45","156","8.01","8.01","-40.89",
"Dowson, Thomas","6","1","3","16.67","50","0.5","385","27","68","7.01","17.66","-161.19","6","1","161","11","32","6.83","19.88","-39.92","22","7","11","31.82","31.82","-5.69","234","19","52","8.12","8.12","-85.02",
"Doyle, James","4","3","4","75","100","3.65","1104","216","512","19.57","46.38","-164.91","5","1","461","98","215","21.26","46.64","-56.74","322","122","228","37.89","37.89","-27.85","607","96","253","15.82","15.82","-153.73",
"Dunne, R T","26","3","6","11.54","23.08","-4.5","374","37","96","9.89","25.67","-119.54","2","2","125","9","23","7.2","18.4","-64.37","39","14","17","35.9","35.9","0.58","245","24","69","9.8","9.8","-111.12",
"Edwards, Alex","10","2","3","20","30","17.5","312","27","89","8.65","28.53","27.84","9","6","131","10","31","7.63","23.66","38.7","36","6","16","16.67","16.67","-18.51","151","13","35","8.61","8.61","-8.59",
"Ewing, Sam","15","1","4","6.67","26.67","-10","755","57","176","7.55","23.31","-237.22","3","1","338","21","75","6.21","22.19","-163.85","51","10","23","19.61","19.61","-15.54","494","40","117","8.1","8.1","-183.21",
"Fallon, Cieren","0","0","0","0","0","0","1109","145","395","13.07","35.62","-287.73","42","9","552","66","196","11.96","35.51","-198.2","165","55","102","33.33","33.33","-9.56","660","78","217","11.82","11.82","-167.37",
"Fisher, Jonathan","7","0","1","0","14.29","-7","309","20","65","6.47","21.04","-114","89","30","186","12","42","6.45","22.58","-91.75","7","2","3","28.57","28.57","0","274","19","58","6.93","6.93","-96",
"Garritty, Billy","11","0","4","0","36.36","-11","760","81","235","10.66","30.92","8.54","40","37","361","36","116","9.97","32.13","8.03","84","21","53","25","25","-19.87","604","62","177","10.26","10.26","-168.64",
"Gillard, Fergus","13","3","3","23.08","23.08","-4.25","345","35","92","10.14","26.67","-180.93","2","1","138","18","37","13.04","26.81","-71.42","43","19","27","44.19","44.19","17.41","248","29","71","11.69","11.69","-107.62",
"Goldstein, Marc","7","2","3","28.57","42.86","4.25","243","24","53","9.88","21.81","109.86","2","1","118","14","26","11.86","22.03","68.83","18","7","10","38.89","38.89","4.53","139","19","41","13.67","13.67","94.08",
"Gordon, Josephine","17","1","4","5.88","23.53","-12.5","596","37","115","6.21","19.3","-299.87","11","14","220","11","46","5","20.91","-140.75","28","9","16","32.14","32.14","4.5","443","28","92","6.32","6.32","-225.62",
"Gordon, Mr Fred","4","3","3","75","75","10.5","61","12","22","19.67","36.07","18.58","2","1","56","12","20","21.43","35.71","23.58","10","3","7","30","30","-0.25","57","12","21","21.05","21.05","22.58",
