Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allen, Mr D","1","0","1","0","100","-1","71","7","22","9.86","30.99","-7.37","209","10","29","4","10","13.79","34.48","16.13","6","2","4","33.33","33.33","-0.12","8","0","2","0","0","-8",
"Andrews, Bridget","9","1","1","11.11","11.11","-6.62","231","30","65","12.99","28.14","-55.94","8","6","105","13","23","12.38","21.9","-51.19","34","14","21","41.18","41.18","-1.19","125","9","26","7.2","7.2","-57.3",
"Andrews, Gina","0","0","0","0","0","0","52","16","27","30.77","51.92","8.78","169","6","26","8","13","30.77","50","1.37","15","7","11","46.67","46.67","2.03","23","6","10","26.09","26.09","7.5",
"Andrews, Jack","0","0","0","0","0","0","179","22","56","12.29","31.28","-41.75","162","8","155","16","44","10.32","28.39","-93.49","26","7","13","26.92","26.92","-12.58","125","14","42","11.2","11.2","-37.59",
"Baker, Mr Z","0","0","0","0","0","0","62","9","15","14.52","24.19","19.78","171","3","26","4","6","15.38","23.08","16.48","9","2","4","22.22","22.22","-5.1","40","5","10","12.5","12.5","20.88",
"Bannon, Mr P C","1","0","0","0","0","-1","37","3","6","8.11","16.22","1","368","19","17","0","1","0","5.88","-17","0","0","0","0","0","0","7","1","1","14.29","14.29","6",
"Bass, David","12","3","3","25","25","1.3","549","81","179","14.75","32.6","-82.56","2","3","228","35","84","15.35","36.84","-30.76","97","29","54","29.9","29.9","-21.36","300","36","88","12","12","-99.63",
"Beasley, Connor","15","3","5","20","33.33","5.63","1252","157","424","12.54","33.87","-150.19","7","2","755","93","262","12.32","34.7","-73.14","191","53","106","27.75","27.75","-15.42","891","120","318","13.47","13.47","-30.5",
"Bellamy, Tom","24","3","6","12.5","25","11.5","798","98","255","12.28","31.95","-198.39","4","5","412","52","145","12.62","35.19","-138.79","87","38","55","43.68","43.68","13.4","466","57","150","12.23","12.23","-100.23",
"Bennett, Charlie","5","0","0","0","0","-5","697","32","125","4.59","17.93","-387.44","58","59","318","10","48","3.14","15.09","-237.62","27","4","12","14.81","14.81","-13.9","500","30","113","6","6","-196.69",
"Berry, Mr R A","1","0","0","0","0","-1","18","1","2","5.56","11.11","-9","300","11","12","1","2","8.33","16.67","-3","0","0","0","0","0","0","4","1","2","25","25","5",
"Best, J A","24","0","2","0","8.33","-24","784","48","157","6.12","20.03","-357.32","25","36","352","24","68","6.82","19.32","-179.81","38","14","20","36.84","36.84","4.77","470","36","113","7.66","7.66","-154.47",
"Biddick, Mr W","0","0","0","0","0","0","29","8","13","27.59","44.83","-6.34","184","2","21","6","10","28.57","47.62","-0.87","14","6","7","42.86","42.86","-1.59","3","1","2","33.33","33.33","-0.62",
"Bishop, Charles","10","1","5","10","50","-7.12","760","68","183","8.95","24.08","-227.06","10","3","330","35","88","10.61","26.67","-111.72","55","18","35","32.73","32.73","-2.88","456","40","105","8.77","8.77","-104.31",
"Blackmore, Rachael","22","3","9","13.64","40.91","-11.87","921","147","355","15.96","38.55","-315.15","4","3","457","62","158","13.57","34.57","-166.23","217","77","133","35.48","35.48","-44.59","352","27","107","7.67","7.67","-131.21",
"Boinville, Nico","15","6","10","40","66.67","1.74","712","150","280","21.07","39.33","-86.96","2","2","291","63","108","21.65","37.11","9.05","238","92","140","38.66","38.66","-33.12","320","47","103","14.69","14.69","-0.68",
"Bowen, James C","16","1","5","6.25","31.25","-11.67","730","118","258","16.16","35.34","1.27","12","13","328","55","117","16.77","35.67","10.57","118","43","78","36.44","36.44","0.01","454","77","164","16.96","16.96","98.19",
"Bowen, Miss S L","0","0","0","0","0","0","72","2","15","2.78","20.83","-45.5","273","20","26","1","8","3.85","30.77","-16.5","7","0","2","0","0","-7","69","2","15","2.9","2.9","-42.5",
"Bowen, Sean P","31","4","8","12.9","25.81","-20.02","1072","211","404","19.68","37.69","-128.02","4","7","554","116","219","20.94","39.53","-59.4","259","114","168","44.02","44.02","17.84","708","129","250","18.22","18.22","-68.67",
"Brace, Connor","11","0","2","0","18.18","-11","370","43","103","11.62","27.84","-19.96","24","18","185","23","53","12.43","28.65","-32.11","35","14","20","40","40","5.91","207","28","59","13.53","13.53","14.77",
"Brace, Mr J","3","1","1","33.33","33.33","18","27","4","8","14.81","29.63","27","6","3","27","4","8","14.81","29.63","27","3","0","1","0","0","-3","25","4","8","16","16","29",
"Bradley, Paddy","0","0","0","0","0","0","64","3","19","4.69","29.69","-38","61","23","64","3","19","4.69","29.69","-38","3","0","2","0","0","-3","47","3","15","6.38","6.38","-21",
"Brennan, Nathan","0","0","0","0","0","0","111","14","31","12.61","27.93","-13.55","106","8","41","6","15","14.63","36.59","-9.21","16","4","11","25","25","-6.71","82","12","22","14.63","14.63","2.12",
"Brennan, P J","15","2","8","13.33","53.33","-11.58","808","174","361","21.53","44.68","-85.97","9","8","358","84","166","23.46","46.37","-33.04","227","91","146","40.09","40.09","-8.3","420","79","163","18.81","18.81","-46.2",
"Brogan, Kevin","11","0","5","0","45.45","-11","540","81","197","15","36.48","-23.75","16","13","294","44","100","14.97","34.01","24.41","110","38","70","34.55","34.55","-10.99","442","70","169","15.84","15.84","-57.25",
"Bromley, Ben","5","2","3","40","60","5.75","82","14","29","17.07","35.37","-25.73","5","2","50","7","13","14","26","-12","14","4","8","28.57","28.57","-5.61","57","10","19","17.54","17.54","-12.75",
"Brooke, Henry","23","4","12","17.39","52.17","2.25","587","62","174","10.56","29.64","-184.9","1","2","296","32","94","10.81","31.76","-80.79","61","22","39","36.07","36.07","8.19","369","48","121","13.01","13.01","-81.63",
"Brooks, Chelsea","0","0","0","0","0","0","16","3","3","18.75","18.75","30.5","85","4","11","2","2","18.18","18.18","26.5","0","0","0","0","0","0","16","3","3","18.75","18.75","30.5",
"Brotherton, Miss S","1","0","0","0","0","-1","74","8","25","10.81","33.78","-43.39","133","23","40","2","13","5","32.5","-32.12","19","6","12","31.58","31.58","-0.89","74","8","25","10.81","10.81","-43.39",
