Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Anderson, Mr A","3","0","0","0","0","-3","253","9","35","3.56","13.83","-193.12","296","43","79","3","9","3.8","11.39","-54.25","4","3","3","75","75","4.88","177","9","30","5.08","5.08","-117.12",
"Atzeni, Andrea","22","4","10","18.18","45.45","3.5","893","152","345","17.02","38.63","-60.01","1","3","387","78","162","20.16","41.86","27.36","181","64","113","35.36","35.36","-16.66","459","77","165","16.78","16.78","-22.54",
"Austin, Edward","0","0","0","0","0","0","83","7","18","8.43","21.69","-33","159","21","79","7","18","8.86","22.78","-29","7","2","5","28.57","28.57","-0.5","62","4","13","6.45","6.45","-38",
"Bass, George","14","2","3","14.29","21.43","7","447","42","112","9.4","25.06","-31.94","10","10","210","22","51","10.48","24.29","25.64","25","10","14","40","40","2.06","350","37","94","10.57","10.57","-4.44",
"Beasley, Connor","45","7","21","15.56","46.67","-4.5","1188","154","418","12.96","35.19","-117.02","6","20","737","91","257","12.35","34.87","-74.85","187","55","110","29.41","29.41","-4.92","849","120","318","14.13","14.13","8.42",
"Bennett, Charlie","20","1","4","5","20","-7","708","37","128","5.23","18.08","-375.31","7","11","310","10","46","3.23","14.84","-229.62","33","7","15","21.21","21.21","-11.1","510","35","114","6.86","6.86","-183.56",
"Bewley, Callum","3","0","0","0","0","-3","573","32","114","5.58","19.9","-246.32","16","4","310","17","54","5.48","17.42","-151.87","32","7","15","21.88","21.88","-11.78","331","22","79","6.65","6.65","-170.95",
"Bishop, Charles","23","3","7","13.04","30.43","-6.62","782","69","174","8.82","22.25","-255.86","1","4","307","34","80","11.07","26.06","-17.2","54","19","35","35.19","35.19","2.49","470","39","101","8.3","8.3","-131.36",
"Blackmore, Rachael","15","2","4","13.33","26.67","-8.29","964","160","379","16.6","39.32","-303.48","1","1","417","63","151","15.11","36.21","-136.82","228","81","142","35.53","35.53","-46","364","32","107","8.79","8.79","-117.21",
"Bowen, James C","7","1","1","14.29","14.29","2.5","739","115","272","15.56","36.81","-63.96","1","1","330","59","124","17.88","37.58","41.02","113","43","79","38.05","38.05","8.99","465","75","177","16.13","16.13","32.18",
