Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Andrews, Bridget","11","0","2","0","18.18","-11","233","29","65","12.45","27.9","-61.69","16","13","107","13","24","12.15","22.43","-53.19","34","14","21","41.18","41.18","-1.19","124","8","26","6.45","6.45","-60.05",
"Armson, Philip","18","1","1","5.56","5.56","-13.67","437","37","109","8.47","24.94","-201.09","10","15","316","31","92","9.81","29.11","-158.42","43","8","24","18.6","18.6","-15.88","388","36","105","9.28","9.28","-156.42",
"Bass, David","16","2","4","12.5","25","-7.7","544","81","178","14.89","32.72","-72.94","7","11","228","32","79","14.04","34.65","-43.51","96","28","53","29.17","29.17","-22.74","299","37","89","12.37","12.37","-91.63",
"Bastyan, Mitchell S","8","1","2","12.5","25","-6","406","49","130","12.07","32.02","-112.51","5","3","170","22","59","12.94","34.71","-67.64","54","18","36","33.33","33.33","-8.84","266","31","91","11.65","11.65","-68.64",
"Bellamy, Tom","36","4","13","11.11","36.11","-14","809","99","262","12.24","32.39","-198.87","1","1","423","52","151","12.29","35.7","-146.12","89","36","54","40.45","40.45","6.42","469","57","153","12.15","12.15","-97.21",
"Best, J A","19","0","2","0","10.53","-19","791","48","158","6.07","19.97","-364.32","33","45","338","22","65","6.51","19.23","-184.06","39","14","20","35.9","35.9","3.77","476","36","114","7.56","7.56","-160.47",
"Blackmore, Rachael","23","6","11","26.09","47.83","20.88","916","149","357","16.27","38.97","-285.15","3","3","466","66","164","14.16","35.19","-136.98","219","77","135","35.16","35.16","-46.59","351","29","108","8.26","8.26","-106.21",
"Boinville, Nico","17","3","8","17.65","47.06","-9.34","706","147","277","20.82","39.24","-97.21","10","10","289","60","105","20.76","36.33","-4.45","236","91","139","38.56","38.56","-34.37","317","45","101","14.2","14.2","-10.68",
"Bowen, James C","21","0","4","0","19.05","-21","729","116","251","15.91","34.43","-2.86","20","27","332","54","116","16.27","34.94","2.57","118","42","77","35.59","35.59","-2.62","452","76","159","16.81","16.81","97.56",
"Bowen, Sean P","29","2","10","6.9","34.48","-24.58","1073","208","402","19.38","37.47","-178.35","8","19","555","113","218","20.36","39.28","-85.23","260","114","168","43.85","43.85","16.01","702","127","248","18.09","18.09","-94.17",
"Brace, Connor","13","1","3","7.69","23.08","-9","367","39","100","10.63","27.25","-42.34","2","1","185","24","51","12.97","27.57","-28.11","35","14","20","40","40","7.53","204","25","57","12.25","12.25","0.89",
"Brassil, C","3","0","0","0","0","-3","111","6","25","5.41","22.52","-70.8","78","18","82","5","21","6.1","25.61","-51.8","7","2","4","28.57","28.57","-1.8","64","3","16","4.69","4.69","-41",
"Brennan, P J","12","3","7","25","58.33","-3.09","801","176","362","21.97","45.19","-80.06","1","1","353","84","165","23.8","46.74","-33.13","227","93","147","40.97","40.97","-4.39","415","78","159","18.8","18.8","-51.2",
"Brett, Tommy N","2","0","0","0","0","-2","174","6","29","3.45","16.67","-53.67","220","42","74","1","12","1.35","16.22","-33","7","0","2","0","0","-7","101","2","20","1.98","1.98","-88.67",
"Brogan, Kevin","11","0","6","0","54.55","-11","541","79","196","14.6","36.23","-29.91","24","19","288","42","97","14.58","33.68","24.61","107","36","67","33.64","33.64","-13.15","442","68","167","15.38","15.38","-62.41",
"Brooke, Henry","18","5","10","27.78","55.56","5.96","597","65","179","10.89","29.98","-182.19","2","2","296","35","98","11.82","33.11","-68.08","63","23","41","36.51","36.51","9.07","376","50","125","13.3","13.3","-81.42",
"Brouder, Gavin","6","0","1","0","16.67","-6","272","17","47","6.25","17.28","-25.14","21","13","117","7","19","5.98","16.24","21.2","7","2","2","28.57","28.57","-0.47","182","12","35","6.59","6.59","-30.97",
"Brouder, Gearoid","2","0","0","0","0","-2","246","9","30","3.66","12.2","-104","107","31","109","4","9","3.67","8.26","-5.5","5","0","0","0","0","-5","125","6","21","4.8","4.8","-81.5",
"Buckley, Kieran","7","2","2","28.57","28.57","5.25","300","36","99","12","33","-74.31","9","5","203","23","67","11.33","33","-64.07","40","15","28","37.5","37.5","7.44","217","28","68","12.9","12.9","-38.42",
"Buckley, Tom","10","1","4","10","40","-3","262","27","81","10.31","30.92","-96.24","12","9","144","14","47","9.72","32.64","-60.62","39","14","28","35.9","35.9","1.41","201","19","66","9.45","9.45","-69.14",
"Burke, Jonathan","34","6","15","17.65","44.12","-4.87","825","110","268","13.33","32.48","-160.53","1","1","437","67","147","15.33","33.64","-24.75","103","41","64","39.81","39.81","9.84","519","69","170","13.29","13.29","-91.73",
"Callaghan, Mr K","6","1","1","16.67","16.67","6","126","10","24","7.94","19.05","-58.38","14","6","114","9","21","7.89","18.42","-61.38","10","4","8","40","40","-1.38","73","3","10","4.11","4.11","-39",
"Canavan, Jordan J","1","0","0","0","0","-1","89","3","9","3.37","10.11","-75.17","243","27","51","3","5","5.88","9.8","-37.17","3","1","1","33.33","33.33","1.33","33","2","4","6.06","6.06","-23.5",
"Cannon, Tom J","29","5","7","17.24","24.14","-5.03","819","141","298","17.22","36.39","-145.76","1","1","414","83","158","20.05","38.16","-74.93","149","71","103","47.65","47.65","16.69","443","65","130","14.67","14.67","-67.2",
"Carberry, Peter","6","1","2","16.67","33.33","-3","286","8","35","2.8","12.24","-229","8","4","155","5","22","3.23","14.19","-125.5","7","2","4","28.57","28.57","-1.5","141","7","25","4.96","4.96","-92.5",
"Carver, Bryan","17","2","5","11.76","29.41","-5.17","303","38","100","12.54","33","-77.48","7","8","97","11","29","11.34","29.9","-8.92","42","18","30","42.86","42.86","13.94","210","29","75","13.81","13.81","-27.53",
"Clarke, Conor","0","0","0","0","0","0","41","5","10","12.2","24.39","86.67","112","4","20","3","6","15","30","23.67","3","1","3","33.33","33.33","-1.33","28","4","6","14.29","14.29","80.67",
"Cobden, Harry","35","12","19","34.29","54.29","7.09","923","214","391","23.19","42.36","-165.33","1","2","416","106","177","25.48","42.55","-32.24","259","132","170","50.97","50.97","24.8","466","82","176","17.6","17.6","-65.74",
"Codd, Mr J J","5","3","4","60","80","2.63","284","59","146","20.77","51.41","-83.06","1","1","109","19","53","17.43","48.62","-55.58","95","39","68","41.05","41.05","-13.6","22","2","7","9.09","9.09","-9.5",
"Coleman, A","26","7","10","26.92","38.46","-9.63","664","136","290","20.48","43.67","-115.57","2","4","286","53","118","18.53","41.26","-92.3","181","75","126","41.44","41.44","-0.5","282","41","90","14.54","14.54","-44.6",
"Collier, Ellis","6","0","0","0","0","-6","67","8","13","11.94","19.4","-6.95","26","9","54","4","7","7.41","12.96","-29.25","7","4","5","57.14","57.14","5.55","57","7","11","12.28","12.28","-9.95",
"Coltherd, Sam W","14","1","1","7.14","7.14","-11.75","405","29","95","7.16","23.46","-130.88","11","13","130","15","31","11.54","23.85","-62.46","30","10","18","33.33","33.33","2.54","281","26","76","9.25","9.25","-58.13",
"Condon, R J","6","0","2","0","33.33","-6","246","13","53","5.28","21.54","-84.75","30","12","186","11","46","5.91","24.73","-75.75","12","2","6","16.67","16.67","-7.25","134","8","33","5.97","5.97","-18.75",
"Cooper, Bryan J","15","2","4","13.33","26.67","-9.5","621","67","201","10.79","32.37","-170.44","1","1","289","32","103","11.07","35.64","-81.13","85","30","61","35.29","35.29","-0.07","280","31","94","11.07","11.07","16.88",
"Cullinan, Mr C","1","0","0","0","0","-1","65","2","5","3.08","7.69","-46","202","11","27","2","2","7.41","7.41","-8","0","0","0","0","0","0","38","1","2","2.63","2.63","-23",
"Davies, James","11","1","3","9.09","27.27","10","580","38","99","6.55","17.07","-200.67","6","4","255","19","46","7.45","18.04","-64.5","21","5","11","23.81","23.81","-7.75","361","30","70","8.31","8.31","-56.67",
"Deegan, R","18","0","1","0","5.56","-18","579","30","106","5.18","18.31","-310.2","17","20","314","18","46","5.73","14.65","-113.7","18","4","10","22.22","22.22","-6.36","281","18","72","6.41","6.41","-109",
"Dempsey, Luke","20","2","4","10","20","-8.75","690","45","132","6.52","19.13","-294.02","5","4","369","28","72","7.59","19.51","-150.3","28","9","20","32.14","32.14","-3.8","342","20","61","5.85","5.85","-101.17",
"Deutsch, Charlie","31","2","12","6.45","38.71","-19.25","574","85","210","14.81","36.59","-145.88","8","16","292","46","106","15.75","36.3","-49.76","121","39","67","32.23","32.23","-15.29","401","65","152","16.21","16.21","-65.26",
"Dingle, Rex","22","3","6","13.64","27.27","-11.29","471","60","137","12.74","29.09","-28.81","1","1","225","36","76","16","33.78","37.68","75","30","44","40","40","0.23","265","34","75","12.83","12.83","55.7",
"Donoghue, K M","18","1","4","5.56","22.22","-12","595","66","170","11.09","28.57","-145.77","14","17","355","43","105","12.11","29.58","-87.28","64","22","36","34.38","34.38","0.68","222","26","65","11.71","11.71","-30.84",
"Doyle, Jack","2","0","2","0","100","-2","22","4","9","18.18","40.91","-11.05","160","4","10","4","8","40","80","0.95","3","3","3","100","100","3.45","2","0","0","0","0","-2",
"Doyle, R A","11","0","0","0","0","-11","477","26","84","5.45","17.61","-32.25","65","40","232","11","38","4.74","16.38","-74","12","5","9","41.67","41.67","6.25","219","14","47","6.39","6.39","105.08",
"Edwards, Lee","4","0","0","0","0","-4","378","31","90","8.2","23.81","-19.07","17","5","169","16","41","9.47","24.26","-0.67","18","7","12","38.89","38.89","2.6","243","22","62","9.05","9.05","-2.92",
"England, David","1","0","0","0","0","-1","150","11","37","7.33","24.67","-77.96","217","11","56","4","13","7.14","23.21","-21","8","2","4","25","25","-4.46","77","6","20","7.79","7.79","-36.5",
"England, Jonathan","10","2","5","20","50","-0.17","297","38","96","12.79","32.32","-97","1","1","139","24","48","17.27","34.53","-17.25","58","20","37","34.48","34.48","8.92","254","36","93","14.17","14.17","-59.03",
"Enright, P T","26","0","3","0","11.54","-26","850","54","187","6.35","22","-247.11","15","28","422","22","72","5.21","17.06","-234.12","53","11","33","20.75","20.75","-12.99","420","36","113","8.57","8.57","-72.87",
"Ewing, Sam","23","0","1","0","4.35","-23","729","62","178","8.5","24.42","-183.62","16","29","309","27","74","8.74","23.95","-39.63","59","12","25","20.34","20.34","-17.86","500","44","120","8.8","8.8","-168.66",
