Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Beasley, Connor","38","0","11","0","28.95","-38","1315","148","450","11.25","34.22","-295.19","15","40","572","65","201","11.36","35.14","-155.49","175","46","107","26.29","26.29","-32.51","996","105","333","10.54","10.54","-277.43",
"Bennett, Miss N","2","0","0","0","0","-2","53","7","11","13.21","20.75","40.5","49","7","29","2","3","6.9","10.34","11","1","0","0","0","0","-1","41","7","10","17.07","17.07","52.5",
"Bishop, Charles","21","3","5","14.29","23.81","-6.08","858","89","244","10.37","28.44","-222.54","5","5","448","50","127","11.16","28.35","-54.04","84","33","54","39.29","39.29","2.05","520","54","142","10.38","10.38","-65.44",
"Bond, Alice","2","0","0","0","0","-2","69","2","13","2.9","18.84","-46.5","141","24","37","2","6","5.41","16.22","-14.5","0","0","0","0","0","0","57","2","13","3.51","3.51","-34.5",
"Bowen, S D","8","1","1","12.5","12.5","0","575","52","153","9.04","26.61","-118.08","1","1","348","32","99","9.2","28.45","-110.29","55","15","33","27.27","27.27","-6.41","482","42","133","8.71","8.71","-79.16",
"Bradnam, Joe","3","0","1","0","33.33","-3","74","4","20","5.41","27.03","-51","52","12","37","2","13","5.41","35.14","-29.75","3","2","2","66.67","66.67","4.75","63","4","20","6.35","6.35","-40",
"Breslin, Andrew","18","1","5","5.56","27.78","-5","368","15","66","4.08","17.93","-189.5","4","5","265","14","56","5.28","21.13","-109.5","11","1","4","9.09","9.09","-7.75","313","13","56","4.15","4.15","-168.5",
"Bughenaim, Faleh","5","0","1","0","20","-5","5","0","1","0","20","-5","9999","9999","5","0","1","0","20","-5","0","0","0","0","0","0","3","0","0","0","0","-3",
"Burns, Harry","2","0","0","0","0","-2","308","28","81","9.09","26.3","-131.02","17","3","106","3","17","2.83","16.04","-70.5","19","6","12","31.58","31.58","-0.6","229","20","66","8.73","8.73","-102.26",
"Caffrey, Adam","22","2","6","9.09","27.27","-5.5","643","66","179","10.26","27.84","-109.22","11","18","341","37","98","10.85","28.74","-55.38","70","19","42","27.14","27.14","7.79","533","57","152","10.69","10.69","-52.3",
