Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Akehurst, Louise","1","1","1","100","100","14","3","1","1","33.33","33.33","12","3","1","1","1","1","100","100","14","0","0","0","0","0","0","3","1","1","33.33","33.33","12",
"Allan, David","41","1","13","2.44","31.71","-36.67","1324","129","391","9.74","29.53","-369.19","14","40","644","61","190","9.47","29.5","-236.71","158","44","90","27.85","27.85","-10.1","1031","106","323","10.28","10.28","-257.01",
"Anderson, Joe","2","0","1","0","50","-2","214","28","73","13.08","34.11","-23.95","18","5","146","18","46","12.33","31.51","-17.78","20","8","13","40","40","5.72","174","23","63","13.22","13.22","-19.7",
"Armson, Philip","14","0","0","0","0","-14","395","21","70","5.32","17.72","-138.8","70","47","140","5","19","3.57","13.57","-112.17","34","3","15","8.82","8.82","-24.04","323","19","63","5.88","5.88","-197.13",
"Barzalona, Mickael","3","0","0","0","0","-3","16","1","3","6.25","18.75","-9","45","8","12","1","3","8.33","25","-5","1","0","0","0","0","-1","2","1","1","50","50","5",
"Bass, David","6","0","2","0","33.33","-6","464","58","137","12.5","29.53","-107.98","38","18","233","22","59","9.44","25.32","-95.04","72","18","36","25","25","-29.28","255","33","72","12.94","12.94","-14.5",
"Beasley, Connor","45","6","17","13.33","37.78","-13.87","1286","144","440","11.2","34.21","-325.28","1","1","551","67","195","12.16","35.39","-160.33","171","48","104","28.07","28.07","-26.35","967","103","325","10.65","10.65","-278.12",
"Bellamy, Tom","12","3","3","25","25","12","894","96","274","10.74","30.65","-294.27","4","2","437","50","138","11.44","31.58","-139.41","94","34","55","36.17","36.17","-10.98","555","57","162","10.27","10.27","-228.62",
"Best, J A","19","0","5","0","26.32","-19","689","34","127","4.93","18.43","-329.78","15","20","380","23","82","6.05","21.58","-144.91","27","9","14","33.33","33.33","2.56","459","32","114","6.97","6.97","-121.78",
"Bishop, Charles","32","3","8","9.38","25","2.5","840","95","240","11.31","28.57","-185.31","6","12","454","49","124","10.79","27.31","-56.57","86","32","53","37.21","37.21","-1.18","508","54","134","10.63","10.63","-90.72",
"Bond, Alice","1","0","0","0","0","-1","59","2","13","3.39","22.03","-36.5","74","9","30","2","6","6.67","20","-7.5","0","0","0","0","0","0","47","2","12","4.26","4.26","-24.5",
"Bowen, James C","13","2","6","15.38","46.15","-5.25","678","90","235","13.27","34.66","-157.6","5","5","422","62","162","14.69","38.39","-81.86","119","38","77","31.93","31.93","-15.9","402","57","134","14.18","14.18","-34.37",
"Bowen, S D","28","1","8","3.57","28.57","-21","478","38","125","7.95","26.15","-99.29","2","5","286","24","82","8.39","28.67","-82.79","41","9","22","21.95","21.95","-9.79","404","31","109","7.67","7.67","-63.29",
"Bowen, Sean P","32","8","10","25","31.25","2.02","1408","277","542","19.67","38.49","132.25","5","7","720","146","280","20.28","38.89","27.75","355","148","213","41.69","41.69","1.68","913","160","326","17.52","17.52","-61.49",
"Brace, Connor","5","0","3","0","60","-5","341","53","106","15.54","31.09","-1.99","54","26","173","23","57","13.29","32.95","3.54","41","19","27","46.34","46.34","12.35","189","29","63","15.34","15.34","18.83",
"Brace, Mr J","1","0","0","0","0","-1","68","8","19","11.76","27.94","-15.62","483","19","7","0","2","0","28.57","-7","10","3","4","30","30","-1.12","61","8","18","13.11","13.11","-8.62",
"Breslin, Andrew","6","1","3","16.67","50","5","330","16","61","4.85","18.48","-150.37","9","3","244","12","48","4.92","19.67","-116.5","12","2","5","16.67","16.67","-6.12","287","15","53","5.23","5.23","-126.37",
"Brooke, Henry","18","6","10","33.33","55.56","27.6","749","119","251","15.89","33.51","-126.49","8","7","369","61","122","16.53","33.06","-40.17","122","43","75","35.25","35.25","1.99","511","85","185","16.63","16.63","-74.08",
"Brookes, Aiden","20","2","4","10","20","111.5","431","37","86","8.58","19.95","126.21","1","1","233","16","42","6.87","18.03","100","26","9","18","34.62","34.62","6.96","386","36","81","9.33","9.33","165.21",
"Bryan, Joshua","8","0","1","0","12.5","-8","395","37","111","9.37","28.1","-156.67","39","21","204","17","56","8.33","27.45","-95.17","22","9","15","40.91","40.91","6.83","256","23","75","8.98","8.98","-110.42",
"Buick, William","39","6","10","15.38","25.64","-3.02","1407","341","623","24.24","44.28","-94.31","1","1","674","160","282","23.74","41.84","-38.08","519","207","316","39.88","39.88","-16.6","724","159","290","21.96","21.96","14.56",
"Burke, Jonathan","9","1","4","11.11","44.44","-4","724","98","260","13.54","35.91","-220.08","4","1","370","50","137","13.51","37.03","-104.9","115","48","81","41.74","41.74","9.25","424","49","135","11.56","11.56","-142.28",
"Callan, N","21","2","8","9.52","38.1","-17.37","1002","130","331","12.97","33.03","-69.48","11","11","491","52","147","10.59","29.94","-86.95","143","47","89","32.87","32.87","-10.5","645","84","218","13.02","13.02","-58.66",
"Cannon, Tom J","7","2","3","28.57","42.86","6","777","110","237","14.16","30.5","-184.63","1","1","384","49","116","12.76","30.21","-144.17","99","44","57","44.44","44.44","12.87","453","57","129","12.58","12.58","-116.25",
