Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Alexander, Mr Kit","0","0","0","0","0","0","11","3","4","27.27","36.36","18","315","7","8","2","3","25","37.5","4","0","0","0","0","0","0","10","3","4","30","30","19",
"Allan, David","10","1","3","10","30","-5","1347","136","402","10.1","29.84","-355.44","8","5","664","63","191","9.49","28.77","-237.02","175","52","100","29.71","29.71","-4.39","1043","113","333","10.83","10.83","-241.63",
"Anderson, Joe","3","0","0","0","0","-3","182","23","60","12.64","32.97","-46.54","20","8","118","19","44","16.1","37.29","-3.17","15","5","10","33.33","33.33","1.13","146","19","52","13.01","13.01","-37.29",
"Atkins, Mr Harry","4","1","1","25","25","37","52","4","11","7.69","21.15","11.38","2","1","49","3","9","6.12","18.37","3.38","4","1","2","25","25","-1.12","42","4","8","9.52","9.52","21.38",
"Bannister, Harry A A","21","1","2","4.76","9.52","-15","462","55","149","11.9","32.25","-120.76","5","9","283","25","84","8.83","29.68","-106.48","82","21","41","25.61","25.61","-29","322","42","108","13.04","13.04","-75.01",
"Barton, Miss Violet","0","0","0","0","0","0","8","0","1","0","12.5","-8","927","15","3","0","1","0","33.33","-3","1","0","0","0","0","-1","8","0","1","0","0","-8",
"Bass, David","12","1","1","8.33","8.33","-3.5","456","65","149","14.25","32.68","-74.42","6","9","232","33","72","14.22","31.03","-32.42","79","21","42","26.58","26.58","-30.65","254","35","80","13.78","13.78","-18.11",
"Bellamy, Tom","23","4","7","17.39","30.43","4","858","99","270","11.54","31.47","-269.92","2","2","459","53","139","11.55","30.28","-141.73","92","34","53","36.96","36.96","-11.13","521","59","162","11.32","11.32","-192.74",
"Best, J A","9","1","3","11.11","33.33","0.5","640","30","120","4.69","18.75","-309.99","14","9","367","18","76","4.9","20.71","-155.45","31","10","15","32.26","32.26","4.68","420","27","104","6.43","6.43","-116.24",
"Bishop, Charles","4","0","1","0","25","-4","763","77","203","10.09","26.61","-245.53","15","5","402","42","109","10.45","27.11","-99.72","77","27","46","35.06","35.06","-8.15","447","40","108","8.95","8.95","-142.72",
"Blackmore, Rachael","15","1","4","6.67","26.67","0","898","130","328","14.48","36.53","-266.42","2","2","436","68","165","15.6","37.84","-92.87","191","62","118","32.46","32.46","-35.79","362","31","101","8.56","8.56","-118.59",
"Bowen, James C","20","3","9","15","45","-3.95","583","81","210","13.89","36.02","-131.86","3","8","255","32","100","12.55","39.22","-107.38","100","36","68","36","36","-5.08","345","53","122","15.36","15.36","8.36",
"Boyden, Mr Oliver","0","0","0","0","0","0","9","1","2","11.11","22.22","8","95","4","8","1","1","12.5","12.5","9","0","0","0","0","0","0","7","1","2","14.29","14.29","10",
"Brace, Connor","6","1","2","16.67","33.33","-2.5","347","57","105","16.43","30.26","-37.84","1","2","164","29","56","17.68","34.15","-0.11","44","22","31","50","50","17.75","191","33","62","17.28","17.28","3.98",
"Bradley, Paddy","20","2","3","10","15","-7","406","34","104","8.37","25.62","-129.71","7","7","307","27","77","8.79","25.08","-90.54","26","4","12","15.38","15.38","-12.87","317","33","94","10.41","10.41","-44.21",
"Bradnam, Joe","1","0","0","0","0","-1","67","2","13","2.99","19.4","-51.25","302","26","28","1","8","3.57","28.57","-16","3","1","1","33.33","33.33","0.75","53","2","12","3.77","3.77","-37.25",
"Brennan, P J","9","1","4","11.11","44.44","-0.5","515","121","227","23.5","44.08","-43.93","6","8","202","44","85","21.78","42.08","-34.89","158","69","101","43.67","43.67","-3.62","250","57","95","22.8","22.8","-21.31",
"Brogan, Kevin","0","0","0","0","0","0","444","45","118","10.14","26.58","-129.96","67","24","188","12","37","6.38","19.68","-131.87","45","16","31","35.56","35.56","-3.79","334","37","93","11.08","11.08","-127.6",
"Brooke, Henry","8","0","3","0","37.5","-8","590","88","192","14.92","32.54","-111.87","18","19","359","53","111","14.76","30.92","-62.32","87","28","51","32.18","32.18","-5.06","393","67","141","17.05","17.05","-51.58",
"Brotherton, Miss S","0","0","0","0","0","0","74","6","22","8.11","29.73","-51.49","208","21","32","2","8","6.25","25","-27.37","16","4","10","25","25","-5.49","74","6","22","8.11","8.11","-51.49",
"Buckley, Kieran","10","0","0","0","0","-10","470","35","118","7.45","25.11","-238.46","32","23","241","13","49","5.39","20.33","-165.39","46","13","28","28.26","28.26","-5.46","278","23","76","8.27","8.27","-103.24",
"Buick, William","0","0","0","0","0","0","1486","369","695","24.83","46.77","-92.98","45","1","733","166","315","22.65","42.97","-32.32","552","231","358","41.85","41.85","17.73","778","178","338","22.88","22.88","-9.46",
