Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allan, David","42","2","12","4.76","28.57","-3.67","1222","149","398","12.19","32.57","-133.62","6","17","605","73","197","12.07","32.56","-144.2","190","65","116","34.21","34.21","8.62","921","132","318","14.33","14.33","-93.59",
"Allen, J M","2","0","0","0","0","-2","7","0","2","0","28.57","-7","4433","78","7","0","2","0","28.57","-7","0","0","0","0","0","0","4","0","1","0","0","-4",
"Atzeni, Andrea","18","3","7","16.67","38.89","-4.88","945","148","354","15.66","37.46","-155.16","2","4","390","75","161","19.23","41.28","-31.5","181","64","116","35.36","35.36","-16.81","491","80","181","16.29","16.29","-57.16",
"Barry, Mr J C","6","0","1","0","16.67","-6","191","9","26","4.71","13.61","-58.17","57","13","84","5","14","5.95","16.67","7.83","8","1","2","12.5","12.5","-3.67","33","2","5","6.06","6.06","-22.67",
"Bashford, Mr N","0","0","0","0","0","0","17","1","2","5.88","11.76","-12","341","8","9","1","2","11.11","22.22","-4","1","0","0","0","0","-1","2","0","0","0","0","-2",
"Bass, George","10","2","5","20","50","3","428","40","110","9.35","25.7","-46.32","6","5","171","17","39","9.94","22.81","19.51","26","10","15","38.46","38.46","3.43","334","34","88","10.18","10.18","-21.07",
"Beasley, Connor","38","3","8","7.89","21.05","-25","1117","143","390","12.8","34.91","-110.07","4","12","709","89","243","12.55","34.27","-54.23","177","48","105","27.12","27.12","-14.97","790","113","297","14.3","14.3","9.67",
"Bellamy, Mr A","0","0","0","0","0","0","105","9","26","8.57","24.76","-48.25","155","23","61","7","21","11.48","34.43","-11.75","14","5","7","35.71","35.71","3","88","8","22","9.09","9.09","-33.25",
"Bennett, Charlie","12","0","1","0","8.33","-12","707","40","122","5.66","17.26","-346.18","22","24","300","8","40","2.67","13.33","-214.62","33","7","15","21.21","21.21","-12.47","509","38","110","7.47","7.47","-154.43",
"Bewley, Callum","5","0","1","0","20","-5","579","29","114","5.01","19.69","-283.82","159","110","315","18","57","5.71","18.1","-126.12","31","7","15","22.58","22.58","-10.78","336","20","80","5.95","5.95","-196.45",
