Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Anderson, Joe","5","1","1","20","20","14","188","25","63","13.3","33.51","-11.04","7","4","130","21","48","16.15","36.92","30.08","16","5","11","31.25","31.25","0.13","152","21","55","13.82","13.82","-1.79",
"Anderson, Mr A","8","0","0","0","0","-8","186","8","29","4.3","15.59","-115.5","277","46","88","2","16","2.27","18.18","-63","5","0","1","0","0","-5","139","6","24","4.32","4.32","-81",
"Armson, Philip","2","0","0","0","0","-2","431","39","116","9.05","26.91","-84.84","27","10","133","9","26","6.77","19.55","-61.42","47","6","25","12.77","12.77","-27.96","364","37","108","10.16","10.16","-148.17",
"Atkins, Mr Harry","1","1","1","100","100","6","63","5","15","7.94","23.81","7.38","7","1","57","4","13","7.02","22.81","2.38","5","1","3","20","20","-2.12","53","5","12","9.43","9.43","17.38",
"Austin, Edward","7","0","1","0","14.29","-7","159","14","29","8.81","18.24","-39.47","22","10","80","3","13","3.75","16.25","-44.6","11","7","9","63.64","63.64","9.53","119","12","25","10.08","10.08","-20.97",
"Bannister, Harry A A","9","1","2","11.11","22.22","-7","454","49","143","10.79","31.5","-155.44","3","2","279","25","82","8.96","29.39","-118.23","76","19","37","25","25","-28.6","322","37","103","11.49","11.49","-95.47",
"Bass, David","7","1","1","14.29","14.29","-4","453","61","140","13.47","30.91","-96.18","10","3","234","34","74","14.53","31.62","-31.42","76","20","39","26.32","26.32","-30.16","253","33","76","13.04","13.04","-19.37",
"Bellamy, Tom","22","2","8","9.09","36.36","-16.5","871","97","270","11.14","31","-277.91","3","3","457","51","134","11.16","29.32","-163.21","92","35","55","38.04","38.04","-9.37","532","57","162","10.71","10.71","-217.82",
"Best, J A","19","1","3","5.26","15.79","-12","645","30","117","4.65","18.14","-313.82","5","5","377","20","78","5.31","20.69","-154.95","29","9","14","31.03","31.03","1.18","418","28","103","6.7","6.7","-108.82",
"Bishop, Charles","10","1","2","10","20","-1.5","779","80","206","10.27","26.44","-236.53","3","6","409","43","109","10.51","26.65","-85.43","78","27","46","34.62","34.62","-9.15","461","43","111","9.33","9.33","-131.72",
"Blackmore, Rachael","12","3","6","25","50","-3.65","899","128","328","14.24","36.48","-267.01","3","4","436","67","165","15.37","37.84","-135.52","182","58","113","31.87","31.87","-36.01","363","32","102","8.82","8.82","-112.59",
"Boinville, Nico","13","3","6","23.08","46.15","0.23","542","125","219","23.06","40.41","-23.47","4","3","282","68","123","24.11","43.62","-0.26","183","77","107","42.08","42.08","-5.2","268","52","94","19.4","19.4","30.02",
"Bowen, James C","10","0","2","0","20","-10","591","79","211","13.37","35.7","-153.36","21","25","252","36","105","14.29","41.67","-82.5","103","35","69","33.98","33.98","-11.21","341","50","118","14.66","14.66","0.61",
"Bowen, Sean P","25","2","10","8","40","-20","1290","272","521","21.09","40.39","261.5","11","19","707","145","281","20.51","39.75","31.75","327","138","202","42.2","42.2","-5.41","825","155","311","18.79","18.79","24.01",
"Brace, Connor","4","2","3","50","75","29","343","59","106","17.2","30.9","-0.84","3","1","161","27","54","16.77","33.54","5.8","41","22","31","53.66","53.66","20.75","192","34","63","17.71","17.71","23.98",
"Bradley, Paddy","15","2","2","13.33","13.33","-2","433","38","110","8.78","25.4","-136.96","1","1","319","29","79","9.09","24.76","-92.79","27","5","13","18.52","18.52","-11.12","336","36","98","10.71","10.71","-47.46",
"Brennan, P J","2","0","1","0","50","-2","496","119","219","23.99","44.15","-42.91","18","5","188","39","72","20.74","38.3","-38.67","155","67","96","43.23","43.23","-7.81","240","55","91","22.92","22.92","-24.56",
"Brogan, Kevin","8","1","1","12.5","12.5","11","435","41","109","9.43","25.06","-134.92","3","1","180","12","32","6.67","17.78","-111.87","39","14","27","35.9","35.9","-3.92","320","33","84","10.31","10.31","-142.23",
"Brooke, Henry","13","2","3","15.38","23.08","-6.75","602","93","200","15.45","33.22","-91.87","8","6","341","52","106","15.25","31.09","-28.62","90","30","54","33.33","33.33","-3.31","405","71","146","17.53","17.53","-34.08",
"Brouder, Gavin","2","0","1","0","50","-2","303","15","56","4.95","18.48","-70.62","57","15","169","8","32","4.73","18.93","-86.62","15","4","8","26.67","26.67","6","194","12","39","6.19","6.19","-36",
"Buckley, Kieran","1","0","0","0","0","-1","467","32","116","6.85","24.84","-259.21","60","34","229","11","47","4.8","20.52","-170.39","44","11","26","25","25","-12.21","271","20","73","7.38","7.38","-119.99",
"Burke, Jonathan","18","2","2","11.11","11.11","-7.25","716","99","262","13.83","36.59","-221.32","7","6","307","42","121","13.68","39.41","-116.49","109","43","76","39.45","39.45","1.3","422","54","139","12.8","12.8","-124.82",
"Cannon, Tom J","20","4","11","20","55","-1.9","796","137","273","17.21","34.3","-140.78","3","4","378","54","117","14.29","30.95","-121.3","120","62","77","51.67","51.67","35.47","458","73","144","15.94","15.94","-84.95",
