Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Andrews, Jack","5","1","1","20","20","-1.25","173","22","55","12.72","31.79","-35.75","2","1","155","18","47","11.61","30.32","-58.99","24","7","13","29.17","29.17","-10.58","120","14","41","11.67","11.67","-32.59",
"Austin, Edward","2","0","0","0","0","-2","76","7","17","9.21","22.37","-26","50","14","73","7","17","9.59","23.29","-23","7","2","5","28.57","28.57","-0.5","57","4","12","7.02","7.02","-33",
"Barry, Mr J C","9","1","1","11.11","11.11","25","191","10","27","5.24","14.14","-49.17","5","3","84","5","16","5.95","19.05","7.83","11","1","3","9.09","9.09","-6.67","36","2","6","5.56","5.56","-25.67",
"Bashford, Mr N","1","0","0","0","0","-1","16","1","1","6.25","6.25","-11","289","7","9","1","1","11.11","11.11","-4","1","0","0","0","0","-1","2","0","0","0","0","-2",
"Bass, George","14","0","0","0","0","-14","397","35","102","8.82","25.69","-55.2","15","15","158","13","30","8.23","18.99","10.63","27","10","17","37.04","37.04","2.55","312","29","82","9.29","9.29","-38.95",
"Bewley, Callum","12","0","2","0","16.67","-12","571","29","111","5.08","19.44","-275.82","107","89","311","18","59","5.79","18.97","-122.12","32","7","14","21.88","21.88","-11.78","333","20","77","6.01","6.01","-193.45",
"Bishop, Charles","17","1","2","5.88","11.76","-13","891","69","193","7.74","21.66","-338.15","13","17","303","19","68","6.27","22.44","-79.62","57","17","34","29.82","29.82","-5.51","539","38","113","7.05","7.05","-201.79",
"Blackmore, Rachael","23","1","8","4.35","34.78","-19.5","1055","170","406","16.11","38.48","-272.61","5","10","331","56","131","16.92","39.58","-101.56","233","81","146","34.76","34.76","-49.13","407","33","117","8.11","8.11","-107.34",
"Bowen, James C","2","1","2","50","100","-0.33","728","110","269","15.11","36.95","-85.88","3","1","345","64","131","18.55","37.97","46.03","109","42","76","38.53","38.53","6.49","450","69","170","15.33","15.33","10.43",
"Bowen, S D","10","1","2","10","20","11","95","4","20","4.21","21.05","-50","5","4","95","4","20","4.21","21.05","-50","6","1","2","16.67","16.67","-3.5","71","2","10","2.82","2.82","-62",
