Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Anderson, Joe","10","1","1","10","10","-1","189","25","63","13.23","33.33","-11.41","12","6","139","18","46","12.95","33.09","-3.12","19","6","12","31.58","31.58","-0.24","153","20","53","13.07","13.07","-11.16",
"Andrews, Gina","0","0","0","0","0","0","52","10","19","19.23","36.54","-17.71","52","6","26","4","9","15.38","34.62","-12.62","12","6","7","50","50","5.54","27","6","14","22.22","22.22","-5.87",
"Atkins, Mr Harry","4","2","3","50","75","5.25","73","8","20","10.96","27.4","9.01","13","3","59","6","16","10.17","27.12","9.13","9","3","6","33.33","33.33","0.01","63","8","17","12.7","12.7","19.01",
"Austin, Edward","6","1","1","16.67","16.67","5","159","12","29","7.55","18.24","-39.72","8","5","85","5","18","5.88","21.18","-17.6","10","6","8","60","60","7.78","115","10","25","8.7","8.7","-26.22",
"Bannister, Harry A A","13","1","1","7.69","7.69","-11.38","437","46","133","10.53","30.43","-162.06","6","8","274","24","75","8.76","27.37","-125.82","66","18","34","27.27","27.27","-21.72","308","32","93","10.39","10.39","-109.34",
"Bellamy, Tom","21","2","9","9.52","42.86","-9.2","855","93","263","10.88","30.76","-292.32","12","13","432","48","133","11.11","30.79","-178.21","91","33","53","36.26","36.26","-14.03","527","56","156","10.63","10.63","-205.2",
"Best, J A","15","1","3","6.67","20","-4","617","29","109","4.7","17.67","-303.94","12","12","347","18","72","5.19","20.75","-151.57","26","10","15","38.46","38.46","6.56","401","27","98","6.73","6.73","-109.94",
"Bewley, Callum","10","0","3","0","30","-10","247","17","46","6.88","18.62","-111.21","22","14","102","9","22","8.82","21.57","-24.92","8","3","5","37.5","37.5","2.08","132","14","37","10.61","10.61","-20.09",
"Bewley, Jonathon","0","0","0","0","0","0","156","18","43","11.54","27.56","-62.38","22","4","90","8","21","8.89","23.33","-42.92","14","5","6","35.71","35.71","2.29","126","17","38","13.49","13.49","-36.88",
"Bishop, Charles","15","2","4","13.33","26.67","-1.75","798","88","217","11.03","27.19","-207.72","8","9","422","49","119","11.61","28.2","-51.95","83","30","50","36.14","36.14","-6.59","479","48","119","10.02","10.02","-116.72",
"Blackmore, Rachael","18","0","3","0","16.67","-18","901","124","327","13.76","36.29","-289.57","31","34","422","60","160","14.22","37.91","-146.04","177","53","108","29.94","29.94","-46.87","370","31","102","8.38","8.38","-141.59",
"Boinville, Nico","14","3","5","21.43","35.71","-7.8","511","120","208","23.48","40.7","-26.98","1","3","262","59","110","22.52","41.98","-53.78","170","75","104","44.12","44.12","-1.38","249","49","88","19.68","19.68","43.72",
"Bowen, James C","17","2","5","11.76","29.41","-6","593","78","210","13.15","35.41","-124","4","6","322","48","129","14.91","40.06","-36.37","102","31","67","30.39","30.39","-18.47","340","49","116","14.41","14.41","-13.28",
"Bowen, S D","13","0","3","0","23.08","-13","417","30","104","7.19","24.94","-82.54","21","20","225","21","67","9.33","29.78","-15.29","29","8","17","27.59","27.59","-0.04","345","24","89","6.96","6.96","-55.54",
"Bowen, Sean P","24","6","9","25","37.5","11.79","1335","277","535","20.75","40.07","211.13","3","4","699","147","288","21.03","41.2","40.19","339","142","210","41.89","41.89","-6.44","855","156","316","18.25","18.25","-14.36",
"Boyden, Mr Oliver","0","0","0","0","0","0","12","2","3","16.67","25","8.25","77","3","10","2","2","20","20","10.25","0","0","0","0","0","0","10","2","3","20","20","10.25",
"Brace, Connor","6","0","0","0","0","-6","330","53","102","16.06","30.91","-9.79","18","7","164","28","56","17.07","34.15","13.3","41","20","29","48.78","48.78","14.55","181","29","60","16.02","16.02","18.03",
"Bradley, Paddy","15","2","7","13.33","46.67","-1.17","473","42","126","8.88","26.64","-149.3","5","6","332","29","86","8.73","25.9","-127.63","30","6","15","20","20","-9.79","369","40","113","10.84","10.84","-52.8",
"Brennan, P J","4","1","3","25","75","0","458","115","204","25.11","44.54","-13.52","7","2","164","36","68","21.95","41.46","-16.22","142","61","86","42.96","42.96","-8.92","222","54","83","24.32","24.32","3.28",
"Brogan, Kevin","3","1","1","33.33","33.33","2","419","36","101","8.59","24.11","-129.01","12","3","157","6","23","3.82","14.65","-108","31","9","20","29.03","29.03","-6.01","307","30","79","9.77","9.77","-136.01",
"Brooke, Henry","21","4","8","19.05","38.1","-6","665","102","218","15.34","32.78","-117.81","6","6","346","52","107","15.03","30.92","-38.19","96","32","57","33.33","33.33","-5.33","450","77","160","17.11","17.11","-51.5",
"Brouder, Gavin","4","1","1","25","25","-0.75","307","15","56","4.89","18.24","-138.37","12","4","169","8","32","4.73","18.93","-86.25","17","5","10","29.41","29.41","7.25","197","13","40","6.6","6.6","-35.75",
"Broughton, Mr T P","4","0","2","0","50","-4","78","16","33","20.51","42.31","24.46","56","14","53","13","22","24.53","41.51","38.08","13","7","9","53.85","53.85","3.46","47","13","21","27.66","27.66","8.46",
"Burke, Jonathan","14","2","4","14.29","28.57","-2.75","704","96","252","13.64","35.8","-228.65","3","4","283","39","109","13.78","38.52","-107.23","109","45","78","41.28","41.28","7.3","420","52","136","12.38","12.38","-132.4",
"Caffrey, Adam","8","1","2","12.5","25","-1.5","543","59","154","10.87","28.36","-69.64","6","4","326","35","93","10.74","28.53","-64.3","57","18","37","31.58","31.58","10.37","444","50","126","11.26","11.26","-23.47",
"Cannon, Tom J","14","0","3","0","21.43","-14","777","120","249","15.44","32.05","-174.25","18","16","362","46","109","12.71","30.11","-138.84","109","52","65","47.71","47.71","20.25","449","63","132","14.03","14.03","-113.8",
"Carroll, G F","14","0","0","0","0","-14","1006","101","258","10.04","25.65","-258.89","50","27","532","53","131","9.96","24.62","-134.43","102","31","64","30.39","30.39","7.57","518","56","148","10.81","10.81","-97.3",
"Carson, William","13","0","6","0","46.15","-13","861","56","187","6.5","21.72","-308.62","21","19","472","36","115","7.63","24.36","-200.47","60","20","39","33.33","33.33","0.38","676","51","167","7.54","7.54","-172.47",
"Chapman, Ross","3","1","1","33.33","33.33","1.5","377","38","80","10.08","21.22","-80.76","6","2","200","25","44","12.5","22","3.53","31","12","20","38.71","38.71","3.83","265","35","65","13.21","13.21","5.74",
"Cleary, Jack","6","0","0","0","0","-6","246","12","43","4.88","17.48","-141.42","71","25","123","4","24","3.25","19.51","-79.5","15","4","7","26.67","26.67","0.58","168","9","27","5.36","5.36","-83.92",
"Cleary, R P","15","1","3","6.67","20","-11.25","784","39","137","4.97","17.47","-319.34","14","12","443","24","85","5.42","19.19","-172.59","35","9","19","25.71","25.71","-4.59","415","24","75","5.78","5.78","-70.25",
"Clutterbuck, Rhys","16","1","4","6.25","25","-13.12","737","67","183","9.09","24.83","-238.06","8","9","340","32","81","9.41","23.82","-76.46","73","19","40","26.03","26.03","-17.14","527","58","151","11.01","11.01","-109.54",
"Cobden, Harry","29","4","13","13.79","44.83","-1.58","1137","285","527","25.07","46.35","-82.27","11","16","712","164","318","23.03","44.66","-67.35","379","171","253","45.12","45.12","23.18","645","127","243","19.69","19.69","-62.53",
"Coen, Ben M","16","1","4","6.25","25","-12.75","1090","107","282","9.82","25.87","-405.39","1","4","588","56","140","9.52","23.81","-241.01","119","40","76","33.61","33.61","7.03","569","55","142","9.67","9.67","-213.75",
"Cole, Morgan","5","0","0","0","0","-5","278","23","70","8.27","25.18","-154.66","54","14","200","18","49","9","24.5","-107.66","18","5","7","27.78","27.78","-3.74","231","22","66","9.52","9.52","-112.16",
"Colgan, R C","11","0","1","0","9.09","-11","634","27","89","4.26","14.04","-307.46","113","56","323","18","51","5.57","15.79","-63.79","17","4","8","23.53","23.53","-4.79","352","12","55","3.41","3.41","-181.5",
"Coltherd, Sam W","7","0","2","0","28.57","-7","329","26","66","7.9","20.06","-160.05","30","12","180","17","38","9.44","21.11","-75.13","24","5","12","20.83","20.83","-14.09","232","19","51","8.19","8.19","-94.13",
"Costello, Dougie","3","0","0","0","0","-3","724","65","164","8.98","22.65","-233.63","21","7","362","27","74","7.46","20.44","-140.12","55","12","31","21.82","21.82","-23.38","553","58","133","10.49","10.49","-107.79",
"Coughlan, Laura","5","1","1","20","20","7","216","21","53","9.72","24.54","14.46","9","4","116","13","27","11.21","23.28","36.33","18","6","10","33.33","33.33","-0.54","192","19","49","9.9","9.9","14.96",
"Cox, William","7","0","1","0","14.29","-7","422","22","76","5.21","18.01","-195.29","112","45","218","8","30","3.67","13.76","-130","13","3","6","23.08","23.08","-4.12","315","19","62","6.03","6.03","-102.29",
"Crouch, Hector","14","3","8","21.43","57.14","-5.77","931","139","311","14.93","33.4","-134.21","3","1","528","81","180","15.34","34.09","-79.99","176","51","97","28.98","28.98","-40.54","545","86","182","15.78","15.78","-4.44",
"Crowley, Jim","13","2","4","15.38","30.77","-8.17","751","145","280","19.31","37.28","43.3","5","7","344","55","122","15.99","35.47","24.13","167","65","108","38.92","38.92","-10.14","378","59","133","15.61","15.61","-6.57",
"Da Silva, Raul","4","0","1","0","25","-4","84","7","25","8.33","29.76","-10.22","25","6","66","7","21","10.61","31.82","7.78","8","1","4","12.5","12.5","-6.38","47","2","10","4.26","4.26","-1.67",
"Davies, Harry","14","2","4","14.29","28.57","-5.25","984","124","331","12.6","33.64","-243.13","11","11","564","59","174","10.46","30.85","-148.29","135","38","79","28.15","28.15","-24.54","722","84","230","11.63","11.63","-189.81",
"Dennis, Phil","12","0","3","0","25","-12","783","63","208","8.05","26.56","-80.72","22","19","365","25","99","6.85","27.12","-178.93","58","15","32","25.86","25.86","-10.84","580","49","158","8.45","8.45","-25.28",
"Deutsch, Charlie","20","1","3","5","15","-13","564","72","168","12.77","29.79","-213.45","5","5","304","46","98","15.13","32.24","-110.13","107","30","59","28.04","28.04","-29.66","424","57","126","13.44","13.44","-137.13",
