Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Anderson, Joe","6","0","1","0","16.67","-6","188","26","64","13.83","34.04","-8.41","20","8","132","21","49","15.91","37.12","22.21","19","6","12","31.58","31.58","-0.24","152","22","54","14.47","14.47","0.84",
"Armson, Philip","5","0","1","0","20","-5","424","39","113","9.2","26.65","-77.84","48","19","130","6","23","4.62","17.69","-92.67","48","6","26","12.5","12.5","-28.96","357","37","105","10.36","10.36","-141.17",
"Austin, Edward","9","1","2","11.11","22.22","12","159","12","27","7.55","16.98","-38.72","14","9","86","4","15","4.65","17.44","-29.6","10","6","8","60","60","7.78","115","9","22","7.83","7.83","-37.22",
"Bannister, Harry A A","10","1","3","10","30","-7.37","442","49","139","11.09","31.45","-150.23","12","9","270","25","81","9.26","30","-116.94","71","20","36","28.17","28.17","-20.89","316","36","99","11.39","11.39","-98.89",
"Barron, Mr R W","3","1","3","33.33","100","3","141","16","50","11.35","35.46","-7.99","11","3","85","14","35","16.47","41.18","16.01","11","2","6","18.18","18.18","-3.62","23","4","11","17.39","17.39","12",
"Bellamy, Tom","21","2","7","9.52","33.33","-12.75","867","97","270","11.19","31.14","-286.66","12","16","453","52","136","11.48","30.02","-169.96","95","35","55","36.84","36.84","-12.12","534","57","161","10.67","10.67","-215.82",
"Best, J A","10","1","3","10","30","-7.62","629","30","116","4.77","18.44","-301.44","9","7","361","19","77","5.26","21.33","-160.57","28","10","15","35.71","35.71","4.56","409","28","104","6.85","6.85","-103.44",
"Bewley, Callum","9","0","2","0","22.22","-9","257","16","47","6.23","18.29","-126.21","22","14","85","8","17","9.41","20","-12.92","9","3","5","33.33","33.33","1.08","137","13","35","9.49","9.49","-30.09",
"Bishop, Charles","8","1","3","12.5","37.5","-5","785","84","212","10.7","27.01","-226.47","10","5","413","45","114","10.9","27.6","-76.7","82","30","50","36.59","36.59","-5.59","470","46","118","9.79","9.79","-125.72",
"Blackmore, Rachael","22","3","10","13.64","45.45","-1.5","902","129","332","14.3","36.81","-274.69","3","9","439","66","167","15.03","38.04","-134.71","181","57","112","31.49","31.49","-37.19","365","32","104","8.77","8.77","-131.09",
"Boinville, Nico","11","0","1","0","9.09","-11","531","122","216","22.98","40.68","-39.22","25","16","269","63","115","23.42","42.75","2.11","181","76","107","41.99","41.99","-6.45","263","52","94","19.77","19.77","35.02",
"Bowen, James C","21","8","11","38.1","52.38","76.38","595","84","218","14.12","36.64","-87.51","5","6","287","45","120","15.68","41.81","-14.62","105","34","69","32.38","32.38","-14.86","342","53","120","15.5","15.5","17.11",
"Bowen, Sean P","28","7","12","25","42.86","-6.44","1316","277","532","21.05","40.43","251.16","5","6","704","148","289","21.02","41.05","41.26","335","142","206","42.39","42.39","-1.25","845","160","317","18.93","18.93","19.05",
"Brace, Connor","7","2","4","28.57","57.14","6.5","341","56","105","16.42","30.79","-13.09","3","1","163","29","58","17.79","35.58","21.8","41","21","30","51.22","51.22","16.75","189","31","61","16.4","16.4","9.73",
"Brassil, C","3","0","0","0","0","-3","197","12","44","6.09","22.34","-93.7","64","10","87","4","13","4.6","14.94","-39.5","9","3","5","33.33","33.33","-1.7","114","5","24","4.39","4.39","-73",
"Brennan, P J","4","1","1","25","25","7","479","115","210","24.01","43.84","-26.63","14","4","175","37","69","21.14","39.43","-22.99","148","62","90","41.89","41.89","-12.53","233","53","86","22.75","22.75","-13.02",
"Brogan, Kevin","7","0","0","0","0","-7","435","40","107","9.2","24.6","-137.67","24","11","173","9","28","5.2","16.18","-117.25","36","13","25","36.11","36.11","-3.67","318","32","82","10.06","10.06","-142.98",
"Brooke, Henry","19","2","5","10.53","26.32","-13.27","631","98","209","15.53","33.12","-98.81","6","5","347","52","109","14.99","31.41","-30.69","93","31","56","33.33","33.33","-4.58","425","74","153","17.41","17.41","-39.25",
"Brouder, Gavin","7","0","1","0","14.29","-7","303","15","56","4.95","18.48","-70.62","78","23","168","7","32","4.17","19.05","-88.5","16","4","9","25","25","5","193","12","39","6.22","6.22","-35",
"Burke, Jonathan","17","2","3","11.76","17.65","-11.25","704","97","256","13.78","36.36","-223.07","10","13","296","41","112","13.85","37.84","-122.57","108","44","77","40.74","40.74","5.55","416","52","137","12.5","12.5","-132.57",
"Byrnes, Mr P","8","1","2","12.5","25","-3.67","292","30","71","10.27","24.32","-127.34","14","8","167","14","32","8.38","19.16","-77.77","34","15","23","44.12","44.12","8.91","161","17","37","10.56","10.56","-51.92",
"Cahill, Mr S E","0","0","0","0","0","0","3","1","2","33.33","66.67","10","639","3","1","0","1","0","100","-1","0","0","0","0","0","0","0","0","0","0","0","0",
"Callaghan, Mr K","3","0","0","0","0","-3","258","26","57","10.08","22.09","-79.91","46","6","112","16","29","14.29","25.89","8.97","23","11","17","47.83","47.83","-0.41","181","14","35","7.73","7.73","-32.25",
"Cannon, Tom J","18","1","5","5.56","27.78","-15.75","780","127","259","16.28","33.21","-169.53","12","16","367","48","109","13.08","29.7","-142.09","117","59","75","50.43","50.43","26.97","449","69","137","15.37","15.37","-95.2",
"Carson, William","17","2","7","11.76","41.18","8.5","853","55","177","6.45","20.75","-303.87","2","4","471","36","106","7.64","22.51","-200.92","54","20","34","37.04","37.04","6.38","665","50","157","7.52","7.52","-164.72",
"Carver, Bryan","13","0","2","0","15.38","-13","375","40","94","10.67","25.07","-138.45","19","16","213","20","51","9.39","23.94","-84.83","37","17","25","45.95","45.95","8.59","257","31","71","12.06","12.06","-57.62",
"Carver, William","6","0","1","0","16.67","-6","305","25","73","8.2","23.93","-113.96","76","36","130","10","29","7.69","22.31","-53.5","27","4","13","14.81","14.81","-14.79","216","19","53","8.8","8.8","-71.46",
"Chapman, Ross","15","2","5","13.33","33.33","-3.17","365","35","75","9.59","20.55","-80.64","9","6","219","26","47","11.87","21.46","8.4","30","11","19","36.67","36.67","2.45","254","32","60","12.6","12.6","4.86",
"Cheleda, Angus","1","0","0","0","0","-1","129","12","35","9.3","27.13","-23.15","92","14","40","4","11","10","27.5","23.75","11","3","5","27.27","27.27","-1.4","102","9","28","8.82","8.82","-6.9",
