Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allan, David","41","1","6","2.44","14.63","-36.67","1298","146","414","11.25","31.9","-121.89","11","31","691","74","209","10.71","30.25","-96.22","188","61","114","32.45","32.45","3.07","985","128","333","12.99","12.99","-116.32",
"Anderson, Mr A","8","1","4","12.5","50","2","245","12","40","4.9","16.33","-147.5","1","1","132","8","20","6.06","15.15","-61.5","6","2","3","33.33","33.33","0","178","10","34","5.62","5.62","-93",
"Andrews, Bridget","20","5","9","25","45","50.5","272","35","71","12.87","26.1","-6.48","4","6","155","18","41","11.61","26.45","15.59","30","13","18","43.33","43.33","4.27","154","15","32","9.74","9.74","7.2",
"Armson, Philip","9","0","1","0","11.11","-9","472","38","117","8.05","24.79","-127.17","30","17","270","23","65","8.52","24.07","-4.8","43","7","24","16.28","16.28","-20.21","406","36","109","8.87","8.87","-191.5",
"Bannister, Harry A A","16","1","6","6.25","37.5","10","511","67","176","13.11","34.44","-78.25","13","14","167","17","55","10.18","32.93","-41.66","92","26","53","28.26","28.26","-23.17","322","47","117","14.6","14.6","3.55",
"Bass, George","7","1","4","14.29","57.14","-3","386","35","98","9.07","25.39","-55.15","7","4","230","22","64","9.57","27.83","-67.78","21","8","11","38.1","38.1","1.02","290","31","81","10.69","10.69","-25.65",
"Bellamy, Tom","16","2","2","12.5","12.5","-8.5","850","96","267","11.29","31.41","-277.38","7","9","445","46","133","10.34","29.89","-143.69","82","34","50","41.46","41.46","6.58","515","59","162","11.46","11.46","-176.19",
"Bennett, Charlie","17","0","2","0","11.76","-17","649","24","109","3.7","16.8","-393.62","32","36","311","13","54","4.18","17.36","-221.62","23","3","10","13.04","13.04","-11.5","471","22","97","4.67","4.67","-225.62",
"Best, J A","11","0","1","0","9.09","-11","697","45","135","6.46","19.37","-261.28","34","20","282","11","41","3.9","14.54","-157.87","37","14","18","37.84","37.84","6.06","440","37","107","8.41","8.41","-89.18",
"Bishop, Charles","22","2","6","9.09","27.27","-5.5","682","62","175","9.09","25.66","-206.14","8","16","374","42","104","11.23","27.81","-140.52","62","20","39","32.26","32.26","-8.93","409","32","96","7.82","7.82","-106.15",
"Boinville, Nico","15","5","8","33.33","53.33","-2.43","612","137","235","22.39","38.4","-9.44","2","2","272","66","110","24.26","40.44","14.59","201","84","117","41.79","41.79","-8.6","298","55","98","18.46","18.46","76.17",
"Bowen, Sean P","38","6","13","15.79","34.21","-6.72","1175","222","441","18.89","37.53","52.56","2","9","661","123","249","18.61","37.67","122.68","277","110","171","39.71","39.71","-18.06","758","128","264","16.89","16.89","-47.74",
"Brace, Connor","8","2","4","25","50","-1.67","359","53","103","14.76","28.69","51.57","2","1","179","29","53","16.2","29.61","-16.76","37","17","24","45.95","45.95","12.44","201","33","61","16.42","16.42","58.27",
"Bradley, Paddy","8","0","1","0","12.5","-8","173","14","44","8.09","25.43","-42.67","16","11","173","14","44","8.09","25.43","-42.67","10","0","3","0","0","-10","134","13","39","9.7","9.7","-7.17",
"Brennan, P J","13","4","6","30.77","46.15","10.44","684","156","311","22.81","45.47","-104.13","4","4","278","71","125","25.54","44.96","-2.78","208","91","137","43.75","43.75","7.12","340","74","134","21.76","21.76","-57.15",
"Brogan, Kevin","8","0","0","0","0","-8","545","72","180","13.21","33.03","-117.99","44","39","261","23","67","8.81","25.67","-84.26","93","33","63","35.48","35.48","-7.98","432","60","149","13.89","13.89","-129.49",
"Brooke, Henry","21","1","6","4.76","28.57","-18.25","674","83","210","12.31","31.16","-230.26","5","7","373","58","129","15.55","34.58","-87.54","84","29","52","34.52","34.52","1.3","442","64","151","14.48","14.48","-135.21",
"Buick, William","59","13","26","22.03","44.07","13.13","1585","388","729","24.48","45.99","6.04","1","1","749","196","360","26.17","48.06","-36.9","565","234","364","41.42","41.42","14.8","860","190","355","22.09","22.09","22.95",
"Callan, N","26","6","12","23.08","46.15","26","691","99","243","14.33","35.17","118.54","1","2","488","76","182","15.57","37.3","92.5","103","29","58","28.16","28.16","-15.06","453","68","165","15.01","15.01","73.4",
"Carson, William","17","1","2","5.88","11.76","-12","794","37","131","4.66","16.5","-384.29","1","3","391","21","74","5.37","18.93","-118.4","35","12","19","34.29","34.29","0.46","592","32","107","5.41","5.41","-212.05",
"Case, Charlie","1","0","1","0","100","-1","27","0","7","0","25.93","-27","902","33","13","0","4","0","30.77","-13","4","0","3","0","0","-4","23","0","6","0","0","-23",
"Catton, Luke","4","1","1","25","25","3","201","22","49","10.95","24.38","-27.41","6","3","120","14","27","11.67","22.5","-29.42","15","4","9","26.67","26.67","-4.41","175","21","43","12","12","-52.41",
"Chadwick, Alex","2","1","1","50","50","6.5","35","3","7","8.57","20","-15","1","1","14","1","4","7.14","28.57","-5.5","3","1","1","33.33","33.33","-0.5","17","2","6","11.76","11.76","0.5",
"Cherchi, Stefano","6","0","0","0","0","-6","606","57","175","9.41","28.88","-197.6","139","83","308","24","78","7.79","25.32","-82.8","59","21","36","35.59","35.59","-1.43","428","44","123","10.28","10.28","-141.4",
"Clements, Sophie","1","1","1","100","100","9","46","6","11","13.04","23.91","20.5","5","1","23","6","8","26.09","34.78","43.5","0","0","0","0","0","0","42","6","10","14.29","14.29","24.5",
"Clutterbuck, Rhys","15","4","7","26.67","46.67","0.43","752","78","205","10.37","27.26","-232.41","2","2","380","36","98","9.47","25.79","-151.75","102","29","56","28.43","28.43","-13.24","544","67","172","12.32","12.32","-117.96",
"Coakley, Ross","22","3","8","13.64","36.36","1.58","688","87","243","12.65","35.32","-161.48","4","2","401","49","143","12.22","35.66","-108.53","89","32","56","35.96","35.96","-0.77","429","56","142","13.05","13.05","-89.8",
"Cobden, Harry","35","4","17","11.43","48.57","-10","910","221","399","24.29","43.85","-91.79","1","3","471","119","221","25.27","46.92","-44.3","275","127","172","46.18","46.18","1.41","498","92","186","18.47","18.47","-63.87",
"Coen, Ben M","37","5","11","13.51","29.73","-9","988","93","270","9.41","27.33","-360.9","3","8","500","52","136","10.4","27.2","-197.39","108","36","69","33.33","33.33","7.39","508","49","125","9.65","9.65","-166.16",
"Cole, Morgan","4","0","1","0","25","-4","155","14","44","9.03","28.39","-14.2","50","10","73","4","22","5.48","30.14","-47.5","18","6","12","33.33","33.33","1.8","135","12","38","8.89","8.89","1.75",
"Coleman, A","9","1","1","11.11","11.11","-6.9","553","103","225","18.63","40.69","-149.38","5","5","210","40","70","19.05","33.33","-47.04","139","52","87","37.41","37.41","-29.84","245","31","73","12.65","12.65","-63.93",
"Cowley, Patrick","1","0","0","0","0","-1","99","14","24","14.14","24.24","-35.97","27","4","53","9","16","16.98","30.19","-14.92","8","5","5","62.5","62.5","6.53","67","12","17","17.91","17.91","-11.47",
"Cox, William","15","2","4","13.33","26.67","-1","438","29","92","6.62","21","-211.08","2","4","200","15","43","7.5","21.5","-81.79","24","9","16","37.5","37.5","5.84","330","27","79","8.18","8.18","-116.58",
"Croot, Elle-May","4","0","1","0","25","-4","123","9","28","7.32","22.76","-60","34","11","81","6","22","7.41","27.16","-34","4","0","2","0","0","-4","106","8","20","7.55","7.55","-48",
"Crouch, Hector","32","6","13","18.75","40.63","-10.52","795","117","266","14.72","33.46","-36.19","2","4","403","60","131","14.89","32.51","-39.91","128","39","68","30.47","30.47","-24.32","462","72","156","15.58","15.58","53.24",
"Crowley, Jim","21","4","8","19.05","38.1","59.5","803","169","317","21.05","39.48","108.49","5","7","373","80","149","21.45","39.95","48.72","197","81","125","41.12","41.12","4.3","392","67","132","17.09","17.09","26.19",
"Currie, Nicola","9","0","0","0","0","-9","493","37","107","7.51","21.7","-206.51","138","64","248","17","49","6.85","19.76","-149.76","31","8","17","25.81","25.81","-5.59","352","33","82","9.38","9.38","-102.01",
"Curtis, B A","53","4","14","7.55","26.42","-21.5","1136","186","407","16.37","35.83","-154.31","4","11","535","79","196","14.77","36.64","-118.96","224","88","136","39.29","39.29","10.64","807","128","277","15.86","15.86","-53.35",
"Davies, Harry","30","4","11","13.33","36.67","-2.5","518","77","184","14.86","35.52","-122.6","6","10","413","58","146","14.04","35.35","-117.12","88","27","50","30.68","30.68","-17.09","423","53","136","12.53","12.53","-138.44",
"Davies, James","8","1","2","12.5","25","18","503","40","94","7.95","18.69","-98.17","3","1","260","22","54","8.46","20.77","-11.75","21","7","13","33.33","33.33","3","311","31","69","9.97","9.97","7.58",
"Dawes, Rose","5","0","2","0","40","-5","161","22","50","13.66","31.06","-11.17","23","11","98","14","29","14.29","29.59","-6.12","16","6","9","37.5","37.5","4.58","137","20","44","14.6","14.6","-2.17",
"Dawson, R","34","6","13","17.65","38.24","17","925","131","296","14.16","32","5.91","4","4","422","60","142","14.22","33.65","45.07","130","43","78","33.08","33.08","-6.12","650","87","200","13.38","13.38","45.08",
"Dennis, Phil","18","2","3","11.11","16.67","-11.83","736","59","184","8.02","25","59.98","5","8","419","37","111","8.83","26.49","43.75","54","16","33","29.63","29.63","-4.35","555","44","147","7.93","7.93","-41.27",
"Dobb, Lewis","4","0","3","0","75","-4","111","11","25","9.91","22.52","-57.75","68","17","79","7","17","8.86","21.52","-42.75","10","3","3","30","30","-1.25","95","10","23","10.53","10.53","-44.75",
"Dobie, Georgia","13","0","2","0","15.38","-13","361","28","82","7.76","22.71","-47.74","25","27","191","12","39","6.28","20.42","-68.25","21","5","10","23.81","23.81","-4.74","302","25","74","8.28","8.28","-100.24",
"Downing, George","7","0","0","0","0","-7","351","26","81","7.41","23.08","-135.11","15","8","160","13","38","8.13","23.75","-51.87","21","6","12","28.57","28.57","-1.87","223","20","57","8.97","8.97","-92.49",
"Doyle, Hollie","51","7","12","13.73","23.53","-20.75","1953","287","672","14.7","34.41","-355.79","2","9","759","111","241","14.62","31.75","-163.68","346","114","200","32.95","32.95","-50.92","1291","194","453","15.03","15.03","-120.35",
"Dunne, R T","14","2","3","14.29","21.43","-2","334","25","82","7.49","24.55","-136.62","4","3","227","17","49","7.49","21.59","-67.37","31","6","10","19.35","19.35","-11.37","210","19","60","9.05","9.05","-98.37",
"Durrell, Mr T","4","1","3","25","75","0.5","212","31","67","14.62","31.6","-59.93","11","4","117","16","39","13.68","33.33","-39.4","25","13","17","52","52","6.76","151","17","37","11.26","11.26","-31.69",
"Eaves, Tom","41","4","9","9.76","21.95","0","1135","75","243","6.61","21.41","-419.03","7","19","640","49","147","7.66","22.97","-188.41","55","20","38","36.36","36.36","0","809","53","177","6.55","6.55","-233.82",
"Eddery, George","4","0","2","0","50","-4","39","4","11","10.26","28.21","-5","34","9","29","3","9","10.34","31.03","-10","3","0","2","0","0","-3","38","4","11","10.53","10.53","-4",
"Edmunds, Lewis","20","4","9","20","45","21.5","785","79","221","10.06","28.15","-141.47","1","1","412","48","115","11.65","27.91","-45.71","76","18","40","23.68","23.68","-22.8","582","61","173","10.48","10.48","-118.37",
"Edwards, Lee","8","1","3","12.5","37.5","18","331","22","72","6.65","21.75","-105.79","7","5","170","11","31","6.47","18.24","-82.62","18","6","11","33.33","33.33","2","220","17","59","7.73","7.73","-40.42",
"Egan, David","39","2","6","5.13","15.38","-32","1415","155","451","10.95","31.87","-520.3","4","13","718","83","228","11.56","31.75","-263.41","194","63","130","32.47","32.47","-22.05","844","79","246","9.36","9.36","-275.86",
"Enright, P T","27","1","4","3.7","14.81","-18.5","914","59","185","6.46","20.24","-363.35","4","8","498","30","87","6.02","17.47","-250.49","56","12","33","21.43","21.43","-16.11","465","41","119","8.82","8.82","-46.12",
"Fahy, J P","9","1","4","11.11","44.44","2","268","36","92","13.43","34.33","26.95","4","1","189","24","64","12.7","33.86","-13.21","27","10","18","37.04","37.04","8.91","147","21","54","14.29","14.29","23.74",
"Fallon, Cieren","33","5","9","15.15","27.27","2.5","1121","152","390","13.56","34.79","-251.73","4","6","541","68","185","12.57","34.2","-170.82","168","59","106","35.12","35.12","-3.56","672","81","215","12.05","12.05","-140.72",
"Fanning, Joe","38","7","11","18.42","28.95","18.41","869","122","284","14.04","32.68","-106.37","1","3","208","32","71","15.38","34.13","0.74","110","36","65","32.73","32.73","-17.89","635","77","199","12.13","12.13","-113.42",
"Fielding, Alexander","2","0","1","0","50","-2","32","2","5","6.25","15.63","19","229","11","19","1","2","5.26","10.53","22","2","0","0","0","0","-2","30","2","5","6.67","6.67","21",
