Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allan, David","5","0","2","0","40","-5","1362","137","407","10.06","29.88","-366.44","37","11","655","62","187","9.47","28.55","-231.27","177","52","101","29.38","29.38","-6.39","1056","114","337","10.8","10.8","-250.63",
"Anderson, Joe","5","0","1","0","20","-5","189","25","64","13.23","33.86","-15.41","27","11","133","19","48","14.29","36.09","9.88","19","6","12","31.58","31.58","-0.24","152","21","54","13.82","13.82","-5.16",
"Armson, Philip","8","0","1","0","12.5","-8","421","37","109","8.79","25.89","-82.59","55","23","134","6","23","4.48","17.16","-96.67","48","6","26","12.5","12.5","-28.96","354","35","101","9.89","9.89","-145.92",
"Barry, Mr J C","2","0","0","0","0","-2","156","7","31","4.49","19.87","-54.17","133","20","72","3","17","4.17","23.61","-35.5","4","1","1","25","25","0.33","28","1","3","3.57","3.57","-23.67",
"Bass, David","13","1","4","7.69","30.77","-6","445","59","140","13.26","31.46","-81.68","11","9","226","32","74","14.16","32.74","-34.92","75","19","38","25.33","25.33","-30.78","249","34","78","13.65","13.65","1.63",
"Beasley, Connor","2","0","2","0","100","-2","1279","141","434","11.02","33.93","-271.43","173","38","532","58","186","10.9","34.96","-116.57","178","43","101","24.16","24.16","-48.03","932","104","321","11.16","11.16","-152.06",
"Bellamy, Tom","18","0","4","0","22.22","-18","858","94","265","10.96","30.89","-298.91","19","22","436","48","132","11.01","30.28","-183.01","93","34","53","36.56","36.56","-12.87","527","55","158","10.44","10.44","-217.07",
"Best, J A","12","0","3","0","25","-12","624","29","113","4.65","18.11","-315.44","16","14","356","19","78","5.34","21.91","-155.57","27","10","15","37.04","37.04","5.56","403","27","101","6.7","6.7","-116.44",
"Boinville, Nico","11","1","1","9.09","9.09","-5","521","122","212","23.42","40.69","-27.55","7","3","264","63","112","23.86","42.42","9.61","180","76","107","42.22","42.22","-5.45","258","53","92","20.54","20.54","46.02",
"Bond, Alice","1","0","0","0","0","-1","57","0","13","0","22.81","-57","749","59","29","0","6","0","20.69","-29","0","0","0","0","0","0","43","0","12","0","0","-43",
"Bowen, James C","27","6","11","22.22","40.74","58.75","598","81","216","13.55","36.12","-101.14","6","9","300","46","123","15.33","41","-25.37","104","33","69","31.73","31.73","-15.99","346","51","119","14.74","14.74","6.48",
"Bowen, S D","9","0","0","0","0","-9","414","29","100","7","24.15","-84.54","129","48","215","23","66","10.7","30.7","40.96","28","7","15","25","25","-4.04","344","23","84","6.69","6.69","-59.54",
"Bowen, Sean P","35","7","15","20","42.86","-15.02","1329","280","539","21.07","40.56","243.01","4","8","696","147","288","21.12","41.38","27.99","338","144","211","42.6","42.6","-0.9","851","159","320","18.68","18.68","7.65",
"Brace, Connor","8","2","5","25","62.5","5.5","334","53","103","15.87","30.84","-21.29","10","4","161","29","58","18.01","36.02","23.8","41","20","29","48.78","48.78","14.55","184","29","60","15.76","15.76","7.53",
"Bradley, Paddy","11","1","4","9.09","36.36","-6.67","453","40","117","8.83","25.83","-143.13","8","2","326","31","84","9.51","25.77","-85.96","28","5","14","17.86","17.86","-12.12","353","38","104","10.76","10.76","-50.63",
"Brennan, P J","6","1","2","16.67","33.33","-4.43","474","116","209","24.47","44.09","-20.06","2","1","171","37","68","21.64","39.77","-20.42","148","63","90","42.57","42.57","-10.96","230","53","84","23.04","23.04","-10.02",
"Breslin, Andrew","9","1","2","11.11","22.22","1","311","16","53","5.14","17.04","-136.37","5","2","187","9","35","4.81","18.72","-85.5","11","2","5","18.18","18.18","-5.12","273","15","46","5.49","5.49","-117.37",
"Bromley, Ben","2","0","1","0","50","-2","153","22","53","14.38","34.64","-52.37","52","6","90","11","30","12.22","33.33","-39.97","20","8","15","40","40","-0.12","109","15","38","13.76","13.76","-40.72",
"Brooke, Henry","15","1","4","6.67","26.67","-13.27","638","98","210","15.36","32.92","-105.81","13","12","339","50","105","14.75","30.97","-28.69","93","31","56","33.33","33.33","-4.58","432","74","154","17.13","17.13","-46.25",
"Brouder, Gavin","3","0","0","0","0","-3","301","14","55","4.65","18.27","-135.62","85","23","167","7","32","4.19","19.16","-87.5","16","4","9","25","25","5","193","12","39","6.22","6.22","-35",
"Brown, O R","2","0","0","0","0","-2","7","0","0","0","0","-7","1189","17","7","0","0","0","0","-7","0","0","0","0","0","0","1","0","0","0","0","-1",
"Bryan, Joshua","6","2","3","33.33","50","5","388","35","108","9.02","27.84","-168.8","8","5","200","15","56","7.5","28","-102.3","22","8","15","36.36","36.36","3.2","253","22","76","8.7","8.7","-111.05",
"Burke, Jonathan","20","0","3","0","15","-20","704","95","255","13.49","36.22","-241.07","17","23","287","39","111","13.59","38.68","-122.48","108","44","77","40.74","40.74","5.55","420","52","138","12.38","12.38","-136.57",
"Callaghan, Mr K","4","0","0","0","0","-4","259","26","57","10.04","22.01","-80.91","53","7","110","16","29","14.55","26.36","10.97","23","11","17","47.83","47.83","-0.41","181","14","35","7.73","7.73","-32.25",
"Callan, N","7","2","2","28.57","28.57","-1.25","1014","144","346","14.2","34.12","71.81","10","6","522","77","177","14.75","33.91","-8.94","155","49","95","31.61","31.61","-15.59","659","96","231","14.57","14.57","66.64",
"Cannon, Tom J","25","2","5","8","20","-8","778","127","257","16.32","33.03","-154.58","1","2","371","49","109","13.21","29.38","-136.59","114","57","71","50","50","25.92","446","68","135","15.25","15.25","-90.25",
"Carson, William","13","1","5","7.69","38.46","8","855","55","179","6.43","20.94","-305.87","9","10","474","36","108","7.59","22.78","-203.92","56","20","35","35.71","35.71","4.38","666","50","159","7.51","7.51","-165.72",
"Catton, Luke","4","0","0","0","0","-4","300","30","73","10","24.33","-44.71","30","10","176","16","42","9.09","23.86","-53.47","20","5","10","25","25","-7.04","257","28","62","10.89","10.89","-56.71",
"Clarke, Conor","0","0","0","0","0","0","62","4","14","6.45","22.58","-37.33","230","28","43","3","9","6.98","20.93","-20","7","2","3","28.57","28.57","-3.66","29","2","5","6.9","6.9","-25.66",
