Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allan, David","43","6","15","13.95","34.88","-6","1336","134","396","10.03","29.64","-338.11","3","4","640","67","189","10.47","29.53","-186.79","161","45","88","27.95","27.95","-11.19","1038","110","329","10.6","10.6","-232.93",
"Armson, Philip","9","0","0","0","0","-9","398","25","77","6.28","19.35","-114.3","56","33","130","5","20","3.85","15.38","-102.17","37","3","17","8.11","8.11","-27.04","329","23","70","6.99","6.99","-175.63",
"Bass, George","14","0","2","0","14.29","-14","380","33","106","8.68","27.89","-168.54","34","24","155","11","41","7.1","26.45","-105.76","22","7","10","31.82","31.82","-2.53","288","30","90","10.42","10.42","-91.87",
"Beasley, Connor","52","11","21","21.15","40.38","9.09","1288","144","442","11.18","34.32","-322.91","2","5","527","64","186","12.14","35.29","-149.89","176","48","104","27.27","27.27","-32.48","963","104","326","10.8","10.8","-255.62",
"Bellamy, Tom","11","2","4","18.18","36.36","-0.12","890","94","273","10.56","30.67","-308.27","3","2","437","48","138","10.98","31.58","-157.91","95","33","55","34.74","34.74","-15.48","553","55","161","9.95","9.95","-245.12",
"Bennett, Miss N","1","0","0","0","0","-1","41","6","11","14.63","26.83","41.5","439","29","22","0","4","0","18.18","-22","2","0","0","0","0","-2","34","6","10","17.65","17.65","48.5",
"Best, J A","14","2","3","14.29","21.43","-4.17","671","34","122","5.07","18.18","-311.78","1","1","377","23","81","6.1","21.49","-141.91","27","9","14","33.33","33.33","2.56","443","32","111","7.22","7.22","-105.78",
"Bevan, Miss Megan","4","0","3","0","75","-4","16","3","8","18.75","50","-5.5","16","5","11","2","7","18.18","63.64","-4.25","4","2","3","50","50","2.75","8","2","5","25","25","-1.25",
"Bishop, Charles","26","0","6","0","23.08","-26","826","93","234","11.26","28.33","-203.31","20","41","444","49","122","11.04","27.48","-69.12","86","33","53","38.37","38.37","1.32","502","51","131","10.16","10.16","-119.22",
"Bowen, S D","27","5","7","18.52","25.93","9.25","457","37","117","8.1","25.6","-85.29","1","1","274","28","82","10.22","29.93","-32.04","38","9","19","23.68","23.68","-6.79","384","30","101","7.81","7.81","-50.29",
"Bowen, Sean P","38","2","9","5.26","23.68","-14.62","1400","276","541","19.71","38.64","145.86","1","4","732","149","287","20.36","39.21","18.05","353","145","212","41.08","41.08","-5.71","907","160","326","17.64","17.64","-48.65",
"Bradley, Paddy","10","2","3","20","30","37","531","45","138","8.47","25.99","-134.3","1","1","347","30","91","8.65","26.22","-87.13","31","6","15","19.35","19.35","-10.79","418","43","125","10.29","10.29","-28.8",
"Bradnam, Joe","3","0","1","0","33.33","-3","71","3","16","4.23","22.54","-51.25","130","10","30","1","10","3.33","33.33","-26","4","2","2","50","50","3.75","57","3","15","5.26","5.26","-37.25",
"Breslin, Andrew","18","2","3","11.11","16.67","-9","332","17","60","5.12","18.07","-153.37","3","3","238","11","45","4.62","18.91","-121.5","12","2","5","16.67","16.67","-6.12","289","16","53","5.54","5.54","-129.37",
"Brogan, Kevin","10","1","4","10","40","-5.67","399","26","87","6.52","21.8","-185.91","6","6","144","6","24","4.17","16.67","-95.17","27","7","18","25.93","25.93","-6.99","283","21","66","7.42","7.42","-184.91",
"Brookes, Aiden","11","1","2","9.09","18.18","-4.5","417","38","85","9.11","20.38","27.71","5","4","220","14","38","6.36","17.27","-18.5","26","9","18","34.62","34.62","3.46","371","37","80","9.97","9.97","67.71",
"Caffrey, Adam","12","1","2","8.33","16.67","3","585","61","162","10.43","27.69","-91.64","5","6","331","34","96","10.27","29","-62.63","61","19","39","31.15","31.15","10.37","481","52","135","10.81","10.81","-40.47",
"Callan, N","12","1","5","8.33","41.67","-2.5","1015","137","337","13.5","33.2","-5.07","13","7","508","57","152","11.22","29.92","-81.37","148","49","90","33.11","33.11","-8.09","657","90","223","13.7","13.7","-5.36",
"Cannon, Tom J","9","1","2","11.11","22.22","-5","777","109","238","14.03","30.63","-195.13","1","1","387","50","118","12.92","30.49","-131.17","102","44","58","43.14","43.14","9.87","453","56","128","12.36","12.36","-126.75",
"Carroll, G F","28","2","8","7.14","28.57","3","1027","99","265","9.64","25.8","-261.98","7","16","548","45","139","8.21","25.36","-205.86","98","31","62","31.63","31.63","8.98","518","54","147","10.42","10.42","-75.3",
"Carver, Bryan","8","2","3","25","37.5","0","418","45","106","10.77","25.36","-147.62","10","6","256","24","63","9.38","24.61","-123.75","35","17","24","48.57","48.57","9.59","293","36","80","12.29","12.29","-59.79",
"Carver, William","8","0","0","0","0","-8","297","22","68","7.41","22.9","-125.12","157","65","124","7","23","5.65","18.55","-67","25","3","12","12","12","-14.62","207","16","48","7.73","7.73","-81.62",
"Catton, Luke","8","1","3","12.5","37.5","5","303","28","69","9.24","22.77","-92.59","14","8","182","14","41","7.69","22.53","-62.17","17","4","8","23.53","23.53","-6.92","259","27","59","10.42","10.42","-52.59",
"Chalkley, Lewis","4","0","1","0","25","-4","48","2","8","4.17","16.67","-35.5","63","9","46","2","8","4.35","17.39","-33.5","4","1","1","25","25","0","43","2","8","4.65","4.65","-30.5",
"Cleary, Jack","9","0","0","0","0","-9","250","11","43","4.4","17.2","-160.42","16","10","135","5","25","3.7","18.52","-84.5","14","4","7","28.57","28.57","1.58","166","8","27","4.82","4.82","-96.92",
"Cleary, R P","19","1","2","5.26","10.53","-7","771","39","135","5.06","17.51","-300.84","2","2","389","23","72","5.91","18.51","-118.59","36","9","19","25","25","-5.59","404","24","75","5.94","5.94","-53.75",
