Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allan, David","36","5","13","13.89","36.11","-7.92","1274","138","396","10.83","31.08","-297.75","2","5","670","63","198","9.4","29.55","-161.71","174","57","102","32.76","32.76","9.22","969","119","322","12.28","12.28","-114.94",
"Atzeni, Andrea","26","5","12","19.23","46.15","12.76","852","140","325","16.43","38.15","-54","5","4","452","58","159","12.83","35.18","-72.36","166","54","98","32.53","32.53","-17.7","470","74","163","15.74","15.74","-13.25",
"Barry, Mr J C","2","0","0","0","0","-2","157","8","29","5.1","18.47","-31.17","98","19","70","3","15","4.29","21.43","-36","3","1","1","33.33","33.33","1.33","32","1","2","3.13","3.13","-27.67",
"Bass, George","12","1","2","8.33","16.67","-8.25","381","35","98","9.19","25.72","-63.9","13","11","190","16","51","8.42","26.84","-78.41","25","9","13","36","36","2.27","290","31","83","10.69","10.69","-39.4",
"Bennett, Charlie","6","0","1","0","16.67","-6","586","17","95","2.9","16.21","-437.12","110","89","283","10","53","3.53","18.73","-214","21","3","10","14.29","14.29","-9.5","421","15","80","3.56","3.56","-282.12",
"Bishop, Charles","27","2","8","7.41","29.63","-12.89","696","65","186","9.34","26.72","-201.38","1","5","407","41","121","10.07","29.73","-156.27","67","22","40","32.84","32.84","-11.5","408","31","96","7.6","7.6","-114.45",
"Blackmore, Rachael","16","0","4","0","25","-16","807","120","301","14.87","37.3","-234.02","20","21","442","63","162","14.25","36.65","-122.11","186","62","117","33.33","33.33","-41.31","314","23","89","7.32","7.32","-113.21",
"Bowen, S D","18","0","3","0","16.67","-18","334","21","74","6.29","22.16","-96.12","15","19","211","16","48","7.58","22.75","-47.12","20","4","10","20","20","-9.12","271","17","58","6.27","6.27","-75.12",
"Bradley, Paddy","14","1","2","7.14","14.29","-8","260","22","68","8.46","26.15","-75.84","6","6","231","21","60","9.09","25.97","-53.34","17","1","7","5.88","5.88","-13.5","201","21","60","10.45","10.45","-20.34",
"Bradnam, Joe","2","0","1","0","50","-2","61","2","11","3.28","18.03","-45.25","132","13","37","2","7","5.41","18.92","-21.25","4","1","1","25","25","-0.25","49","2","10","4.08","4.08","-33.25",
"Breslin, Andrew","8","0","1","0","12.5","-8","222","13","38","5.86","17.12","-89.87","122","55","97","1","11","1.03","11.34","-74","10","3","3","30","30","-2.12","195","13","34","6.67","6.67","-62.87",
