Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Balfe, A","2","0","0","0","0","-2","5","0","0","0","0","-5","9999","9999","5","0","0","0","0","-5","0","0","0","0","0","0","0","0","0","0","0","0",
"Bannister, Harry A A","21","3","10","14.29","47.62","-7.34","485","63","168","12.99","34.64","-70.6","1","1","207","20","67","9.66","32.37","-54.64","90","25","48","27.78","27.78","-24.14","324","44","115","13.58","13.58","-27.42",
"Barron, Mr R W","4","0","1","0","25","-4","126","12","40","9.52","31.75","-21.99","35","6","70","10","26","14.29","37.14","2.01","10","2","6","20","20","-2.62","21","4","11","19.05","19.05","14",
"Bass, David","21","2","7","9.52","33.33","-14","466","69","163","14.81","34.98","-51.67","5","5","239","37","84","15.48","35.15","-9.16","77","21","43","27.27","27.27","-25.15","257","34","87","13.23","13.23","-25.36",
"Bellamy, Tom","32","6","17","18.75","53.13","-6.5","869","103","285","11.85","32.8","-267.9","1","3","447","50","134","11.19","29.98","-127.61","95","37","55","38.95","38.95","-7.06","529","63","172","11.91","11.91","-181.95",
"Best, J A","32","0","4","0","12.5","-32","687","39","133","5.68","19.36","-300.26","17","35","346","16","66","4.62","19.08","-116.45","38","13","18","34.21","34.21","3.83","435","34","111","7.82","7.82","-80.91",
"Blackmore, Rachael","35","7","18","20","51.43","-9.42","904","131","334","14.49","36.95","-262.33","1","2","439","65","170","14.81","38.72","-126.35","201","65","123","32.34","32.34","-46.08","367","29","103","7.9","7.9","-123.59",
"Boinville, Nico","26","6","14","23.08","53.85","-12.81","584","132","228","22.6","39.04","-15.2","2","5","291","70","121","24.05","41.58","-13.25","200","89","122","44.5","44.5","7.65","286","57","99","19.93","19.93","73.35",
"Bowen, James C","29","2","11","6.9","37.93","-21.43","551","72","188","13.07","34.12","-114.4","1","2","223","18","73","8.07","32.74","-120.97","88","30","58","34.09","34.09","-4.32","334","50","113","14.97","14.97","27.49",
"Bowen, Sean P","34","6","11","17.65","32.35","116.05","1322","269","512","20.35","38.73","206.55","1","4","767","156","294","20.34","38.33","291.78","324","139","205","42.9","42.9","-1.41","849","150","306","17.67","17.67","-26.18",
"Brennan, P J","14","4","5","28.57","35.71","0.52","563","126","249","22.38","44.23","-77.09","3","3","210","43","84","20.48","40","-42.43","165","73","109","44.24","44.24","-0.24","281","58","107","20.64","20.64","-47.85",
"Brookes, Aiden","9","0","0","0","0","-9","368","35","78","9.51","21.2","60.21","72","43","211","14","39","6.64","18.48","65.25","24","9","15","37.5","37.5","5.46","321","34","72","10.59","10.59","101.21",
"Brouder, Gavin","6","1","2","16.67","33.33","4","293","16","57","5.46","19.45","-48.42","2","2","176","9","38","5.11","21.59","-69.62","11","3","7","27.27","27.27","1.2","186","12","38","6.45","6.45","-32.8",
"Buckley, Kieran","8","0","1","0","12.5","-8","448","34","118","7.59","26.34","-217.84","43","10","245","11","51","4.49","20.82","-153.77","43","13","26","30.23","30.23","-0.34","274","24","78","8.76","8.76","-92.74",
"Burke, Jonathan","33","4","12","12.12","36.36","-10.88","744","105","256","14.11","34.41","-157.18","2","7","307","39","108","12.7","35.18","-129.43","102","43","72","42.16","42.16","15.31","443","58","136","13.09","13.09","-120.67",
"Burns, Harry","3","0","0","0","0","-3","362","42","102","11.6","28.18","-134.22","86","22","175","12","51","6.86","29.14","-112.76","32","9","16","28.13","28.13","-8.3","280","32","81","11.43","11.43","-89.71",
"Cannon, Tom J","40","5","14","12.5","35","-7.19","810","135","276","16.67","34.07","-145.73","1","1","394","52","119","13.2","30.2","-69.68","126","62","82","49.21","49.21","26.52","459","70","135","15.25","15.25","-76.93",
"Carberry, Peter","4","0","0","0","0","-4","299","10","44","3.34","14.72","-224.5","100","29","144","5","22","3.47","15.28","-99","14","2","6","14.29","14.29","-5","139","8","34","5.76","5.76","-81",
"Carver, Bryan","17","0","4","0","23.53","-17","280","37","83","13.21","29.64","-27.96","38","28","183","26","54","14.21","29.51","-19.04","33","14","23","42.42","42.42","4.58","201","29","64","14.43","14.43","21.62",
"Cobden, Harry","51","14","26","27.45","50.98","-14.73","1027","243","453","23.66","44.11","-127.88","1","3","613","139","278","22.68","45.35","-93.27","314","146","206","46.5","46.5","13.5","589","107","217","18.17","18.17","-94.24",
"Coen, J","4","0","0","0","0","-4","517","38","129","7.35","24.95","-219.95","67","18","158","10","38","6.33","24.05","-87.17","43","10","20","23.26","23.26","-7.78","399","26","94","6.52","6.52","-168.01",
"Connor, Mr S","5","0","1","0","20","-5","18","1","4","5.56","22.22","-9","86","8","18","1","4","5.56","22.22","-9","0","0","0","0","0","0","4","0","1","0","0","-4",
"Coughlan, Laura","3","0","0","0","0","-3","221","21","55","9.5","24.89","-11.54","52","4","99","12","25","12.12","25.25","35.33","20","6","10","30","30","-2.54","208","19","53","9.13","9.13","-22.04",
"Cullinan, Mr C","2","0","0","0","0","-2","85","5","10","5.88","11.76","-37.5","44","3","58","3","8","5.17","13.79","-29.5","1","0","1","0","0","-1","34","4","5","11.76","11.76","9.5",
"Davies, Harry","26","6","10","23.08","38.46","13.25","852","114","280","13.38","32.86","-186.64","4","8","396","47","118","11.87","29.8","-63.48","126","39","72","30.95","30.95","-14.13","652","80","201","12.27","12.27","-154.98",
"Davies, James","15","2","3","13.33","20","-7.92","496","37","91","7.46","18.35","-144.54","6","5","242","18","45","7.44","18.6","-81.04","24","7","13","29.17","29.17","0.25","310","28","65","9.03","9.03","-34.37",
"Deutsch, Charlie","25","6","11","24","44","-3.3","556","78","177","14.03","31.83","-147.93","3","3","263","30","69","11.41","26.24","-113.17","119","38","63","31.93","31.93","-15.43","399","57","122","14.29","14.29","-75.48",
"Dingle, Rex","18","4","8","22.22","44.44","32.5","461","71","151","15.4","32.75","37.16","5","5","236","36","76","15.25","32.2","3.81","79","28","43","35.44","35.44","-9.13","247","47","88","19.03","19.03","167.58",
"Donovan, Philip","11","1","1","9.09","9.09","0","239","7","35","2.93","14.64","-44.5","7","4","135","6","17","4.44","12.59","8.5","4","1","3","25","25","0.5","104","3","14","2.88","2.88","-9",
"Doyle, R A","13","0","0","0","0","-13","454","26","89","5.73","19.6","-185.86","28","23","222","15","51","6.76","22.97","-111.86","14","4","8","28.57","28.57","1.26","195","12","44","6.15","6.15","-31",
"Durrell, Mr T","16","1","4","6.25","25","-14.33","242","34","76","14.05","31.4","-89.16","1","4","130","17","43","13.08","33.08","-36.69","30","15","20","50","50","5.53","163","19","45","11.66","11.66","-44.59",
"Eaves, Tom","23","2","9","8.7","39.13","8","1159","81","270","6.99","23.3","-403.66","1","1","659","53","166","8.04","25.19","-191.5","58","19","43","32.76","32.76","-3.5","842","59","204","7.01","7.01","-276.25",
"Edwards, Alex","5","0","1","0","20","-5","286","24","77","8.39","26.92","-7.56","20","12","141","16","40","11.35","28.37","29.99","26","4","10","15.38","15.38","-15.19","162","17","47","10.49","10.49","27.63",
"Egan, David","36","5","16","13.89","44.44","2.13","1410","169","460","11.99","32.62","-417.2","2","6","775","83","250","10.71","32.26","-242.77","176","62","116","35.23","35.23","-12.65","819","82","227","10.01","10.01","-233.67",
"Enright, P T","23","0","2","0","8.7","-23","962","53","175","5.51","18.19","-429.35","29","43","541","31","103","5.73","19.04","-196.23","58","10","34","17.24","17.24","-24.36","490","39","120","7.96","7.96","-94.62",
"Ewing, Sam","25","3","8","12","32","0.88","539","39","133","7.24","24.68","-166.79","1","1","233","12","59","5.15","25.32","-130.16","37","6","16","16.22","16.22","-17.62","299","24","70","8.03","8.03","-105.83",
"Fitzgerald, E A","3","0","1","0","33.33","-3","56","3","15","5.36","26.79","-36.25","44","6","50","3","14","6","28","-30.25","3","1","1","33.33","33.33","0","23","1","5","4.35","4.35","-19.25",
"Flanagan, S W","25","3","8","12","32","7.25","773","59","195","7.63","25.23","-344.69","2","4","375","29","87","7.73","23.2","-180.16","62","20","38","32.26","32.26","-9.03","387","28","100","7.24","7.24","-151.73",
"Foley, J B","3","0","0","0","0","-3","428","32","94","7.48","21.96","-212.08","161","8","78","1","12","1.28","15.38","-76.43","29","9","19","31.03","31.03","-5.58","248","22","59","8.87","8.87","-87.79",
"Fox, Ned","5","1","2","20","40","-2.75","120","23","38","19.17","31.67","59.12","11","5","65","14","21","21.54","32.31","47.86","22","7","12","31.82","31.82","-5.13","98","17","29","17.35","17.35","35.89",
"Gainford, Mr J C","19","4","7","21.05","36.84","8.38","572","58","138","10.14","24.13","-87.65","7","7","277","30","73","10.83","26.35","-44.87","46","13","23","28.26","28.26","-12.82","267","23","55","8.61","8.61","28.38",
"Garritty, Billy","19","3","4","15.79","21.05","39.5","784","88","242","11.22","30.87","-4.63","8","9","438","51","131","11.64","29.91","36.99","76","22","49","28.95","28.95","-13.62","600","70","183","11.67","11.67","-87.5",
