Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allan, David","40","7","21","17.5","52.5","41.88","1295","129","395","9.96","30.5","-282.02","1","4","611","63","192","10.31","31.42","-144.32","148","40","86","27.03","27.03","-16.05","1003","106","325","10.57","10.57","-188.96",
"Anderson, Mr A","3","0","1","0","33.33","-3","242","12","40","4.96","16.53","-123","51","22","91","4","17","4.4","18.68","-42.5","7","1","2","14.29","14.29","-3.5","185","10","35","5.41","5.41","-78.5",
"Andrews, Gina","0","0","0","0","0","0","54","9","22","16.67","40.74","-22.04","52","7","27","4","13","14.81","48.15","-13.04","9","4","6","44.44","44.44","3.38","28","5","14","17.86","17.86","-10.12",
"Andrews, Jack","0","0","0","0","0","0","53","5","16","9.43","30.19","-10","267","26","26","1","7","3.85","26.92","-16","5","0","1","0","0","-5","32","4","9","12.5","12.5","-1",
"Armson, Philip","7","0","1","0","14.29","-7","369","18","58","4.88","15.72","-124.09","101","58","139","5","20","3.6","14.39","-111.17","24","1","9","4.17","4.17","-21","298","16","52","5.37","5.37","-183.42",
"Bailey, Katelyn","0","0","0","0","0","0","15","0","0","0","0","-15","9999","9999","3","0","0","0","0","-3","0","0","0","0","0","0","13","0","0","0","0","-13",
"Beasley, Connor","43","6","18","13.95","41.86","-2.37","1288","150","447","11.65","34.7","-248.51","1","2","555","72","200","12.97","36.04","-99.45","171","48","106","28.07","28.07","-23.66","976","108","336","11.07","11.07","-230.85",
"Bellamy, Tom","9","2","4","22.22","44.44","-0.92","892","96","272","10.76","30.49","-295.53","11","5","433","50","141","11.55","32.56","-134.16","92","32","53","34.78","34.78","-11.7","556","57","162","10.25","10.25","-236.87",
"Best, J A","11","2","2","18.18","18.18","8","702","39","135","5.56","19.23","-276.48","6","3","381","28","82","7.35","21.52","-79.61","28","10","15","35.71","35.71","3.36","470","37","122","7.87","7.87","-66.48",
"Bevan, Miss Megan","0","0","0","0","0","0","20","3","8","15","40","-9.5","61","9","15","2","7","13.33","46.67","-8.25","5","2","3","40","40","1.75","12","2","5","16.67","16.67","-5.25",
"Bewley, Callum","3","1","1","33.33","33.33","14","245","20","49","8.16","20","-68.71","11","2","155","12","31","7.74","20","-37.42","7","3","5","42.86","42.86","3.08","127","16","39","12.6","12.6","8.41",
"Bewley, Jonathon","0","0","0","0","0","0","167","18","42","10.78","25.15","-70.05","55","11","85","6","19","7.06","22.35","-50.84","15","5","7","33.33","33.33","1.29","135","17","35","12.59","12.59","-42.55",
"Bishop, Charles","28","2","12","7.14","42.86","-17.12","856","91","246","10.63","28.74","-236.81","5","13","458","48","130","10.48","28.38","-106.56","84","33","54","39.29","39.29","3.7","512","53","137","10.35","10.35","-105.34",
