Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Andrews, Bridget","1","1","1","100","100","12","235","30","59","12.77","25.11","-53.48","13","1","100","11","22","11","22","-40.89","32","14","19","43.75","43.75","2.27","124","9","23","7.26","7.26","-46.05",
"Armson, Philip","3","0","0","0","0","-3","456","36","111","7.89","24.34","-109.59","63","33","297","29","89","9.76","29.97","-30.42","44","8","25","18.18","18.18","-16.88","396","34","105","8.59","8.59","-179.92",
"Bass, George","3","0","1","0","33.33","-3","429","36","102","8.39","23.78","-101.19","102","33","233","22","53","9.44","22.75","-48.49","24","8","12","33.33","33.33","-2.19","320","31","83","9.69","9.69","-61.69",
"Bastyan, Mitchell S","4","0","0","0","0","-4","386","48","123","12.44","31.87","-106.63","32","14","147","20","51","13.61","34.69","-56.51","52","18","34","34.62","34.62","-7.96","247","29","82","11.74","11.74","-67.76",
"Bellamy, Tom","2","0","0","0","0","-2","807","94","254","11.65","31.47","-258.87","20","12","399","46","131","11.53","32.83","-128.19","81","33","48","40.74","40.74","7.17","476","57","152","11.97","11.97","-130.71",
"Beswick, Harrison","1","0","0","0","0","-1","79","8","20","10.13","25.32","-12.42","20","2","27","5","7","18.52","25.93","14.75","3","1","2","33.33","33.33","1.33","43","6","15","13.95","13.95","4.83",
"Boinville, Nico","6","3","3","50","50","-0.22","662","142","257","21.45","38.82","-67.81","11","3","257","52","89","20.23","34.63","-43.18","216","89","129","41.2","41.2","-12.72","307","50","98","16.29","16.29","6.65",
"Bowen, James C","9","0","3","0","33.33","-9","737","117","259","15.88","35.14","-36.65","22","20","328","49","110","14.94","33.54","-24.48","129","47","84","36.43","36.43","4.34","457","79","160","17.29","17.29","77.52",
"Bowen, S D","9","0","1","0","11.11","-9","222","9","44","4.05","19.82","-124.5","21","10","205","8","40","3.9","19.51","-122.5","13","2","4","15.38","15.38","-7.75","176","5","29","2.84","2.84","-120.5",
"Bowen, Sean P","16","6","8","37.5","50","22.8","1086","207","408","19.06","37.57","47.55","1","2","586","121","238","20.65","40.61","181.83","262","110","167","41.98","41.98","4.63","706","128","253","18.13","18.13","-33.77",
"Brace, Connor","2","1","1","50","50","3","346","43","96","12.43","27.75","-11.32","14","2","183","28","49","15.3","26.78","-37.73","34","14","20","41.18","41.18","10.55","196","29","59","14.8","14.8","13.27",
"Bradley, Paddy","6","1","1","16.67","16.67","2.5","99","7","27","7.07","27.27","-39.17","13","5","99","7","27","7.07","27.27","-39.17","6","0","2","0","0","-6","72","7","23","9.72","9.72","-12.17",
"Brennan, Nathan","1","0","0","0","0","-1","100","9","22","9","22","-32.21","182","21","43","5","12","11.63","27.91","-23.21","14","3","9","21.43","21.43","-6.54","69","7","13","10.14","10.14","-14.54",
"Brennan, P J","1","0","0","0","0","-1","750","169","339","22.53","45.2","-79.14","17","2","313","77","142","24.6","45.37","-9.04","212","93","141","43.87","43.87","10.36","384","76","150","19.79","19.79","-53.28",
"Brogan, Kevin","4","1","1","25","25","-1.37","527","74","185","14.04","35.1","-44.03","13","2","256","33","81","12.89","31.64","1.91","99","33","63","33.33","33.33","-16.27","424","63","158","14.86","14.86","-72.53",
"Bromley, Ben","2","0","1","0","50","-2","103","17","37","16.5","35.92","-31.73","56","11","56","8","17","14.29","30.36","-12.75","16","4","9","25","25","-7.61","71","12","25","16.9","16.9","-15.25",
"Brooke, Henry","2","0","0","0","0","-2","644","72","193","11.18","29.97","-204.83","50","12","231","35","81","15.15","35.06","-49.55","72","26","46","36.11","36.11","8.43","399","54","135","13.53","13.53","-93.31",
"Brouder, Gearoid","8","1","2","12.5","25","9","236","7","26","2.97","11.02","-100.5","9","5","112","5","11","4.46","9.82","8.5","3","0","0","0","0","-3","111","4","18","3.6","3.6","-74",
"Burke, Jonathan","6","0","3","0","50","-6","879","121","293","13.77","33.33","-163.28","20","10","394","58","142","14.72","36.04","-88.46","108","43","70","39.81","39.81","7.5","538","74","182","13.75","13.75","-93.33",
"Burns, Harry","9","1","5","11.11","55.56","-3","358","46","102","12.85","28.49","-85.71","4","3","198","29","60","14.65","30.3","-33.49","43","9","23","20.93","20.93","-19.04","291","37","83","12.71","12.71","-52.45",
"Caffrey, Adam","8","2","4","25","50","1.5","240","20","58","8.33","24.17","-63.17","7","1","193","20","52","10.36","26.94","-16.17","18","6","10","33.33","33.33","4.33","202","18","48","8.91","8.91","-33.42",
"Cannon, Tom J","6","1","2","16.67","33.33","-2","818","140","299","17.11","36.55","-159.09","13","5","389","78","148","20.05","38.05","-11.08","152","66","101","43.42","43.42","4.86","445","65","135","14.61","14.61","-115.2",
"Carroll, G F","4","0","0","0","0","-4","976","88","242","9.02","24.8","-233.88","72","26","474","44","123","9.28","25.95","-147.46","82","26","50","31.71","31.71","12.87","523","54","138","10.33","10.33","-55.38",
"Carver, Bryan","6","0","0","0","0","-6","301","34","89","11.3","29.57","-100.8","27","15","151","16","42","10.6","27.81","-33.79","35","14","23","40","40","5.74","215","27","68","12.56","12.56","-44.28",
"Carver, William","9","0","3","0","33.33","-9","316","29","71","9.18","22.47","-109.58","26","15","172","15","44","8.72","25.58","-55.96","32","6","14","18.75","18.75","-14.91","229","25","59","10.92","10.92","-45.58",
"Chapman, Ross","12","0","2","0","16.67","-12","301","21","57","6.98","18.94","-29.78","26","22","97","7","17","7.22","17.53","-47.67","18","4","11","22.22","22.22","-4.74","203","19","44","9.36","9.36","-35.41",
"Cherchi, Stefano","8","0","4","0","50","-8","588","61","178","10.37","30.27","-158.6","22","20","302","26","85","8.61","28.15","-60.47","61","21","38","34.43","34.43","-3.43","418","46","123","11","11","-123.15",
"Cleary, Jack","10","0","0","0","0","-10","146","10","21","6.85","14.38","-32.92","21","13","110","9","18","8.18","16.36","-37.92","7","3","5","42.86","42.86","3.58","113","10","19","8.85","8.85","0.08",
"Cleary, R P","12","0","4","0","33.33","-12","767","27","105","3.52","13.69","-391","44","28","333","13","45","3.9","13.51","-154.5","16","2","6","12.5","12.5","-8.5","460","20","72","4.35","4.35","-162.5",
"Clutterbuck, Rhys","5","0","2","0","40","-5","752","83","211","11.04","28.06","-185.34","79","51","399","40","107","10.03","26.82","-123.18","103","28","53","27.18","27.18","-16.42","560","71","178","12.68","12.68","-94.79",
"Coen, J","9","1","2","11.11","22.22","-5","494","37","120","7.49","24.29","-198.2","9","6","351","25","83","7.12","23.65","-142.11","44","10","23","22.73","22.73","-9.86","383","25","91","6.53","6.53","-156.26",
"Coleman, A","5","0","1","0","20","-5","618","122","263","19.74","42.56","-141.58","17","7","243","38","95","15.64","39.09","-94.3","169","66","114","39.05","39.05","-16.76","270","37","82","13.7","13.7","-69.6",
"Coltherd, Sam W","8","0","1","0","12.5","-8","378","28","93","7.41","24.6","-158.38","15","9","134","14","31","10.45","23.13","-68.71","29","10","18","34.48","34.48","3.54","269","26","77","9.67","9.67","-81.63",
"Costello, Dougie","15","2","2","13.33","13.33","-9.75","769","74","189","9.62","24.58","-256.27","6","6","356","39","90","10.96","25.28","-87.68","64","22","39","34.38","34.38","-1.77","570","62","146","10.88","10.88","-135.37",
"Coughlan, Laura","0","0","0","0","0","0","212","17","50","8.02","23.58","-44.14","161","34","100","7","24","7","24","-38.87","17","7","10","41.18","41.18","5.36","195","14","46","7.18","7.18","-37.54",
"Cox, William","4","0","1","0","25","-4","414","27","90","6.52","21.74","-204.2","162","51","196","15","49","7.65","25","-45.29","25","10","17","40","40","7.22","307","24","77","7.82","7.82","-113.08",
"Croot, Elle-May","4","0","0","0","0","-4","110","5","19","4.55","17.27","-78","127","29","69","3","14","4.35","20.29","-48.5","3","0","1","0","0","-3","98","5","16","5.1","5.1","-66",
"Crosse, Nathan","15","1","1","6.67","6.67","-2","650","48","127","7.38","19.54","-122.99","7","3","373","20","65","5.36","17.43","-96.2","38","12","26","31.58","31.58","5.51","423","32","85","7.57","7.57","-81.04",
"Crouch, Hector","7","1","1","14.29","14.29","-1","766","115","261","15.01","34.07","-13.54","9","6","374","51","118","13.64","31.55","-71.85","128","41","73","32.03","32.03","-13.17","453","72","154","15.89","15.89","81.42",
"Curran, D N","0","0","0","0","0","0","91","4","13","4.4","14.29","-16.5","378","38","32","0","4","0","12.5","-32","1","0","0","0","0","-1","67","2","11","2.99","2.99","-48",
"Currie, Nicola","1","0","0","0","0","-1","505","46","126","9.11","24.95","-166.93","21","11","236","19","56","8.05","23.73","-89.76","37","10","21","27.03","27.03","-5.84","356","37","95","10.39","10.39","-72.51",
