Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allan, David","47","4","13","8.51","27.66","-19.27","1276","133","393","10.42","30.8","-353.1","3","4","687","63","202","9.17","29.4","-175.73","173","57","104","32.95","32.95","9.7","978","115","323","11.76","11.76","-172.96",
"Anderson, Joe","3","1","2","33.33","66.67","1","163","23","58","14.11","35.58","-30.42","2","2","74","13","32","17.57","43.24","3.58","19","6","13","31.58","31.58","-0.5","135","19","51","14.07","14.07","-29.17",
"Atzeni, Andrea","18","1","3","5.56","16.67","-8.5","837","134","317","16.01","37.87","-59.01","5","5","442","55","151","12.44","34.16","-72.78","160","51","94","31.88","31.88","-17.71","468","72","161","15.38","15.38","-17.5",
"Bannister, Harry A A","2","0","1","0","50","-2","506","63","171","12.45","33.79","-109.13","27","5","176","17","57","9.66","32.39","-52.8","91","25","51","27.47","27.47","-27.72","325","43","114","13.23","13.23","-35.33",
"Barry, Mr J C","2","0","0","0","0","-2","158","8","29","5.06","18.35","-32.17","112","21","70","3","14","4.29","20","-36","3","1","1","33.33","33.33","1.33","32","1","2","3.13","3.13","-27.67",
"Bass, David","1","1","1","100","100","4","486","69","166","14.2","34.16","-78.75","2","1","233","37","80","15.88","34.33","-13.44","75","21","42","28","28","-25.6","267","33","85","12.36","12.36","-34.36",
"Bass, George","11","0","3","0","27.27","-11","381","34","100","8.92","26.25","-70.4","27","22","187","15","52","8.02","27.81","-78.04","25","9","13","36","36","2.27","288","30","85","10.42","10.42","-43.9",
"Bellamy, Tom","5","0","0","0","0","-5","868","99","272","11.41","31.34","-290.59","23","10","462","46","131","9.96","28.35","-148.54","86","35","51","40.7","40.7","2.96","534","62","170","11.61","11.61","-188.4",
"Bennett, Charlie","9","0","1","0","11.11","-9","578","17","93","2.94","16.09","-429.12","124","98","273","9","50","3.3","18.32","-208.5","21","3","10","14.29","14.29","-9.5","416","15","78","3.61","3.61","-277.12",
"Best, J A","5","0","0","0","0","-5","693","37","124","5.34","17.89","-355.06","21","9","329","12","53","3.65","16.11","-193.87","35","11","15","31.43","31.43","2.03","434","32","102","7.37","7.37","-128.71",
"Bewley, Callum","0","0","0","0","0","0","391","23","70","5.88","17.9","-203.16","235","3","80","7","16","8.75","20","-32.29","21","6","9","28.57","28.57","-3.5","234","17","51","7.26","7.26","-105.37",
"Bishop, Charles","28","4","7","14.29","25","-8.88","700","68","190","9.71","27.14","-189.51","3","4","411","40","119","9.73","28.95","-163","67","22","40","32.84","32.84","-13.13","412","32","97","7.77","7.77","-107.2",
"Blackmore, Rachael","18","2","7","11.11","38.89","-8","825","122","308","14.79","37.33","-242.02","4","1","432","61","161","14.12","37.27","-122.49","192","63","121","32.81","32.81","-45.31","324","24","91","7.41","7.41","-115.21",
"Boinville, Nico","3","2","2","66.67","66.67","19","593","133","228","22.43","38.45","-0.47","2","1","279","70","118","25.09","42.29","6.74","195","84","115","43.08","43.08","-2.75","293","58","101","19.8","19.8","88.72",
"Bowen, S D","19","4","8","21.05","42.11","36.33","353","25","82","7.08","23.23","-59.79","2","3","222","20","53","9.01","23.87","-2.79","23","6","13","26.09","26.09","-4.79","286","19","64","6.64","6.64","-44.79",
"Bowen, Sean P","14","2","5","14.29","35.71","-7.5","1264","261","490","20.65","38.77","121.13","2","1","719","145","270","20.17","37.55","144.43","308","135","198","43.83","43.83","14.18","815","151","296","18.53","18.53","8.56",
"Brace, Connor","4","0","2","0","50","-4","372","55","107","14.78","28.76","33.33","36","13","176","27","50","15.34","28.41","-34.53","40","19","28","47.5","47.5","11.87","206","33","64","16.02","16.02","45.6",
"Bradley, Paddy","15","0","2","0","13.33","-15","275","22","70","8","25.45","-90.84","20","21","242","21","61","8.68","25.21","-64.34","19","1","7","5.26","5.26","-15.5","210","21","62","10","10","-29.34",
"Bromley, Ben","2","0","0","0","0","-2","136","20","46","14.71","33.82","-38.23","81","13","93","16","36","17.2","38.71","-15.86","19","5","12","26.32","26.32","-5.86","97","13","31","13.4","13.4","-28.46",
"Broughton, Mr T P","1","1","1","100","100","2","49","13","25","26.53","51.02","34.79","11","1","34","10","16","29.41","47.06","34.08","11","7","9","63.64","63.64","6.29","31","11","16","35.48","35.48","14.46",
"Bryan, Joshua","12","1","3","8.33","25","-8.75","353","36","95","10.2","26.91","-50.27","5","3","198","20","51","10.1","25.76","-54","22","8","16","36.36","36.36","2.48","219","22","63","10.05","10.05","-30.87",
"Buick, William","49","13","22","26.53","44.9","3.75","1572","373","720","23.73","45.8","-119.78","1","2","744","174","338","23.39","45.43","-46.65","568","227","360","39.96","39.96","-17.11","840","178","351","21.19","21.19","-88.55",
"Caffrey, Adam","12","0","3","0","25","-12","402","36","100","8.96","24.88","-70.76","31","36","302","29","79","9.6","26.16","-53.84","31","9","18","29.03","29.03","1.58","324","28","77","8.64","8.64","-41.59",
"Callan, N","42","6","15","14.29","35.71","7.33","919","133","314","14.47","34.17","101.09","3","2","515","71","168","13.79","32.62","16.14","140","44","81","31.43","31.43","-11.26","593","88","208","14.84","14.84","86.8",
"Carroll, G F","34","3","7","8.82","20.59","-13","1008","103","261","10.22","25.89","-240.01","4","7","527","63","138","11.95","26.19","-69.56","102","36","65","35.29","35.29","23.11","528","59","145","11.17","11.17","-90.38",
"Carson, William","19","1","3","5.26","15.79","-16","814","42","143","5.16","17.57","-394.72","14","19","430","19","70","4.42","16.28","-267.97","43","16","25","37.21","37.21","5.53","615","38","120","6.18","6.18","-223.57",
"Carver, William","3","0","0","0","0","-3","290","25","63","8.62","21.72","-100.46","28","9","130","11","29","8.46","22.31","-44","26","4","10","15.38","15.38","-13.79","211","21","52","9.95","9.95","-57.96",
"Catton, Luke","14","2","6","14.29","42.86","26","236","25","55","10.59","23.31","-8.91","8","9","133","12","29","9.02","21.8","-31.8","15","4","7","26.67","26.67","-4.41","211","24","49","11.37","11.37","-34.91",
"Chadwick, Alex","1","1","1","100","100","1.5","38","6","11","15.79","28.95","-7.5","2","1","21","4","8","19.05","38.1","-2","5","2","3","40","40","0","23","5","10","21.74","21.74","5",
"Cherchi, Stefano","22","2","5","9.09","22.73","6.5","566","45","147","7.95","25.97","-200.32","3","3","297","17","65","5.72","21.89","-121.87","38","14","24","36.84","36.84","-1.15","387","33","101","8.53","8.53","-149.87",
