Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allan, David","49","8","18","16.33","36.73","6.33","1260","154","407","12.22","32.3","-160.08","1","1","594","78","196","13.13","33","-154.59","184","62","112","33.7","33.7","5.04","939","132","323","14.06","14.06","-109.25",
"Atzeni, Andrea","30","8","16","26.67","53.33","8.29","1024","148","381","14.45","37.21","-223.01","2","1","412","64","160","15.53","38.83","-83.16","190","59","121","31.05","31.05","-38.21","530","81","197","15.28","15.28","-87.18",
"Atzori, Lorenzo","1","0","0","0","0","-1","37","0","4","0","10.81","-37","1040","41","19","0","1","0","5.26","-19","1","0","1","0","0","-1","31","0","4","0","0","-31",
"Bass, George","12","1","2","8.33","16.67","-3","403","36","104","8.93","25.81","-52.2","6","4","155","12","29","7.74","18.71","1.63","27","10","17","37.04","37.04","2.55","316","30","84","9.49","9.49","-33.95",
"Beasley, Connor","49","9","24","18.37","48.98","22","1063","138","378","12.98","35.56","-82.08","3","12","702","100","248","14.25","35.33","43.75","164","47","98","28.66","28.66","-2.73","754","109","288","14.46","14.46","24.06",
"Beech, Aled J","7","0","0","0","0","-7","231","15","38","6.49","16.45","-124.29","42","20","179","11","29","6.15","16.2","-102.29","10","4","7","40","40","2.38","169","13","33","7.69","7.69","-78.79",
"Bennett, Charlie","12","0","1","0","8.33","-12","739","41","135","5.55","18.27","-337.18","17","14","317","10","49","3.15","15.46","-209.12","34","8","16","23.53","23.53","-10.47","523","38","119","7.27","7.27","-130.43",
"Benson, Miss G","2","0","1","0","50","-2","12","1","3","8.33","25","3","331","11","11","1","3","9.09","27.27","4","0","0","0","0","0","0","6","1","2","16.67","16.67","9",
"Bishop, Charles","21","1","3","4.76","14.29","-18.5","880","68","189","7.73","21.48","-335.65","6","9","298","19","65","6.38","21.81","-87.12","54","18","33","33.33","33.33","-0.01","531","37","111","6.97","6.97","-200.29",
"Bradley, Paddy","4","0","1","0","25","-4","15","3","5","20","33.33","14.5","703","11","4","0","1","0","25","-4","2","0","1","0","0","-2","14","3","5","21.43","21.43","15.5",
"Brassil, C","12","1","5","8.33","41.67","0","57","3","11","5.26","19.3","-22","3","6","27","2","10","7.41","37.04","-5","3","0","2","0","0","-3","27","2","7","7.41","7.41","-4",
