Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allan, David","49","4","13","8.16","26.53","-27.87","1200","144","378","12","31.5","-174.06","3","9","601","67","190","11.15","31.61","-208.99","187","63","115","33.69","33.69","5.76","895","127","302","14.19","14.19","-135.25",
"Atzeni, Andrea","33","9","14","27.27","42.42","7.38","907","153","348","16.87","38.37","-82.21","4","4","395","79","161","20","40.76","9.2","188","67","118","35.64","35.64","-17.11","470","79","169","16.81","16.81","-33.87",
"Bardwell, G","0","0","0","0","0","0","1","1","1","100","100","11","364","1","1","1","1","100","100","11","0","0","0","0","0","0","0","0","0","0","0","0",
"Barfoot-Saunt, Mr G","1","0","0","0","0","-1","17","0","0","0","0","-17","5960","148","6","0","0","0","0","-6","0","0","0","0","0","0","1","0","0","0","0","-1",
"Beasley, Connor","57","6","17","10.53","29.82","-18.75","1167","149","406","12.77","34.79","-111.52","3","11","730","89","246","12.19","33.7","-66.35","184","51","107","27.72","27.72","-12.92","833","117","312","14.05","14.05","13.67",
"Bell, Samantha","0","0","0","0","0","0","1","0","0","0","0","-1","1092","2","1","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0",
"Bellamy, Tom","7","1","2","14.29","28.57","-2","796","98","246","12.31","30.9","-198.2","7","6","409","54","142","13.2","34.72","-140.05","82","36","52","43.9","43.9","15.64","458","58","141","12.66","12.66","-72.89",
"Best, J A","3","0","0","0","0","-3","823","51","168","6.2","20.41","-333.2","144","38","367","25","71","6.81","19.35","-164.19","36","13","19","36.11","36.11","3.89","495","38","123","7.68","7.68","-129.35",
"Bishop, Charles","26","3","6","11.54","23.08","-13.07","795","69","174","8.68","21.89","-267.49","1","2","299","31","74","10.37","24.75","-25.58","52","18","33","34.62","34.62","1.36","480","38","103","7.92","7.92","-152.11",
"Boinville, Nico","1","1","1","100","100","7.5","761","160","297","21.02","39.03","-111.59","8","1","315","64","111","20.32","35.24","0.29","254","97","148","38.19","38.19","-42.08","331","47","105","14.2","14.2","-18.02",
"Bond, Alice","1","0","0","0","0","-1","35","2","7","5.71","20","-27.5","186","17","24","1","6","4.17","25","-21.5","4","2","2","50","50","3.5","27","2","6","7.41","7.41","-19.5",
"Bowen, Sean P","17","2","7","11.76","41.18","-12.5","1063","211","405","19.85","38.1","-62.39","2","4","551","115","224","20.87","40.65","-33.4","243","112","164","46.09","46.09","38.06","712","136","261","19.1","19.1","-2.59",
"Brace, Connor","4","1","1","25","25","-1.12","393","45","117","11.45","29.77","-24.11","4","3","192","29","56","15.1","29.17","74.74","42","15","24","35.71","35.71","2.26","236","30","70","12.71","12.71","5.62",
"Brogan, Kevin","6","1","1","16.67","16.67","-3.5","513","84","192","16.37","37.43","-51.75","11","5","293","51","106","17.41","36.18","-41.63","112","39","70","34.82","34.82","-9.99","424","73","163","17.22","17.22","-16.25",
"Brookes, Aiden","12","2","3","16.67","25","1.5","203","25","53","12.32","26.11","-3.87","8","6","140","21","38","15","27.14","24.13","17","6","10","35.29","35.29","0.63","173","25","51","14.45","14.45","26.13",
"Buckley, Tom","7","1","3","14.29","42.86","-5.5","275","31","85","11.27","30.91","-101.36","2","2","153","17","47","11.11","30.72","-61.62","44","18","31","40.91","40.91","6.29","214","23","70","10.75","10.75","-74.26",
"Buick, William","46","20","25","43.48","54.35","15.37","1707","390","749","22.85","43.88","-36.17","1","3","804","202","378","25.12","47.01","-57.05","570","232","372","40.7","40.7","20.69","957","181","362","18.91","18.91","-146.46",
"Burke, Jonathan","3","0","0","0","0","-3","865","113","272","13.06","31.45","-194.71","15","4","444","63","139","14.19","31.31","-67.93","104","46","63","44.23","44.23","32.33","539","71","175","13.17","13.17","-103.11",
"Burke, Julie","2","0","0","0","0","-2","13","0","2","0","15.38","-13","2251","42","13","0","2","0","15.38","-13","0","0","0","0","0","0","9","0","1","0","0","-9",
"Caffrey, Adam","9","0","2","0","22.22","-9","125","7","24","5.6","19.2","-41.92","17","11","105","7","22","6.67","20.95","-21.92","6","3","3","50","50","6.08","109","6","19","5.5","5.5","-29.67",
"Callan, N","52","1","10","1.92","19.23","-49.12","473","65","161","13.74","34.04","46.33","6","18","437","62","154","14.19","35.24","45.33","76","21","41","27.63","27.63","-14.64","315","45","106","14.29","14.29","21.65",
"Carroll, G F","26","5","6","19.23","23.08","23.75","995","91","254","9.15","25.53","-62.46","1","4","485","43","124","8.87","25.57","-157.7","80","24","48","30","30","1.96","533","56","148","10.51","10.51","103.04",
"Carver, Bryan","0","0","0","0","0","0","349","45","121","12.89","34.67","-59.1","142","7","75","9","25","12","33.33","8","55","19","36","34.55","34.55","1.32","239","34","89","14.23","14.23","-28.55",
"Carver, William","10","1","3","10","30","2","341","32","74","9.38","21.7","-121.43","9","5","163","15","37","9.2","22.7","-47.46","36","10","20","27.78","27.78","-9.76","256","28","60","10.94","10.94","-49.91",
"Cawley, A P","0","0","0","0","0","0","410","30","76","7.32","18.54","-7.99","96","1","218","17","32","7.8","14.68","76.63","17","6","8","35.29","35.29","4.26","306","23","56","7.52","7.52","-23.12",
"Cherchi, Stefano","15","2","7","13.33","46.67","11","546","58","170","10.62","31.14","-176.27","4","8","266","27","82","10.15","30.83","-61.21","63","22","41","34.92","34.92","-4.1","397","44","121","11.08","11.08","-104.9",
"Cleary, R P","22","0","0","0","0","-22","784","25","106","3.19","13.52","-458.12","25","33","355","12","50","3.38","14.08","-202","14","1","6","7.14","7.14","-11.62","480","20","79","4.17","4.17","-200.5",
"Coen, Ben M","28","6","10","21.43","35.71","-0.62","929","84","258","9.04","27.77","-333.11","1","3","524","50","158","9.54","30.15","-174.7","97","31","63","31.96","31.96","3.18","465","40","119","8.6","8.6","-160.49",
"Coen, J","23","1","6","4.35","26.09","-10","402","33","106","8.21","26.37","-131.2","5","7","394","32","104","8.12","26.4","-144.2","38","9","20","23.68","23.68","-7.86","306","22","80","7.19","7.19","-97.26",
"Colgan, R C","14","0","2","0","14.29","-14","836","31","116","3.71","13.88","-430.09","40","46","307","11","36","3.58","11.73","-140","24","4","14","16.67","16.67","-8","454","18","75","3.96","3.96","-184.17",
"Cosgrave, Pat","21","2","6","9.52","28.57","-13.25","695","88","234","12.66","33.67","-55.74","11","14","342","41","117","11.99","34.21","-71.37","90","30","55","33.33","33.33","-10.81","478","60","162","12.55","12.55","-18.3",
"Costello, Dougie","11","1","3","9.09","27.27","2","811","66","202","8.14","24.91","-338.65","13","11","366","36","96","9.84","26.23","-158.11","63","19","36","30.16","30.16","-5.65","590","54","152","9.15","9.15","-214.25",
"Coughlan, Laura","6","0","1","0","16.67","-6","229","18","55","7.86","24.02","-51.64","19","9","113","13","29","11.5","25.66","42.63","16","7","9","43.75","43.75","6.36","208","15","51","7.21","7.21","-41.04",
"Cowley, Patrick","0","0","0","0","0","0","73","7","18","9.59","24.66","-40.05","313","15","28","2","5","7.14","17.86","-22.3","5","2","3","40","40","0.45","59","6","15","10.17","10.17","-29.55",
"Crosse, Dave","0","0","0","0","0","0","56","1","4","1.79","7.14","-48.5","688","46","1","0","0","0","0","-1","1","0","0","0","0","-1","30","1","2","3.33","3.33","-22.5",
"Crosse, S M","9","1","3","11.11","33.33","-6.12","673","89","233","13.22","34.62","-260.74","7","3","288","37","102","12.85","35.42","-157.62","107","43","73","40.19","40.19","2.01","223","24","62","10.76","10.76","-66.84",
"Crouch, Hector","26","2","13","7.69","50","-15.62","754","110","255","14.59","33.82","-56.39","7","12","356","53","125","14.89","35.11","-27.88","125","43","73","34.4","34.4","-0.43","437","68","147","15.56","15.56","50.92",
"Crowley, Jim","25","7","10","28","40","-2.75","911","173","344","18.99","37.76","-28.94","1","1","385","84","154","21.82","40","90.46","218","85","139","38.99","38.99","-8.13","435","64","142","14.71","14.71","-87.24",
"Curtis, B A","36","6","15","16.67","41.67","-1.29","1615","257","577","15.91","35.73","-273.86","2","4","587","110","223","18.74","37.99","-60.83","318","115","193","36.16","36.16","-17.62","1155","182","408","15.76","15.76","-143.89",
"Davies, Harry","33","3","11","9.09","33.33","-21","358","55","129","15.36","36.03","-89.79","6","15","358","55","129","15.36","36.03","-89.79","62","19","36","30.65","30.65","-13.95","307","41","101","13.36","13.36","-91.82",
