Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Armson, Philip","16","1","1","6.25","6.25","-11.67","430","37","109","8.6","25.35","-194.09","4","6","311","31","93","9.97","29.9","-153.42","43","8","24","18.6","18.6","-15.88","384","36","105","9.38","9.38","-152.42",
"Bass, David","13","4","4","30.77","30.77","7.3","548","81","179","14.78","32.66","-76.94","1","2","226","35","83","15.49","36.73","-26.76","96","28","53","29.17","29.17","-22.74","299","37","89","12.37","12.37","-91.63",
"Beasley, Connor","19","5","8","26.32","42.11","19.51","1258","160","428","12.72","34.02","-126.31","2","1","757","96","264","12.68","34.87","-45.26","193","55","108","28.5","28.5","-10.54","895","123","321","13.74","13.74","-4.62",
"Bellamy, Tom","28","3","7","10.71","25","-12.5","799","99","257","12.39","32.17","-196.39","2","4","416","53","148","12.74","35.58","-139.79","87","38","55","43.68","43.68","13.4","467","58","151","12.42","12.42","-98.23",
"Bennett, Charlie","5","0","0","0","0","-5","696","31","124","4.45","17.82","-394.94","60","59","316","10","48","3.16","15.19","-235.62","27","4","12","14.81","14.81","-13.9","499","29","112","5.81","5.81","-204.19",
"Best, J A","25","0","2","0","8","-25","786","48","157","6.11","19.97","-359.32","27","38","348","24","68","6.9","19.54","-175.81","38","14","20","36.84","36.84","4.77","472","36","113","7.63","7.63","-156.47",
"Bowen, James C","15","1","4","6.67","26.67","-10.67","727","118","256","16.23","35.21","4.27","14","15","328","54","116","16.46","35.37","6.57","117","43","77","36.75","36.75","1.01","451","77","162","17.07","17.07","101.19",
"Bowen, Sean P","34","4","12","11.76","35.29","-23.45","1072","211","405","19.68","37.78","-155.35","2","7","558","116","223","20.79","39.96","-66.73","260","115","169","44.23","44.23","18.51","705","128","249","18.16","18.16","-94.67",
"Brace, Mr J","4","1","1","25","25","17","28","4","8","14.29","28.57","26","8","4","28","4","8","14.29","28.57","26","3","0","1","0","0","-3","26","4","8","15.38","15.38","28",
"Brennan, P J","15","3","10","20","66.67","-6.58","808","175","364","21.66","45.05","-80.97","2","3","355","83","165","23.38","46.48","-33.54","227","91","146","40.09","40.09","-8.3","418","79","163","18.9","18.9","-44.2",
"Brooke, Henry","20","5","11","25","55","9.58","590","63","176","10.68","29.83","-183.57","2","1","299","33","96","11.04","32.11","-79.46","61","22","39","36.07","36.07","8.19","371","49","123","13.21","13.21","-79.3",
"Bryan, Joshua","9","1","1","11.11","11.11","-6.25","313","28","87","8.95","27.8","-75.43","3","2","177","17","49","9.6","27.68","-30.52","25","8","20","32","32","-2.14","200","18","55","9","9","-34.41",
"Buckley, Tom","6","1","4","16.67","66.67","1","260","28","83","10.77","31.92","-91.36","6","3","143","14","47","9.79","32.87","-59.62","40","15","29","37.5","37.5","3.29","200","20","68","10","10","-65.26",
