Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Anderson, Joe","8","3","3","37.5","37.5","9.75","143","20","46","13.99","32.17","-26.17","9","3","56","10","20","17.86","35.71","5.83","11","4","8","36.36","36.36","0.25","117","16","39","13.68","13.68","-26.92",
"Armson, Philip","7","0","0","0","0","-7","468","38","117","8.12","25","-123.17","16","8","279","28","76","10.04","27.24","13.95","43","7","24","16.28","16.28","-20.21","403","36","109","8.93","8.93","-188.5",
"Atzeni, Andrea","23","2","8","8.7","34.78","-13.17","863","146","329","16.92","38.12","-49.22","5","9","440","88","178","20","40.45","39.6","170","58","103","34.12","34.12","-10.42","470","79","169","16.81","16.81","-21.34",
"Austin, Edward","2","0","0","0","0","-2","142","13","26","9.15","18.31","-43.87","82","27","75","6","10","8","13.33","-26.87","12","6","10","50","50","7.13","105","9","20","8.57","8.57","-42.37",
"Bannister, Harry A A","12","1","4","8.33","33.33","-6","507","66","174","13.02","34.32","-100.25","1","2","163","19","56","11.66","34.36","-48.72","89","26","51","29.21","29.21","-20.17","315","46","113","14.6","14.6","-15.45",
"Bastyan, Mitchell S","2","0","1","0","50","-2","375","46","124","12.27","33.07","-147.79","30","12","151","18","50","11.92","33.11","-75.42","53","20","35","37.74","37.74","-5.45","238","24","80","10.08","10.08","-120.93",
"Bennett, Charlie","16","0","1","0","6.25","-16","659","26","115","3.95","17.45","-393.79","18","19","311","13","55","4.18","17.68","-221.62","22","3","10","13.64","13.64","-10.5","473","24","101","5.07","5.07","-217.79",
"Bewley, Jonathon","4","0","2","0","50","-4","144","17","46","11.81","31.94","-50.96","23","9","71","11","23","15.49","32.39","-17.96","11","4","5","36.36","36.36","0.54","115","16","41","13.91","13.91","-26.46",
"Bishop, Charles","23","2","8","8.7","34.78","-14.75","691","64","176","9.26","25.47","-215.89","7","14","379","41","102","10.82","26.91","-158.02","63","22","40","34.92","34.92","-3.68","416","33","98","7.93","7.93","-118.4",
"Brace, Connor","12","2","2","16.67","16.67","1.5","360","51","101","14.17","28.06","44.24","4","2","179","27","49","15.08","27.37","-23.09","37","16","22","43.24","43.24","10.61","204","33","61","16.18","16.18","55.27",
"Bradley, Paddy","13","1","2","7.69","15.38","-2","165","14","43","8.48","26.06","-34.67","2","3","165","14","43","8.48","26.06","-34.67","10","0","3","0","0","-10","126","13","38","10.32","10.32","0.83",
"Brooke, Henry","10","1","4","10","40","-3","672","85","210","12.65","31.25","-206.01","12","5","357","58","125","16.25","35.01","-64.79","84","29","52","34.52","34.52","1.3","439","67","153","15.26","15.26","-107.21",
"Brouder, Gearoid","2","0","0","0","0","-2","209","7","20","3.35","9.57","-73","38","7","116","6","11","5.17","9.48","11.5","1","0","0","0","0","-1","106","4","13","3.77","3.77","-68.5",
"Buick, William","41","10","17","24.39","41.46","-0.19","1578","386","725","24.46","45.94","-15.21","3","4","746","196","358","26.27","47.99","-70.26","568","235","366","41.37","41.37","14.3","857","187","347","21.82","21.82","-11.93",
"Byrne, Chloe","0","0","0","0","0","0","13","1","3","7.69","23.08","16","679","12","0","0","0","0","0","0","0","0","0","0","0","0","11","1","3","9.09","9.09","18",
"Caffrey, Adam","10","0","0","0","0","-10","293","24","69","8.19","23.55","-81.34","40","29","233","23","60","9.87","25.75","-47.34","22","6","12","27.27","27.27","0.33","245","21","56","8.57","8.57","-52.59",
"Carson, William","15","0","2","0","13.33","-15","795","36","131","4.53","16.48","-390.29","18","20","390","22","78","5.64","20","-101.65","34","12","18","35.29","35.29","1.46","593","31","107","5.23","5.23","-218.05",
